N	2gram	Voloshinov_1	Psycholo
1	то что	10	32
2	и в	15	31
3	в том	4	30
4	и т	1	26
5	то есть	1	26
6	что в	6	23
7	может быть	13	22
8	таким образом	21	20
9	при помощи	1	20
10	совершенно ясно	1	19
11	при этом	7	19
12	ясно что	1	19
13	так как	9	18
14	не может	13	17
15	как и	6	16
16	том что	5	16
17	и не	16	16
18	точки зрения	13	15
19	только в	6	14
20	не только	5	13
21	что и	2	13
22	а не	2	13
23	мы не	4	12
24	если мы	5	12
25	так же	1	12
26	в этом	13	12
27	с таким	1	11
28	в самом	6	11
29	не в	4	11
30	в области	3	11
31	могут быть	6	11
32	на то	1	10
33	того что	2	10
34	потому что	4	10
35	самом деле	7	9
36	искусства в	1	9
37	по себе	2	9
38	ни в	6	9
39	как в	3	9
40	т д	1	8
41	произведение искусства	1	8
42	и что	3	8
43	никогда не	7	8
44	что мы	2	8
45	вместе с	4	8
46	все это	5	8
47	во всяком	4	8
48	заключается в	1	7
49	на основании	2	7
50	сказать что	6	7
51	того чтобы	2	7
52	и его	15	7
53	о том	1	7
54	что он	8	7
55	этой теории	1	6
56	что это	3	6
57	зависимости от	2	6
58	отнюдь не	2	6
59	из этих	4	6
60	что она	2	6
61	для того	1	6
62	было бы	6	6
63	если бы	3	6
64	в его	9	6
65	всяком случае	3	6
66	вовсе не	2	6
67	и даже	2	6
68	одной стороны	1	6
69	до конца	5	6
70	а в	6	6
71	в психологии	2	6
72	художественного творчества	1	6
73	и есть	2	5
74	в зависимости	2	5
75	то же	7	5
76	время как	1	5
77	в ее	4	5
78	с одной	1	5
79	в целом	2	5
80	и совершенно	1	5
81	оказывается что	1	5
82	она не	2	5
83	в то	6	5
84	тогда когда	1	5
85	в процессе	4	5
86	как будто	1	5
87	не является	3	5
88	то время	1	5
89	с другой	1	5
90	мы видим	1	5
91	в какой	1	5
92	к психологии	2	5
93	художественной формы	2	5
94	совершенно не	2	5
95	эта теория	1	5
96	это есть	1	5
97	как бы	11	5
98	все же	5	5
99	и для	2	5
100	формы и	2	5
101	и все	4	5
102	же как	1	4
103	в котором	1	4
104	мы имеем	1	4
105	в которой	1	4
106	в виду	1	4
107	точка зрения	1	4
108	у него	3	4
109	со всеми	3	4
110	отличие от	1	4
111	мы различаем	1	4
112	в себе	4	4
113	по существу	1	4
114	одной и	1	4
115	в совершенно	2	4
116	различие между	1	4
117	тому что	3	4
118	одна из	3	4
119	только из	1	4
120	у нас	3	4
121	к тому	4	4
122	те же	4	4
123	со стороны	2	4
124	прежде всего	11	4
125	между тем	2	4
126	все время	4	4
127	мы никогда	1	4
128	один из	4	4
129	мы увидим	4	4
130	для всех	2	4
131	и у	6	4
132	мы можем	12	4
133	и так	1	4
134	как это	1	4
135	объективной психологии	5	4
136	и о	3	4
137	в этих	2	4
138	в искусстве	3	4
139	и другие	2	4
140	в своих	4	4
141	к этому	7	4
142	смысле слова	2	3
143	например в	1	3
144	это и	1	3
145	тем же	1	3
146	должна быть	1	3
147	собственном смысле	1	3
148	той же	2	3
149	социальной и	1	3
150	вопрос о	1	3
151	себе а	1	3
152	совсем не	5	3
153	но не	5	3
154	конечном счете	1	3
155	с этим	6	3
156	в своем	2	3
157	хотя и	1	3
158	что по	1	3
159	и к	7	3
160	но в	9	3
161	психологии и	2	3
162	та же	1	3
163	уже в	1	3
164	в этой	5	3
165	его и	2	3
166	и вот	6	3
167	и по	5	3
168	тому чтобы	3	3
169	других видов	1	3
170	может стать	3	3
171	мы знаем	7	3
172	в своей	9	3
173	в отличие	1	3
174	и той	1	3
175	точку зрения	4	3
176	случае в	2	3
177	только не	1	3
178	таким расчетом	1	3
179	что на	1	3
180	все то	2	3
181	не могут	3	3
182	когда мы	1	3
183	и другой	1	3
184	что оно	2	3
185	что при	2	3
186	и это	1	3
187	что все	5	3
188	индивидуальной психологии	1	3
189	в собственном	2	3
190	роль в	6	3
191	и когда	1	3
192	так и	10	3
193	каждого из	1	3
194	но мы	2	3
195	чтобы вызвать	1	3
196	он не	4	3
197	ее от	1	3
198	в конечном	1	3
199	нуждается в	2	3
200	в обществе	2	3
201	не можем	3	3
202	только на	2	3
203	а потому	2	3
204	слова в	1	3
205	от того	3	3
206	и только	4	3
207	на примере	1	3
208	до сих	3	3
209	не было	4	3
210	под влиянием	1	3
211	в одной	2	3
212	исходя из	1	3
213	в состоянии	2	3
214	сих пор	3	3
215	но это	2	3
216	должны быть	3	3
217	и другими	1	3
218	от всех	1	3
219	жизни и	5	3
220	все что	9	3
221	как на	3	3
222	в таком	3	3
223	таком случае	2	2
224	того же	1	2
225	и то	2	2
226	и без	1	2
227	на самом	2	2
228	тех же	1	2
229	оно было	1	2
230	как мы	10	2
231	на место	3	2
232	человека и	6	2
233	благодаря тому	2	2
234	объективная психология	5	2
235	оно есть	1	2
236	в чем	4	2
237	только то	3	2
238	быть предметом	1	2
239	на основе	1	2
240	но как	1	2
241	а только	1	2
242	не то	1	2
243	отношение к	7	2
244	или иное	2	2
245	что они	1	2
246	как говорит	1	2
247	психологической теории	1	2
248	независимо от	1	2
249	последнее время	1	2
250	когда он	1	2
251	увидим что	4	2
252	в себя	5	2
253	действия и	1	2
254	бы и	2	2
255	остановиться на	1	2
256	и тот	2	2
257	как он	1	2
258	в нем	4	2
259	главным образом	4	2
260	из виду	1	2
261	психологическая проблема	2	2
262	как они	1	2
263	и с	7	2
264	не дает	1	2
265	его в	8	2
266	психологии в	1	2
267	на почве	2	2
268	форму и	1	2
269	и тем	1	2
270	экспериментальная психология	3	2
271	далеко не	4	2
272	же где	1	2
273	и очень	2	2
274	не всегда	4	2
275	и тогда	1	2
276	что такое	3	2
277	именно и	3	2
278	в такой	1	2
279	с точки	10	2
280	мысли и	4	2
281	и другого	1	2
282	каждое из	1	2
283	тем не	2	2
284	их в	2	2
285	даже в	1	2
286	они сами	1	2
287	что те	1	2
288	этой области	3	2
289	можно ли	1	2
290	не менее	3	2
291	психологии к	1	2
292	на два	1	2
293	в науке	1	2
294	в основе	3	2
295	без остатка	1	2
296	мы все	1	2
297	это мы	1	2
298	ничего не	2	2
299	таким путем	2	2
300	мыслей и	1	2
301	и теперь	1	2
302	к работе	1	2
303	в сознании	3	2
304	чисто психологической	1	2
305	уже и	1	2
306	этом отношении	2	2
307	фактов и	1	2
308	ли это	1	2
309	мы найдем	1	2
310	в основу	2	2
311	есть только	1	2
312	сходство с	1	2
313	на это	1	2
314	если же	1	2
315	в нас	2	2
316	на вопрос	1	2
317	и поэтому	1	2
318	образы и	2	2
319	без всякого	1	2
320	то или	2	2
321	приводит к	2	2
322	материала для	1	2
323	мы пытаемся	1	2
324	это только	2	2
325	формы то	1	2
326	с ним	12	2
327	в настоящее	1	2
328	означает что	1	2
329	и здесь	1	2
330	настоящее время	1	2
331	там же	1	2
332	но и	4	2
333	нас в	2	2
334	этих двух	2	2
335	и во	1	2
336	что с	1	2
337	или как	3	2
338	отметить что	2	2
339	направлений в	3	2
340	в другой	1	2
341	двух направлений	1	2
342	наконец в	1	2
343	и следовательно	1	2
344	который стал	2	2
345	в него	2	2
346	к нему	7	2
347	видели что	1	2
348	тот же	5	2
349	и потому	8	2
350	по мнению	6	2
351	никак нельзя	1	2
352	по этому	1	2
353	в качестве	2	2
354	из которого	1	2
355	уже не	5	2
356	в жизни	5	2
357	из них	1	2
358	одно из	3	2
359	в одном	3	2
360	как раз	2	2
361	расчетом чтобы	1	2
362	в каком	3	2
363	себя и	3	2
364	станет совершенно	1	2
365	говорит о	1	2
366	то и	1	2
367	и психологии	1	2
368	и психология	2	2
369	во внимание	1	2
370	намек на	1	2
371	форму с	1	2
372	мы видели	5	2
373	доведены до	1	2
374	целом ряде	1	2
375	что же	4	2
376	чувства и	1	2
377	критики и	1	2
378	в изучении	1	2
379	и таким	2	2
380	точно и	1	2
381	к другим	2	2
382	в книге	1	2
383	это новое	2	2
384	не знаем	1	2
385	психологии является	1	2
386	и может	4	2
387	не существует	3	2
388	и от	1	2
389	об искусстве	1	2
390	бы в	2	2
391	к этой	1	2
392	и как	1	2
393	будто бы	2	2
394	или не	1	2
395	природа человека	1	2
396	не обладает	1	2
397	человека делает	1	2
398	знаем и	1	2
399	на один	2	2
400	мы считаем	1	2
401	из этого	2	2
402	только о	1	2
403	и слов	1	2
404	по поводу	2	2
405	как результат	1	2
406	гораздо более	1	2
407	этом совершенно	2	1
408	с новыми	1	1
409	который должен	1	1
410	этим как	1	1
411	говоря о	1	1
412	совершенно новой	1	1
413	в движение	1	1
414	к нашему	1	1
415	связана с	1	1
416	он хотел	3	1
417	обходиться без	1	1
418	полагают что	3	1
419	определить как	1	1
420	в первом	2	1
421	когда человек	1	1
422	вспомнил и	1	1
423	ведь и	2	1
424	все те	4	1
425	и больше	1	1
426	знаем о	1	1
427	и этот	1	1
428	в несколько	1	1
429	на тех	1	1
430	и значение	1	1
431	при анализе	3	1
432	которую мы	1	1
433	в первый	4	1
434	единство и	3	1
435	еще до	1	1
436	я не	3	1
437	не видим	1	1
438	и ее	3	1
439	которое не	1	1
440	ему в	1	1
441	то это	1	1
442	мы при	1	1
443	и явлений	1	1
444	степени не	1	1
445	учение об	2	1
446	в ней	5	1
447	свою очередь	1	1
448	все остальное	2	1
449	сложный и	1	1
450	собой в	1	1
451	еще не	7	1
452	и на	3	1
