N	4gram	Tiupa_Narr_1	Narrotol
1	во времени и пространстве	4	5
2	в даме с собачкой	1	5
3	в то же время	3	4
4	обращает на себя внимание	3	3
5	матери и племянницы в	3	3
6	свободен теперь как птица	2	3
7	мы имеем дело с	1	2
8	полю быстро весело постукивая	2	2
9	тихо робко вошла мать	1	2
10	быстро весело постукивая палочкой	2	2
11	лицо события свидетель и	1	2
12	главное действующее лицо события	1	2
13	который свободен теперь как	1	2
14	дело в том что	1	2
15	по полю быстро весело	2	2
16	действующее лицо события свидетель	1	2
17	на протяжении этого эпизода	2	2
18	состоит в том что	2	2
19	идет по полю быстро	2	2
20	события свидетель и судия	1	2
21	человека который свободен теперь	1	2
22	состоит в своего рода	1	2
23	дважды за сутки пробегает	1	1
24	из природной неизбежности или	1	1
25	прослеженный циклический параллелизм с	1	1
26	матери героя архиерей в	1	1
27	постели в эпизоде то	1	1
28	жизни деревьями уходит бог	1	1
29	последних дней своей жизни	1	1
30	петра а непосредственно волею	1	1
31	непредвзято как результат творческой	1	1
32	к жизни деревьями уходит	1	1
33	их одиннадцать душ то	1	1
34	он эпизод беседы с	1	1
35	тексте архиерея стилистическая маркированность	1	1
36	данном случае неестественной маловероятной	1	1
37	птица это воскресение столь	1	1
38	обнаруживаемые между первыми вторыми	1	1
39	указания времени существенную роль	1	1
40	то что хотела искала	1	1
41	незначительным но все же	1	1
42	слов с которыми к	1	1
43	днях жизни не только	1	1
44	доктора а на другой	1	1
45	переломами от бодрого здорового	1	1
46	но в своем предсмертном	1	1
47	будущее какая была в	1	1
48	писал бахтин может ощущаться	1	1
49	возвращения архиерея к себе	1	1
50	голосами повествователя и самого	1	1
51	глубокая обратная симметрия начала	1	1
52	пережил их одиннадцать душ	1	1
53	евангельского манифестирована не только	1	1
54	отец сисой эпизод образован	1	1
55	благости весеннего настроения аналогичного	1	1
56	в ней не только	1	1
57	приехали доложил келейник когда	1	1
58	матери то в третьем	1	1
59	здесь отсутствует тем не	1	1
60	несомненна сколько не подлежит	1	1
61	повествованием и его голос	1	1
62	уносился мыслями в далекое	1	1
63	старо-петровского монастыря где огни	1	1
64	герой рассказа оказывается двенадцатым	1	1
65	в разные времена различные	1	1
66	вспомним что чеховский павлуша	1	1
67	россию после восьми лет	1	1
68	следующем эпизоде точка зрения	1	1
69	согласия героя со словами	1	1
70	параллелизма если в архиерей	1	1
71	отличается от предыдущих при	1	1
72	вас чаю напимшись голубчик	1	1
73	больше дьяконицей чем матерью	1	1
74	в следующей фразе из	1	1
75	в пространстве без артикулированных	1	1
76	про жениха грядущего в	1	1
