N	2gram	Vygotskiy__3	Istorich
1	и в	25	26
2	так как	12	18
3	мы имеем	4	14
4	никогда не	4	13
5	потому что	6	13
6	и на	6	12
7	в этом	14	12
8	таким образом	17	12
9	в том	23	12
10	что в	17	12
11	мы видели	6	11
12	может быть	13	11
13	связь с	3	11
14	не только	6	10
15	том что	20	10
16	представления о	2	10
17	с другой	6	10
18	и не	10	10
19	еще не	4	9
20	представление о	1	9
21	а именно	1	9
22	что он	6	9
23	но и	4	9
24	и это	4	8
25	все эти	7	8
26	все же	6	8
27	в нем	2	8
28	на том	3	8
29	с ним	4	8
30	вместе с	14	8
31	другой стороны	3	8
32	например в	1	7
33	но в	1	7
34	мы можем	7	7
35	и его	2	7
36	о том	5	7
37	с одной	5	7
38	уже не	2	7
39	у него	1	7
40	превращается в	1	7
41	одной стороны	5	7
42	мы уже	5	6
43	мы не	9	6
44	эта связь	1	6
45	как в	9	6
46	как он	3	6
47	после чего	1	6
48	и с	1	6
49	в виде	3	6
50	то что	15	6
51	связан с	2	6
52	и там	1	6
53	этом случае	1	6
54	более ранних	1	6
55	не может	6	6
56	то же	2	5
57	в ней	1	5
58	за собой	1	5
59	не будет	2	5
60	как и	15	5
61	и эти	2	5
62	и что	10	5
63	в то	4	5
64	очень часто	2	5
65	так и	5	5
66	нас к	2	5
67	в его	15	5
68	показывают что	5	5
69	мы видим	3	5
70	только в	10	5
71	тем что	8	5
72	связаны с	3	5
73	у нас	1	5
74	там где	4	5
75	как это	7	5
76	его в	3	5
77	как мы	8	4
78	и он	1	4
79	с его	2	4
80	что оно	4	4
81	но как	3	4
82	из этих	4	4
83	на его	2	4
84	и по	5	4
85	здесь мы	2	4
86	и тем	1	4
87	с тем	16	4
88	в очень	1	4
89	совершенно ясно	2	4
90	а также	2	4
91	что и	10	4
92	что между	1	4
93	он имеет	2	4
94	до сих	1	4
95	прежде всего	4	4
96	связано с	1	4
97	как бы	10	4
98	в это	1	4
99	сих пор	1	4
100	но это	5	4
101	есть и	2	4
102	все что	2	4
103	же как	6	3
104	и через	1	3
105	и то	2	3
106	на место	1	3
107	время как	4	3
108	из которых	5	3
109	это еще	1	3
110	видели что	3	3
111	независимо от	4	3
112	когда он	3	3
113	та же	1	3
114	в себе	2	3
115	вообще не	1	3
116	что она	5	3
117	главным образом	2	3
118	при этом	5	3
119	если бы	5	3
120	в них	2	3
121	такой же	1	3
122	в своей	2	3
123	таким же	2	3
124	в одном	2	3
125	не в	6	3
126	их в	3	3
127	на котором	2	3
128	того как	3	3
129	например у	1	3
130	не потому	1	3
131	могут быть	5	3
132	приходит к	6	3
133	данном случае	1	3
134	то время	4	3
135	показывает что	8	3
136	другими словами	1	3
137	от него	1	3
138	стороны он	2	3
139	один из	6	3
140	том как	1	3
141	в качестве	12	3
142	не происходит	2	3
143	так что	2	3
144	при помощи	1	3
145	и других	2	3
146	эти три	1	3
147	от того	4	3
148	и только	2	3
149	от этого	6	3
150	в частности	4	3
151	в него	3	3
152	в данном	1	3
153	наряду с	3	3
154	в тех	2	3
155	и от	2	3
156	кроме того	1	3
157	или в	2	3
158	вопрос о	1	3
159	на первый	2	3
160	а в	4	3
161	еще в	2	3
162	и эта	2	3
163	сказать что	4	3
164	на более	1	3
165	как на	2	3
166	в своих	2	3
167	к этому	3	3
168	представляют себе	1	2
169	ту же	1	2
170	того же	6	2
171	из его	1	2
172	что эти	3	2
173	это делают	1	2
174	что иное	1	2
175	представляет собой	6	2
176	первый план	2	2
177	но не	6	2
178	по отношению	3	2
179	на то	4	2
180	относится к	1	2
181	с этим	4	2
182	в своем	4	2
183	перед нами	10	2
184	целый ряд	1	2
185	и как	5	2
186	увидим что	1	2
187	и хотя	1	2
188	что это	5	2
189	в этой	5	2
190	то и	4	2
191	же эта	1	2
192	и до	1	2
193	он не	4	2
194	это явление	1	2
195	чтобы они	1	2
196	с этой	3	2
197	можно было	6	2
198	но все	2	2
199	же не	1	2
200	на этой	5	2
201	было бы	10	2
202	известно что	1	2
203	именно что	1	2
204	приходит в	1	2
205	здесь нет	1	2
206	ни в	9	2
207	вовсе не	1	2
208	это очевидно	1	2
209	в эту	2	2
210	в которых	3	2
211	которые в	3	2
212	силу и	1	2
213	однако в	2	2
214	даже в	1	2
215	тем самым	2	2
216	и другое	5	2
217	которых он	2	2
218	не имеет	1	2
219	одна из	2	2
220	на него	1	2
221	не могло	1	2
222	это мы	2	2
223	или как	1	2
224	тела и	1	2
225	предметов есть	1	2
226	зависимости от	6	2
227	отличается от	3	2
228	к тому	4	2
229	от нее	4	2
230	к утверждению	1	2
231	что при	1	2
232	этим самым	1	2
233	но при	1	2
234	на той	1	2
235	и сам	3	2
236	что у	1	2
237	когда в	3	2
238	о котором	2	2
239	сводится к	1	2
240	но мы	1	2
241	ранних ступенях	1	2
242	отметить что	1	2
243	говорит он	4	2
244	в форме	1	2
245	все время	2	2
246	того что	10	2
247	это означает	1	2
248	ее имя	1	2
249	как устанавливает	2	2
250	еще одну	1	2
251	сравнительно поздно	1	2
252	мы знаем	4	2
253	не так	1	2
254	всяком случае	4	2
255	мы находим	1	2
256	что они	10	2
257	а с	3	2
258	что не	1	2
259	те кто	1	2
260	а не	1	2
261	он становится	1	2
262	уже давно	1	2
263	него в	1	2
264	так же	17	2
265	наталкивается на	1	2
266	что же	1	2
267	отношению к	2	2
268	значит что	4	2
269	нам еще	1	2
270	и формы	1	2
271	что мы	7	2
272	влечет за	1	2
273	но для	1	2
274	что там	2	2
275	не представляет	2	2
276	для нас	2	2
277	мы должны	6	2
278	только что	2	2
279	в этих	2	2
280	не есть	3	2
281	с ними	3	2
282	в последнем	1	2
283	приводит нас	3	2
284	даже когда	1	2
285	также не	1	2
286	точно так	1	2
287	во всяком	4	2
288	отношения к	1	1
289	одним из	5	1
290	также и	1	1
291	не видим	1	1
292	они вместе	1	1
293	с предметами	1	1
294	в связи	6	1
295	только потому	2	1
296	между двумя	2	1
297	все те	1	1
298	в зависимости	5	1
299	и этот	1	1
300	а как	2	1
301	есть не	1	1
302	возразить что	1	1
303	при анализе	1	1
304	понятия но	3	1
305	которую мы	5	1
306	поля и	1	1
307	бы что	4	1
308	переходом к	1	1
309	ступени развития	5	1
310	именно к	1	1
311	эта форма	3	1
312	совпадает с	6	1
313	мы стоим	1	1
314	как полагают	1	1
315	же что	1	1
316	можно предполагать	1	1
317	бы с	2	1
318	так или	1	1
319	по этому	3	1
320	не создает	3	1
321	во всех	1	1
322	только после	2	1
323	общих чертах	1	1
324	то мы	1	1
325	важно отметить	1	1
326	вступают в	2	1
327	отличие от	6	1
328	не просто	1	1
329	что формы	1	1
330	которые не	4	1
331	представляется в	2	1
332	как говорит	5	1
333	так называемая	4	1
334	и ребенок	1	1
335	оторванное от	1	1
336	некоторое время	2	1
337	что как	2	1
338	однако не	1	1
339	им в	3	1
340	хотя и	2	1
341	как уже	6	1
342	его к	3	1
343	и к	5	1
344	более или	1	1
345	этой цели	1	1
346	мышлением или	1	1
347	в этот	1	1
348	на какой	1	1
349	может лежать	1	1
350	выше мы	1	1
351	эта стадия	1	1
352	и чрезвычайно	1	1
353	ни один	4	1
354	в целом	13	1
355	формы в	3	1
356	к единству	1	1
357	он в	1	1
358	общение между	1	1
359	процесс образования	12	1
360	по форме	2	1
361	но на	3	1
362	в случае	3	1
363	этот процесс	3	1
364	жизнью и	1	1
365	положение что	1	1
366	к выводу	2	1
367	тем не	5	1
368	она становится	1	1
369	раз когда	1	1
370	функции и	2	1
371	в силу	6	1
372	оно встречается	1	1
373	он так	1	1
374	быть поставлен	1	1
375	подобно тому	1	1
376	что ни	1	1
377	на этом	3	1
378	теперь от	1	1
379	или выражаясь	1	1
380	это значит	4	1
381	как они	2	1
382	а затем	1	1
383	что все	1	1
384	зашел в	1	1
385	связанные с	2	1
386	и может	2	1
387	в мире	2	1
388	мире не	1	1
389	развития по	1	1
390	того или	2	1
391	автор что	1	1
392	слов на	1	1
393	здесь у	1	1
394	в жизни	3	1
395	им самим	1	1
396	по существу	1	1
397	к образованию	8	1
398	же образом	1	1
399	типичным представителем	1	1
400	о которых	1	1
401	когда я	1	1
402	перейдем к	1	1
403	уже у	1	1
404	очень сложное	1	1
405	с такой	1	1
406	чем в	1	1
407	ключ к	1	1
408	мы с	1	1
409	в один	2	1
410	этого может	1	1
411	остается в	1	1
412	их на	1	1
413	и становится	1	1
414	одно из	1	1
415	или менее	3	1
416	точки зрения	6	1
417	но если	1	1
418	и при	1	1
419	не связан	1	1
420	и третий	1	1
421	в котором	3	1
422	случае в	1	1
423	прийти к	1	1
424	не столько	4	1
425	высокой ступени	1	1
426	от его	1	1
427	правда эта	1	1
428	этой стадии	5	1
429	все это	6	1
430	и более	1	1
431	тому чтобы	1	1
432	от более	1	1
433	и очень	1	1
434	на один	1	1
435	с развитием	2	1
436	можно ли	2	1
437	чистом виде	1	1
438	на три	1	1
439	не менее	6	1
440	все три	1	1
441	и функции	1	1
442	что с	4	1
443	к этим	1	1
444	в основе	16	1
445	к изучению	2	1
446	не случайно	1	1
447	когда они	1	1
448	как здесь	1	1
449	в уме	1	1
450	того чтобы	8	1
451	есть уже	1	1
452	о природе	1	1
453	недостаточно для	3	1
454	показывает нам	1	1
455	можно видеть	1	1
456	к ней	1	1
457	как она	3	1
458	по своей	7	1
459	связь и	2	1
460	уже говорили	5	1
461	следует отметить	1	1
462	в области	7	1
463	каких-либо предметов	1	1
464	перед ним	3	1
465	только наиболее	1	1
466	и оно	1	1
467	человека с	1	1
468	начиная с	1	1
469	места для	1	1
470	не могут	4	1
471	указать на	1	1
472	числе и	1	1
473	в высокой	1	1
474	тех же	1	1
475	не встречается	1	1
476	его значение	1	1
477	мысли о	1	1
478	все еще	2	1
479	не живет	1	1
480	должен быть	1	1
481	тому что	2	1
482	с ее	5	1
483	связи со	2	1
484	в ее	1	1
485	только при	2	1
486	этот переходный	1	1
487	идет не	1	1
488	ли однако	1	1
489	приводит к	4	1
490	мы наблюдаем	1	1
491	развитие этого	1	1
492	в живых	1	1
493	по аналогии	1	1
494	ясно что	2	1
495	здесь как	1	1
496	или на	1	1
497	часто в	2	1
498	для этого	2	1
499	всегда имеет	1	1
500	только у	1	1
501	по мере	1	1
502	означает что	1	1
503	выводу что	4	1
504	об этом	2	1
505	находится в	2	1
506	связанное с	2	1
507	них не	1	1
508	а по	2	1
509	иное как	1	1
510	с полным	1	1
511	и здесь	2	1
512	другом месте	1	1
513	в другом	1	1
514	на вопрос	1	1
515	настолько что	1	1
516	язык и	1	1
517	одного из	2	1
518	аналогии с	1	1
519	к одному	5	1
520	все его	1	1
521	когда не	1	1
522	самый процесс	2	1
523	происходит этот	1	1
524	из представления	2	1
525	эта ступень	1	1
526	на особой	1	1
527	между тем	3	1
528	переходит в	1	1
529	не отличаются	1	1
530	необходима для	1	1
531	на одном	1	1
532	находит свое	2	1
533	бы она	1	1
534	в свете	2	1
535	с которыми	3	1
536	видим с	1	1
537	он есть	1	1
538	с той	2	1
539	не как	3	1
540	идет по	1	1
541	мне кажется	1	1
542	этот вопрос	3	1
543	дело с	3	1
544	пришел к	1	1
545	или другого	2	1
546	друг друга	4	1
547	к комплексу	1	1
548	уже и	1	1
549	что одно	1	1
550	может оказаться	1	1
551	которое мы	1	1
552	между этими	1	1
553	их не	1	1
554	мире и	1	1
555	тот или	1	1
556	из которого	1	1
557	прямо не	1	1
558	есть в	1	1
559	уже в	7	1
560	если мы	3	1
561	им всем	1	1
562	развития этого	1	1
563	чтобы он	1	1
564	оно в	1	1
565	или даже	1	1
566	другой с	1	1
567	был бы	1	1
568	для него	5	1
569	заключить что	1	1
570	поздно в	2	1
571	его у	1	1
572	отношение к	1	1
573	и язык	1	1
574	как его	1	1
575	но что	1	1
576	случае не	1	1
577	они будут	1	1
578	образом не	2	1
579	и вместе	2	1
580	для того	7	1
581	этого пути	1	1
582	были бы	3	1
583	за этим	1	1
584	и даже	1	1
585	или иначе	2	1
586	именно в	5	1
587	и стоит	1	1
588	с другом	5	1
589	такое же	1	1
590	в другое	1	1
591	объясняет нам	2	1
592	от другого	2	1
593	несколько отдельных	1	1
594	он только	1	1
595	на которых	2	1
596	в картине	1	1
597	мы легко	1	1
598	остается при	1	1
599	и принимает	1	1
600	долгое время	1	1
601	здесь этот	1	1
602	на эту	1	1
603	могут служить	2	1
604	или с	1	1
605	несмотря на	1	1
606	как ни	1	1
607	вступает в	2	1
608	имеет очень	1	1
609	относятся к	2	1
610	подобного рода	1	1
611	не удается	1	1
612	одинаково и	1	1
613	форме в	1	1
614	этого момента	2	1
615	этих случаях	1	1
616	к другому	2	1
617	видит в	1	1
618	перехода от	1	1
619	смысле этого	4	1
620	чем к	1	1
621	это так	2	1
622	тому как	2	1
623	предметы на	1	1
624	которые по	1	1
625	в мир	1	1
626	где это	1	1
627	выше в	1	1
628	друг с	5	1
629	не дана	1	1
630	этого слова	4	1
631	план на	1	1
632	этот этап	1	1
633	самый вопрос	1	1
634	в так	1	1
635	на одной	1	1
636	не является	8	1
637	и для	2	1
638	находящегося на	1	1
639	и часто	1	1
640	не объясняет	1	1
641	на которой	1	1
642	наблюдения над	1	1
643	бы в	2	1
644	именно он	1	1
645	же в	2	1
646	весь процесс	6	1
647	в свою	3	1
648	между ними	3	1
649	они были	1	1
650	на этот	2	1
651	не что	1	1
652	оно не	2	1
653	следующим образом	1	1
654	другого процесса	1	1
655	пути к	3	1
656	показывают как	1	1
657	в таком	2	1
658	этой точки	2	1
659	том числе	1	1
660	встречаются в	1	1
