N	3gram	Bakhtin_Pr_4	Istorich
1	с другой стороны	3	8
2	с одной стороны	1	7
3	в этом случае	1	6
4	в том что	2	5
5	до сих пор	8	4
6	не только в	1	4
7	о том что	2	4
8	мы имеем в	3	4
9	в данном случае	1	3
10	не может быть	8	3
11	мы не будем	1	2
12	но и в	2	2
13	что в нем	1	2
14	не могло быть	1	2
15	таким образом и	1	2
16	такой же как	1	2
17	во всяком случае	1	2
18	по отношению к	5	2
19	но все же	1	2
20	после того как	1	2
21	можно было бы	2	2
22	как и в	3	2
23	в античности в	1	1
24	следует отметить что	1	1
25	лицом к лицу	1	1
26	мере того как	1	1
27	более или менее	3	1
28	в том числе	4	1
29	том что он	1	1
30	по мере того	1	1
31	нам кажется что	3	1
32	одной стороны и	1	1
33	же как и	1	1
34	нами до сих	1	1
35	мы находим в	2	1
36	сих пор не	2	1
37	и не может	7	1
38	в этих случаях	2	1
39	друг на друга	2	1
40	в свою противоположность	1	1
41	у него в	1	1
42	иначе обстоит дело	1	1
43	том числе и	3	1
44	на этот вопрос	2	1
45	и что там	1	1
46	герой выходя из	1	1
47	на него в	1	1
48	одно и то	1	1
49	все же есть	1	1
50	так же как	1	1
51	но и на	1	1
52	но при этом	1	1
53	и то же	1	1
54	как один из	1	1
55	очень сложное и	1	1
56	так или иначе	1	1
57	все же не	1	1
58	знаю что я	3	1
59	здесь нас интересуют	1	1
60	в античности мы	1	1
61	как бы в	3	1
62	между этими двумя	1	1
63	достигает своего апогея	1	1
64	в свое время	2	1
65	так и в	1	1
66	и вместе с	1	1
67	может быть разрешен	1	1
68	то что не	1	1
69	как нам кажется	2	1
70	можно сказать что	2	1
71	и по всей	1	1
72	как мы видим	1	1
73	в него и	1	1
74	друг с другом	5	1
75	я знаю что	1	1
76	и не могло	1	1
77	слились в одно	1	1
