N	2gram	Bakhtin_Fr_1	Istorich
1	и в	65	26
2	то что	3	16
3	не только	10	15
4	может быть	6	14
5	что в	3	14
6	между двумя	1	12
7	но и	10	12
8	связь с	5	12
9	и пр	5	11
10	так и	10	10
11	и его	10	10
12	что он	3	10
13	все же	6	9
14	его в	7	9
15	что и	1	9
16	так как	6	9
17	и не	22	9
18	то же	1	8
19	мы имеем	1	7
20	в этом	15	7
21	он не	2	7
22	об этом	1	7
23	как и	5	7
24	в этих	2	7
25	во время	4	7
26	их в	2	7
27	как в	5	7
28	мы рассмотрим	1	7
29	превращается в	5	7
30	еще не	6	6
31	как он	1	6
32	могут быть	2	6
33	в дальнейшем	8	6
34	к нему	3	6
35	мы видим	2	6
36	потому что	5	6
37	а не	1	6
38	не может	3	6
39	это и	1	5
40	мы уже	12	5
41	но не	2	5
42	и как	1	5
43	но в	14	5
44	уже не	3	5
45	и только	1	5
46	и по	2	5
47	с собой	1	5
48	но все	3	5
49	и с	3	5
50	это не	3	5
51	не в	4	5
52	ничего не	3	5
53	и у	6	5
54	как мы	6	5
55	и здесь	3	5
56	в его	9	5
57	с ними	1	5
58	в одном	5	5
59	у него	1	5
60	тем что	1	5
61	до сих	4	5
62	и др	24	5
63	в некоторых	2	5
64	из которых	1	5
65	сих пор	4	5
66	к этому	1	5
67	животными и	1	4
68	в которых	1	4
69	не просто	3	4
70	его на	2	4
71	в этот	1	4
72	он в	1	4
73	но он	1	4
74	в своей	5	4
75	но эта	2	4
76	даже в	3	4
77	же он	2	4
78	здесь не	1	4
79	так в	1	4
80	о том	2	4
81	и даже	8	4
82	которых можно	1	4
83	вовсе не	18	4
84	с другой	3	4
85	а на	1	4
86	все что	1	4
87	этот мотив	1	4
88	в тех	3	4
89	другой стороны	1	4
90	например в	2	3
91	и действительно	1	3
92	из этих	2	3
93	этого мотива	1	3
94	его к	2	3
95	все эти	10	3
96	на то	1	3
97	и если	1	3
98	на его	2	3
99	связанные с	1	3
100	при этом	6	3
101	а затем	2	3
102	те же	1	3
103	том что	6	3
104	от своего	2	3
105	и при	1	3
106	с миром	3	3
107	и более	1	3
108	как это	1	3
109	на котором	3	3
110	на него	2	3
111	во всем	2	3
112	связи с	4	3
113	к себе	2	3
114	есть только	2	3
115	иногда даже	1	3
116	и он	2	3
117	она не	1	3
118	представления о	2	3
119	это приводит	1	3
120	в том	16	3
121	только в	7	3
122	человека с	1	3
123	и других	3	3
124	связан с	3	3
125	не на	1	3
126	в свете	2	3
127	о чем	1	3
128	там где	1	3
129	что мы	2	3
130	части тела	1	3
131	наряду с	2	3
132	как бы	22	3
133	многих других	1	3
134	с животными	1	3
135	или в	2	3
136	для нас	4	3
137	всякого рода	1	3
138	но это	3	3
139	же в	2	3
140	между ними	4	3
141	он всегда	1	3
142	и другие	8	3
143	мы здесь	2	2
144	он показывает	1	2
145	в средние	4	2
146	видеть в	2	2
147	по его	3	2
148	а как	1	2
149	связана с	5	2
150	как эта	1	2
151	тех же	1	2
152	к ним	1	2
153	вступают в	1	2
154	отношение к	4	2
155	в этой	4	2
156	с этим	1	2
157	в своем	8	2
158	хотя и	2	2
159	говорит что	1	2
160	в фольклоре	1	2
161	конечно не	1	2
162	в целом	2	2
163	на некоторых	2	2
164	эти новые	1	2
165	в себе	3	2
166	имеем в	1	2
167	в нем	13	2
168	же это	1	2
169	не к	2	2
170	его от	2	2
171	на этом	1	2
172	так например	2	2
173	здесь мы	1	2
174	главным образом	6	2
175	связанных с	1	2
176	лишь в	1	2
177	хотя бы	1	2
178	было бы	1	2
179	в свой	2	2
180	из них	4	2
181	стоит на	1	2
182	при смерти	1	2
183	земли и	5	2
184	и их	3	2
185	можно найти	1	2
186	человеком и	1	2
187	знает и	2	2
188	все это	9	2
189	по себе	1	2
190	не менее	1	2
191	в таких	2	2
192	здесь на	2	2
193	не могло	1	2
194	одна из	1	2
195	показывает как	1	2
196	по своей	3	2
197	никуда не	1	2
198	что на	1	2
199	в области	7	2
200	от того	2	2
201	у нас	1	2
202	не могут	3	2
203	формы и	7	2
204	и этим	2	2
205	никогда не	6	2
206	иногда в	1	2
207	и на	11	2
208	одинаково так	1	2
209	в обряде	1	2
210	говорит об	1	2
211	от них	1	2
212	и во	3	2
213	в форме	3	2
214	видим что	1	2
215	того что	2	2
216	уже в	1	2
217	и они	1	2
218	есть в	5	2
219	его и	1	2
220	в языке	1	2
221	представлений о	1	2
222	с этими	1	2
223	в других	3	2
224	даже и	3	2
225	в особенности	2	2
226	говорит о	1	2
227	на этот	2	2
228	его как	1	2
229	в частности	5	2
230	он говорит	1	2
231	и вот	2	2
232	есть и	1	2
233	между прочим	2	2
234	но для	3	2
235	это уже	4	2
236	в связи	1	2
237	от него	2	2
238	и все	5	2
239	этот вопрос	2	2
240	сказать что	6	2
241	средние века	4	2
242	но этот	1	2
243	можно наблюдать	1	2
244	на это	1	2
245	они представляют	1	1
246	вопрос мы	2	1
247	говоря о	1	1
248	связь этих	1	1
249	не видим	1	1
250	почти не	1	1
251	смерть в	2	1
252	др в	2	1
253	был и	1	1
254	века в	5	1
255	входящих в	1	1
256	их и	1	1
257	на тех	2	1
258	в особой	1	1
259	мы не	1	1
260	здесь уже	1	1
261	не была	2	1
262	могилы и	1	1
263	быть определены	1	1
264	совпадает с	1	1
265	принадлежит к	1	1
266	не вполне	2	1
267	они были	6	1
268	так называемые	2	1
269	в ней	6	1
270	меньшей степени	5	1
271	он был	2	1
272	на них	2	1
273	суждение о	1	1
274	что по	1	1
275	есть форма	1	1
276	в чем	2	1
277	во всех	9	1
278	процесс этот	1	1
279	совершенно прав	1	1
280	которыми они	1	1
281	мы будем	3	1
282	но как	3	1
283	котором теперь	1	1
284	вдруг превращается	1	1
285	а и	1	1
286	в наиболее	2	1
287	или иное	1	1
288	его развития	5	1
289	обряды и	2	1
290	выражения как	1	1
291	как к	1	1
292	этого развития	1	1
293	что как	1	1
294	и наконец	2	1
295	был связан	2	1
296	и к	4	1
297	мир и	3	1
298	имеет в	1	1
299	нет здесь	1	1
300	есть ли	1	1
301	и говорит	1	1
302	всегда был	1	1
303	еще на	1	1
304	земля и	1	1
305	он наконец	1	1
306	то и	1	1
307	им в	1	1
308	но его	1	1
309	не могла	1	1
310	но на	3	1
311	жизнью и	1	1
312	вообще не	1	1
313	в свет	1	1
314	к миру	1	1
315	его связь	2	1
316	интересно и	1	1
317	всех этих	8	1
318	в узком	4	1
319	мир как	1	1
320	широком смысле	1	1
321	и связанные	1	1
322	из него	1	1
323	людей и	1	1
324	эта же	2	1
325	бы они	1	1
326	где нет	1	1
327	и может	1	1
328	в совершенно	1	1
329	них не	1	1
330	а его	2	1
331	на все	2	1
332	на этой	3	1
333	римлян и	1	1
334	ощущается как	1	1
335	все поле	1	1
336	может стать	1	1
337	смерть и	1	1
338	этом мы	1	1
339	но уже	1	1
340	он является	1	1
341	в них	5	1
342	о которых	1	1
343	на материале	1	1
344	она и	1	1
345	новые формы	1	1
346	и уже	1	1
347	перестает быть	3	1
348	рода и	1	1
349	при которых	1	1
350	он находит	2	1
351	в развитии	1	1
352	такой же	1	1
353	если я	1	1
354	особенно сильно	1	1
355	его нельзя	1	1
356	точки зрения	7	1
357	с развитием	1	1
358	древних греков	1	1
359	просто в	1	1
360	наиболее полное	1	1
361	было очень	1	1
362	он дает	3	1
363	момент в	1	1
364	веков и	2	1
365	образы эти	1	1
366	свет на	1	1
367	находится на	1	1
368	что было	1	1
369	именно к	1	1
370	человеческое сознание	1	1
371	явления на	1	1
372	более древних	1	1
373	сам он	1	1
374	и очень	2	1
375	это его	2	1
376	вплоть до	1	1
377	одну особенность	1	1
378	в то	1	1
379	народов в	1	1
380	которого он	1	1
381	совершенно правильно	1	1
382	преимущественно в	3	1
383	близки к	1	1
384	они являются	2	1
385	явление в	1	1
386	можно сказать	2	1
387	какой же	1	1
388	со своим	1	1
389	xvi века	2	1
390	эти три	1	1
391	до того	1	1
392	не свойственное	1	1
393	мы и	3	1
394	в основе	8	1
395	или иных	1	1
396	ему не	1	1
397	не потому	1	1
398	одним из	2	1
399	такие выражения	1	1
400	и заставляет	1	1
401	к тому	2	1
402	что при	1	1
403	где он	1	1
404	здесь еще	2	1
405	и это	2	1
406	и служит	1	1
407	но античный	1	1
408	средних веков	3	1
409	человеку но	1	1
410	идет не	1	1
411	всей своей	1	1
412	в пределах	1	1
413	приводит к	2	1
414	роль в	2	1
415	как с	1	1
416	в глаза	1	1
417	особенно в	2	1
418	наши задачи	1	1
419	здесь нет	1	1
420	особый интерес	1	1
421	во второй	2	1
422	это только	1	1
423	вступил в	1	1
424	жизнь и	1	1
425	в эпоху	9	1
426	всегда имеет	1	1
427	с ним	3	1
428	но здесь	1	1
429	все его	1	1
430	в виду	3	1
431	входит и	1	1
432	о нем	3	1
433	вот почему	1	1
434	характер этого	1	1
435	можно сопоставить	1	1
436	и весь	1	1
437	на что	2	1
438	основе своей	2	1
439	этих двух	2	1
440	нас в	1	1
441	с нашей	1	1
442	которые мы	1	1
443	бы в	1	1
444	и следовательно	1	1
445	так говорит	1	1
446	на чисто	1	1
447	с человеческим	1	1
448	один из	1	1
449	но с	2	1
450	человека в	1	1
451	одной из	1	1
452	начинают приобретать	1	1
453	и так	2	1
454	до нас	3	1
455	очень многих	1	1
456	и раньше	1	1
457	античности и	2	1
458	к какому	2	1
459	же она	1	1
460	своего рода	1	1
461	в большинстве	2	1
462	только на	2	1
463	таким был	1	1
464	в начале	1	1
465	еще одну	1	1
466	здесь же	1	1
467	большинстве случаев	2	1
468	природе мы	1	1
469	он имеет	1	1
470	был бы	1	1
471	одно из	6	1
472	но нет	1	1
473	очень характерно	2	1
474	не для	2	1
475	друг друга	3	1
476	как раз	3	1
477	не из	1	1
478	смерти и	2	1
479	они становятся	1	1
480	разработан в	1	1
481	в очень	1	1
482	и обряды	1	1
483	существовали и	2	1
484	образом к	1	1
485	представление о	1	1
486	к совершенно	1	1
487	без всякой	1	1
488	со стороны	1	1
489	на ее	1	1
490	именно в	1	1
491	к которому	1	1
492	уходит в	1	1
493	их от	1	1
494	при всей	2	1
495	в меньшей	1	1
496	иного мира	1	1
497	понять этот	1	1
498	что не	2	1
499	уже почти	1	1
500	прежде всего	11	1
501	историческое явление	1	1
502	только по	1	1
503	что им	1	1
504	не было	1	1
505	в образах	1	1
506	которые не	1	1
507	у других	2	1
508	или у	1	1
509	человеческой жизни	1	1
510	план выдвигается	1	1
511	сила но	1	1
512	под влиянием	1	1
513	он и	3	1
514	что новая	1	1
515	мог быть	1	1
516	уже давно	1	1
517	этой же	1	1
518	и она	1	1
519	и могилы	1	1
520	с разными	1	1
521	к жизни	2	1
522	не видели	1	1
523	всем разнообразии	1	1
524	быть только	2	1
525	в мир	2	1
526	же иногда	1	1
527	в это	2	1
528	происходит с	1	1
529	в основном	2	1
530	образом на	2	1
531	от нас	1	1
532	посвящения в	1	1
533	смерти а	1	1
534	здесь в	8	1
535	в более	3	1
536	определены как	1	1
537	являются не	1	1
538	свою связь	1	1
539	для выражения	1	1
540	в самые	1	1
541	узком смысле	2	1
542	в результате	1	1
543	характерно и	1	1
544	жизни и	7	1
545	еще более	5	1
546	и ни	3	1
547	в большей	5	1
548	ни к	2	1
549	в наши	2	1
550	объясняется та	1	1
551	по ходу	3	1
552	здесь только	2	1
553	не знает	6	1
554	это в	4	1
555	их с	1	1
556	этот же	1	1
557	до трех	1	1
558	вроде например	1	1
559	одновременно и	2	1
560	это так	1	1
561	в загробном	1	1
562	в своих	5	1
563	тем самым	1	1
564	им и	1	1
565	как на	1	1
566	том числе	10	1
567	они не	1	1
