N	3gram	Vygotskiy__3	Myshleni
1	в том что	11	21
2	с точки зрения	9	18
3	для того чтобы	8	10
4	с одной стороны	5	7
5	в высшей степени	1	7
6	заключается в том	6	7
7	в зависимости от	1	6
8	во всяком случае	2	6
9	не может быть	1	6
10	на то что	12	6
11	можно было бы	1	5
12	по сравнению с	1	5
13	в самом деле	18	4
14	мы могли бы	3	4
15	а с другой	1	4
16	в том чтобы	1	4
17	о том что	3	4
18	в предисловии к	1	4
19	состоит в том	1	3
20	в отличие от	1	3
21	в данном случае	2	3
22	смысле этого слова	2	3
23	мы уже говорили	3	3
24	мы видели что	2	3
25	с таким образом	1	3
26	что в сущности	1	3
27	мы не можем	2	3
28	по этому поводу	1	3
29	в этом отношении	1	3
30	полагает что если	1	2
31	мы видим в	2	2
32	того что в	1	2
33	более или менее	1	2
34	на самом деле	2	2
35	подобно тому как	1	2
36	то что с	2	2
37	потому что он	1	2
38	мы старались показать	2	2
39	что он не	1	2
40	к тому чтобы	1	2
41	должны были бы	2	2
42	и в своем	1	2
43	как раз в	1	2
44	не потому что	1	2
45	если бы мы	1	2
46	мы можем с	1	2
47	мы будем иметь	1	2
48	то что он	2	2
49	или во всяком	1	2
50	мы уже видели	1	2
51	то же самое	8	2
52	вовсе не в	2	2
53	прав в том	1	2
54	и в самом	10	2
55	легко заметить что	1	2
56	о которых говорит	1	2
57	мы увидим что	7	2
58	речь идет о	3	2
59	и все те	2	1
60	что в этом	1	1
61	что под этим	1	1
62	самом деле когда	3	1
63	что он представляет	1	1
64	этой точки зрения	1	1
65	и что только	1	1
66	указывают на то	1	1
67	таким же точно	1	1
68	это было бы	1	1
69	имеем в виду	1	1
70	мы должны были	1	1
71	было бы назвать	1	1
72	в том и	1	1
73	о том как	2	1
74	один и тот	1	1
75	того же самого	2	1
76	все та же	1	1
77	он не может	1	1
78	том что всякое	1	1
79	до сих пор	5	1
80	как и все	1	1
81	которую мы все	1	1
82	говорит он в	1	1
83	больше чем это	1	1
84	должен быть представлен	1	1
85	не имеет никакого	3	1
86	не могло бы	1	1
87	только то что	2	1
88	то что в	2	1
89	с тем что	1	1
90	в сущности говоря	7	1
91	на каждом шагу	1	1
92	не то же	1	1
93	и значение которых	1	1
94	того чтобы с	1	1
95	и одновременно с	1	1
96	как если бы	3	1
97	то и другое	3	1
98	только для того	1	1
99	в том случае	1	1
100	и то что	3	1
101	полном согласии с	1	1
102	в целом нам	1	1
103	и это же	2	1
104	в целом мы	1	1
105	постараемся показать ниже	1	1
106	который может быть	1	1
107	в применении к	1	1
108	там где он	1	1
109	не в том	2	1
110	можем с уверенностью	1	1
111	в такой же	1	1
112	относится и ко	1	1
113	все время в	5	1
114	таким образом и	1	1
115	в сущности это	1	1
116	и тот же	1	1
117	тот факт что	1	1
118	к которому мы	1	1
119	а отнюдь не	1	1
120	на деле он	1	1
121	мы говорили выше	1	1
122	точки зрения а	1	1
123	указывает на то	3	1
124	он говорит что	2	1
125	все более и	2	1
126	дело не в	1	1
127	чтобы увидеть что	5	1
128	перед нами в	1	1
129	и что эти	1	1
130	том и заключается	1	1
131	можно с уверенностью	1	1
132	однако и эта	1	1
133	что на вопрос	1	1
134	с другой стороны	5	1
135	мы все время	2	1
136	нигде так не	1	1
137	что это есть	1	1
138	деле когда мы	1	1
139	и все же	1	1
140	здесь не только	1	1
141	старались показать что	1	1
142	вызывает в нас	1	1
143	таким образом ни	1	1
144	том смысле что	1	1
145	она не может	1	1
146	том случае если	1	1
147	не имеет себе	1	1
148	все время протекает	1	1
149	дело идет о	1	1
150	с самого начала	6	1
151	не только не	1	1
152	и что та	1	1
153	более и более	2	1
154	по его мнению	1	1
155	можно сказать что	1	1
156	только в том	2	1
157	с которой мы	1	1
158	в полном согласии	1	1
159	в том смысле	2	1
160	подвести итоги нашему	1	1
161	заключается вовсе не	1	1
162	том что такое	1	1
163	самом деле если	1	1
164	не только то	1	1
165	там где она	3	1
166	до какой степени	1	1
167	к тому же	1	1
168	как мы постараемся	1	1
169	как мы видели	2	1
170	те случаи когда	1	1
171	потому что эта	1	1
172	что всякое обобщение	1	1
