N	4gram	Vygotskiy__6	KulturaY
1	состоит в том что	2	3
2	в том что оно	3	2
3	одного и того же	4	2
4	в силу того что	5	2
5	заключается в том что	5	2
6	на самых низких ступенях	1	1
7	чтобы ответить на этот	1	1
8	точно так же как	1	1
9	ответить на этот вопрос	1	1
10	не что иное как	1	1
11	в этом отношении и	1	1
12	но с другой стороны	1	1
13	с этой точки зрения	1	1
14	есть в сущности говоря	1	1
15	в собственном смысле слова	1	1
16	в том смысле что	2	1
17	и на самых низких	1	1
18	как это часто бывает	1	1
19	не сказал бы что	1	1
