N	3gram	Propp_Isto_1	Myshleni
1	в том что	4	19
2	по отношению к	3	10
3	мы могли бы	1	9
4	для того чтобы	1	8
5	с самого начала	2	7
6	к тому что	1	7
7	так же как	2	6
8	в то время	3	6
9	то же самое	3	6
10	в силу того	1	5
11	в зависимости от	2	5
12	можно было бы	3	5
13	то время как	3	5
14	силу того что	1	5
15	друг с другом	3	5
16	в своем развитии	1	4
17	на то что	4	4
18	до сих пор	5	3
19	в этом отношении	1	3
20	мы видели что	2	3
21	мы знаем что	1	3
22	в первом случае	1	3
23	в меньшей мере	1	2
24	это означает что	1	2
25	начинается с того	2	2
26	в этом смысле	1	2
27	в этом случае	1	2
28	что мы нашли	1	2
29	знаем что в	1	2
30	до известной степени	1	2
31	только то что	1	2
32	на этот вопрос	2	2
33	вместе с тем	2	2
34	к которому они	1	2
35	того что он	1	2
36	таким образом мы	2	2
37	не могут быть	1	2
38	на первых порах	2	2
39	с другой стороны	5	2
40	в себе ничего	1	2
41	с того что	3	2
42	именно потому что	1	2
43	это не может	2	2
44	в связи с	3	2
45	эту точку зрения	2	2
46	так и по	1	2
47	мы имеем дело	1	2
48	не может быть	7	2
49	для всех этих	1	1
50	раньше чем он	1	1
51	не содержат в	1	1
52	в тот момент	1	1
53	один и тот	2	1
54	в этом примере	1	1
55	что иное как	1	1
56	где мы имеем	1	1
57	и в конце	1	1
58	она никогда не	1	1
59	только в пределах	1	1
60	а не на	2	1
61	но и по	1	1
62	не только по	1	1
63	так как оно	1	1
64	оно может быть	2	1
65	но так как	1	1
66	в нашем исследовании	1	1
67	обычно связано с	1	1
68	тот момент когда	1	1
69	не раньше чем	1	1
70	так что в	1	1
71	никак не может	1	1
72	внимание на то	1	1
73	о том как	1	1
74	же как и	1	1
75	обстоит дело с	2	1
76	может быть объяснена	1	1
77	и то в	1	1
78	но все это	1	1
79	он не должен	1	1
80	весь ход развития	1	1
81	что он должен	1	1
82	что мы имеем	2	1
83	сами по себе	1	1
84	в отличие от	2	1
85	для этого нужно	1	1
86	лишь тогда когда	1	1
87	то что в	2	1
88	но он не	1	1
89	вопрос можно дать	1	1
90	точно так же	3	1
91	связаны друг с	2	1
92	в каком отношении	1	1
93	едва ли не	1	1
94	в одном случае	1	1
95	не значит что	1	1
96	приводит к тому	1	1
97	содержит в себе	1	1
98	сих пор мы	2	1
99	не только в	1	1
100	то что она	1	1
101	с одной стороны	4	1
102	здесь он часто	1	1
103	и тот же	2	1
104	не содержит в	1	1
105	бы заключить что	1	1
106	и в этом	1	1
107	приблизительно так же	1	1
108	связаны между собой	1	1
109	заключить что в	1	1
110	можно дать только	1	1
111	этим дело не	1	1
112	а не как	1	1
113	в этом направлении	1	1
114	но этим дело	1	1
115	это не значит	1	1
116	вопрос о том	2	1
117	он исходит из	1	1
118	мы говорили что	1	1
119	другой стороны как	1	1
120	и должен быть	2	1
121	есть не что	1	1
122	надо сказать что	3	1
123	только в связи	1	1
124	только тогда когда	1	1
125	мы не можем	2	1
126	не что иное	1	1
127	же самое что	2	1
128	не может удовлетворить	1	1
129	что оно слишком	1	1
130	он должен был	1	1
131	содержат в себе	1	1
132	не непосредственно а	1	1
133	это приводит нас	1	1
134	смысле этого слова	1	1
135	сам собой возникает	1	1
136	после того как	1	1
137	между собой между	1	1
138	тех или иных	1	1
139	на этом а	1	1
140	тем не менее	6	1
141	к которой приходит	1	1
142	по сравнению со	1	1
143	что во всех	1	1
144	подобно тому как	1	1
145	что и в	1	1
