N	2gram	Bakhtin_Pr_4	Dialekti
1	не есть	1	54
2	и не	27	27
3	а не	11	26
4	точки зрения	11	25
5	и в	46	24
6	не только	14	23
7	что такое	2	21
8	по себе	7	20
9	не может	19	19
10	ничего не	2	17
11	и есть	1	16
12	и что	3	15
13	что все	1	14
14	с точки	9	14
15	то что	4	14
16	в таком	1	14
17	таким образом	4	13
18	что он	6	13
19	вовсе не	9	13
20	может быть	23	13
21	и даже	3	13
22	что это	1	12
23	есть и	2	12
24	не менее	2	11
25	что же	3	11
26	в сущности	7	10
27	то это	3	9
28	что она	1	9
29	ни в	6	9
30	но и	12	9
31	нет ничего	1	9
32	в этом	16	8
33	и как	2	8
34	это есть	1	8
35	учение о	1	8
36	отличается от	3	8
37	так что	2	8
38	прежде всего	9	8
39	что мы	2	8
40	том что	4	8
41	если же	5	8
42	в самом	9	7
43	как и	12	7
44	никогда не	6	7
45	как раз	7	7
46	потому что	4	7
47	в виду	4	7
48	только на	3	7
49	даже и	1	7
50	ничем не	1	7
51	и нет	4	7
52	что в	4	7
53	самом деле	4	6
54	должна быть	2	6
55	то же	6	6
56	об этом	2	6
57	и с	7	6
58	возможно только	1	6
59	превращается в	4	6
60	вы не	1	6
61	если бы	3	6
62	что и	3	6
63	и только	3	6
64	о том	5	6
65	и жизни	1	6
66	так как	5	6
67	даже не	1	6
68	и пр	2	6
69	не на	1	6
70	и все	9	6
71	все это	6	6
72	кроме того	4	6
73	но если	3	6
74	сам по	3	5
75	вопрос о	2	5
76	точка зрения	1	5
77	хотя и	6	5
78	и к	9	5
79	он не	4	5
80	одно и	1	5
81	так и	4	5
82	было бы	3	5
83	в них	1	5
84	мы не	4	5
85	и тогда	1	5
86	в том	9	5
87	в то	5	5
88	тогда когда	1	5
89	и притом	1	5
90	и сама	1	5
91	и его	6	5
92	только в	6	5
93	уже не	4	5
94	что не	1	5
95	что для	1	5
96	как это	1	5
97	но это	6	5
98	личности и	1	5
99	жизни и	5	5
100	как на	1	5
101	и то	1	4
102	мы и	3	4
103	нет и	2	4
104	сама по	2	4
105	конечно не	8	4
106	это не	5	4
107	от себя	1	4
108	же тут	1	4
109	тому что	1	4
110	но только	1	4
111	если только	2	4
112	не могут	3	4
113	а что	4	4
114	и это	3	4
115	мыслить и	2	4
116	можно только	1	4
117	жизнь и	3	4
118	о нем	6	4
119	к тому	2	4
120	с другой	3	4
121	для него	2	4
122	если оно	2	4
123	или иной	2	4
124	у нас	2	4
125	так же	3	4
126	при всем	2	4
127	сознания и	2	4
128	хотя бы	2	4
129	сказать что	2	4
130	себя как	3	3
131	была бы	1	3
132	из самых	1	3
133	мы уже	3	3
134	той же	3	3
135	и тут	1	3
136	и на	11	3
137	же она	1	3
138	при условии	1	3
139	за пределы	5	3
140	в одной	2	3
141	с этим	2	3
142	в своем	3	3
143	все же	4	3
144	перед нами	12	3
145	все эти	4	3
146	на то	3	3
147	в нем	17	3
148	он должен	1	3
149	в силу	1	3
150	сознание и	1	3
151	он есть	2	3
152	он и	4	3
153	как целое	1	3
154	должно быть	4	3
155	и без	1	3
156	не в	10	3
157	раз и	4	3
158	тем самым	1	3
159	она не	3	3
160	одна из	2	3
161	но она	2	3
162	на себя	4	3
163	же время	5	3
164	ровно ничего	1	3
165	во всем	4	3
166	должны быть	1	3
167	и о	3	3
168	и этим	3	3
169	из двух	1	3
170	вот это	1	3
171	к нему	5	3
172	все время	2	3
173	быть и	1	3
174	это же	1	3
175	с одной	1	3
176	есть в	6	3
177	то и	2	3
178	мы знаем	1	3
179	сами по	2	3
180	друг друга	6	3
181	тем что	3	3
182	именно как	2	3
183	и сознание	1	3
184	есть подлинная	1	3
185	не было	2	3
186	его как	2	3
187	ни на	1	3
188	одной стороны	1	3
189	как бы	19	3
190	на другое	1	3
191	мира и	1	3
192	ибо и	1	3
193	не знает	4	3
194	все что	2	3
195	в слове	3	3
196	я и	1	2
197	также и	3	2
198	например в	4	2
199	же как	2	2
200	в частности	1	2
201	или к	2	2
202	в первом	1	2
203	этого он	1	2
204	что если	1	2
205	так чтобы	3	2
206	из того	1	2
207	и самой	1	2
208	и он	6	2
209	в ней	1	2
210	и говорить	2	2
211	целое и	1	2
212	еще не	7	2
213	с его	5	2
214	но не	4	2
215	в особом	2	2
216	первых двух	1	2
217	целый ряд	2	2
218	но в	6	2
219	в условиях	3	2
220	из этих	3	2
221	и они	2	2
222	в себе	7	2
223	тому же	1	2
224	но на	2	2
225	и если	1	2
226	при этом	5	2
227	и вот	1	2
228	что у	1	2
229	и по	2	2
230	на этом	3	2
231	людей и	4	2
232	есть конечно	2	2
233	говорить не	1	2
234	ко второму	2	2
235	не знаете	1	2
236	она и	1	2
237	все равно	2	2
238	и уже	1	2
239	несмотря на	1	2
240	мы как	1	2
241	жизнь не	2	2
242	от своего	1	2
243	же они	1	2
