N	3gram	Vygotskiy__5	Formalny
1	не может быть	3	10
2	в связи с	1	10
3	с точки зрения	9	7
4	в этом отношении	5	7
5	в самом деле	2	5
6	в то же	1	5
7	во всяком случае	1	5
8	вместе с тем	2	4
9	как мы видели	2	4
10	не могут быть	1	4
11	того или иного	1	4
12	в высшей степени	2	4
13	на самом деле	1	3
14	и не может	2	3
15	в зависимости от	2	3
16	сам по себе	1	3
17	язык и его	1	3
18	в том смысле	1	3
19	с другой стороны	2	3
20	так и в	1	3
21	хотя бы в	2	3
22	для того чтобы	14	3
23	в самом предмете	1	2
24	тем что оно	1	2
25	в этом смысле	1	2
26	в этом пункте	1	2
27	на первый план	1	2
28	и в какой	1	2
29	в отличие от	2	2
30	к тому чтобы	4	2
31	то и другое	2	2
32	в применении к	1	2
33	между этими двумя	1	2
34	с самого начала	5	2
35	но в этом	1	2
36	но все же	2	2
37	мы говорим о	2	2
38	в основе этой	2	2
39	к тому что	1	2
40	том смысле что	1	2
41	в том что	11	2
42	мы знаем что	1	1
43	что иное как	1	1
44	как например в	1	1
45	но как раз	1	1
46	это даже не	1	1
47	сводится к тому	1	1
48	в своем развитии	4	1
49	чтобы можно было	1	1
50	более или менее	1	1
51	в этом последнем	1	1
52	тому что и	1	1
53	в какой они	1	1
54	новые и новые	1	1
55	влечет за собой	1	1
56	в этом случае	3	1
57	в области гуманитарных	1	1
58	с одной стороны	3	1
59	только в том	1	1
60	до сих пор	3	1
61	в известной последовательности	1	1
62	точек зрения не	1	1
63	функции и в	1	1
64	что он не	2	1
65	является одним из	1	1
66	как мы увидим	1	1
67	этого метода мы	1	1
68	это не так	1	1
69	из того что	4	1
70	в собственном смысле	1	1
71	но он не	4	1
72	понятия в этом	1	1
73	в той мере	3	1
74	в этот период	2	1
75	спрашивается что же	1	1
76	на этот вопрос	4	1
77	бы сказать что	1	1
78	трудная и сложная	1	1
79	именно в этом	2	1
80	если же мы	1	1
81	связи с ним	1	1
82	мы не можем	1	1
83	все равно что	1	1
84	и многие другие	1	1
85	иной чем в	1	1
86	не совпадает с	1	1
87	в этой области	1	1
88	в том чтобы	1	1
89	могут быть названы	1	1
90	к вопросу о	1	1
91	и тот же	3	1
92	смысле этого слова	1	1
93	в той же	2	1
94	становится еще более	1	1
95	но при этом	2	1
96	с помощью которого	2	1
97	для правильной постановки	1	1
98	не имеет места	1	1
99	в такой же	3	1
100	самого начала что	2	1
101	он полагает что	1	1
102	то что он	2	1
103	а не как	1	1
104	все более и	1	1
105	не в результате	1	1
106	мере в какой	3	1
107	один и тот	3	1
108	и во всяком	1	1
109	не было бы	1	1
110	есть не что	1	1
111	таким образом в	2	1
112	таким образом мы	1	1
113	имеем в виду	1	1
114	области гуманитарных наук	1	1
115	и тем самым	1	1
116	данного понятия в	1	1
117	его отношение к	2	1
118	в свою очередь	3	1
119	и его элементы	1	1
120	ничего общего с	2	1
121	более и более	1	1
122	имеет места в	1	1
123	мы имеем в	1	1
124	лежит в основе	2	1
125	по аналогии с	1	1
126	совершенно очевидно что	1	1
127	в направлении к	1	1
128	не что иное	1	1
129	сама по себе	4	1
130	тем не менее	1	1
131	то что они	2	1
132	той мере в	3	1
133	на сегодняшний день	1	1
134	что оно является	2	1
