N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	29	56
2	в романе	9	21
3	в его	24	18
4	таким образом	12	17
5	все эти	9	15
6	в этом	22	14
7	в том	8	13
8	так и	7	13
9	в то	10	12
10	и его	14	12
11	то же	14	11
12	в них	3	11
13	до конца	8	11
14	как бы	19	11
15	и до	3	10
16	мы уже	2	10
17	еще не	5	10
18	же время	9	10
19	в самом	10	9
20	и не	31	9
21	только в	10	9
22	но и	14	9
23	в сущности	5	8
24	во всех	1	8
25	не только	15	8
26	в нем	19	8
27	и с	4	8
28	и их	1	8
29	и даже	2	8
30	до сих	2	8
31	и др	5	8
32	сих пор	2	8
33	все это	6	8
34	том что	7	8
35	и на	7	7
36	в большинстве	2	7
37	уже говорили	1	7
38	как мы	4	7
39	у него	5	7
40	в частности	1	7
41	той же	5	6
42	в ее	1	6
43	в этой	4	6
44	но в	7	6
45	на его	2	6
46	своего времени	2	6
47	точки зрения	19	6
48	вовсе не	7	6
49	мы видим	2	6
50	связи с	2	6
51	большинстве случаев	2	6
52	прежде всего	7	6
53	в той	2	6
54	все они	1	6
55	и все	1	6
56	потому что	8	6
57	одним из	6	5
58	с его	9	5
59	но не	9	5
60	в пределах	13	5
61	он не	5	5
62	так сказать	4	5
63	последнее слово	8	5
64	роль в	1	5
65	мы видели	1	5
66	такой же	1	5
67	в отношении	2	5
68	своего рода	1	5
69	в процессе	4	5
70	никогда не	3	5
71	в области	1	5
72	один из	2	5
73	не было	4	5
74	как и	12	5
75	в творчестве	5	5
76	в условиях	2	5
77	в результате	4	5
78	что в	8	5
79	есть и	2	5
80	и другие	1	5
81	они не	4	5
82	например в	3	4
83	и потому	6	4
84	в ней	2	4
85	за пределы	7	4
86	и к	2	4
87	в которой	2	4
88	что это	1	4
89	в главе	1	4
90	в себе	7	4
91	при этом	2	4
92	их в	4	4
93	что все	1	4
94	начала и	2	4
95	переходим к	1	4
96	и ее	2	4
97	даже в	4	4
98	одна из	3	4
99	того чтобы	1	4
100	в духе	3	4
101	наконец в	2	4
102	в совершенно	1	4
103	времени и	1	4
104	и других	1	4
105	о том	1	4
106	в качестве	1	4
107	конечно не	2	4
108	так как	6	4
109	его романе	1	4
110	в особенности	1	4
111	в изображении	2	4
112	в основе	4	4
113	в свете	4	4
114	в своих	3	4
115	в их	3	3
116	конечно и	2	3
117	меньшей степени	1	3
118	в едином	4	3
119	в своем	8	3
120	перед нами	5	3
121	кроме того	3	3
122	и наконец	4	3
123	его к	2	3
124	сливаются в	1	3
125	всех этих	2	3
126	первой части	1	3
127	и самый	1	3
128	слова и	1	3
129	с начала	2	3
130	ведь в	1	3
131	здесь нет	1	3
132	громадную роль	1	3
133	не в	7	3
134	но он	2	3
135	особый характер	1	3
136	в форме	7	3
137	настоящего времени	1	3
138	во все	2	3
139	другом месте	1	3
140	рядом с	14	3
141	здесь мы	2	3
142	и был	1	3
143	и о	5	3
144	характер и	1	3
145	в другом	1	3
146	и здесь	3	3
147	настоящее время	1	3
148	все его	3	3
149	времени в	1	3
150	между тем	5	3
151	в литературе	4	3
152	большей или	1	3
153	как например	2	3
154	одной из	1	3
155	здесь с	3	3
156	так что	2	3
157	уже не	13	3
158	был бы	6	3
159	что и	4	3
160	может быть	24	3
161	здесь в	1	3
162	к которому	1	3
163	или меньшей	1	3
164	что для	1	3
165	более того	5	3
166	не на	4	3
167	сказать что	3	3
168	там где	10	3
169	с помощью	1	3
170	к его	1	3
171	до настоящего	1	3
172	образом и	1	3
173	в первой	2	3
174	его творчество	2	3
175	со всею	2	3
176	он видел	1	3
177	смысловой связи	1	3
178	в настоящее	1	3
179	бы в	3	3
180	в большей	1	3
181	то что	15	3
182	лишь там	2	2
183	самом деле	6	2
184	на самом	5	2
185	своего романа	1	2
186	по преимуществу	2	2
187	на две	1	2
188	их и	1	2
189	из всех	1	2
190	для своего	2	2
191	мы не	1	2
192	первый план	1	2
193	бы то	2	2
194	с другой	3	2
195	вовсе еще	1	2
196	себе и	3	2
197	что они	1	2
198	вот как	1	2
199	как к	3	2
200	хотя и	1	2
201	и как	7	2
202	в действительности	1	2
203	бы и	4	2
204	в нашем	1	2
205	с их	5	2
206	что она	6	2
207	все те	2	2
208	ни было	2	2
209	и еще	1	2
210	не как	14	2
211	для понимания	2	2
212	в мире	6	2
213	этих форм	1	2
214	его в	6	2
215	здесь как	1	2
216	по всему	1	2
217	ни в	3	2
218	из нее	1	2
219	и построения	3	2
220	он и	5	2
221	несмотря на	6	2
222	между собою	1	2
223	или менее	1	2
224	для него	18	2
225	в своей	8	2
226	в котором	2	2
227	с точки	13	2
228	в которых	2	2
229	мир и	5	2
230	друг другу	2	2
231	если бы	9	2
232	не могли	1	2
233	между людьми	1	2
234	лиц и	1	2
235	на котором	3	2
236	дело в	1	2
237	весь роман	1	2
238	того как	1	2
239	с одним	1	2
240	к концу	1	2
241	характерен для	1	2
242	откликом на	1	2
243	в каком	1	2
244	не потому	2	2
245	и образ	1	2
246	данном случае	2	2
247	только не	1	2
248	то время	1	2
249	и совершенно	1	2
250	и сам	2	2
251	в борьбе	1	2
252	во многом	1	2
253	могла быть	1	2
254	с ним	5	2
255	мире в	3	2
256	образом в	1	2
257	зрения на	7	2
258	можно сказать	1	2
259	и во	2	2
260	к нему	6	2
261	как отдельные	1	2
262	вся эта	1	2
263	отметить что	1	2
264	во всей	2	2
265	нем и	1	2
266	утрачивают свою	1	2
267	было бы	5	2
268	второй план	1	2
269	но с	3	2
270	что он	8	2
271	это очень	1	2
272	это не	9	2
273	на мир	6	2
274	ничто не	1	2
275	уже в	3	2
276	ни одного	2	2
277	в известном	1	2
278	из них	1	2
279	точка зрения	12	2
280	в одном	10	2
281	к ним	1	2
282	как раз	6	2
283	в других	1	2
284	для того	1	2
285	далеко не	3	2
286	романа в	3	2
287	нового времени	3	2
288	а на	1	2
289	то ни	2	2
290	его как	4	2
291	точек зрения	3	2
292	он становится	1	2
293	он создал	1	2
294	не может	12	2
295	о себе	12	2
296	так же	6	2
297	нет ни	2	2
298	из которых	2	2
299	он говорит	1	2
300	в данном	2	2
301	в точке	1	2
302	а не	22	2
303	хотя он	1	2
304	как целое	2	2
305	далеко за	1	2
306	с этой	2	2
307	весь этот	2	2
308	благодаря этому	2	2
309	но это	4	2
310	все же	9	2
311	и для	4	2
312	его творчестве	2	2
313	мира и	7	2
314	которые были	2	2
315	на языке	2	2
316	современности и	1	2
317	а в	7	2
318	слово самого	1	2
319	между ними	2	2
320	это в	1	2
321	другой стороны	3	2
322	от всех	1	2
323	того нового	1	2
324	более или	1	2
325	и эта	1	2
326	к этому	1	2
327	действительности так	1	1
328	смысле слова	1	1
329	только он	2	1
330	в обычном	2	1
331	третий план	1	1
332	становится в	1	1
333	идет о	4	1
334	тем же	1	1
335	из самых	1	1
336	они вовсе	1	1
337	этого в	1	1
338	времени он	1	1
339	построены как	1	1
340	и могут	2	1
341	а как	7	1
342	этому все	1	1
343	или наоборот	1	1
344	вопрос о	2	1
345	и новые	1	1
346	вступают в	1	1
347	так чтобы	4	1
348	земля в	1	1
349	на свою	1	1
350	повсюду во	1	1
351	то это	1	1
352	и со	2	1
353	как впрочем	1	1
354	мировоззрение и	1	1
355	или иным	1	1
356	единым и	1	1
357	к своему	1	1
358	все остальное	2	1
359	и видеть	1	1
360	по этому	1	1
361	одного человека	2	1
362	оно ни	2	1
363	но конечно	1	1
364	а следовательно	1	1
365	как у	1	1
366	друг к	1	1
367	и принципиальной	1	1
368	то он	2	1
369	себе он	1	1
370	для других	2	1
371	в ткань	1	1
372	по отношению	8	1
373	значение для	1	1
374	в зеркале	1	1
375	можно прямо	1	1
376	себя в	1	1
377	они действительно	1	1
378	его романа	1	1
379	сущности на	1	1
380	которые не	1	1
381	романе а	1	1
382	одного момента	1	1
383	заключено в	1	1
384	одного и	1	1
385	полагаем что	1	1
386	в одной	6	1
387	как в	6	1
388	стороны и	1	1
389	построены в	1	1
390	глубже чем	1	1
391	современности в	1	1
392	был таким	1	1
393	стиля и	4	1
394	за собой	1	1
395	поэтому он	1	1
396	романе не	1	1
397	сливается с	6	1
398	мира эти	1	1
399	та же	1	1
400	автор в	1	1
401	и у	3	1
