N	2gram	Bakhtin_Pr_5	Istorich
1	что он	24	24
2	не только	10	18
3	может быть	14	17
4	и в	35	15
5	никогда не	4	15
6	так как	4	14
7	но и	14	14
8	так же	7	13
9	что в	6	12
10	то что	10	12
11	а в	7	12
12	в этом	14	11
13	об этом	1	11
14	в этих	2	11
15	мы знаем	2	11
16	и не	27	11
17	то же	15	10
18	что они	6	10
19	его в	4	10
20	еще не	7	9
21	все же	8	9
22	в другом	12	9
23	с тем	3	9
24	потому что	8	9
25	он не	13	8
26	связи с	1	8
27	один из	1	8
28	мы увидим	2	8
29	очень много	1	8
30	мы можем	2	8
31	в нем	16	7
32	таким образом	7	7
33	том что	3	7
34	не в	10	7
35	ничего не	3	7
36	и пр	1	7
37	вместе с	2	7
38	сих пор	1	7
39	мы здесь	1	6
40	то это	1	6
41	но в	19	6
42	что это	4	6
43	и что	6	6
44	в его	21	6
45	что и	3	6
46	мы уже	8	6
47	так что	5	6
48	до сих	1	6
49	как бы	31	6
50	в том	5	6
51	только в	6	6
52	как в	5	5
53	с этим	3	5
54	и наконец	7	5
55	но все	4	5
56	было бы	3	5
57	этого не	3	5
58	здесь можно	1	5
59	можно найти	1	5
60	в котором	3	5
61	на него	5	5
62	можно было	2	5
63	так и	8	5
64	связан с	2	5
65	говорят что	1	5
66	она не	1	5
67	к нему	13	5
68	в одном	6	5
69	прежде всего	12	5
70	к которому	1	5
71	а не	4	5
72	не может	18	5
73	этом случае	1	5
74	к тому	6	5
75	что эти	1	4
76	со всех	1	4
77	всех сторон	1	4
78	в ней	2	4
79	и на	6	4
80	в одной	3	4
81	в себе	5	4
82	все эти	3	4
83	в этой	1	4
84	при этом	2	4
85	и с	12	4
86	вопрос о	2	4
87	но он	4	4
88	но они	1	4
89	очень часто	2	4
90	о нем	2	4
91	или на	1	4
92	в другой	1	4
93	что здесь	1	4
94	с одной	1	4
95	его и	3	4
96	руки и	1	4
97	у него	4	4
98	тем что	4	4
99	но это	6	4
100	как она	1	4
101	не должен	1	4
102	мы должны	3	4
103	одной из	2	4
104	и другие	1	4
105	говорит ты	1	3
106	в доме	1	3
107	мы не	1	3
108	не происходит	1	3
109	не совсем	1	3
110	он был	1	3
111	видели что	1	3
112	когда он	3	3
113	увидим что	2	3
114	он в	4	3
115	в очень	1	3
116	как он	2	3
117	всех этих	2	3
118	подобно тому	2	3
119	здесь мы	1	3
120	говорит что	1	3
121	он и	5	3
122	не мог	3	3
123	я его	1	3
124	в их	1	3
125	когда она	2	3
126	что этот	1	3
127	стоит в	1	3
128	я буду	1	3
129	и его	14	3
130	как будто	4	3
131	хочет его	1	3
132	и это	5	3
133	но по	1	3
134	в себя	1	3
135	так в	2	3
136	роль в	1	3
137	мог бы	2	3
138	о том	2	3
139	после того	1	3
140	должно было	1	3
141	а именно	1	3
142	и она	1	3
143	того что	3	3
144	в качестве	1	3
145	же и	4	3
146	по отношению	6	3
147	не знаешь	1	3
148	в других	1	3
149	не видит	1	3
150	эти слова	3	3
151	тому как	2	3
152	все это	14	3
153	отношению к	7	3
154	например в	2	2
155	самом деле	10	2
156	на самом	9	2
157	показать что	2	2
158	и ничего	1	2
159	и для	8	2
160	еще до	2	2
161	в сущности	14	2
162	я не	8	2
163	ни один	1	2
164	хотя бы	2	2
165	они были	1	2
166	и то	5	2
167	в которых	2	2
168	во всех	3	2
169	но не	6	2
170	не все	1	2
171	не просто	2	2
172	некоторое время	1	2
173	перед нами	1	2
174	к чему	1	2
175	в которой	2	2
176	тому же	3	2
177	не могла	1	2
178	на его	4	2
179	главным образом	1	2
180	так сказать	2	2
181	он должен	1	2
182	и если	1	2
183	из него	1	2
184	и по	2	2
185	человека в	1	2
186	а затем	2	2
187	и может	1	2
188	из них	3	2
189	той же	2	2
190	с другими	2	2
191	это не	3	2
192	в жизни	2	2
193	ни в	2	2
194	она и	1	2
195	как и	18	2
196	нигде не	1	2
197	мы видели	2	2
198	перейдем к	1	2
199	такой же	3	2
200	нисколько не	1	2
201	в эту	4	2
202	во время	5	2
203	и ее	1	2
204	бы привести	1	2
205	вот он	1	2
206	он дает	2	2
207	и эти	1	2
208	и более	1	2
209	их в	2	2
210	в таких	1	2
211	почти никогда	1	2
212	самого начала	8	2
213	одна из	1	2
214	уже очень	1	2
215	и именно	1	2
216	тогда и	2	2
217	на котором	1	2
218	но очень	1	2
219	другой стороны	3	2
220	кроме того	1	2
221	только с	3	2
222	в нее	1	2
223	к себе	18	2
224	когда мы	1	2
225	того чтобы	1	2
226	с ее	3	2
227	в виду	3	2
228	действующие лица	1	2
229	здесь не	1	2
230	и говорит	3	2
231	уже с	2	2
232	с самого	8	2
233	говорили что	4	2
234	приводит к	2	2
235	дано в	1	2
236	что у	6	2
237	на нее	2	2
238	находится в	1	2
239	мы могли	1	2
