N	2gram	Losev_Prob_5	Dialekti
1	и не	12	27
2	а не	5	26
3	точки зрения	10	25
4	и т	1	24
5	и в	30	24
6	не только	18	23
7	т д	1	23
8	что такое	1	21
9	по себе	2	20
10	не может	5	19
11	не просто	5	18
12	ничего не	2	17
13	и есть	1	16
14	и что	6	15
15	с точки	8	14
16	то что	18	14
17	в таком	2	14
18	таким образом	13	13
19	что он	7	13
20	вовсе не	8	13
21	может быть	7	13
22	и даже	14	13
23	что это	1	12
24	есть только	3	12
25	того что	3	12
26	но тогда	1	11
27	не менее	5	11
28	не имеет	1	11
29	таком случае	2	10
30	отнюдь не	4	10
31	тем не	5	10
32	что она	1	9
33	ни в	4	9
34	но и	13	9
35	в этом	17	8
36	и как	6	8
37	учение о	3	8
38	так что	11	8
39	в виде	10	8
40	прежде всего	6	8
41	том что	17	8
42	это и	1	7
43	в самом	5	7
44	как и	7	7
45	нет никакого	3	7
46	никогда не	7	7
47	как раз	5	7
48	потому что	13	7
49	что оно	1	7
50	ясно что	4	7
51	в виду	3	7
52	другими словами	1	7
53	только на	1	7
54	даже и	4	7
55	ничем не	1	7
56	и нет	2	7
57	что в	5	7
58	самом деле	2	6
59	что иное	3	6
60	я не	2	6
61	что существует	1	6
62	иное как	3	6
63	мифа и	1	6
64	то же	2	6
65	об этом	4	6
66	и с	5	6
67	превращается в	1	6
68	вы не	1	6
69	что и	6	6
70	и только	2	6
71	о том	12	6
72	и жизни	1	6
73	так как	6	6
74	даже не	1	6
75	не на	1	6
76	и все	9	6
77	все это	1	6
78	кроме того	2	6
79	не что	3	6
80	сам по	1	5
81	вопрос о	1	5
82	что его	3	5
83	хотя и	8	5
84	и к	4	5
85	он не	3	5
86	по крайней	4	5
87	так и	7	5
88	было бы	4	5
89	всего прочего	1	5
90	в них	2	5
91	мы не	2	5
92	и тогда	2	5
93	в том	12	5
94	можно ли	1	5
95	в то	4	5
96	тогда когда	4	5
97	и притом	5	5
98	и сама	2	5
99	и его	6	5
100	только в	9	5
101	уже не	6	5
102	одно из	1	5
103	от всякого	1	5
104	крайней мере	4	5
105	что не	2	5
106	что для	1	5
107	как это	1	5
108	с этой	2	5
109	но это	1	5
110	или нет	1	5
111	личности и	1	5
112	только как	1	5
113	жизни и	2	5
114	и то	5	4
115	время как	3	4
116	мы и	2	4
117	в чем	2	4
118	нет и	1	4
119	сама по	1	4
