N	3gram	Vinokur_St_2	KulturaY
1	и т п	3	41
2	с точки зрения	2	16
3	в самом деле	2	11
4	для того чтобы	5	11
5	тем не менее	2	9
6	до сих пор	5	8
7	в том что	16	8
8	и т д	6	8
9	в зависимости от	1	7
10	в этом случае	1	4
11	в данном случае	1	4
12	и в этом	2	4
13	в связи с	1	4
14	после того как	4	4
15	на самом деле	1	3
16	и в области	1	3
17	сам по себе	1	3
18	то обстоятельство что	4	3
19	в том чтобы	1	3
20	в первую очередь	1	3
21	с другой стороны	3	3
22	так и в	2	3
23	о том что	11	3
24	т п в	1	3
25	одним и тем	1	2
26	и тем же	1	2
27	по отношению к	1	2
28	не говоря уже	1	2
29	в том числе	1	2
30	принять во внимание	2	2
31	говоря уже о	1	2
32	в отличие от	2	2
33	в известном смысле	1	2
34	на себя внимание	2	2
35	не в том	2	2
36	более или менее	2	2
37	по языку в	1	2
38	дело не в	1	2
39	к тому же	2	2
40	как мы видели	1	2
41	в свое время	1	2
42	в этом его	1	1
43	русского литературного языка	1	1
44	на этот вопрос	1	1
45	точка зрения на	1	1
46	мере в какой	2	1
47	что же касается	1	1
48	прямой связи с	1	1
49	в чем же	1	1
50	хотя бы уже	1	1
51	бы может быть	1	1
52	при таких условиях	1	1
53	в этом смысле	1	1
54	в полной силе	1	1
55	в одной из	2	1
56	эту сторону дела	1	1
57	здесь не место	1	1
58	это еще не	1	1
59	в другом месте	2	1
60	о чем и	1	1
61	что он не	4	1
62	нельзя было бы	1	1
63	бы то ни	2	1
64	языка в его	1	1
65	с тем что	2	1
66	обратить внимание на	4	1
67	в той мере	2	1
68	и пр на	1	1
69	т е за	1	1
70	не только не	2	1
71	в наши дни	1	1
72	вместе с тем	5	1
73	не то что	1	1
74	содержания именно потому	1	1
75	пределах данной статьи	1	1
76	и я не	1	1
77	ставит себе целью	1	1
78	в то время	1	1
79	так же как	3	1
80	обращает на себя	3	1
81	в этих словах	2	1
82	на французском языке	1	1
83	заключается в том	1	1
84	легко видеть что	1	1
85	на ряду с	1	1
86	не столько в	2	1
87	мои критики но	1	1
88	как на самом	1	1
89	спорить против того	1	1
90	таким образом при	1	1
91	то что он	2	1
92	т е в	1	1
93	некотором внимании к	1	1
94	во всяком случае	3	1
95	в каком смысле	1	1
96	том-то и дело	1	1
97	тем что в	1	1
98	не имеет ничего	1	1
99	на вопрос о	1	1
100	при некотором внимании	1	1
101	отмечу лишь что	1	1
102	не потому ли	2	1
103	ни одного слова	1	1
104	совершенно независимо от	1	1
105	между прочим следующее	1	1
106	то же время	1	1
107	уже потому что	1	1
108	но также и	1	1
109	том смысле что	1	1
110	против того что	1	1
111	и вместе с	1	1
112	в свою очередь	1	1
113	что в ней	1	1
114	ответить на вопрос	1	1
115	сразу поняли и	1	1
116	судить по тому	1	1
117	но все же	2	1
118	в данном отношении	1	1
119	в то же	1	1
120	в одном из	3	1
121	в том-то и	1	1
122	по этому поводу	2	1
123	к тому что	5	1
124	в том смысле	2	1
125	в пределах данной	1	1
126	пушкина и в	2	1
127	той мере в	2	1
128	этот вопрос в	1	1
129	уже о том	1	1
130	само собою разумеется	2	1
