N	2gram	Bakhtin_Fr_8	Myshleni
1	и в	56	28
2	в том	13	28
3	то что	3	28
4	в этом	14	27
5	в развитии	2	24
6	того что	1	24
7	потому что	6	22
8	том что	8	19
9	не может	2	19
10	таким образом	17	18
11	что он	2	18
12	только в	9	18
13	что в	5	17
14	не только	8	16
15	по сравнению	1	15
16	так же	2	15
17	сравнению с	1	14
18	точки зрения	6	13
19	может быть	3	13
20	с помощью	3	13
21	сказать что	3	13
22	понятий в	1	12
23	в школе	1	12
24	тому что	1	11
25	и не	9	11
26	как бы	11	11
27	к другим	1	11
28	но не	5	10
29	по отношению	1	10
30	понятий и	1	10
31	с точки	2	10
32	в отношении	5	10
33	того чтобы	4	10
34	к тому	1	10
35	как мы	7	10
36	так как	4	10
37	но и	9	10
38	отношению к	1	10
39	понятия и	1	10
40	было бы	2	9
41	в процессе	5	9
42	мы можем	1	9
43	между собой	1	9
44	в самом	9	8
45	мы видели	5	8
46	никогда не	5	8
47	тем что	1	8
48	для того	2	8
49	еще не	10	8
50	как известно	1	7
51	того же	1	7
52	то же	11	7
53	в сущности	8	7
54	в своем	3	7
55	в которой	4	7
56	с самого	1	7
57	он не	5	7
58	общности и	1	7
59	в нем	8	7
60	заключается в	1	7
61	самого начала	1	7
62	можно было	1	7
63	если бы	2	7
64	мы видим	6	7
65	и других	4	7
66	там где	3	7
67	вместе с	2	7
68	что оно	1	7
69	между ними	2	7
70	мы не	2	6
71	в чем	1	6
72	и как	2	6
73	и к	4	6
74	как и	5	6
75	для него	2	6
76	не имеет	1	6
77	тогда когда	1	6
78	обобщения и	1	6
79	же самое	1	6
80	то время	2	6
81	так и	13	6
82	и что	1	6
83	можно сказать	2	6
84	его в	2	6
85	так что	3	6
86	как раз	2	6
87	в области	5	6
88	вообще не	1	6
89	в то	12	6
90	том же	1	5
91	показать что	1	5
92	вопрос о	1	5
93	время как	1	5
94	и на	7	5
95	но в	6	5
96	в этой	6	5
97	что все	4	5
98	на этой	1	5
99	и тем	1	5
100	с тем	2	5
101	не могли	2	5
102	того как	2	5
103	с другом	1	5
104	один раз	1	5
105	не могут	1	5
106	могут быть	1	5
107	языка и	6	5
108	в пределах	5	5
109	это не	2	5
110	в свете	4	5
111	эти отношения	1	5
112	друг с	1	5
113	и все	6	5
114	речи и	3	5
115	и развитие	1	4
116	например в	4	4
117	и то	2	4
118	той же	6	4
119	памяти и	1	4
120	во всех	8	4
121	в одной	1	4
122	в той	6	4
123	целый ряд	2	4
124	самом начале	1	4
125	в себе	4	4
126	в нашем	2	4
127	свою силу	1	4
128	к другу	1	4
129	одного и	1	4
130	но если	1	4
131	не в	3	4
132	что на	2	4
133	своего развития	1	4
134	что и	3	4
135	именно в	1	4
136	между этими	1	4
137	в качестве	4	4
138	и обратно	1	4
139	мы знаем	1	4
140	которые в	1	4
141	понятия не	1	4
142	на этот	1	4
143	в частности	7	4
144	они не	5	4
145	ту же	4	3
146	начинается с	1	3
147	на высшую	1	3
148	за собой	1	3
149	общности в	1	3
150	с его	5	3
151	друг к	1	3
152	из этих	1	3
153	видели что	3	3
154	одном и	1	3
155	значение для	1	3
156	связи и	3	3
157	независимо от	1	3
158	как в	1	3
159	хотя и	2	3
160	на его	6	3
161	связанные с	1	3
162	при этом	4	3
163	для всей	1	3
164	должен был	1	3
165	в них	11	3
166	в их	3	3
167	вещей как	1	3
168	до известной	1	3
169	в основе	4	3
170	только не	2	3
171	по своей	4	3
172	связи с	6	3
173	не по	1	3
174	этом отношении	1	3
175	совершается в	1	3
176	только то	1	3
177	в себя	1	3
178	но мы	1	3
179	те же	1	3
180	к анализу	1	3
181	мог бы	1	3
182	образом в	2	3
183	и здесь	3	3
184	и т.д	3	3
185	прямо и	1	3
186	до сих	8	3
187	в его	18	3
188	и только	1	3
189	слов и	3	3
190	один из	5	3
191	и его	12	3
192	до конца	11	3
193	а не	2	3
194	на фоне	1	3
195	и которое	1	3
196	сих пор	8	3
197	бы в	3	3
198	в системе	1	3
199	не знает	1	3
200	в своих	4	3
201	как на	1	3
202	одним из	5	2
203	самом деле	2	2
204	мы уже	10	2
205	с более	1	2
206	и иной	1	2
207	вместо того	1	2
208	которые он	1	2
209	мышления как	1	2
210	к которой	1	2
211	себе и	2	2
212	что они	2	2
213	прежде всего	6	2
214	все же	2	2
215	когда он	2	2
216	и наконец	3	2
217	поэтому он	1	2
218	все эти	15	2
219	но на	1	2
220	мысли и	1	2
221	связей между	1	2
222	ключ к	1	2
223	состоит в	1	2
224	к одному	1	2
225	другу как	1	2
226	с этой	2	2
227	в другом	3	2
228	с другими	1	2
229	этом смысле	1	2
230	чем в	1	2
231	несмотря на	2	2
232	в этих	11	2
233	в своей	2	2
234	лежат в	1	2
235	в котором	2	2
236	что всякий	1	2
237	в которых	2	2
238	точку зрения	1	2
239	но это	2	2
240	но он	3	2
241	друг другу	2	2
242	речи в	1	2
243	и более	4	2
244	общего и	1	2
245	и вообще	1	2
246	что эта	1	2
247	все понятия	1	2
248	на котором	2	2
249	он мог	1	2
250	казалось бы	3	2
251	языка в	2	2
252	значительной мере	1	2
253	и от	1	2
254	нами выше	1	2
255	он с	1	2
256	в совершенно	4	2
257	на том	1	2
258	к его	3	2
259	еще в	1	2
260	том как	1	2
261	для этого	1	2
262	новых и	1	2
263	с ним	2	2
264	на вопрос	1	2
265	при котором	1	2
266	в значительной	2	2
267	языке и	2	2
268	по типу	1	2
269	отношений с	1	2
270	но с	2	2
271	в новой	1	2
272	дело с	1	2
273	языка на	1	2
274	и является	1	2
275	где они	1	2
276	для всех	1	2
277	только на	2	2
278	возможным в	1	2
279	не из	1	2
280	за ним	1	2
281	в новом	1	2
282	на одном	2	2
283	из них	2	2
284	в одном	2	2
285	у него	7	2
286	в других	2	2
287	между предметами	1	2
288	с другой	2	2
289	к которому	3	2
290	и др	8	2
291	на ней	1	2
292	более того	3	2
293	которых мы	1	2
294	не на	3	2
295	и непосредственно	1	2
296	ребенка и	1	2
297	в связи	3	2
298	все более	1	2
299	бы оно	1	2
300	по своему	8	2
301	в данном	2	2
302	но новое	1	2
303	и там	1	2
304	в ряду	1	2
305	этого слова	1	2
306	все это	8	2
307	языка его	1	2
308	известной степени	1	2
309	форм и	4	2
310	для нас	1	2
311	как эта	1	2
312	но когда	1	2
313	от него	1	2
314	интерес к	2	2
315	входящий в	1	2
316	а в	2	2
317	только тому	1	2
318	новый и	1	2
319	другой стороны	2	2
320	имеет место	1	2
321	из этого	1	2
322	речи как	1	2
323	ее в	1	2
324	видим в	1	2
325	и другие	5	2
326	оно совершается	1	2
327	это в	2	2
328	смысле слова	1	1
329	и до	10	1
330	что эти	2	1
331	всегда на	1	1
332	момент когда	1	1
333	сливается с	1	1
334	и могут	1	1
335	для своего	2	1
336	это совершенно	1	1
337	при анализе	1	1
338	новой системы	1	1
339	бы что	1	1
340	с непосредственным	1	1
341	и новых	1	1
342	они связаны	2	1
343	к началу	2	1
344	ему в	1	1
345	и он	1	1
346	точке к	1	1
347	и сами	1	1
348	не нужно	1	1
349	первый план	2	1
350	что центральный	1	1
351	видим таким	1	1
352	появляется и	2	1
353	оно уже	1	1
354	на самом	2	1
355	сущности и	1	1
356	точка зрения	2	1
357	с какими	1	1
358	более высокую	1	1
359	отвлеченной мысли	1	1
360	не просто	3	1
361	на уровень	1	1
362	за пределы	4	1
363	свое влияние	1	1
364	которые не	1	1
365	в центре	2	1
366	стороны и	1	1
367	как к	2	1
368	действительности же	1	1
369	перед нами	3	1
370	кроме того	3	1
371	в приведенном	1	1
372	его к	3	1
373	связанный с	2	1
374	тем же	1	1
375	и хотя	2	1
376	в этот	1	1
377	не можем	1	1
378	ключ ко	1	1
379	он усвоил	1	1
380	что это	4	1
381	он в	1	1
382	с их	2	1
383	им в	1	1
384	свой особый	1	1
385	как он	1	1
386	что она	2	1
387	всех остальных	1	1
388	тому которым	1	1
389	и еще	2	1
