N	4gram	Bakhtin_Pr_5	Problemy
1	в то же время	10	12
2	и в то же	2	5
3	к себе самому и	4	4
4	но на самом деле	4	4
5	бы то ни было	3	4
6	себе и своему предмету	5	4
7	себе самому и к	4	4
8	вы думаете что я	3	3
9	в отношении к другому	3	3
10	и для себя самого	3	3
11	бы он ни был	1	3
12	с самим собою и	1	3
13	но в то же	4	3
14	исповеди человека из подполья	3	3
15	самому и к другому	3	3
16	и подло выводить все	2	2
17	было глупее хотя чего	2	2
18	мне все равно если	2	2
19	свое слово о себе	2	2
20	вам господа что я	2	2
21	на рынок после стольких	2	2
22	теперь на рынок после	2	2
23	стыжусь всего этого и	2	2
24	было вовсе не дурно	2	2
25	мы уже говорили что	3	2
26	скверно слушать мои подленькие	2	2
27	тому же поверьте что	2	2
28	кой-что было вовсе не	2	2
29	же подло-с? неужели вы	2	2
30	впрочем уверяю вас мне	2	2
31	которых я сам признался	2	2
32	признался отчего же подло-с?	2	2
33	это было глупее хотя	2	2
34	скверно вот я вам	2	2
35	же поверьте что у	2	2
36	хотя чего бы то	2	2
37	а между тем совсем	2	2
38	подленькие стоны? ну так	2	2
39	рынок после стольких упоений	2	2
40	по замыслу достоевского и	2	2
41	к запискам из подполья	2	2
42	другого человека как другого	1	2
43	в той или иной	4	2
44	человек и прежде всего	2	2
45	кажется а впрочем уверяю	2	2
46	не обращает на них	2	2
47	гимнами почти совпадает с	2	2
48	к тому же поверьте	2	2
49	подло выводить все это	2	2
50	ни было в вашей	2	2
51	я сам признался отчего	2	2
52	кажется ли вам господа	2	2
53	что у достоевского нет	2	2
54	с гимнами почти совпадает	1	2
55	чего бы то ни	2	2
56	не кажется ли вам	2	2
57	внутреннему диалогу с самим	1	2
58	уж теперь не герой	2	2
59	я вам сейчас еще	2	2
60	того что он в	2	2
61	отношением к себе самому	2	2
62	в его внутреннюю речь	2	2
63	другим на тему о	2	2
64	что он в сущности	2	2
65	сейчас еще скверней руладу	2	2
66	во внутренний диалог ивана	2	2
67	вам это кажется а	2	2
68	глупее хотя чего бы	2	2
69	диалога с самим собой	2	2
70	пробиться к себе самому	2	2
71	и слез в которых	2	2
72	уверен что вам это	2	2
73	с другим на тему	2	2
74	вот я вам сейчас	2	2
75	великого инквизитора с христом	1	2
76	несколько абстрактный характер и	1	2
77	что я стыжусь всего	2	2
78	почти совпадает с ними	2	2
79	его отношение к себе	2	2
80	равно если и кажется	2	2
81	слушать мои подленькие стоны?	2	2
82	не может до конца	2	2
83	я для вас уж	2	2
84	у меня кой-что было	2	2
85	убил отца не ты	2	2
86	поверьте что у меня	2	2
87	и что все это	2	2
88	в которых я сам	2	2
89	подполья не только слово	2	2
90	в его внутренней речи	2	2
91	вовсе не дурно составлено	2	2
92	с гимнами вместе с	1	2
93	я стыжусь всего этого	2	2
94	лишь обращаться к нему	2	2
95	вам сейчас еще скверней	2	2
96	что вам это кажется	2	2
97	а просто гаденький человек	2	2
98	диалогическим отношением к себе	2	2
99	герой скрывает от себя	2	2
100	уж не кажется ли	2	2
101	герой каким прежде хотел	2	2
102	так пусть скверно вот	2	2
103	всего этого и что	2	2
104	между тем совсем другое	2	2
105	совпадает с ними а	2	2
106	вместе с гимнами почти	1	2
107	то ни было в	2	2
