N	3gram	Bakhtin_Pr_2	Vladivir
1	в письме к	2	8
2	о том что	1	7
3	в том что	1	7
4	то что он	1	5
5	дело в том	1	4
6	в этом смысле	2	4
7	то же время	5	4
8	на то что	2	4
9	в то же	5	4
10	на этот раз	1	4
11	более или менее	3	3
12	что он не	1	3
13	в конце концов	2	3
14	с другой стороны	3	3
15	не может быть	4	3
16	как мы уже	1	3
17	он не только	1	2
18	как раз и	2	2
19	у него не	1	2
20	как мы увидим	3	2
21	то что у	1	2
22	в то время	2	2
23	во всяком случае	1	2
24	можно сказать что	1	2
25	так что в	1	2
26	тем не менее	2	2
27	том что он	2	2
28	к тому же	3	2
29	и т д	4	2
30	а следовательно и	1	1
31	мысли и слова	1	1
32	о нем в	1	1
33	уже не может	1	1
34	в самом деле	4	1
35	в настоящее время	2	1
36	в том же	1	1
37	нам кажется что	2	1
38	и не может	4	1
39	так что и	1	1
40	бы то ни	1	1
41	он никогда не	1	1
42	одно и то	2	1
43	его жизнь в	1	1
44	то время как	2	1
45	у него в	1	1
46	в результате такого	1	1
47	но в то	3	1
48	то ни было	1	1
49	с одной стороны	1	1
50	смысле этого слова	1	1
51	в связи с	1	1
52	и то же	2	1
53	в одной плоскости	2	1
54	ведь и сам	3	1
55	так или иначе	1	1
56	со всеми его	1	1
57	другой стороны мы	1	1
58	до настоящего времени	1	1
59	тут уже не	1	1
60	ту же тему	2	1
61	и в том	1	1
62	не в одном	1	1
63	одной плоскости с	1	1
64	однако нам кажется	1	1
65	важное место и	1	1
66	так и в	1	1
67	не только не	1	1
68	он говорит в	1	1
69	в известной степени	1	1
70	что как раз	1	1
71	также и в	1	1
