N	3gram	Vygotskiy__2	Problema
1	о том что	4	9
2	с точки зрения	10	8
3	в том что	17	8
4	в связи с	1	7
5	в конце концов	3	6
6	тем не менее	4	5
7	с другой стороны	2	5
8	по крайней мере	1	4
9	что иное как	1	3
10	в этом смысле	1	3
11	и то что	2	3
12	точно так же	3	3
13	вместе с тем	1	3
14	и в частности	1	3
15	то время как	2	3
16	с одной стороны	1	3
17	как будто бы	1	3
18	а с другой	1	3
19	все же не	1	3
20	в то время	3	3
21	можно сказать что	1	3
22	после того как	1	3
23	не что иное	1	3
24	потому что он	1	2
25	никак не может	1	2
26	том что он	3	2
27	мы находим в	1	2
28	до сих пор	5	2
29	в таком случае	1	2
30	бы то ни	2	2
31	но и в	1	2
32	в данном случае	4	2
33	не может быть	8	2
34	во всяком случае	2	2
35	и никогда не	2	2
36	на то что	6	2
37	по этому поводу	1	2
38	для того чтобы	13	2
39	крайней мере в	1	1
40	в сборнике басен	1	1
41	то есть как	2	1
42	по существу и	1	1
43	во что бы	1	1
44	на самом деле	5	1
45	в самом деле	11	1
46	свидетельствует о том	1	1
47	о том как	1	1
48	в силу того	1	1
49	он все же	1	1
50	сам по себе	4	1
51	человека когда он	1	1
52	мы могли бы	1	1
53	в этом отношении	5	1
54	по аналогии с	1	1
55	а как раз	1	1
56	можно было бы	4	1
57	бросаются в глаза	1	1
58	видит в этом	1	1
59	с этой точки	1	1
60	вновь и вновь	1	1
61	только потому что	2	1
62	что бы то	1	1
63	едва ли не	1	1
64	к другому и	1	1
65	не потому что	1	1
66	то ни было	1	1
67	у того же	1	1
68	тот факт что	1	1
69	мы встречаемся с	1	1
70	состоит в том	2	1
71	то ни стало	1	1
72	с тем же	1	1
73	указывает на то	2	1
74	уже и в	1	1
75	время как у	1	1
76	и при помощи	1	1
77	того же автора	1	1
78	только о том	1	1
79	и в том	2	1
80	бросается в глаза	1	1
81	этой точки зрения	2	1
82	и таким образом	2	1
83	и если в	1	1
84	силу того что	1	1
85	ясно что это	1	1
86	то же время	2	1
87	по себе а	1	1
88	то обстоятельство что	1	1
89	от того что	1	1
90	том смысле что	1	1
91	может быть это	1	1
92	том что поэт	1	1
93	то или иное	1	1
94	связи с этим	1	1
95	с самого начала	1	1
96	стоит именно на	1	1
97	в то же	2	1
98	то что и	1	1
99	который как бы	1	1
100	они сознательно и	1	1
101	в том смысле	1	1
102	тот и другой	1	1
103	и т д	2	1
104	то есть с	1	1
