N	3gram	Losev_Prob_1	Psycholo
1	для того чтобы	8	19
2	на то что	8	16
3	в том что	5	14
4	в сущности говоря	1	8
5	о том что	5	6
6	заключается в том	1	6
7	к тому что	1	6
8	в самом деле	2	5
9	до сих пор	3	5
10	с другой стороны	3	5
11	и если мы	3	4
12	именно то что	3	4
13	и как бы	2	4
14	не только не	3	4
15	по этому поводу	3	4
16	таким образом что	1	3
17	иметь в виду	3	3
18	одним и тем	1	3
19	никак не может	1	3
20	то же самое	9	3
21	сам по себе	7	3
22	вместе с тем	1	3
23	с тем что	2	3
24	и то что	2	3
25	одно и то	1	3
26	и что в	2	3
27	так как это	1	3
28	и то же	1	3
29	то что он	3	3
30	и тем же	1	3
31	и т п	1	3
32	можно было бы	2	3
33	и т д	10	3
34	в этом отношении	1	3
35	и того же	2	2
36	что иное как	2	2
37	сводится к тому	1	2
38	мы никогда не	3	2
39	одного и того	2	2
40	в этом случае	2	2
41	может быть и	3	2
42	с точки зрения	3	2
43	на первый план	1	2
44	является то что	1	2
45	то что в	3	2
46	обратить внимание на	1	2
47	так же как	2	2
48	в данном случае	8	2
49	сами по себе	3	2
50	в том чтобы	1	2
51	если бы мы	1	2
52	не только в	1	2
53	в конце концов	4	2
54	указывает на то	3	2
55	что ни один	1	2
56	мы говорили выше	2	2
57	в том и	1	2
58	о которых мы	2	2
59	потому что все	1	2
60	то что мы	6	2
61	не может быть	2	2
62	ту же самую	1	2
63	и в самом	2	2
64	или вернее сказать	2	2
65	не что иное	2	2
66	той или иной	4	2
67	если мы станем	1	2
68	можно сказать что	3	2
69	и в результате	1	2
70	на самом деле	4	2
71	еще не составляют	1	1
72	на том что	2	1
73	внимание именно на	1	1
74	он должен быть	1	1
75	одному тому что	1	1
76	которых мы говорили	1	1
77	только потому что	2	1
78	по одному тому	1	1
79	мы и хотели	1	1
80	мы при этом	1	1
81	дело в том	3	1
82	не в их	1	1
83	ни к каким	1	1
84	более или менее	3	1
85	требует от нас	1	1
86	как это мы	2	1
87	или событие и	1	1
88	в этом смысле	6	1
89	ни одного автора	1	1
90	же как и	1	1
91	и в этом	2	1
92	должен признать что	1	1
93	и во многих	1	1
94	до известной степени	1	1
95	того что мы	1	1
96	точке как бы	1	1
97	но в сущности	1	1
98	мы находим в	1	1
99	только то что	4	1
100	это совершенно неверно	1	1
101	что в нем	3	1
102	от других областей	1	1
103	в основе своей	1	1
104	от нас и	1	1
105	что в конце	1	1
106	по крайней мере	2	1
107	то или иное	1	1
108	автора который бы	1	1
109	он является в	1	1
110	и вовсе не	4	1
111	не то что	1	1
112	именно на то	1	1
113	и ни для	1	1
114	все равно это	1	1
115	если же мы	1	1
116	то время как	1	1
117	и для этого	1	1
118	если мы возьмем	1	1
119	и ни о	1	1
120	но еще не	1	1
121	и что он	1	1
122	и в его	1	1
123	казалось бы что	1	1
124	потому что оно	2	1
125	так как они	2	1
126	потому что она	1	1
127	между собою и	1	1
128	как будто бы	1	1
129	мы говорили о	1	1
130	и никак не	1	1
131	не свойственно но	1	1
132	не могут быть	1	1
133	художественное произведение в	1	1
134	в течение всей	1	1
135	есть не только	1	1
136	именно в этом	2	1
137	и так как	1	1
138	потому что если	1	1
139	в него входят	1	1
140	и в том	1	1
141	в этом образе	1	1
142	того или иного	2	1
143	то что здесь	1	1
144	ни в каком	3	1
145	вовсе не обязательно	2	1
146	когда мы говорим	2	1
147	что в этой	1	1
148	в то время	1	1
149	могут быть изображены	1	1
150	и отказывается от	1	1
151	ничего общего с	7	1
152	так что всякий	1	1
153	ни одна из	1	1
154	он может быть	1	1
155	в виду то	1	1
156	которых нет ничего	1	1
157	не только это	1	1
158	же самое мы	1	1
159	в каждом отдельном	1	1
160	и хотели бы	1	1
161	мы уже указывали	1	1
162	не только то	1	1
163	тем что он	1	1
164	мы имеем дело	1	1
165	одного автора который	1	1
166	и тем более	1	1
167	мы еще не	1	1
168	она не есть	1	1
169	и только в	1	1
170	потому что для	1	1
171	и в другом	1	1
