N	2gram	Bakhtin_sl_1	Problemy
1	и в	41	34
2	и не	16	29
3	как бы	12	27
4	в его	13	22
5	к другому	1	20
6	в нем	30	19
7	может быть	14	19
8	не может	14	19
9	и все	4	19
10	как и	4	18
11	о себе	1	18
12	себе самому	1	18
13	в этом	12	16
14	но в	8	16
15	и его	14	16
16	все это	5	16
17	он не	3	15
18	и с	4	15
19	прежде всего	8	15
20	то же	14	14
21	к нему	5	14
22	для него	3	13
23	и к	5	12
24	в то	14	12
25	же время	12	12
26	потому что	2	12
27	но и	16	12
28	на самом	2	11
29	в сущности	13	11
30	вовсе не	7	11
31	не только	16	10
32	слова и	13	10
33	не в	7	9
34	в отношении	6	9
35	героя и	1	9
36	а не	15	9
37	и т	28	8
38	с самого	1	8
39	самого начала	1	8
40	никогда не	3	8
41	в речах	2	8
42	с ним	7	8
43	в другом	2	8
44	в самом	5	8
45	себя и	1	8
46	так же	2	8
47	и слово	2	8
48	о мире	1	8
49	и для	4	8
50	точки зрения	16	8
51	слово о	1	7
52	как мы	8	7
53	слова в	8	7
54	и даже	6	7
55	что не	1	7
56	с которым	2	7
57	там где	4	7
58	этого слова	1	7
59	все же	7	7
60	отношении к	6	7
61	мы уже	2	6
62	и на	14	6
63	с его	4	6
64	отношение к	7	6
65	что они	2	6
66	своему предмету	2	6
67	в пределах	14	6
68	в плане	6	6
69	так и	11	6
70	в себе	3	6
71	только в	6	6
72	т п	23	6
73	от него	1	6
74	с ними	3	6
75	не знает	1	6
76	которым он	1	6
77	чужого слова	2	5
78	и наконец	4	5
79	и у	2	5
80	в целом	2	5
81	в диалоге	1	5
82	лишь в	4	5
83	на протяжении	2	5
84	в слове	7	5
85	он и	1	5
86	двух голосов	1	5
87	даже в	2	5
88	таким образом	9	5
89	к тому	3	5
90	и сам	3	5
91	и что	1	5
92	что и	1	5
93	это не	6	5
94	все время	3	5
95	того что	3	5
96	и так	1	5
97	так что	2	5
98	из них	3	5
99	всяком случае	5	5
100	в одном	2	5
101	к своему	6	5
102	и от	4	5
103	хотя бы	3	5
104	самому и	1	5
105	а в	6	5
106	м б	1	5
107	во всяком	7	5
108	из его	1	4
109	с таким	1	4
110	еще не	4	4
111	бы то	1	4
112	но не	2	4
113	но как	1	4
114	как в	8	4
115	бы и	3	4
116	он в	5	4
117	все эти	9	4
118	на его	8	4
119	при этом	6	4
120	внутренней речи	3	4
121	в диалогах	1	4
122	на этом	2	4
123	ни был	1	4
124	то ни	1	4
125	что все	2	4
126	его в	3	4
127	с другими	5	4
128	ни в	1	4
129	рядом с	4	4
130	его слово	2	4
131	с точки	8	4
132	его отношение	1	4
133	но это	1	4
134	друг другу	2	4
135	слово без	1	4
136	ничего не	4	4
137	как раз	2	4
138	стиль и	1	4
139	его с	1	4
140	и это	1	4
141	свое слово	1	4
142	внутреннюю речь	1	4
143	если бы	1	4
144	и прежде	1	4
145	только на	2	4
146	в виде	2	4
147	в начале	1	4
148	не принимает	1	4
149	в общем	1	4
150	так как	3	4
151	у него	3	4
152	протяжении всего	1	4
153	с другой	5	4
154	вместе с	1	4
155	мы остановимся	1	4
156	да и	1	4
157	как к	2	4
158	к чужому	6	4
159	ни было	2	4
160	отношением к	1	4
161	бы его	2	4
162	а между	2	3
163	и то	2	3
164	ведь и	1	3
165	сливается с	2	3
166	стиля в	2	3
167	в виду	1	3
168	в ней	4	3
169	нет и	1	3
170	в одной	1	3
171	хотя и	2	3
172	своего слова	2	3
173	голоса героя	1	3
174	к одному	1	3
175	не как	4	3
176	без исключения	1	3
177	в каждом	4	3
178	это было	1	3
179	его и	3	3
180	далеко не	5	3
181	этого не	1	3
182	и тон	1	3
183	мы видели	1	3
184	должно быть	2	3
185	его слова	2	3
186	в своей	7	3
187	в котором	2	3
188	не менее	1	3
189	но он	2	3
190	по крайней	1	3
191	том что	2	3
192	которого он	1	3
193	во всем	1	3
194	есть только	1	3
195	его за	1	3
196	с ее	4	3
197	в ее	2	3
198	два голоса	2	3
199	внутренняя речь	1	3
200	характер и	1	3
201	для этого	1	3
202	сводится к	1	3
203	и во	3	3
204	между тем	2	3
205	крайней мере	1	3
206	наконец в	2	3
207	к концу	1	3
208	в него	3	3
209	в том	3	3
210	большинстве случаев	6	3
211	нуждается в	1	3
212	как такового	3	3
213	а с	2	3
214	его голос	1	3
215	своего собственного	1	3
216	в стиле	1	3
217	он только	1	3
218	до конца	12	3
219	внутренний голос	1	3
220	слова которое	1	3
221	эти слова	2	3
222	по своему	2	3
223	установкой на	1	3
224	в романах	2	3
225	в чужих	3	3
226	в реальном	1	3
227	словом и	3	3
228	бы в	1	3
229	слово рассказчика	1	3
230	его к	1	3
231	только с	1	3
232	другой стороны	4	3
233	им и	1	3
234	жизни и	1	3
235	и стилей	1	2
236	от этой	2	2
237	в обычном	1	2
238	например в	2	2
239	на слушателя	5	2
240	себя как	1	2
241	он может	2	2
242	той же	2	2
243	а как	2	2
244	героя на	1	2
245	речи героя	2	2
246	для его	1	2
247	ему ни	1	2
248	себе как	1	2
249	и свой	1	2
250	та же	1	2
251	мы и	2	2
252	свой предмет	2	2
253	своему смыслу	1	2
254	того же	6	2
255	и он	1	2
256	почти на	1	2
257	слово не	2	2
258	в которых	1	2
259	вне кругозора	1	2
260	столь же	2	2
261	во всех	17	2
262	бы не	1	2
263	в сторону	1	2
264	отличие от	1	2
265	за пределы	4	2
266	этого диалога	3	2
267	диалога и	1	2
268	с этим	3	2
269	по которому	1	2
270	в своем	3	2
271	и слова	1	2
272	них он	1	2
273	в этот	1	2
274	в которой	4	2
275	свой голос	1	2
276	еще далеко	1	2
277	в большинстве	10	2
278	чужое слово	1	2
279	вследствие этого	1	2
280	так сказать	5	2
281	вообще не	3	2
282	т д	5	2
283	всех этих	4	2
284	а вовсе	2	2
285	он должен	1	2
286	пределах одного	1	2
287	и если	1	2
288	свои собственные	2	2
289	друг с	2	2
290	не бывает	1	2
291	бы они	1	2
292	же не	1	2
293	те же	2	2
294	входит в	4	2
295	диалога в	1	2
296	было бы	3	2
297	только себя	1	2
298	лишь на	3	2
299	в жизни	1	2
300	в них	6	2
301	и того	1	2
302	был бы	2	2
303	в отличие	1	2
304	оно должно	1	2
305	которые в	3	2
306	тем не	1	2
307	речи в	4	2
308	войти в	2	2
309	однако в	1	2
310	на всю	3	2
311	и почти	3	2
312	в той	10	2
313	тому что	2	2
314	литературной условности	1	2
315	его внутренняя	1	2
316	остановимся еще	1	2
317	но только	1	2
318	и без	1	2
319	слова как	6	2
320	и лишь	1	2
321	этом случае	2	2
322	такая же	2	2
323	как на	1	2
324	же он	1	2
325	о нем	4	2
326	входят в	1	2
327	голосов и	2	2
328	с другом	2	2
329	и со	1	2
330	очень часто	1	2
331	не является	2	2
332	лежит в	4	2
333	отличается от	1	2
334	этого и	1	2
335	той или	9	2
336	авторское слово	3	2
337	прямо и	4	2
338	так в	2	2
339	конечно в	1	2
340	особенно в	1	2
341	жизнь и	1	2
342	в диалог	1	2
343	идеологическое слово	1	2
344	и вообще	2	2
345	громадное значение	1	2
346	находится в	1	2
347	тона и	1	2
348	именно потому	1	2
349	только так	1	2
350	о том	3	2
351	голоса в	2	2
352	все его	4	2
353	переходит в	3	2
354	на одном	1	2
355	ибо и	1	2
356	в форме	1	2
357	и только	1	2
358	еще более	5	2
359	и мир	5	2
360	его стиля	1	2
361	быть и	4	2
362	один из	4	2
363	но с	1	2
364	вне себя	3	2
365	тот же	1	2
366	то в	2	2
367	и ее	3	2
368	со всеми	1	2
369	с которыми	2	2
370	в эти	1	2
371	же и	2	2
372	конечно не	3	2
373	не входит	1	2
374	уже не	2	2
375	к слову	1	2
376	слова не	1	2
377	диалог не	1	2
378	в душе	1	2
379	ибо он	2	2
380	него нет	1	2
381	в роман	19	2
382	друг друга	3	2
383	как его	5	2
384	каждый из	1	2
385	со всем	1	2
386	выходит за	3	2
387	или иной	9	2
388	слово в	10	2
389	не было	3	2
390	которых мы	1	2
391	точек зрения	5	2
392	весь его	1	2
393	о чем	1	2
394	когда она	1	2
395	и ему	1	2
396	чужих устах	1	2
397	вступает в	1	2
398	сделать его	1	2
399	и потому	4	2
400	себя то	1	2
401	со всею	2	2
402	этот стиль	2	2
403	рассказ в	2	2
404	с этой	3	2
405	нисколько не	2	2
406	более того	3	2
407	в другой	2	2
408	может войти	1	2
409	среди других	2	2
410	словом о	1	2
411	не с	2	2
412	но именно	4	2
413	ибо в	1	2
414	которых он	1	2
415	как слово	1	2
416	сказать что	2	2
417	на который	1	2
418	в последнем	1	2
419	сам в	1	2
420	того или	2	2
421	каждое слово	4	2
422	прямо сказать	1	1
423	ту же	4	1
424	одним из	4	1
425	также и	3	1
426	чтобы не	1	1
427	и фактически	1	1
428	жил в	1	1
429	силы и	1	1
430	тех же	1	1
431	своей основной	1	1
432	преломления в	1	1
433	такого слова	1	1
434	от самого	1	1
435	в первом	3	1
436	его же	3	1
437	по преимуществу	4	1
438	органически и	1	1
439	слово у	2	1
440	входящих в	1	1
441	в их	4	1
442	самом рассказе	1	1
443	которыми он	1	1
444	из всех	1	1
445	в несколько	1	1
446	со всех	1	1
447	или наоборот	1	1
448	свои акценты	1	1
449	что уже	1	1
450	образованного человека	1	1
451	свой второй	1	1
452	приводят к	1	1
453	в каждый	5	1
454	время как	2	1
455	но она	1	1
456	но чаще	1	1
457	интенциональности и	1	1
458	бы ни	3	1
459	они были	2	1
460	но даже	1	1
461	стиля и	7	1
462	выражение этого	1	1
463	и заставляет	2	1
464	диалога который	1	1
465	как впрочем	1	1
466	начала в	1	1
467	зависимости от	3	1
468	одного синтаксического	2	1
469	произведение должно	1	1
470	всех сторон	1	1
471	свою очередь	2	1
472	меньшей степени	4	1
473	на другом	1	1
474	собой в	1	1
475	он был	1	1
476	оценок и	4	1
477	в монологическом	2	1
478	и главное	1	1
479	не исчерпываются	1	1
480	и нуждается	1	1
481	не все	1	1
482	менее всего	1	1
483	близости к	1	1
484	не просто	1	1
485	и место	1	1
486	можно прямо	1	1
487	произведение в	1	1
488	между словом	2	1
489	его романа	1	1
490	они ни	1	1
491	своим словом	1	1
492	сих пор	2	1
493	из уст	1	1
494	очень трудно	1	1
495	самим предметом	1	1
496	непосредственной интенциональности	1	1
497	в различные	2	1
498	первых двух	1	1
499	словом в	4	1
500	в одних	1	1
501	перед нами	4	1
502	могли бы	1	1
503	что по	1	1
504	всего как	1	1
505	именно эта	2	1
506	них как	2	1
507	не дано	1	1
508	в письмах	1	1
509	еще на	1	1
510	автор в	1	1
511	скрещиваются между	1	1
512	или во	2	1
513	чужих слов	7	1
514	является лишь	3	1
515	в этой	1	1
516	романа но	2	1
517	и тот	1	1
518	и до	1	1
519	роль в	2	1
520	говорит не	1	1
521	чем его	1	1
522	не могла	2	1
523	его но	3	1
524	начинает звучать	1	1
525	очень велико	1	1
526	к миру	1	1
527	что же?	1	1
528	одному из	2	1
529	в узком	10	1
530	как увидим	2	1
531	ведь не	1	1
532	полемики с	1	1
533	таких которые	1	1
534	какой бы	1	1
535	языком и	1	1
536	из него	2	1
537	что может	1	1
538	и тона	1	1
539	всех своих	2	1
540	его можно	1	1
541	слова все	2	1
542	на то	1	1
543	в нее	1	1
544	эта же	1	1
545	именно это	1	1
546	одно и	2	1
547	человека в	1	1
548	у жан-поля	1	1
549	значительной степени	1	1
550	взаимоориентации с	1	1
551	совпадают с	1	1
552	а затем	1	1
553	и может	3	1
554	сознание и	1	1
555	них не	1	1
556	слов о	2	1
557	а его	1	1
558	то есть	26	1
559	косвенной речи	1	1
560	зрения на	7	1
561	может стать	1	1
562	и дает	1	1
563	в свой	1	1
564	рассказчика и	3	1
565	бы через	1	1
566	только одно	1	1
567	но уже	1	1
568	ни одной	1	1
569	гл iv	1	1
570	что совершенно	1	1
571	или напротив	2	1
572	звучать как	1	1
573	глазами другого	2	1
574	и было	1	1
575	в романе	21	1
576	и ничего	1	1
577	как таковой	1	1
578	в один	1	1
579	в других	3	1
580	и становится	1	1
581	в эту	2	1
582	в этих	2	1
583	в еще	1	1
584	места в	1	1
585	можно сказать	2	1
586	может лишь	2	1
587	во взаимодействии	1	1
588	монологическом высказывании	2	1
589	таким же	1	1
590	определяется прежде	2	1
591	как все	1	1
592	здесь существенно	1	1
593	мы говорили	1	1
594	не столько	1	1
595	на фоне	7	1
596	он тоже	1	1
597	из области	1	1
598	нем он	1	1
599	на стиль	1	1
600	и эти	2	1
601	и более	1	1
602	есть еще	1	1
603	том и	2	1
604	в районе	2	1
605	том же	4	1
606	в устах	1	1
607	бы быть	1	1
608	ни были	3	1
609	заставляет его	2	1
610	же мы	1	1
611	время был	1	1
612	на один	2	1
613	мир он	1	1
614	такого диалога	1	1
615	случае в	1	1
616	в тесной	1	1
617	лежит для	1	1
618	авторских интенций	9	1
619	слово должно	1	1
620	всякому слову	1	1
621	слова довлеющего	1	1
622	она не	3	1
623	на котором	1	1
624	правда в	1	1
625	одна из	2	1
626	далек от	1	1
627	реагирует на	1	1
628	слово оно	3	1
629	чужие слова	1	1
630	в процессе	4	1
631	в основе	5	1
632	к изучению	1	1
633	отрешается от	1	1
634	героев и	1	1
635	образом в	3	1
636	во всякой	1	1
637	к такому	1	1
638	диалоге слово	1	1
639	стиля его	1	1
640	и по	2	1
641	с одними	1	1
642	слову и	1	1
643	в виноградов	1	1
644	предмету но	1	1
645	его он	1	1
646	связи с	2	1
647	этом отношении	1	1
648	слова оно	1	1
649	среди них	1	1
650	ни о	2	1
651	героев из	1	1
652	над самим	1	1
653	не могут	3	1
654	в среде	1	1
655	поэтом и	1	1
656	речах героев	1	1
657	всего в	1	1
658	и другим	2	1
659	действия романа	1	1
660	встречаются и	1	1
661	для того	2	1
662	оно не	6	1
663	время он	1	1
664	оно может	2	1
665	и самое	2	1
666	и о	2	1
667	того чтобы	1	1
668	момент в	1	1
669	здесь не	2	1
670	без всякого	1	1
671	данном случае	3	1
672	в тонах	3	1
673	для всего	1	1
674	в особенности	8	1
675	только не	1	1
676	словом к	1	1
677	в себя	1	1
678	зрения не	2	1
679	приводит к	1	1
680	на свой	1	1
681	дано в	1	1
682	значение в	1	1
683	речи то	1	1
684	идеологического слова	5	1
685	и совершенно	1	1
686	можно было	2	1
687	каждого из	1	1
688	того и	1	1
689	к диалогу	1	1
690	принимая его	1	1
691	остаться в	1	1
692	но у	1	1
693	является в	1	1
694	эти голоса	1	1
695	даны в	1	1
696	между собой	2	1
697	из одного	2	1
698	слушателя и	5	1
699	смысле и	1	1
700	в разных	3	1
701	ними и	1	1
702	в построении	2	1
703	с исключительною	1	1
704	на все	2	1
705	свое произведение	2	1
706	или на	1	1
707	романа мы	1	1
708	в значительной	1	1
709	тесно сплетаться	1	1
710	единого монологически	1	1
711	главное и	1	1
712	слова по	2	1
713	нем и	3	1
714	и она	1	1
715	от всех	1	1
716	с чужим	8	1
717	такой человек	1	1
718	большей или	4	1
719	с внутренними	1	1
720	уходит в	1	1
721	синтаксического целого	2	1
722	по своей	1	1
723	в большей	3	1
724	или меньшей	4	1
725	конечно еще	1	1
726	его новыми	1	1
727	характерна для	1	1
728	те которые	1	1
729	должен быть	1	1
730	поэтому и	3	1
731	всею ясностью	1	1
732	иной степени	9	1
733	всех его	7	1
734	между этими	2	1
735	темы по	1	1
736	на мир	4	1
737	никаких новых	1	1
738	с одной	4	1
739	где они	2	1
740	себя в	9	1
741	определения и	1	1
742	из которого	1	1
743	сколько в	1	1
744	со своим	5	1
745	литературной пародии	1	1
746	и строится	1	1
747	или рассказчика	2	1
748	а напротив	1	1
749	и крайняя	1	1
750	рано или	1	1
751	и других	3	1
752	и чужой	1	1
753	неразрывной связи	1	1
754	характерно что	2	1
755	мастерства в	1	1
756	и их	1	1
757	самого слова	1	1
758	его среди	1	1
759	его речь	1	1
760	литературная пародия	2	1
761	слово как	5	1
762	среди которых	1	1
763	но что	1	1
764	случае не	1	1
765	речь и	3	1
766	и столь	1	1
767	к той	1	1
768	интенции автора	2	1
769	в очень	1	1
770	эти явления	1	1
771	слово возможно	1	1
772	же деле	1	1
773	именно как	2	1
774	или поздно	1	1
775	не были	3	1
776	диалог двух	1	1
777	до сих	2	1
778	и речи	2	1
779	и самая	2	1
780	слово но	1	1
781	чем он	2	1
782	один и	1	1
783	остаются вне	1	1
784	предмет и	1	1
785	его из	1	1
786	пародии на	2	1
787	предмет на	1	1
788	самом же	1	1
789	на наиболее	1	1
790	слово социально	1	1
791	в высшем	1	1
792	на этот	1	1
793	ничем не	1	1
794	жизнь в	2	1
795	и вне	1	1
796	автора а	1	1
797	ведет и	1	1
798	но оно	3	1
799	нет ничего	1	1
800	создают в	1	1
801	этим определяются	1	1
802	ко всем	1	1
803	стилистики но	1	1
804	пародийная стилизация	3	1
805	его стиль	1	1
806	стилистического анализа	2	1
807	в данном	3	1
808	диалогически как	2	1
809	есть они	1	1
810	и идеологической	2	1
811	и там	3	1
812	это его	1	1
813	даже с	1	1
814	образ и	1	1
815	образом на	1	1
816	оставаясь в	2	1
817	в бесах	1	1
818	конечно и	2	1
819	быть не	1	1
820	были слишком	1	1
821	мы сказали	4	1
822	столько в	1	1
823	у стерна	4	1
824	очень далек	1	1
825	в основном	3	1
826	характерные для	2	1
827	явления с	1	1
828	такой образ	1	1
829	и строит	1	1
830	того каждый	1	1
831	оглядка на	1	1
832	и позволяет	1	1
833	сам же	1	1
834	и часто	4	1
835	слова но	1	1
836	всего произведения	2	1
837	жив и	1	1
838	или в	8	1
839	и среди	1	1
840	узком смысле	10	1
841	между ними	2	1
842	художественная проза	2	1
843	хроникеры достоевского	1	1
844	которая в	1	1
845	в отдельных	1	1
846	лишь как	3	1
847	предмету с	1	1
848	речь героя	1	1
849	его слову	1	1
850	все они	7	1
851	несмотря на	1	1
852	определяется его	1	1
853	от всякого	2	1
854	одной из	3	1
855	сказали и	1	1
856	о своем	1	1
857	в свою	3	1
858	с ней	2	1
859	и свое	1	1
860	стилизация высокого	1	1
861	раскрывается и	1	1
862	как за	1	1
863	из этого	3	1
864	с каждым	1	1
865	который не	1	1
866	слияние голосов	1	1
867	речи как	1	1
868	лиц он	1	1
869	героя как	1	1
870	чужим словом	9	1
871	реплике так	1	1
