N	2gram	Vinokur_Ku_3	Myshleni
1	речи и	1	30
2	в этом	16	29
3	точки зрения	23	28
4	речи в	7	27
5	и в	23	26
6	не только	17	24
7	то что	4	24
8	таким образом	9	23
9	с точки	16	21
10	того чтобы	11	19
11	для того	12	18
12	в том	22	18
13	и не	10	18
14	том что	11	17
15	потому что	12	16
16	как и	5	15
17	к слову	1	14
18	как мы	5	14
19	того что	11	14
20	так как	9	14
21	так же	2	14
22	этом случае	4	14
23	с помощью	6	13
24	и его	1	12
25	вместе с	2	12
26	что в	13	12
27	мысли и	2	11
28	в которой	1	11
29	речи но	3	11
30	в слове	4	11
31	только не	1	11
32	но и	3	11
33	не может	6	11
34	словом и	1	10
35	что они	2	10
36	слова и	7	10
37	по своей	1	10
38	в сущности	4	9
39	в самом	13	9
40	в себе	1	9
41	тому что	4	9
42	тем что	5	9
43	что мы	2	9
44	по своему	2	9
45	же как	1	8
46	эта речь	1	8
47	то же	6	8
48	той же	3	8
49	между словом	1	8
50	что она	5	8
51	что он	6	8
52	только в	6	8
53	сказать что	7	8
54	тем самым	4	8
55	и то	1	7
56	мы не	3	7
57	и к	3	7
58	представление о	1	7
59	о природе	1	7
60	этой речи	1	7
61	к тому	3	7
62	может быть	14	7
63	прежде всего	9	7
64	речи с	1	7
65	самом деле	14	6
66	вопрос о	11	6
67	по отношению	3	6
68	все же	5	6
69	что это	3	6
70	все эти	7	6
71	было бы	16	6
72	и тем	6	6
73	в ее	4	6
74	нас к	2	6
75	речь есть	1	6
76	между собой	1	6
77	и что	7	6
78	заключается в	4	6
79	связь между	3	6
80	в какой	3	6
81	иначе как	1	6
82	именно в	3	6
83	а не	11	6
84	как бы	5	6
85	в смысле	1	6
86	мы должны	3	6
87	речи как	3	6
88	как на	8	6
89	все что	1	6
90	тем же	2	5
91	из всех	1	5
92	речь не	1	5
93	оба эти	1	5
94	в целом	4	5
95	чем это	2	5
96	в силу	6	5
97	и с	3	5
98	с тем	6	5
99	она не	3	5
100	что с	1	5
101	тогда когда	4	5
102	в процессе	3	5
103	слова как	2	5
104	же самое	1	5
105	данном случае	4	5
106	никак не	2	5
107	если бы	8	5
108	в виду	8	5
109	на вопрос	3	5
110	можно сказать	2	5
111	с одной	4	5
112	в качестве	2	5
113	что внутренняя	1	5
114	если мы	7	5
115	в начале	1	5
116	и их	1	5
117	слова в	4	5
118	речь и	1	5
119	речи к	1	5
120	одной стороны	4	5
121	речи а	2	5
122	от мысли	1	5
123	как это	7	5
124	в данном	7	5
125	отношению к	2	5
126	с этой	3	5
127	и для	1	5
128	в речи	1	5
129	только что	2	5
130	отношения между	4	4
131	еще не	9	4
132	с другой	7	4
133	в нашем	7	4
134	это и	3	4
135	как в	4	4
136	целый ряд	4	4
137	но в	2	4
138	не можем	1	4
139	нами в	1	4
140	во внутреннюю	1	4
141	чем в	2	4
142	в такой	1	4
143	в котором	2	4
144	не в	5	4
145	в той	4	4
146	не менее	12	4
147	не по	3	4
148	никогда не	1	4
149	учения о	4	4
150	связи с	6	4
151	в области	14	4
152	не могут	5	4
153	не есть	3	4
154	перейти к	2	4
155	речи мы	1	4
156	приводит к	1	4
157	речи то	1	4
158	о том	6	4
159	в пользу	1	4
160	в его	11	4
161	и только	3	4
162	в свете	2	4
163	речи о	1	4
164	одной из	1	4
165	по этому	1	4
166	во внешней	1	4
167	то и	2	4
168	это есть	1	4
169	речи это	1	4
170	о чем	2	4
171	речь в	2	4
172	должны быть	1	4
173	и от	1	4
174	этой точки	1	4
175	связана с	1	3
176	на самом	3	3
177	между двумя	1	3
178	в первом	5	3
179	к другому	2	3
180	что эти	2	3
181	собственном смысле	2	3
182	есть не	3	3
183	из того	2	3
184	в ней	3	3
185	в чем	5	3
186	но не	3	3
187	очевидно что	3	3
188	нет и	1	3
189	в одной	1	3
190	как к	2	3
191	имеет в	2	3
192	из этих	5	3
193	учение о	2	3
194	как совершенно	1	3
195	он не	3	3
196	в первой	1	3
197	чем у	1	3
198	отношений между	2	3
199	наших глазах	1	3
200	так и	6	3
201	речи или	1	3
202	с другими	2	3
203	письменной речи	4	3
204	мы видели	3	3
205	такой же	2	3
206	обратимся к	1	3
207	для него	1	3
208	в своей	4	3
209	мы в	1	3
210	друг другу	1	3
