N	3gram	Voloshinov_1	Hudozhes
1	о том что	1	9
2	то же время	1	8
3	по отношению к	11	8
4	в то же	1	8
5	в том что	4	6
6	в самом деле	1	4
7	можно было бы	1	4
8	с точки зрения	2	3
9	в этом отношении	1	3
10	но в то	1	3
11	тем не менее	3	3
12	как и в	1	3
13	в русской литературе	1	3
14	том что в	1	2
15	автора героя и	1	2
16	до сих пор	3	2
17	это прежде всего	1	2
18	в значительной степени	1	2
19	в такой же	2	2
20	не может быть	7	2
21	самом деле в	1	2
22	в конечном счете	1	2
23	а между тем	1	1
24	становится только в	1	1
25	в чем не	1	1
26	то что я	1	1
27	в этих двух	2	1
28	этими словами и	1	1
29	на самом деле	2	1
30	в этом смысле	1	1
31	то же самое	2	1
32	одной стороны и	2	1
33	же как и	1	1
34	может быть только	1	1
35	и в этом	1	1
36	с самого начала	1	1
37	до известной степени	2	1
38	сами по себе	1	1
39	более или менее	1	1
40	же время не	1	1
41	и та же	1	1
42	с ним в	1	1
43	на самом же	1	1
44	от породившей его	1	1
45	отношению к содержанию	1	1
46	в науке о	1	1
47	и по отношению	3	1
48	в высшей степени	1	1
49	и его в	1	1
50	уже не может	1	1
51	в том и	1	1
52	во всяком случае	1	1
53	одна и та	1	1
54	самом же деле	1	1
55	в данном случае	2	1
56	ни в чем	1	1
57	то что мы	1	1
58	в свою очередь	1	1
59	и она не	1	1
60	ничего общего с	1	1
61	этой точки зрения	3	1
62	она в самом	1	1
63	никогда не бывает	1	1
64	является для него	1	1
65	отношения между людьми	1	1
66	но все же	1	1
67	автора и героя	2	1
68	если бы не	1	1
69	все же не	1	1
70	с одной стороны	2	1
71	она не может	1	1
72	формы и содержания	2	1
