N	2gram	Vygotskiy__2	Istorich
1	что он	13	24
2	и т	10	19
3	не только	12	18
4	т д	2	18
5	может быть	18	17
6	мы имеем	4	15
7	и в	32	15
8	никогда не	9	15
9	так как	12	14
10	но и	10	14
11	так же	18	13
12	знаем что	4	12
13	что в	20	12
14	то что	21	12
15	а в	4	12
16	в этом	13	11
17	об этом	3	11
18	в этих	2	11
19	мы знаем	7	11
20	и не	10	11
21	то же	13	10
22	что они	7	10
23	его в	1	10
24	еще не	2	9
25	все же	4	9
26	в другом	1	9
27	с тем	11	9
28	и здесь	2	9
29	потому что	21	9
30	должны были	1	8
31	он не	6	8
32	связи с	1	8
33	один из	3	8
34	мы увидим	1	8
35	мы можем	3	8
36	мы видим	4	8
37	в нем	4	7
38	таким образом	21	7
39	том что	21	7
40	не в	8	7
41	ничего не	4	7
42	вместе с	2	7
43	сих пор	5	7
44	то это	3	6
45	но в	3	6
46	что это	8	6
47	и что	22	6
48	в его	2	6
49	что и	17	6
50	так что	3	6
51	до сих	5	6
52	наряду с	4	6
53	как бы	6	6
54	в том	37	6
55	только в	7	6
56	точно так	3	6
57	же как	4	5
58	как в	9	5
59	с этим	4	5
60	и наконец	1	5
61	имеем в	2	5
62	что она	16	5
63	но все	1	5
64	было бы	11	5
65	в котором	1	5
66	в русской	1	5
67	на него	2	5
68	видим что	3	5
69	что при	9	5
70	можно было	7	5
71	так и	3	5
72	она не	2	5
73	к нему	2	5
74	в одном	2	5
75	прежде всего	1	5
76	к которому	2	5
77	представления о	1	5
78	а не	7	5
79	в связи	1	5
80	не может	17	5
81	этом случае	1	5
82	к тому	7	5
83	в ней	5	4
84	и на	5	4
85	в себе	2	4
86	этот случай	1	4
87	все эти	7	4
88	в этой	6	4
89	при этом	13	4
90	и с	4	4
91	показывает что	3	4
92	но он	3	4
93	дело не	1	4
94	того как	4	4
95	для нас	2	4
96	о нем	1	4
97	в другой	1	4
98	с одной	1	4
99	его и	1	4
100	у нее	1	4
101	тем что	9	4
102	власть над	1	4
103	но это	2	4
104	в область	1	4
105	как она	4	4
106	мы должны	3	4
107	и другие	1	4
108	они не	1	4
109	в русских	1	3
110	мы не	3	3
111	что ее	1	3
112	когда он	10	3
113	увидим что	2	3
114	он в	3	3
115	из этих	1	3
116	в очень	2	3
117	как он	2	3
118	на то	11	3
119	и почему	1	3
120	подобно тому	2	3
121	здесь мы	2	3
122	говорит что	7	3
123	должен был	2	3
124	он и	1	3
125	хотя в	1	3
126	в их	3	3
127	когда она	4	3
128	свет на	1	3
129	что этот	2	3
130	стоит в	1	3
131	и его	7	3
132	как будто	7	3
133	встречается в	1	3
134	общественное мнение	1	3
135	или он	1	3
136	и это	4	3
137	в себя	1	3
138	так в	2	3
139	роль в	2	3
140	о том	6	3
141	после того	2	3
142	если это	1	3
143	и она	1	3
144	того что	8	3
145	же можно	1	3
146	герой в	1	3
147	в качестве	1	3
148	же и	1	3
149	в состоянии	2	3
150	в других	2	3
151	одной стороны	1	3
152	что мы	1	3
153	как это	4	3
154	предположить что	1	3
155	тому как	3	3
156	все это	5	3
157	но если	1	3
158	а другой	3	3
159	к материалу	1	2
160	например в	3	2
161	самом деле	16	2
162	на самом	5	2
163	показать что	5	2
164	и ничего	1	2
165	и для	4	2
166	на дерево	1	2
167	в сущности	7	2
168	что иное	1	2
169	принадлежит к	1	2
