N	3gram	Tiupa_Anal_3	Hudozhes
1	о том что	5	9
2	то же время	3	8
3	анекдота и притчи	1	8
4	по отношению к	7	8
5	в то же	3	8
6	в том что	7	6
7	в самом деле	1	4
8	с точки зрения	2	3
9	в этом отношении	3	3
10	в связи с	1	3
11	тем не менее	2	3
12	как и в	4	3
13	в русской литературе	3	3
14	анекдот и притча	1	2
15	к себе самому	1	2
16	по своей природе	1	2
17	того или иного	1	2
18	что он не	1	2
19	до сих пор	1	2
20	ту или иную	1	2
21	как раз в	1	2
22	не только в	1	2
23	если говорить о	1	2
24	в значительной степени	2	2
25	и дело здесь	1	2
26	так или иначе	1	2
27	не в том	1	2
28	не может быть	1	2
29	в конечном счете	2	2
30	речь идет о	1	2
31	на наш взгляд	2	2
32	к тому времени	1	1
33	в начале рассказа	1	1
34	дело здесь не	1	1
35	будем забывать что	1	1
36	а между тем	1	1
37	в чистом виде	1	1
38	как уже говорилось	1	1
39	или анекдота по	1	1
40	и точность словесного	1	1
41	нами не как	1	1
42	притчи и анекдота	1	1
43	факторов художественного впечатления	1	1
44	но как субъекты	1	1
45	на самом деле	1	1
46	анекдот конденсируется в	1	1
47	как нам кажется	2	1
48	не как объекты	1	1
49	в этом смысле	1	1
50	том что он	2	1
51	раз в том	1	1
52	анекдота так и	1	1
53	и к себе	1	1
54	и хотя в	1	1
55	предстают перед нами	1	1
56	именно в этом	1	1
57	в таком случае	1	1
58	до известной степени	3	1
59	совокупности факторов художественного	1	1
60	некий нравственный закон	1	1
61	а притча в	1	1
62	точность словесного выражения	1	1
63	в отличие от	2	1
64	по нашему убеждению	1	1
65	характер действующего лица	1	1
66	все той же	1	1
67	второй и четвертой	1	1
68	незаместимого места в	1	1
69	есть на самом	1	1
70	в паремию пословично-афористическую	1	1
71	связана с мотивом	1	1
72	перед нами не	1	1
73	но еще и	1	1
74	тогда как в	1	1
75	в противоречие с	1	1
76	не будем забывать	1	1
77	в первом случае	1	1
78	субъекты этического выбора	1	1
79	не сводится к	1	1
80	по своему происхождению	1	1
81	в себя и	1	1
82	так и в	1	1
83	в равной степени	1	1
84	между тем в	1	1
85	повествователем и героем	3	1
86	малой эпической формы	1	1
87	становится героем анекдота	1	1
88	между повествователем и	3	1
89	уже не может	1	1
90	характеристик и описаний	1	1
91	во всяком случае	2	1
92	художественного целого в	1	1
93	как бы в	1	1
94	при всей своей	1	1
95	в свое время	2	1
96	притча в паремию	1	1
97	а в том	2	1
98	в данном случае	3	1
99	конечном счете в	1	1
100	как нам представляется	2	1
101	внешних и внутренних	1	1
102	состоит как раз	1	1
103	по себе а	1	1
104	в разладе со	1	1
105	как в произведении	1	1
106	в свою очередь	4	1
107	как субъекты этического	1	1
108	не только не	3	1
109	по сути дела	1	1
110	места в мире	1	1
111	об архитектонических формах	1	1
112	ни у кого	1	1
113	было бы ошибочно	1	1
114	друг от друга	1	1
115	в русской культуре	1	1
116	анекдоту и притче	1	1
117	в частности с	1	1
118	в художественном мире	1	1
119	конденсируется в остроту	1	1
120	с одной стороны	2	1
121	во многих отношениях	1	1
122	в ответ на	2	1
123	как субъекта самоопределения	1	1
124	впервые в русской	1	1
125	своего незаместимого места	1	1
126	паремию пословично-афористическую сентенцию	1	1
127	не исключая и	1	1
128	малая эпическая форма	4	1
