N	2gram	Voloshinov_1	StatiiOP
1	и в	12	29
2	том что	5	27
3	в том	6	27
4	в этом	4	21
5	не только	4	19
6	но и	3	19
7	что в	2	19
8	о том	3	17
9	в его	2	13
10	то что	5	11
11	все это	3	11
12	таким образом	12	10
13	к тому	1	10
14	в своем	2	9
15	он не	2	9
16	так и	4	9
17	этом отношении	1	9
18	и не	10	9
19	как на	2	9
20	но в	5	8
21	и пр	3	8
22	в ней	6	7
23	в самом	4	7
24	но все	2	7
25	в своей	3	7
26	в котором	3	7
27	в виду	5	7
28	вместе с	2	7
29	и на	4	6
30	все же	4	6
31	вовсе не	1	6
32	того чтобы	1	6
33	и его	13	6
34	и что	2	6
35	в одном	1	6
36	до сих	3	6
37	было бы	1	5
38	точки зрения	14	5
39	в русской	1	5
40	была бы	2	5
41	того что	3	5
42	между тем	3	5
43	в качестве	1	5
44	прежде всего	8	5
45	а не	5	5
46	о чем	1	5
47	как бы	13	5
48	сих пор	3	5
49	кроме того	2	4
50	хотя и	1	4
51	и к	4	4
52	в нем	6	4
53	в другом	1	4
54	и с	3	4
55	не в	4	4
56	дело в	4	4
57	ничего не	2	4
58	и о	1	4
59	связи с	1	4
60	при помощи	1	4
61	для него	3	4
62	с другой	4	4
63	именно в	1	4
64	в частности	1	4
65	еще более	1	4
66	к этому	2	4
67	например в	1	3
68	же как	1	3
69	самом деле	3	3
70	на самом	4	3
71	хотя бы	5	3
72	подчеркнуть что	2	3
73	и он	1	3
74	но не	2	3
75	не то	1	3
76	в общем	1	3
77	как в	5	3
78	не было	1	3
79	что это	1	3
80	тому же	2	3
81	ни в	3	3
82	в этих	2	3
83	и сейчас	1	3
84	по себе	3	3
85	не менее	3	3
86	в обоих	1	3
87	самого начала	1	3
88	никогда не	5	3
89	на себя	1	3
90	и по	3	3
91	у нас	1	3
92	оно не	2	3
93	с самого	1	3
94	и здесь	2	3
95	материал для	1	3
96	но это	2	3
97	кажется что	1	3
98	всяком случае	1	3
99	из нее	1	3
100	а с	1	3
101	до конца	2	3
102	так же	3	3
103	относятся к	1	3
104	другой стороны	2	3
105	не является	1	3
106	отношении к	3	3
107	во всяком	1	3
108	тем же	1	2
109	из его	1	2
110	то же	5	2
111	бы то	3	2
112	с его	2	2
113	и который	1	2
114	что они	1	2
115	были не	1	2
116	там где	2	2
117	в истории	1	2
118	в одной	1	2
119	более или	1	2
120	все эти	3	2
121	выражение в	2	2
122	в себе	3	2
123	и те	2	2
124	при этом	6	2
125	если бы	9	2
126	тем не	3	2
127	не к	3	2
128	и более	3	2
129	значительной степени	1	2
130	том же	1	2
131	то ни	3	2
132	конечно в	2	2
133	его в	4	2
134	само собою	1	2
135	как и	5	2
136	несмотря на	1	2
137	нигде не	1	2
138	что собственно	1	2
139	или менее	1	2
140	нас не	1	2
141	в отношении	2	2
142	с точки	2	2
143	что я	1	2
144	от его	1	2
145	и вся	1	2
146	суждения о	1	2
147	в то	2	2
148	в процессе	6	2
149	не может	16	2
150	в области	1	2
151	образом не	1	2
152	в каком	3	2
153	языка в	1	2
154	искусства и	2	2
155	на это	2	2
156	и это	1	2
157	в ее	1	2
158	в содержании	1	2
159	в значительной	1	2
160	что и	2	2
161	отметить что	1	2
162	как например	1	2
163	в какой	2	2
164	только в	6	2
165	сами по	1	2
166	так как	9	2
167	свое выражение	4	2
168	может быть	14	2
169	в них	3	2
170	в особенности	2	2
171	и др	5	2
172	только к	1	2
173	говорит о	1	2
174	и самый	1	2
175	в некоторых	3	2
176	не на	1	2
177	его как	2	2
178	взаимоотношения между	1	2
179	и вообще	3	2
180	связь с	2	2
181	и потому	2	2
182	как это	2	2
183	что именно	1	2
184	в данном	2	2
185	из этой	1	2
186	с этой	2	2
187	в результате	1	2
188	а к	2	2
189	не должен	1	2
190	ни было	4	2
191	сказать что	7	2
192	и другие	2	2
193	они не	1	2
194	а между	1	1
195	произведения но	1	1
196	ту же	1	1
197	с жизнью	1	1
198	сам по	1	1
199	и то	2	1
200	это и	1	1
201	в приведенном	1	1
202	отношения между	1	1
203	по преимуществу	1	1
204	не имеют	1	1
205	высшей степени	1	1
206	в зависимости	2	1
207	и значение	2	1
208	на материале	2	1
209	нуждаются в	1	1
210	мы не	3	1
211	употребляются в	1	1
212	значение этой	1	1
213	совпадает с	2	1
214	не вполне	1	1
215	как не	2	1
216	литературы и	4	1
217	еще не	3	1
218	на них	1	1
219	оценок и	2	1
220	со словами	1	1
221	в чем	2	1
222	друг к	1	1
223	по отношению	11	1
224	отношение к	4	1
225	себе и	1	1
226	слову в	1	1
227	произведение не	1	1
228	проч все	1	1
229	если она	1	1
230	независимо от	2	1
231	не сливаются	1	1
232	в творчестве	3	1
233	когда он	3	1
234	именно эта	1	1
235	о самом	1	1
236	чего же	1	1
237	что слово	2	1
238	формы в	1	1
239	им в	1	1
240	и тот	1	1
241	зависимости от	4	1
242	бы только	1	1
243	вполне определился	1	1
244	именно этим	1	1
245	что она	1	1
246	богатым и	1	1
247	перестает быть	2	1
248	формы но	1	1
249	эта последняя	2	1
250	не нуждаются	1	1
251	к одному	1	1
252	не как	1	1
253	ни была	1	1
254	почвы для	1	1
255	на этом	1	1
256	одно и	2	1
257	они должны	1	1
258	связанных с	1	1
259	те же	2	1
260	к другу	1	1
261	зрения на	1	1
262	с другими	2	1
263	только там	1	1
264	этом смысле	1	1
265	так называемую	1	1
266	и тем	1	1
267	почти единственным	1	1
268	для них	1	1
269	но уже	1	1
270	в высшей	1	1
271	и уже	3	1
272	мы видели	1	1
273	и богатая	1	1
274	и некоторые	1	1
275	такой же	2	1
276	еще раз	2	1
277	но если	1	1
278	и их	1	1
279	можно найти	2	1
280	это делает	1	1
281	одним и	1	1
282	место в	2	1
283	но сами	1	1
284	что до	1	1
285	в условиях	2	1
286	оно стало	1	1
287	нельзя было	1	1
288	и общества	1	1
289	и почти	1	1
290	намека на	1	1
291	на один	2	1
292	она не	2	1
293	и проч	3	1
294	на него	2	1
295	всех языках	1	1
296	в основе	1	1
297	материала в	1	1
298	героев и	2	1
299	чем не	1	1
300	для всего	1	1
301	и без	1	1
302	же время	1	1
303	этих двух	2	1
304	вскрыть смысл	1	1
305	одному и	1	1
306	как будто	1	1
307	на все	2	1
308	формы для	1	1
309	в стиле	1	1
310	именно такой	1	1
311	в момент	2	1
312	с искусством	1	1
313	не могут	1	1
314	на границе	3	1
315	и вполне	2	1
316	том кто	1	1
317	является еще	1	1
318	что является	1	1
319	другими формами	1	1
320	слова с	1	1
321	как мы	1	1
322	значения и	2	1
323	что все	1	1
324	свою очередь	1	1
325	здесь не	3	1
326	данном случае	2	1
327	общения между	1	1
328	характер и	1	1
329	то время	1	1
330	в пределах	3	1
331	и совершенно	2	1
332	можно было	1	1
333	не так	2	1
334	и которые	1	1
335	на которую	1	1
336	не ради	1	1
337	найти в	1	1
338	к вопросам	1	1
339	и всякого	1	1
340	разговорного языка	1	1
341	со всех	2	1
342	быть ни	1	1
343	столь же	1	1
344	настоящее время	2	1
345	входя в	1	1
346	элементы ее	1	1
347	можно сказать	5	1
348	с соответствующими	1	1
349	и во	1	1
350	нуждается в	3	1
351	в форме	2	1
352	все время	6	1
353	каких бы	1	1
354	в лице	1	1
355	не зная	1	1
356	и всего	1	1
357	не совпадает	1	1
358	в двух	1	1
359	тот же	1	1
360	места в	1	1
361	в самое	2	1
362	по мнению	1	1
363	и словесной	1	1
364	самом себе	1	1
365	большим трудом	1	1
366	это же	1	1
367	конечно не	3	1
