N	2gram	Bakhtin_Fr_1	KulturaY
1	в том	16	30
2	и в	65	24
3	потому что	5	23
4	том что	6	21
5	что в	3	17
6	того чтобы	1	17
7	для того	1	16
8	было бы	1	15
9	и пр	5	15
10	в этом	15	14
11	точки зрения	7	14
12	может быть	6	13
13	все же	6	12
14	и не	22	12
15	в его	9	12
16	не в	4	11
17	только в	7	11
18	хотя бы	1	10
19	в самом	4	10
20	не только	10	10
21	у нас	1	10
22	вовсе не	18	10
23	самом деле	3	9
24	с точки	3	9
25	так как	6	9
26	о том	2	9
27	того что	2	9
28	отношению к	1	9
29	прежде всего	11	9
30	то что	3	9
31	по отношению	1	8
32	уже не	3	8
33	то же	1	8
34	в языке	1	8
35	тем что	1	8
36	как раз	3	8
37	а не	1	8
38	не может	3	7
39	это не	3	7
40	в них	5	7
41	не менее	1	7
42	связи с	4	7
43	в области	7	7
44	так и	10	7
45	бы в	1	7
46	с другой	3	7
47	как бы	22	7
48	мы имеем	1	6
49	в ней	6	6
50	в которой	1	6
51	все эти	10	6
52	при этом	6	6
53	в которых	1	6
54	можно было	1	6
55	что он	3	6
56	в какой	1	6
57	но и	10	6
58	именно в	1	6
59	все это	9	6
60	другой стороны	1	6
61	что такое	1	6
62	например в	2	5
63	еще не	6	5
64	xix века	5	5
65	но не	2	5
66	не просто	3	5
67	и вовсе	3	5
68	и с	3	5
69	но уже	1	5
70	рядом с	5	5
71	так сказать	4	5
72	и его	10	5
73	не потому	1	5
74	к тому	2	5
75	в виду	3	5
76	с ним	3	5
77	между тем	5	5
78	а потому	1	5
79	еще и	5	5
80	всяком случае	1	5
81	что не	2	5
82	в той	5	5
83	в результате	1	5
84	этом отношении	3	5
85	речи и	2	5
86	во всяком	1	5
87	это и	1	4
88	разумеется не	1	4
89	и на	11	4
90	с его	5	4
91	как в	5	4
92	в целом	2	4
93	из этих	2	4
94	роль в	2	4
95	на то	1	4
96	в нем	13	4
97	тем самым	1	4
98	в таких	2	4
99	в науке	1	4
100	на язык	1	4
101	к себе	2	4
102	в пределах	1	4
103	не на	1	4
104	в самой	3	4
105	что и	1	4
106	с ними	1	4
107	есть в	5	4
108	из них	4	4
109	со стороны	1	4
110	до сих	4	4
111	там где	1	4
112	в частности	5	4
113	и потому	10	4
114	с этим	1	4
115	в тех	3	4
116	слова и	1	4
117	сих пор	4	4
118	один из	1	4
119	же в	2	4
120	в этих	2	4
121	в сущности	16	3
122	так называемые	2	3
123	и он	2	3
124	в общем	4	3
125	в связи	1	3
126	в своем	8	3
127	хотя и	2	3
128	его к	2	3
129	что слово	1	3
130	в этой	4	3
131	с их	5	3
132	в себе	3	3
133	и если	1	3
134	на его	2	3
135	и может	1	3
136	несмотря на	2	3
137	в их	4	3
138	представление о	1	3
139	даже в	3	3
140	только и	1	3
141	из одного	1	3
142	в духе	8	3
143	ли не	1	3
144	оно не	1	3
145	здесь не	1	3
146	сводится к	1	3
147	это только	1	3
148	и здесь	3	3
149	можно сказать	2	3
150	уже в	1	3
151	в одном	5	3
152	даже и	3	3
153	не было	1	3
154	в особенности	2	3
155	и даже	8	3
156	или иной	5	3
157	к которому	1	3
158	под влиянием	1	3
159	как это	1	3
160	к формам	1	3
161	несколько слов	1	3
162	в системе	3	3
163	как на	1	3
164	но еще	1	3
165	в таком	2	3
166	они не	1	3
167	можно говорить	3	2
168	речь идет	1	2
169	одним из	2	2
170	мысли а	1	2
171	по преимуществу	1	2
172	и значение	1	2
173	этого термина	1	2
174	которое в	2	2
175	форм в	2	2
176	на самом	6	2
177	значение и	2	2
178	так называемая	1	2
179	что касается	1	2
180	и как	1	2
181	но в	14	2
182	от этого	1	2
183	и говорит	1	2
184	чуть ли	1	2
185	во многих	2	2
186	он не	2	2
187	как с	1	2
