N	2gram	Vygotskiy__4	Istorich
1	что он	20	24
2	и т	6	19
3	не только	7	18
4	т д	2	18
5	может быть	22	17
6	мы имеем	2	15
7	и в	33	15
8	никогда не	5	15
9	так как	12	14
10	но и	3	14
11	так же	13	13
12	знаем что	4	12
13	что в	21	12
14	то что	44	12
15	а в	4	12
16	в этом	28	11
17	об этом	4	11
18	в этих	1	11
19	мы знаем	2	11
20	и не	13	11
21	то же	9	10
22	что они	6	10
23	его в	3	10
24	еще не	1	9
25	все же	5	9
26	в другом	1	9
27	с тем	4	9
28	и здесь	3	9
29	потому что	24	9
30	он не	11	8
31	связи с	2	8
32	один из	2	8
33	мы увидим	2	8
34	очень много	1	8
35	мы можем	5	8
36	мы видим	6	8
37	в нем	7	7
38	таким образом	13	7
39	том что	22	7
40	не в	2	7
41	ничего не	2	7
42	вместе с	8	7
43	сих пор	3	7
44	связана с	1	6
45	то это	3	6
46	но в	2	6
47	что это	13	6
48	и что	25	6
49	в его	10	6
50	что и	3	6
51	мы уже	5	6
52	так что	7	6
53	до сих	3	6
54	как бы	25	6
55	в том	21	6
56	только в	4	6
57	точно так	3	6
58	же как	3	5
59	и есть	4	5
60	представляет собой	2	5
61	как в	3	5
62	с этим	5	5
63	и наконец	2	5
64	что она	10	5
65	но все	2	5
66	было бы	12	5
67	можно найти	2	5
68	в котором	2	5
69	в русской	2	5
70	на него	4	5
71	видим что	2	5
72	что при	2	5
73	можно было	4	5
74	так и	3	5
75	она не	3	5
76	к нему	1	5
77	в одном	3	5
78	прежде всего	2	5
79	к которому	1	5
80	а не	6	5
81	в связи	1	5
82	не может	10	5
83	к тому	12	5
84	что эти	2	4
85	со всех	1	4
86	всех сторон	1	4
87	в ней	6	4
88	и на	5	4
89	только после	5	4
90	в одной	2	4
91	в себе	6	4
92	все эти	6	4
93	в этой	9	4
94	при этом	2	4
95	после этого	6	4
96	они должны	1	4
97	и с	2	4
98	вопрос о	2	4
99	но он	6	4
100	но они	1	4
101	того как	1	4
102	для нас	7	4
103	о нем	4	4
104	другими словами	1	4
105	в другой	1	4
106	с одной	3	4
107	его и	2	4
108	у него	6	4
109	тем что	3	4
110	и др	1	4
111	связь с	5	4
112	но это	1	4
113	как она	10	4
114	не должен	1	4
115	мы должны	6	4
116	одной из	1	4
117	к этой	3	4
118	и другие	1	4
119	указать что	1	3
120	мы не	5	3
121	что ее	2	3
122	когда он	7	3
123	увидим что	3	3
124	из этих	2	3
125	как он	5	3
126	на то	10	3
127	и почему	2	3
128	всех этих	3	3
129	подобно тому	1	3
130	здесь мы	3	3
131	говорит что	10	3
132	уже знаем	3	3
133	должен был	3	3
134	в их	2	3
135	когда она	1	3
136	что после	1	3
137	что этот	3	3
138	с одним	1	3
139	и его	5	3
140	как будто	8	3
141	и это	5	3
142	но по	1	3
143	в каких	2	3
144	так в	1	3
145	о том	20	3
146	должно было	2	3
147	если это	1	3
148	и она	2	3
149	того что	4	3
150	же и	1	3
151	по отношению	1	3
152	представляют собой	1	3
153	одной стороны	3	3
154	она всегда	1	3
155	что мы	6	3
156	эти слова	3	3
157	как это	14	3
158	тому как	2	3
159	все это	13	3
160	силу и	1	3
161	но если	3	3
162	отношению к	1	3
163	а другой	2	3
164	например в	3	2
165	самом деле	12	2
166	на самом	6	2
167	к таким	2	2
168	показать что	7	2
169	относится например	1	2
170	и для	3	2
171	в сущности	6	2
172	что иное	1	2
173	принадлежит к	2	2
174	я не	4	2
175	хотя бы	2	2
176	и то	2	2
177	в которых	3	2
178	иное как	1	2
179	во всех	2	2
180	то мы	1	2
181	но не	3	2
182	не все	2	2
183	не просто	4	2
184	материал в	1	2
185	дает нам	1	2
186	он делает	1	2
187	перед нами	6	2
188	третий раз	1	2
189	ясно и	1	2
190	в которой	4	2
191	говорят о	1	2
192	или его	3	2
193	тому же	3	2
194	не могла	1	2
195	на его	1	2
196	главным образом	1	2
197	так сказать	1	2
198	он должен	1	2
199	и если	9	2
200	из него	1	2
201	могла бы	4	2
202	другой раз	1	2
203	и может	5	2
204	из них	4	2
205	той же	4	2
206	его не	2	2
207	это не	6	2
208	и дает	2	2
209	в жизни	4	2
210	ни в	3	2
211	она и	1	2
212	как и	5	2
213	нигде не	1	2
214	такой же	2	2
215	обратимся к	3	2
216	нисколько не	5	2
217	этот материал	4	2
218	в эту	1	2
219	во время	6	2
220	и ее	2	2
221	в третий	1	2
222	не столько	1	2
223	и эти	2	2
224	и более	1	2
225	их в	3	2
226	она или	1	2
227	спрашивается почему	3	2
228	тем самым	3	2
229	самого начала	5	2
230	одна из	4	2
231	здесь на	1	2
232	и именно	2	2
233	тогда и	1	2
234	другой стороны	2	2
235	вместо того	2	2
236	так называемый	1	2
237	только с	2	2
238	был бы	3	2
239	же мы	2	2
240	в нее	2	2
241	мы в	3	2
242	когда мы	6	2
243	он видит	3	2
244	того чтобы	22	2
245	с ее	3	2
246	в виду	2	2
247	действующие лица	1	2
248	на другой	1	2
249	совершенно ясно	8	2
250	и говорит	3	2
251	уже с	2	2
252	с самого	5	2
253	мнение что	3	2
254	дано в	1	2
255	и когда	2	2
256	что у	4	2
257	на нее	2	2
258	умер и	2	2
259	это только	1	2
260	что под	1	2
261	одно из	2	2
262	мы могли	2	2
263	в глаза	1	2
264	с другой	2	2
265	а также	1	2
266	что эта	6	2
267	он умер	1	2
268	к ней	1	2
269	оказывается что	2	2
270	дней и	1	2
271	но с	1	2
272	и так	4	2
273	уже в	2	2
274	в нашей	2	2
275	а то	1	2
276	при помощи	4	2
277	и их	1	2
278	слова в	1	2
279	всегда только	1	2
280	в руки	2	2
281	и вместе	1	2
282	и только	7	2
283	не было	3	2
284	в особенности	1	2
285	и превращает	1	2
286	о своей	1	2
287	и из	3	2
288	именно в	2	2
289	здесь в	3	2
290	а с	2	2
291	себя и	1	2
292	в некоторых	1	2
293	что им	1	2
294	превращается в	1	2
295	нет ничего	1	2
296	видит в	3	2
297	смысле этого	3	2
298	что весь	1	2
299	в тех	2	2
300	да и	3	2
301	по существу	2	2
302	ребенка и	1	2
303	показывают что	1	2
304	она дает	2	2
305	о его	1	2
306	совершается в	2	2
307	или в	1	2
308	чтобы понять	1	2
309	будто бы	1	2
310	сказать что	13	2
311	черт и	1	2
312	на один	1	2
313	не что	1	2
314	это так	1	2
315	ее в	4	2
316	себя как	1	1
317	который должен	1	1
318	мы начнем	1	1
319	этот характер	2	1
320	совершенно новой	1	1
321	еще можно	1	1
322	сам по	2	1
323	он может	2	1
324	в стороне	1	1
325	к своей	3	1
326	это и	5	1
327	стоим перед	1	1
328	почти не	1	1
329	полагают что	1	1
330	из его	2	1
331	почти всегда	2	1
332	не имеют	1	1
333	мать и	2	1
334	едва ли	2	1
335	почему же	2	1
336	и этот	3	1
337	и за	3	1
338	а как	2	1
339	есть не	1	1
340	и о	4	1
341	превратилась в	1	1
342	бы что	1	1
343	имеет свою	1	1
344	это всегда	1	1
345	так чтобы	2	1
346	говорить о	3	1
347	свою особую	1	1
348	не упоминается	2	1
349	что можно	1	1
350	себе что	1	1
351	и он	3	1
352	это время	2	1
353	он сам	1	1
354	что его	3	1
355	это означало	3	1
356	стороны она	1	1
357	с его	2	1
358	тем как	1	1
359	весь тот	1	1
360	от его	1	1
361	чем это	1	1
362	но как	1	1
363	не то	4	1
364	к которой	3	1
365	в сторону	3	1
366	он убил	1	1
367	а он	1	1
368	его крови	1	1
369	мы назвали	1	1
370	как показывает	1	1
371	они действительно	2	1
372	в истории	1	1
373	как говорит	2	1
374	себя за	1	1
375	вот как	3	1
376	его со	1	1
377	в течение	1	1
378	как к	1	1
379	этой стороны	1	1
380	однако не	2	1
381	и той	2	1
382	вопросом о	1	1
383	и как	5	1
384	объяснит нам	3	1
385	и к	2	1
386	самое важное	2	1
387	от этого	3	1
388	в этот	1	1
389	со своей	1	1
390	умирает и	2	1
391	в целом	5	1
392	мне не	2	1
393	так или	1	1
394	спросить себя	1	1
395	другим способом	1	1
