N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	29
2	то есть	50	21
3	таким образом	11	20
4	и не	42	16
5	в эпоху	1	15
6	в этой	1	13
7	и все	1	13
8	но в	6	12
9	как и	14	12
10	и т.п	6	12
11	и на	7	11
12	в этом	20	11
13	так и	3	11
14	то же	5	10
15	мы уже	3	10
16	не только	16	10
17	в то	5	10
18	как мы	8	10
19	в романе	3	10
20	все эти	4	9
21	и с	7	9
22	его в	3	9
23	в конце	4	9
24	вовсе не	7	9
25	но и	15	9
26	же время	3	8
27	и его	8	8
28	в его	22	8
29	прежде всего	11	8
30	как бы	15	8
31	в них	4	7
32	мы видели	3	7
33	в том	8	7
34	так как	5	7
35	так же	5	7
36	в сущности	7	6
37	но он	1	6
38	в атмосфере	1	6
39	здесь в	2	6
40	в большинстве	2	6
41	из них	9	6
42	это и	1	5
43	и до	4	5
44	в нем	20	5
45	большинстве случаев	2	5
46	он и	4	5
47	в своей	6	5
48	до конца	7	5
49	уже говорили	2	5
50	рядом с	3	5
51	и о	2	5
52	это не	3	5
53	поэтому и	3	5
54	все они	4	5
55	у него	6	5
56	далеко не	4	5
57	сказать что	5	5
58	и по	2	5
59	того же	1	5
60	связана с	1	4
61	на самом	1	4
62	и есть	1	4
63	в которой	2	4
64	еще не	9	4
65	с его	8	4
66	с помощью	1	4
67	в нашем	2	4
68	конце концов	3	4
69	в образе	3	4
70	мы слышим	2	4
71	которую он	3	4
72	точки зрения	19	4
73	в плане	1	4
74	этот образ	1	4
75	в результате	3	4
76	жизнь и	3	4
77	в литературе	6	4
78	и одновременно	2	4
79	что он	7	4
80	конечно не	6	4
81	тем что	2	4
82	связан с	2	4
83	с другой	1	4
84	и др	4	4
85	только для	2	4
86	но это	2	4
87	все это	5	4
88	один из	2	4
89	перед нами	4	4
90	мира и	1	4
91	то что	5	4
92	есть и	3	4
93	жизни и	15	4
94	нужно подчеркнуть	1	3
95	здесь и	2	3
96	той же	1	3
97	и здесь	2	3
98	что образ	2	3
99	в ней	7	3
100	в чем	2	3
101	но как	2	3
102	как к	2	3
103	в своем	5	3
104	и как	2	3
105	более или	1	3
106	то в	1	3
107	в себе	5	3
108	церкви и	1	3
109	при этом	2	3
110	он не	9	3
111	всех этих	1	3
112	и вот	2	3
113	и сам	3	3
114	для того	1	3
115	своего времени	1	3
116	подобно тому	2	3
117	в году	1	3
118	с начала	2	3
119	подчеркнем что	1	3
120	том что	7	3
121	или менее	1	3
122	самого начала	1	3
123	того чтобы	1	3
124	они были	1	3
125	конечно и	2	3
126	с ее	3	3
127	здесь не	2	3
128	в ее	3	3
129	с самого	1	3
130	в дальнейшем	2	3
131	что у	4	3
132	начала и	2	3
133	все остальные	1	3
134	образом в	2	3
135	к нему	11	3
136	отметить что	2	3
137	но конечно	1	3
138	все время	3	3
139	того что	3	3
140	с ними	4	3
141	и так	1	3
142	же и	1	3
143	и они	1	3
144	за счет	2	3
145	и других	3	3
146	и их	6	3
147	ведь это	1	3
148	том числе	2	3
149	мы можем	4	3
150	и даже	3	3
151	превращается в	4	3
152	на эту	1	3
153	там где	6	3
154	тому как	2	3
155	нужно отметить	1	3
156	все же	4	3
157	что значит	2	3
158	ну и	1	3
159	мы видим	2	3
160	тот же	2	3
161	другой стороны	1	3
162	в частности	1	3
163	одновременно и	1	3
164	все те	2	2
165	с таким	1	2
166	в пост	1	2
167	то время	1	2
168	и со	2	2
169	в виду	2	2
170	на них	2	2
171	с одной	1	2
172	но не	6	2
173	же вы	3	2
174	что они	3	2
175	в одной	5	2
176	как в	4	2
177	кроме того	1	2
178	хотя и	2	2
179	и наконец	1	2
180	и к	2	2
181	всего романа	2	2
182	бы не	3	2
183	и тот	1	2
184	как он	4	2
185	так сказать	7	2
186	на его	5	2
187	время и	1	2
188	одному из	1	2
189	вы этому	1	2
190	на этом	1	2
191	это конечно	1	2
192	может быть	18	2
193	в жизни	3	2
194	по всему	1	2
195	ни в	2	2
196	правильного понимания	2	2
197	со своими	6	2
198	в этих	4	2
199	в котором	7	2
200	с точки	9	2
201	в их	4	2
202	место в	1	2
203	что я	1	2
204	их в	7	2
205	в пятой	1	2
206	характер носят	1	2
207	у вас	2	2
208	на котором	1	2
209	дело в	1	2
210	но здесь	1	2
211	но только	2	2
212	никогда не	17	2
213	связи с	1	2
214	уже и	1	2
215	как будто	1	2
216	у меня	3	2
217	числе и	2	2
218	к тому	1	2
219	если же	1	2
220	где он	1	2
221	о том	3	2
222	с образом	3	2
223	им в	4	2
224	на нем	1	2
225	же не	1	2
226	или в	2	2
227	сам он	2	2
228	с ним	8	2
229	того он	1	2
230	другими словами	2	2
231	художественно-идеологического мышления	1	2
232	все в	1	2
233	и были	1	2
234	в другой	1	2
235	в споре	1	2
236	сверх того	1	2
237	образов и	1	2
238	одной из	2	2
239	до нас	1	2
240	себя в	2	2
241	есть в	8	2
242	уже не	6	2
243	и у	2	2
244	уже в	4	2
245	его и	3	2
246	их как	1	2
247	ни с	2	2
248	мир в	2	2
249	представлений о	1	2
250	для правильного	2	2
251	друг друга	7	2
252	как раз	6	2
253	в других	1	2
254	даже и	2	2
255	в особенности	2	2
256	со стороны	4	2
257	где они	1	2
258	именно в	3	2
259	нового времени	3	2
260	но оно	1	2
261	нужно сказать	1	2
262	они не	2	2
263	не на	4	2
264	в слове	1	2
265	что из	1	2
266	с образами	1	2
267	другими образами	1	2
268	о чем	1	2
269	в той	3	2
270	в словах	2	2
271	да и	1	2
272	мы сказали	3	2
273	о мире	5	2
274	их под	1	2
275	и для	2	2
276	еще раз	3	2
277	в основе	2	2
278	а как	4	2
279	здесь только	1	2
280	жизни в	2	2
281	о своем	1	2
282	между ними	4	2
283	их нельзя	1	2
284	их с	1	2
285	не может	24	2
286	как на	2	2
287	только в	9	2
288	и другие	4	2
289	в своих	4	2
290	и эта	3	2
