N	2gram	Vygotskiy__1	Problemy
1	и в	31	46
2	то есть	26	40
3	и не	16	27
4	может быть	22	23
5	не может	17	19
6	как бы	5	19
7	в нем	2	17
8	в этом	12	16
9	не только	13	14
10	слова в	3	13
11	перед нами	1	12
12	как мы	2	12
13	но и	2	12
14	как и	16	12
15	и на	1	11
16	точки зрения	15	11
17	в одном	2	11
18	а не	13	11
19	в пределах	1	10
20	не в	11	10
21	между ними	1	10
22	и к	3	9
23	в самом	11	9
24	с точки	2	9
25	и все	5	9
26	в его	6	9
27	в том	30	9
28	вовсе не	6	9
29	прежде всего	4	9
30	до сих	3	8
31	конечно не	1	8
32	сих пор	3	8
33	или в	1	8
34	в сущности	10	7
35	еще не	1	7
36	в себе	4	7
37	и с	2	7
38	по себе	9	7
39	как раз	2	7
40	слова и	1	7
41	то же	5	6
42	никогда не	8	6
43	хотя и	3	6
44	но в	3	6
45	к одному	1	6
46	в каждом	3	6
47	ни в	9	6
48	что я	4	6
49	но это	3	6
50	и его	7	6
51	о нем	1	6
52	в него	2	6
53	что он	7	6
54	только в	14	6
55	есть в	7	6
56	и между	1	6
57	все это	8	6
58	мы увидим	4	6
59	в котором	4	5
60	ведь и	1	5
61	с его	1	5
62	во всех	1	5
63	за пределы	1	5
64	при этом	19	5
65	особенно в	1	5
66	это не	1	5
67	в жизни	2	5
68	в то	5	5
69	это слово	1	5
70	если же	2	5
71	о том	7	5
72	к нему	2	5
73	слово с	1	5
74	если мы	12	5
75	мы находим	1	5
76	так как	18	5
77	у него	4	5
78	о себе	1	5
79	жизни и	3	5
80	например в	3	4
81	самом деле	9	4
82	в их	1	4
83	мы не	12	4
84	но не	3	4
85	как в	9	4
86	все же	5	4
87	он не	3	4
88	людей и	1	4
89	таким образом	20	4
90	и наконец	1	4
91	том что	16	4
92	в этих	4	4
93	своего рода	1	4
94	том же	2	4
95	в процессе	5	4
96	этих двух	2	4
97	во всем	3	4
98	потому что	10	4
99	в направлении	1	4
100	в себя	2	4
101	приводит к	2	4
102	так и	3	4
103	всех возможных	1	4
104	в виду	4	4
105	и здесь	2	4
106	и других	3	4
107	можно сказать	1	4
108	чужую речь	1	4
109	же и	1	4
110	уже не	2	4
111	уже в	3	4
112	к ним	2	4
113	мы можем	4	4
114	точек зрения	3	4
115	еще и	1	4
116	до конца	6	4
117	очень часто	4	4
118	должно быть	1	4
119	и нет	1	4
120	то что	32	4
121	совершенно не	5	4
122	что в	23	4
123	но эти	1	4
124	том числе	1	4
125	человека и	2	3
126	и понимает	1	3
127	и это	3	3
128	тем же	3	3
129	почти всегда	3	3
130	той же	3	3
131	мы имеем	4	3
132	и о	4	3
133	то это	1	3
134	такого что	1	3
135	отношение к	2	3
136	отличие от	4	3
137	в центре	1	3
138	в той	1	3
139	в своем	3	3
140	более или	2	3
141	в условиях	1	3
142	из этих	6	3
143	в этой	3	3
144	как он	2	3
145	на то	10	3
146	не к	1	3
147	их в	2	3
148	в мире	1	3
149	было бы	6	3
150	далеко не	2	3
151	в слове	3	3
152	такой же	2	3
153	или менее	2	3
154	но если	1	3
155	и при	1	3
156	и их	2	3
157	в своей	3	3
158	в отличие	3	3
159	образом и	1	3
160	она не	5	3
161	дело в	1	3
162	на два	2	3
163	у меня	3	3
164	не могут	3	3
165	числе и	1	3
166	быть более	1	3
167	но при	1	3
168	здесь нет	1	3
169	если бы	6	3
170	никак не	4	3
171	и что	8	3
172	в различных	1	3
173	и во	2	3
174	и только	3	3
175	слов и	1	3
176	отличается от	2	3
177	только на	3	3
178	в конце	3	3
179	что и	13	3
180	бытия и	1	3
181	и даже	6	3
182	с другой	5	3
183	себя и	2	3
184	него в	2	3
185	слова то	2	3
186	так же	12	3
187	что же	2	3
188	по существу	4	3
189	но для	1	3
190	и для	5	3
191	бы в	2	3
192	другой стороны	5	3
193	того же	2	3
194	и другие	4	3
195	смысле слова	3	2
196	ту же	2	2
197	же как	4	2
198	или к	1	2
199	скупой рыцарь	1	2
200	а как	1	2
201	и свой	1	2
202	вопрос о	3	2
203	не была	1	2
204	он как	1	2
205	там и	1	2
206	а следовательно	1	2
207	если в	1	2
208	нет и	1	2
209	сама по	2	2
210	его собственных	1	2
211	в одной	3	2
212	в особом	1	2
213	с этим	3	2
214	стороны и	3	2
215	в художественном	3	2
216	и слова	1	2
217	когда он	2	2
218	целый ряд	6	2
219	и как	2	2
220	двух разных	1	2
221	не было	3	2
222	его к	1	2
223	увидим что	2	2
224	бы и	2	2
225	отношение между	1	2
226	широком смысле	1	2
227	бы ни	2	2
228	в первых	1	2
229	время и	1	2
230	должна быть	3	2
231	могут оказаться	1	2
232	отношений она	1	2
233	в корне	1	2
234	у пушкина	3	2
235	и по	3	2
236	но все	1	2
237	об этом	1	2
238	на все	1	2
239	хотя бы	1	2
240	может стать	3	2
241	на почве	2	2
242	он есть	1	2
243	этом романе	1	2
244	этом смысле	2	2
245	и тем	2	2
246	все равно	1	2
247	и само	1	2
