N	2gram	Ircho_Kome_3	Vladivir
1	с ]	1	35
2	с п	2	33
3	и в	22	31
4	не только	5	24
5	а к	1	22
6	но и	4	19
7	то что	4	18
8	и не	21	17
9	и даже	3	15
10	у него	4	15
11	в этом	8	14
12	том что	13	14
13	и с	4	14
14	он был	4	14
15	что в	5	14
16	там же	1	13
17	но в	5	12
18	в его	8	12
19	что он	8	12
20	по поводу	1	12
21	с его	3	11
22	о том	8	11
23	в том	12	11
24	потому что	10	11
25	он не	5	10
26	так что	6	10
27	как мы	2	9
28	никогда не	3	9
29	в конце	7	9
30	только в	1	9
31	в течение	3	9
32	а в	7	9
33	и по	1	8
34	в то	6	8
35	так как	11	8
36	в доме	10	7
37	тут же	4	7
38	как это	5	7
39	и его	6	7
40	об этом	7	7
41	в эти	1	7
42	уже в	2	7
43	как раз	6	7
44	е в	2	7
45	сказать что	1	7
46	того же	6	6
47	то же	7	6
48	не без	1	6
49	и к	3	6
50	свое время	1	6
51	это было	1	6
52	он и	2	6
53	в котором	2	6
54	и сам	5	6
55	так и	4	6
56	и что	6	6
57	его жизни	1	6
58	можно сказать	1	6
59	в качестве	2	6
60	может быть	6	6
61	на этот	3	6
62	и потому	1	6
63	не может	3	6
64	к этому	6	6
65	не был	1	5
66	в лондоне	1	5
67	но как	1	5
68	когда он	4	5
69	это был	1	5
70	на то	3	5
71	и если	2	5
72	вел себя	1	5
73	не в	4	5
74	со своим	1	5
75	что и	8	5
76	вовсе не	4	5
77	но он	1	5
78	не было	2	5
79	а с	1	5
80	все это	5	5
81	видно что	2	5
82	и от	1	5
83	а также	2	5
84	с ним	5	5
85	в свое	2	5
86	жизни и	1	5
87	в своих	2	5
88	из его	2	4
89	он уже	1	4
90	я не	1	4
91	что его	5	4
92	в этой	3	4
93	в истории	1	4
94	в своем	8	4
95	хотя и	5	4
96	и как	1	4
97	в этот	1	4
98	в которой	3	4
99	в нашем	1	4
100	в себе	4	4
101	как он	3	4
102	в нем	3	4
103	что у	1	4
104	как и	3	4
105	несмотря на	4	4
106	в своей	5	4
107	же время	5	4
108	к ней	8	4
109	во всем	1	4
110	да и	1	4
111	никак не	1	4
112	к нему	5	4
113	по своей	1	4
114	один из	3	4
115	течение всей	1	4
116	и теперь	1	4
117	и у	1	4
118	этот раз	2	4
119	после смерти	1	4
120	что для	2	4
121	и все	2	4
122	и особенно	2	4
123	такого рода	1	4
124	для нас	1	4
125	на себя	4	3
126	и он	2	3
127	это время	1	3
128	и на	2	3
129	но не	1	3
130	отношение к	5	3
131	и речи	4	3
132	за пределы	2	3
133	что они	2	3
134	отнюдь не	4	3
135	как в	2	3
136	все же	4	3
137	более или	1	3
138	в целом	3	3
139	все эти	1	3
140	что к	4	3
141	о которой	2	3
142	едва ли	7	3
143	на его	2	3
144	здесь мы	1	3
145	из своего	3	3
146	отца и	2	3
147	со своими	1	3
148	не мог	2	3
149	или менее	1	3
150	во время	6	3
151	что касается	2	3
152	в отношении	4	3
153	и притом	1	3
154	на него	4	3
155	ничего не	3	3
156	вот что	1	3
157	свидетельствуют о	1	3
158	таким образом	12	3
159	к тому	6	3
160	был для	1	3
161	здесь не	2	3
162	к его	1	3
163	жизнь и	1	3
164	и здесь	4	3
165	конце концов	2	3
166	тот же	2	3
167	только на	1	3
168	с этими	1	3
169	с другой	4	3
170	был в	1	3
171	под влиянием	2	3
172	если не	3	3
173	в связи	4	3
174	вместе с	9	3
175	к своему	2	3
176	по своему	3	3
177	в начале	3	3
178	другой стороны	2	3
179	но этот	1	3
180	об этих	1	3
181	и т	4	2
182	одним из	2	2
183	и до	1	2
184	той же	1	2
185	для своего	1	2
186	этом не	1	2
187	хотя бы	4	2
188	ему в	1	2
189	еще не	6	2
190	и отец	2	2
191	он сам	1	2
192	первый план	1	2
193	знаем что	1	2
194	в чем	1	2
195	к жизни	1	2
196	ответ на	1	2
197	нет и	4	2
198	то обстоятельство	2	2
199	и я	2	2
200	его на	2	2
201	некоторое время	1	2
202	как к	1	2
203	конечно не	3	2
204	из этих	1	2
205	и тот	3	2
206	тому же	6	2
207	что она	4	2
208	больше всего	1	2
209	при этом	7	2
210	т д	1	2
211	и еще	3	2
212	своего времени	1	2
213	на этом	1	2
214	от нее	3	2
215	что все	1	2
216	для характеристики	1	2
217	а по	5	2
218	было бы	3	2
219	известно что	1	2
220	в свой	1	2
221	ни в	10	2
222	в них	3	2
223	за это	1	2
224	на основании	2	2
225	с тем	4	2
226	можно считать	1	2
227	бога и	1	2
228	на первый	1	2
229	точки зрения	4	2
230	это делает	1	2
231	место в	1	2
232	что я	1	2
233	тем не	3	2
234	не менее	5	2
235	что с	2	2
236	дело не	2	2
237	не по	7	2
238	того чтобы	6	2
239	больше чем	2	2
240	и весь	1	2
241	всего на	1	2
242	к концу	2	2
243	раннем детстве	1	2
244	что на	1	2
245	в детстве	1	2
246	у меня	1	2
247	обстоятельство что	2	2
248	со стороны	11	2
249	указывает на	1	2
250	для того	6	2
251	на это	3	2
252	и о	2	2
253	то время	2	2
254	не столько	1	2
255	он так	3	2
256	ясно что	6	2
257	во многом	1	2
258	она была	2	2
259	о котором	1	2
260	очень быстро	1	2
261	на что	1	2
262	которой мы	2	2
263	этот момент	1	2
264	того в	1	2
265	а именно	1	2
266	и мы	3	2
267	всякого рода	1	2
268	всяком случае	3	2
269	на несколько	1	2
270	по этому	1	2
271	том чтобы	1	2
272	одной из	3	2
273	не из	1	2
274	и других	1	2
275	не стал	1	2
276	из них	5	2
277	мы знаем	2	2
278	с семьей	1	2
279	и никогда	1	2
280	тем что	5	2
281	не были	1	2
282	даже не	3	2
283	этому времени	1	2
284	только что	7	2
285	с которым	1	2
286	что мы	2	2
287	жизнь в	1	2
288	суждений о	1	2
289	к себе	5	2
290	оказался в	2	2
291	он говорит	2	2
292	в ответ	1	2
293	в тех	1	2
294	по существу	2	2
295	в это	1	2
296	не испытывал	2	2
297	впрочем не	1	2
298	о его	2	2
299	этом и	1	2
300	нисколько не	3	2
301	под названием	1	2
302	и для	4	2
303	в результате	2	2
304	молодой человек	8	2
305	отрывки из	2	2
306	которую он	2	2
307	тем более	4	2
308	он стал	1	2
309	свои чувства	2	2
310	сведения о	1	2
311	совершенно не	2	2
312	из этого	2	2
313	в самом	9	2
314	ко времени	1	2
315	к этой	2	2
316	и это	2	2
317	в частности	3	2
318	как на	1	2
319	во всяком	3	2
320	все что	3	2
321	несколько десятков	1	1
322	[ ср	1	1
323	от отца	2	1
324	по адресу	1	1
325	отношении к	1	1
326	а из	1	1
327	всего это	1	1
328	из любви	1	1
329	и меня	1	1
330	то в	1	1
331	видеть в	1	1
332	как сам	1	1
333	отношения к	2	1
334	в их	2	1
335	г в	2	1
336	в и	2	1
337	уже была	1	1
338	время как	2	1
339	взгляды на	1	1
340	в ней	4	1
341	на них	3	1
342	ней как	1	1
343	столь же	3	1
344	сам а	1	1
345	бы то	2	1
346	жениться на	3	1
347	во всех	2	1
348	заметим что	1	1
349	с какими	1	1
350	по отношению	5	1
351	а уже	1	1
352	себе и	1	1
353	на вопрос	2	1
354	в отсутствие	3	1
355	относится к	1	1
356	ему не	3	1
357	тем больше	1	1
358	ней в	2	1
359	как уже	1	1
360	что по	1	1
361	и решил	1	1
362	и хотя	2	1
363	вступить с	1	1
364	для которого	1	1
