N	3gram	Bakhtin_Fr_5	Istorich
1	так же как	4	12
2	совершенно так же	2	6
3	до сих пор	3	5
4	же как и	2	4
5	не может быть	2	4
6	что иное как	1	3
7	в данном случае	2	3
8	в одном случае	1	3
9	мы видели что	1	3
10	не что иное	1	3
11	как мы видели	4	3
12	о том что	1	2
13	в средние века	2	2
14	то же самое	2	2
15	с представлением о	2	2
16	так как он	1	2
17	между человеком и	2	2
18	так и в	1	2
19	в главе о	1	2
20	в другом случае	1	2
21	после того как	1	2
22	в связи с	5	2
23	тем не менее	1	2
24	в эти дни	2	1
25	потому что он	3	1
26	и связанные с	2	1
27	здесь перед нами	2	1
28	в том числе	4	1
29	и целый ряд	1	1
30	и его нельзя	1	1
31	он все же	1	1
32	как и все	1	1
33	что он не	1	1
34	не имеет никакого	1	1
35	независимо от того	1	1
36	все те же	1	1
37	а в связи	1	1
38	его как бы	2	1
39	в основе своей	1	1
40	и др в	2	1
41	может быть и	1	1
42	не могло быть	1	1
43	о том как	2	1
44	мы здесь не	1	1
45	и никому не	1	1
46	эта связь между	1	1
47	во всех этих	1	1
48	свою связь с	1	1
49	но вместе с	1	1
50	что в доме	1	1
51	целый ряд других	1	1
52	вместе с тем	1	1
53	есть не что	1	1
54	и даже в	1	1
55	мы не можем	1	1
56	его связь с	1	1
57	но сам он	1	1
58	вообще не знает	1	1
59	в то время	2	1
60	но он не	1	1
61	об этом мы	1	1
62	она и не	1	1
63	ничего общего с	1	1
64	можно сказать что	2	1
65	не менее он	1	1
66	в большинстве случаев	2	1
67	мы видим что	2	1
68	как и в	1	1
69	что и в	1	1
70	только тогда когда	1	1
