N	2gram	Tiupa_Anal_1	Narrotol
1	не только	15	31
2	но и	17	27
3	и не	21	23
4	при этом	12	19
5	может быть	29	15
6	в качестве	31	14
7	в частности	19	14
8	как и	13	13
9	в тексте	5	13
10	а не	17	13
11	а в	9	13
12	в этом	13	12
13	только в	6	12
14	и в	18	11
15	в данном	2	11
16	тогда как	14	10
17	состоит в	11	10
18	своего рода	3	10
19	и его	5	10
20	такого рода	5	10
21	то есть	11	9
22	времени и	6	9
23	во времени	4	9
24	то что	6	9
25	то же	9	8
26	представляет собой	16	8
27	иначе говоря	9	8
28	не может	22	8
29	данном случае	2	8
30	в том	27	8
31	уже не	4	8
32	со стороны	2	8
33	и т.п	5	8
34	в рассказе	1	8
35	но в	8	7
36	том что	12	7
37	если бы	3	7
38	у него	1	7
39	в самом	6	6
40	не в	14	6
41	в этой	5	6
42	в себе	11	6
43	тому же	4	6
44	к тому	7	6
45	и т.д	1	6
46	одного из	2	6
47	во втором	1	6
48	в его	13	6
49	как бы	5	6
50	один из	2	6
51	как раз	1	6
52	или в	1	6
53	и пространстве	4	6
54	а также	3	6
55	жизни и	1	6
56	между двумя	3	5
57	и на	5	5
58	той или	6	5
59	как правило	4	5
60	перед нами	1	5
61	так и	4	5
62	точки зрения	6	5
63	в своей	6	5
64	тем самым	7	5
65	потому что	2	5
66	можно сказать	2	5
67	действующих лиц	1	5
68	в соответствии	1	5
69	столь же	4	5
70	то в	2	4
71	в первом	2	4
72	на себя	2	4
73	еще не	3	4
74	с его	3	4
75	но не	10	4
76	как в	1	4
77	все же	4	4
78	хотя и	1	4
79	из этих	2	4
80	в нем	3	4
81	в принципе	8	4
82	статус события	1	4
83	в мире	8	4
84	из них	2	4
85	по себе	4	4
86	и тем	1	4
87	соответствии с	2	4
88	в одном	1	4
89	вплоть до	1	4
90	в то	9	4
91	одна из	1	4
92	в эпизоде	2	4
93	того чтобы	3	4
94	никогда не	2	4
95	в сознании	2	4
96	к себе	1	4
97	в ней	1	4
98	о том	5	4
99	внимание на	1	4
100	же время	6	4
101	к нему	3	4
102	в литературе	4	4
103	того что	4	4
104	являет собой	1	4
105	для него	2	4
106	слова в	1	4
107	или иной	6	4
108	прежде всего	6	4
109	о чем	1	4
110	мира в	2	4
111	однако и	1	4
112	или не	2	4
113	имеет место	5	4
114	и состоит	5	4
115	как известно	3	3
116	речь идет	1	3
117	также и	2	3
118	и то	2	3
119	самом деле	2	3
120	едва ли	2	3
121	всего лишь	4	3
122	мы имеем	6	3
123	мы не	1	3
124	он сам	1	3
125	но как	1	3
126	в противовес	2	3
127	и как	5	3
128	в целом	5	3
129	в нашем	3	3
130	он не	3	3
131	для того	4	3
132	подобно тому	3	3
133	и с	2	3
134	это не	6	3
135	художественного письма	2	3
136	по мысли	3	3
137	в воспринимающем	1	3
138	не всегда	4	3
139	в современной	1	3
140	еще раз	1	3
141	и конец	1	3
142	себя внимание	1	3
143	в ходе	3	3
144	и ее	1	3
145	их в	1	3
146	однако в	3	3
147	не менее	1	3
148	на эпизоды	1	3
149	картины мира	1	3
150	присутствия в	2	3
151	обращает на	1	3
152	как будто	3	3
153	этом отношении	2	3
154	начиная с	1	3
155	и о	2	3
156	но при	1	3
157	еще в	2	3
158	различного рода	2	3
159	сводится к	5	3
160	о нем	3	3
161	его жизни	1	3
162	лишь в	5	3
163	в конечном	4	3
164	между тем	5	3
165	или напротив	1	3
166	что он	3	3
167	в состав	3	3
168	по отношению	6	3
169	могло бы	1	3
170	в пространстве	1	3
171	может служить	2	3
172	не говорит	1	3
173	представляют собой	2	3
174	именно в	4	3
175	при всей	2	3
176	начало и	1	3
177	не было	1	3
178	как это	1	3
179	текста в	12	3
180	тому как	3	3
181	исходя из	4	3
182	быть не	3	3
183	в начале	2	3
184	не является	2	3
185	и все	3	3
186	первом случае	2	3
187	отношению к	5	3
188	героя в	2	3
189	что в	5	3
190	а о	1	2
191	именно эта	1	2
192	в зависимости	1	2
193	ситуации в	1	2
194	язык как	1	2
195	и для	1	2
196	высказывания в	1	2
197	в сущности	6	2
198	не вполне	1	2
199	зависимости от	1	2
200	меньшей степени	1	2
201	и самого	2	2
202	между собой	2	2
203	в чем	1	2
204	события в	2	2
205	действующее лицо	1	2
206	как если	1	2
207	чем это	1	2
208	для обозначения	1	2
209	если в	3	2
210	в наиболее	3	2
211	отличие от	6	2
212	в е	1	2
213	один и	1	2
214	отнюдь не	15	2
215	в той	8	2
216	кто говорит	1	2
217	что касается	1	2
218	сознания в	4	2
219	и событие	1	2
220	та же	1	2
221	участок текста	1	2
222	в известном	1	2
223	коммуникативной ситуации	1	2
224	роль в	2	2
225	нам как	1	2
226	в случае	6	2
227	героя к	2	2
228	художественного высказывания	2	2
229	одно и	1	2
230	не будет	3	2
231	а его	1	2
232	входит в	1	2
233	я в	3	2
234	и иных	1	2
235	для них	1	2
236	также не	1	2
237	все равно	1	2
238	он и	1	2
239	жизни но	2	2
240	и тогда	2	2
241	и того	5	2
242	в этих	1	2
243	и значимость	1	2
244	самого рассказывания	2	2
245	в отличие	6	2
246	человеческого сознания	1	2
247	сих пор	1	2
248	из нас	1	2
249	от сознания	1	2
250	национального языка	2	2
251	в обоих	1	2
252	дело не	3	2
253	ничего не	1	2
254	такова что	1	2
255	этих двух	1	2
256	письма не	1	2
257	ему было	1	2
258	и является	2	2
259	связи с	1	2
260	же самое	2	2
261	в событии	1	2
262	речь повествователя	1	2
263	оно не	1	2
264	как мы	2	2
265	в театре	1	2
266	свою очередь	1	2
267	здесь не	2	2
268	другой стороны	2	2
269	в произведении	5	2
270	в пределах	2	2
271	с языком	1	2
272	что может	1	2
273	особенно в	2	2
274	по мере	1	2
275	с ним	4	2
276	имеем дело	4	2
277	смыслов и	1	2
278	за пределами	2	2
279	до сих	1	2
280	внутреннего зрения	1	2
281	с другой	4	2
282	другого сознания	2	2
283	времени в	1	2
284	это была	1	2
285	и только	1	2
286	не сводится	2	2
287	событие самого	1	2
288	же в	1	2
289	большей или	4	2
290	известном смысле	1	2
291	не владеет	1	2
292	дело с	4	2
293	рассказывания в	1	2
294	он уже	1	2
295	всяком случае	1	2
296	который в	2	2
297	себя в	6	2
298	только на	1	2
299	в равной	3	2
300	его и	2	2
301	сами по	2	2
302	не о	2	2
303	друг друга	1	2
304	каждый из	2	2
305	при отсутствии	1	2
306	в особенности	1	2
307	и даже	1	2
308	в области	4	2
309	в результате	1	2
310	она в	1	2
311	было и	1	2
312	что не	3	2
313	и составляет	2	2
314	человеческой жизни	1	2
315	порой в	1	2
316	что мы	3	2
317	новейшего времени	1	2
318	если не	1	2
319	происходящего в	1	2
320	вместе с	4	2
321	к его	1	2
322	системы эпизодов	1	2
323	в присутствии	2	2
324	по своему	1	2
325	установкой на	2	2
326	да и	1	2
327	встречи с	2	2
328	текста как	1	2
329	быть и	1	2
330	о его	1	2
331	и действия	1	2
332	единиц текста	1	2
333	в связи	1	2
334	и от	1	2
335	она может	3	2
336	не подлежит	1	2
337	две недели	1	2
338	в году	1	2
339	которая в	3	2
340	хотя бы	3	2
341	исключительно в	1	2
342	равной степени	2	2
343	жизни в	1	2
344	в романе	1	2
345	между ними	1	2
346	в свою	1	2
347	потенциального адресата	1	2
348	все что	1	2
349	единого художественного	2	2
350	в таком	3	2
351	во всяком	1	2
352	в роли	2	2
353	события событие	1	1
354	по обыкновению	2	1
355	искусства слова	1	1
356	обращена к	1	1
357	говоря о	2	1
358	и т	3	1
359	одним из	3	1
360	произведению следует	1	1
361	к текстам	1	1
362	три слова	1	1
363	не остается	2	1
364	сам по	1	1
365	от текста	2	1
366	на самом	2	1
367	значении этого	7	1
368	е годы	1	1
369	интерпретация в	1	1
370	в самостоятельный	1	1
371	и есть	3	1
372	разрывом во	1	1
373	и до	2	1
374	он указывает	1	1
375	сам автор	1	1
376	нельзя назвать	1	1
377	внутренний мир	1	1
378	по его	1	1
379	портрет пейзаж	1	1
380	мы уже	1	1
381	например в	1	1
382	известно по	1	1
383	жизни по	1	1
384	от первой	1	1
385	не приходится	1	1
386	место лишь	2	1
387	последнем мы	1	1
388	бахтина в	1	1
389	с текстом	3	1
390	говоря и	3	1
391	организации текста	3	1
392	ни единого	1	1
393	он как	1	1
394	то и	1	1
395	из сказанного	1	1
396	все четыре	1	1
397	что иное	5	1
398	принадлежит к	1	1
399	жизненной позиции	2	1
400	и другая	1	1
401	из того	4	1
402	слова о	1	1
403	событий и	1	1
404	мы и	1	1
405	иной знаковой	1	1
406	из которых	4	1
407	пребывания в	1	1
408	целого не	1	1
409	отсутствует тем	1	1
410	персонажа к	1	1
411	и сами	1	1
412	он был	1	1
413	на втором	1	1
414	же мере	2	1
415	иное как	5	1
416	быть в	1	1
417	повествователя о	1	1
418	бы то	3	1
419	в различных	1	1
420	текста с	1	1
421	сознания а	1	1
422	тем как	1	1
423	без которого	1	1
424	цепь необратимых	1	1
425	концентрирует внимание	1	1
426	события как	1	1
427	мы будем	1	1
428	а только	1	1
429	не входит	1	1
430	тех же	1	1
431	не все	2	1
432	вновь как	1	1
433	отношение к	2	1
434	тут же	1	1
435	или особенно	1	1
436	как слушатели-читатели	1	1
437	его на	1	1
438	что именно	2	1
439	человеческого бытия	2	1
440	этих сегментов	1	1
441	о жизни	1	1
442	что ее	1	1
443	в полном	1	1
444	искусстве слова	1	1
445	и наконец	1	1
446	и к	3	1
447	в точке	1	1
448	в действительности	1	1
449	может именоваться	1	1
450	эстетический субъект	2	1
451	чем нам	1	1
452	в противоположность	2	1
453	из выделяемых	1	1
454	со своей	1	1
455	знаменательно что	1	1
456	в которой	2	1
457	в литературном	1	1
458	участвуем как	1	1
459	что это	1	1
460	бы не	2	1
461	чужих слов	1	1
462	мы именуем	1	1
463	отношение между	1	1
464	и тот	1	1
465	разные времена	1	1
466	что даже	1	1
467	к тексту	2	1
468	наиболее очевидным	1	1
469	претендовать на	1	1
470	в отечественной	1	1
471	как он	3	1
472	как единого	2	1
473	отождествляют с	1	1
474	одному из	2	1
475	оно в	1	1
476	этот эпизод	1	1
477	как с	1	1
478	к природному	1	1
479	эпизодах текста	1	1
480	не как	1	1
481	в силу	3	1
482	уже говорилось	1	1
483	нам только	1	1
484	в человеческой	1	1
485	друг с	1	1
486	какой бы	2	1
487	в творческом	2	1
488	его от	1	1
489	и по	2	1
490	рассказано в	1	1
491	личную тайну	1	1
492	таким образом	3	1
493	но все	1	1
494	н.д тамарченко	1	1
495	быть использован	1	1
496	этом последнем	1	1
497	однако все	1	1
498	то ни	3	1
499	могла бы	3	1
500	во внешнем	3	1
501	связей в	2	1
502	том случае	1	1
503	той же	2	1
504	нашем случае	3	1
505	говорить не	1	1
506	его в	1	1
507	восприятия в	1	1
508	с другими	4	1
509	деле в	2	1
510	свести к	1	1
511	в молчание	1	1
512	реальности как	1	1
513	лучше чем	1	1
514	в большей	1	1
515	в итоге	1	1
516	произведении и	1	1
517	произведение как	1	1
518	далеко не	6	1
519	в ее	1	1
520	с тем	1	1
521	социального или	1	1
522	о событиях	1	1
523	одна и	1	1
524	к полюсу	2	1
525	обозначить как	2	1
526	ведет к	3	1
527	отечественной традиции	1	1
528	семиотический феномен	1	1
529	автора и	3	1
530	последнего завершающего	1	1
531	или менее	1	1
532	во время	1	1
533	отрыве от	2	1
534	в освоении	2	1
535	она сама	1	1
536	этой связи	1	1
537	нами два	1	1
538	указывает и	1	1
539	не становится	2	1
540	и событийного	1	1
541	в котором	3	1
542	с точки	4	1
543	в их	5	1
544	излагаемых фактов	1	1
545	к чьей-нибудь	1	1
546	в которых	1	1
547	в авторском	1	1
548	мире этот	1	1
549	ключевая роль	1	1
550	процесса и	1	1
551	втором случае	1	1
552	точку зрения	1	1
553	повествования как	1	1
554	реальности в	4	1
555	по крайней	1	1
556	ни было	4	1
557	и наоборот	1	1
558	даже в	3	1
559	случае мы	1	1
560	нас к	1	1
561	тому что	1	1
562	раз и	1	1
563	этих факторов	1	1
564	внимание к	1	1
565	система ценностей	1	1
566	как будет	1	1
567	конфигурации фактов	1	1
568	возникает в	1	1
569	так как	2	1
570	присутствия во	1	1
571	сущности говоря	1	1
572	человеческого я	2	1
573	коммуникативное событие	6	1
574	перед смертью	1	1
575	очевидная граница	1	1
576	в некий	2	1
577	текста и	8	1
578	сознания однако	1	1
579	не говоря	2	1
580	было не	1	1
581	текста но	3	1
582	самостоятельный эпизод	1	1
583	быть использовано	1	1
584	состав такого	1	1
585	коммуникативного события	14	1
586	это еще	1	1
587	и уже	1	1
588	для всех	1	1
589	смысл бытия	1	1
590	рассказывания и	1	1
591	в сегментировании	1	1
592	слова как	1	1
593	они являются	1	1
594	по своей	6	1
595	принимает на	1	1
596	во всем	1	1
597	цепь событий	2	1
598	как не	1	1
599	взрослой жизни	1	1
600	и текста	2	1
601	только с	1	1
602	образом не	2	1
603	собой последовательность	1	1
604	с другом	1	1
605	всех прочих	1	1
606	понимании не	1	1
607	от объективных	1	1
608	в специальном	1	1
609	пейзаж интерьер	1	1
610	с фабулой	1	1
611	могут быть	4	1
612	еще одна	1	1
613	этой причине	1	1
614	а далее	1	1
615	отличается от	2	1
616	об одном	1	1
617	того о	1	1
618	понять что	1	1
619	не предполагает	2	1
620	объект и	1	1
621	время они	1	1
622	должен быть	6	1
623	выбирать между	1	1
624	текстуальной данности	2	1
625	принципе не	3	1
626	тексты способны	1	1
627	в виду	1	1
628	самом тексте	1	1
629	говорит и	2	1
630	миром и	1	1
631	два события	1	1
632	как по	1	1
633	речи такова	1	1
634	и адресату	1	1
635	всей своей	1	1
636	принимают участие	2	1
637	условии что	1	1
638	однако эта	1	1
639	во взаимодополнительности	1	1
640	непрямого говорения	1	1
641	и сам	2	1
642	по этой	1	1
643	в другом	4	1
644	по аналогии	1	1
645	не с	4	1
646	эпизода как	1	1
647	в последующих	1	1
648	имеет дело	1	1
649	том как	1	1
650	референтной событийности	1	1
651	является в	1	1
652	была в	1	1
653	поскольку обладает	1	1
654	его референтной	1	1
655	простейший пример	1	1
656	эпизод в	1	1
657	приближается к	1	1
658	произведения как	7	1
659	эпизоды перекликаются	1	1
660	это происходит	1	1
661	и та	2	1
662	определенным образом	1	1
663	теперь и	1	1
664	ее и	1	1
665	для нас	1	1
666	художественного смысла	7	1
667	под именем	1	1
668	и авторской	1	1
669	в отрыве	2	1
670	во всех	1	1
671	аналогичным образом	1	1
672	творчества в	1	1
673	себе знать	1	1
674	нуждается в	8	1
675	что и	3	1
676	крайней мере	1	1
677	чем и	2	1
678	не более	4	1
679	вслед за	1	1
680	ни что	1	1
681	все время	1	1
682	человека как	1	1
683	чеховского рассказа	1	1
684	в него	1	1
685	текста на	2	1
686	с той	1	1
687	в формах	1	1
688	оно и	1	1
689	в двух	2	1
690	тот же	1	1
691	сами участвуем	1	1
692	одного сознания	1	1
693	мы увидим	1	1
694	вопросы то	1	1
695	зрения в	1	1
696	ли он	2	1
697	собой нарративную	1	1
698	не само	1	1
699	в разные	1	1
700	даже если	1	1
701	бытия в	1	1
702	это означает	3	1
703	бы ни	2	1
704	не происходит	1	1
705	повествования а	1	1
706	с одной	3	1
707	способа представления	1	1
708	того же	4	1
709	но о	2	1
710	знаковой системы	1	1
711	вопроса о	3	1
712	не обходится	1	1
713	языка как	1	1
714	действующего лица	1	1
715	свидетельствует о	2	1
716	от других	1	1
717	в данной	1	1
718	в душе	1	1
719	конечном счете	4	1
720	этой реальности	1	1
721	участие в	1	1
722	собственного текста	1	1
723	только одно	1	1
724	на своего	1	1
725	эпизоде герой	1	1
726	а то	1	1
727	была осознана	1	1
728	автор как	1	1
729	или даже	1	1
730	и слушающих	1	1
731	и фиксации	1	1
732	для другого	1	1
733	может претендовать	1	1
734	в цепи	1	1
735	выше чем	1	1
736	бытия и	2	1
737	не случайно	3	1
738	случае не	2	1
