N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	43	41
2	то есть	4	24
3	и т.п	1	19
4	мы уже	3	18
5	во всех	4	17
6	таким образом	5	17
7	в нем	12	16
8	и с	5	16
9	и его	8	13
10	но и	14	13
11	в этом	13	12
12	как мы	10	12
13	все эти	5	11
14	уже говорили	3	11
15	все это	5	11
16	в самом	7	10
17	не только	11	10
18	так как	4	10
19	и др	2	10
20	прежде всего	10	10
21	то что	7	10
22	и на	10	9
23	кроме того	3	9
24	во время	4	9
25	о том	5	9
26	здесь в	3	9
27	и все	6	9
28	в сущности	9	8
29	но в	10	8
30	в этой	1	8
31	никогда не	9	8
32	и до	4	7
33	в них	4	7
34	как и	14	7
35	том что	2	7
36	в его	10	7
37	вовсе не	5	7
38	у него	6	7
39	как бы	22	7
40	этот образ	1	7
41	что в	4	7
42	также и	3	6
43	например в	2	6
44	следующей главе	1	6
45	в то	7	6
46	в образе	2	6
47	один из	1	6
48	мы видим	1	6
49	с помощью	1	6
50	вместе с	1	6
51	в следующей	1	6
52	или в	8	6
53	сказать что	2	6
54	что он	13	6
55	и он	5	5
56	с его	4	5
57	в ее	1	5
58	в своем	4	5
59	что это	2	5
60	в себе	5	5
61	то же	8	5
62	той же	3	5
63	рядом с	5	5
64	еще в	1	5
65	но он	4	5
66	во всем	3	5
67	тем что	3	5
68	все то	1	5
69	так и	3	5
70	и что	5	5
71	же время	5	5
72	из них	2	5
73	в одном	12	5
74	большинстве случаев	8	5
75	там где	4	5
76	между собою	4	5
77	так же	2	5
78	в той	5	5
79	образов и	1	5
80	одним из	1	4
81	того же	3	4
82	самом деле	5	4
83	конечно и	1	4
84	меньшей степени	1	4
85	он был	3	4
86	как в	2	4
87	и как	2	4
88	и наконец	6	4
89	та же	2	4
90	а затем	2	4
91	в другом	7	4
92	не в	11	4
93	даже в	3	4
94	но они	1	4
95	в основе	1	4
96	того чтобы	1	4
97	все же	3	4
98	у нас	2	4
99	и вообще	1	4
100	с ним	3	4
101	все время	1	4
102	тот же	3	4
103	всех его	1	4
104	с одной	1	4
105	именно на	1	4
106	уже в	2	4
107	в большинстве	9	4
108	в результате	4	4
109	в котором	6	4
110	и даже	3	4
111	с другой	4	4
112	одной стороны	1	4
113	более того	4	4
114	большей или	1	4
115	и от	1	4
116	о котором	1	4
117	в большей	1	4
118	а в	5	4
119	не может	18	4
120	из этого	1	4
121	все что	1	4
122	как во	1	3
123	вместо того	1	3
124	он сам	3	3
125	мы будем	3	3
126	в голове	2	3
127	в одной	3	3
128	с этим	2	3
129	перед нами	7	3
130	в первом	2	3
131	при этом	6	3
132	и сам	7	3
133	характер в	1	3
134	в плане	1	3
135	связанных с	1	3
136	с другими	1	3
137	было бы	5	3
138	и их	3	3
139	когда они	1	3
140	только с	1	3
141	в духе	1	3
142	как один	1	3
143	говорили что	2	3
144	здесь он	1	3
145	те же	1	3
146	никак не	5	3
147	до сих	7	3
148	разобранной нами	1	3
149	к нему	5	3
150	во втором	1	3
151	романа в	1	3
152	в него	7	3
153	тело и	2	3
154	того что	2	3
155	одной из	1	3
156	мы увидим	5	3
157	только в	4	3
158	конечно не	2	3
159	в начале	1	3
160	есть в	3	3
161	до того	1	3
162	это тело	1	3
163	характер носит	1	3
164	или меньшей	1	3
165	что не	2	3
166	связано с	1	3
167	в третьей	1	3
168	но оно	1	3
169	и особенно	2	3
170	в первой	2	3
171	и не	29	3
172	сих пор	7	3
173	но это	4	3
174	не мог	1	3
175	в книге	1	3
176	и для	3	3
177	в третьем	1	3
178	между ними	4	3
179	жизни и	1	3
180	они не	1	3
181	если б	1	2
182	и то	2	2
183	это и	1	2
184	с точки	8	2
185	ведь и	7	2
186	должна быть	3	2
187	мы не	4	2
188	есть нечто	1	2
189	но уже	1	2
190	разобранных нами	1	2
191	его так	1	2
192	но конечно	2	2
193	землю и	1	2
194	но не	5	2
195	то он	1	2
196	в новом	1	2
197	за пределы	3	2
198	в центре	1	2
199	точки зрения	13	2
200	стороны и	3	2
201	и различные	2	2
202	хотя и	5	2
203	и отчасти	1	2
204	за свои	1	2
205	раз в	1	2
206	как он	2	2
207	так сказать	6	2
208	он не	9	2
209	в корне	1	2
210	на этом	1	2
211	будем говорить	1	2
212	что все	1	2
213	значение в	2	2
214	самим собой	3	2
215	лишь в	8	2
216	он является	2	2
217	а за	3	2
218	и само	1	2
219	из этих	2	2
220	в своей	4	2
221	уже здесь	1	2
222	мы находим	1	2
223	но эта	2	2
224	в другие	1	2
225	их в	4	2
226	для этого	2	2
227	и очень	2	2
228	в таких	1	2
229	тогда когда	1	2
230	одной плоскости	2	2
231	что их	1	2
232	а уж	1	2
233	только его	1	2
234	себе самом	3	2
235	для всего	1	2
236	находятся в	1	2
237	так что	5	2
238	связи с	1	2
239	превращается в	2	2
240	к себе	7	2
241	не могут	4	2
242	в эти	1	2
243	и этим	3	2
244	литературы и	1	2
245	конечно в	2	2
246	времени и	2	2
247	в романе	3	2
248	но здесь	5	2
249	в значительной	1	2
250	между тем	3	2
251	и во	1	2
252	кажется что	3	2
253	говорит он	1	2
254	тем более	1	2
255	а именно	1	2
256	на которой	1	2
257	но с	1	2
258	и весьма	1	2
259	они могут	2	2
260	со всеми	3	2
261	где они	1	2
262	человека с	1	2
263	себя в	3	2
264	понятно что	1	2
265	переходит в	2	2
266	что если	3	2
267	всеми его	1	2
268	прямое и	1	2
269	ведь это	2	2
270	в конце	2	2
271	как его	4	2
272	каждый из	2	2
273	может быть	23	2
274	как раз	4	2
275	в форме	2	2
276	степени в	1	2
277	человека и	2	2
278	и самая	1	2
279	если мы	2	2
280	до конца	4	2
281	был в	1	2
282	которых мы	1	2
283	не на	4	2
284	а не	7	2
285	одну из	1	2
286	в последней	1	2
287	и потому	1	2
288	как это	1	2
289	влияния на	1	2
290	не был	2	2
291	всех разобранных	1	2
292	в пределе	1	2
