N	2gram	Bakhtin_Pr_4	Freidism
1	таким образом	4	24
2	и не	27	23
3	не может	19	20
4	точки зрения	11	19
5	прежде всего	9	18
6	в этом	16	15
7	в его	9	15
8	и пр	2	15
9	с помощью	3	14
10	мы можем	4	13
11	может быть	23	13
12	и его	6	12
13	все эти	4	11
14	как и	12	11
15	с точки	9	11
16	как бы	19	11
17	то что	4	11
18	самом деле	4	10
19	но в	6	10
20	его в	1	10
21	с ним	2	10
22	как мы	12	10
23	так и	4	10
24	и потому	1	10
25	с его	5	9
26	во всех	5	9
27	по отношению	5	9
28	и в	46	9
29	то же	6	8
30	не только	14	8
31	он не	4	8
32	в своей	3	8
33	еще не	7	8
34	оно и	2	8
35	что он	6	8
36	только в	6	8
37	так как	5	8
38	все это	6	8
39	и все	9	8
40	отношению к	5	8
41	все что	2	8
42	в самом	9	7
43	мы уже	3	7
44	отношение к	3	7
45	и наконец	4	7
46	ни в	6	7
47	те же	2	7
48	к нему	5	7
49	один из	1	7
50	мы знаем	1	7
51	всяком случае	1	7
52	что же	3	7
53	сказать что	2	7
54	во всяком	2	7
55	в ней	1	6
56	за пределы	5	6
57	так сказать	5	6
58	и с	7	6
59	точку зрения	1	6
60	для него	2	6
61	вовсе не	9	6
62	никогда не	6	6
63	хотя бы	2	6
64	совершенно не	4	6
65	я и	1	5
66	на самом	1	5
67	и на	11	5
68	он сам	2	5
69	и к	9	5
70	в этой	3	5
71	что такое	2	5
72	не в	10	5
73	в то	5	5
74	с сознанием	1	5
75	могут быть	2	5
76	в себя	4	5
77	для этого	2	5
78	можно сказать	4	5
79	в большинстве	9	5
80	большинстве случаев	8	5
81	а в	2	5
82	но и	12	5
83	с этим	2	5
84	его жизни	1	5
85	в свою	1	5
86	что в	4	5
87	смысле слова	2	4
88	той же	3	4
89	связанных с	1	4
90	мы не	4	4
91	но не	4	4
92	в собственном	1	4
93	все же	4	4
94	не было	2	4
95	из этих	3	4
96	в пределах	10	4
97	с их	1	4
98	сознания с	1	4
99	в нем	17	4
100	на этом	3	4
101	при этом	5	4
102	об этом	2	4
103	в жизни	5	4
104	во время	1	4
105	не менее	2	4
106	же время	5	4
107	потому что	4	4
108	и для	3	4
109	материнское лоно	1	4
110	к тому	2	4
111	если мы	5	4
112	того чтобы	1	4
113	данном случае	1	4
114	характер и	1	4
115	с самого	1	4
116	это только	1	4
117	конечно не	8	4
118	уже не	4	4
119	не дает	2	4
120	в котором	5	4
121	мы находим	5	4
122	как раз	7	4
123	и др	1	4
124	себя и	3	4
125	в данном	2	4
126	в мир	1	4
127	и о	3	4
128	в более	1	4
129	сознания и	2	4
130	в этих	4	4
131	этот вопрос	2	4
132	между ними	10	4
133	в последнем	1	4
134	в таком	1	4
135	человека и	3	3
136	он хотел	1	3
137	и есть	1	3
138	подхода к	1	3
139	собственном смысле	1	3
140	при анализе	1	3
141	на себя	4	3
142	такие же	1	3
143	а только	1	3
144	в общем	2	3
145	один и	1	3
146	как в	4	3
147	и как	2	3
148	между двумя	3	3
149	сказать о	1	3
150	учение о	1	3
151	в себе	7	3
152	но ведь	2	3
153	в узком	2	3
154	и вот	1	3
155	и по	2	3
156	что все	1	3
157	может стать	2	3
158	было бы	3	3
159	мы имеем	3	3
160	такой же	3	3
161	нисколько не	1	3
162	именно и	1	3
163	мысли и	2	3
164	войти в	3	3
165	тому что	1	3
166	самого начала	1	3
167	одна из	2	3
168	на него	3	3
169	в сознании	1	3
170	к себе	6	3
171	не могут	3	3
172	бы он	1	3
173	она не	3	3
174	с ее	3	3
175	всем этим	1	3
176	и этим	3	3
177	приводит к	4	3
178	что может	1	3
179	если бы	3	3
180	и внешней	1	3
181	и что	3	3
182	на всех	1	3
183	которого оно	2	3
184	во втором	1	3
185	и она	1	3
186	со всеми	1	3
187	человека с	1	3
188	себя в	3	3
189	из которого	1	3
190	у него	5	3
191	в них	1	3
192	со стороны	1	3
193	и т.п	14	3
194	на этот	2	3
195	этого сна	1	3
196	о себе	5	3
197	вместе с	2	3
198	слова и	7	3
199	но это	6	3
200	узком смысле	2	3
201	когда он	2	3
202	не знает	4	3
203	от всех	1	3
204	жизни и	5	3
205	ни на	1	3
206	по поводу	1	3
207	отношения к	2	2
208	чтобы не	1	2
209	в такой	1	2
210	и то	1	2
211	тем же	3	2
212	в первом	1	2
213	и до	3	2
214	уже указывали	1	2
215	высшей степени	1	2
216	как не	1	2
217	того же	3	2
218	и явления	1	2
219	без труда	1	2
220	между собой	1	2
221	в ее	1	2
222	но как	1	2
223	с которыми	1	2
224	себе и	3	2
225	отличие от	3	2
226	большое значение	1	2
227	значение для	3	2
228	что как	1	2
229	в своем	3	2
230	от этого	2	2
231	что это	1	2
232	в нашем	1	2
233	человек не	1	2
234	что она	1	2
235	их в	3	2
236	но все	2	2
237	в одну	1	2
238	на всю	1	2
239	сознание и	1	2
240	на этой	1	2
241	это не	5	2
242	на почве	2	2
243	отсюда и	1	2
244	и смерти	1	2
245	этом мы	2	2
246	жизни то	1	2
247	и уже	1	2
248	жизни но	1	2
249	приходит в	1	2
250	том что	4	2
251	но если	3	2
252	во второй	1	2
253	и при	3	2
254	лежат в	1	2
255	мы конечно	2	2
256	в их	4	2
257	мы говорили	1	2
258	в отличие	3	2
259	сих пор	8	2
260	но во	1	2
261	силу и	1	2
262	возможно только	1	2
263	освободиться от	1	2
264	как это	1	2
265	в отношении	3	2
266	но для	3	2
267	дело не	1	2
268	правда в	3	2
269	и притом	1	2
270	к этим	1	2
271	в процессе	4	2
272	в самых	1	2
273	реальности и	1	2
274	для всего	1	2
275	и мысли	2	2
276	из того	1	2
277	только с	1	2
278	в области	1	2
279	когда мы	1	2
280	отличается от	3	2
281	должны быть	1	2
282	они и	1	2
283	и снова	1	2
284	для себя	1	2
285	и самое	1	2
286	не делает	1	2
287	в виду	4	2
288	роль в	1	2
289	это вовсе	2	2
290	и вообще	1	2
291	стремление к	1	2
292	о нем	6	2
293	в другом	2	2
294	и поэтому	1	2
295	до сих	8	2
296	этих двух	4	2
297	что и	3	2
298	в настоящей	1	2
299	вся жизнь	4	2
300	в него	6	2
301	быть и	1	2
302	на которой	1	2
303	себя с	1	2
304	мы видим	1	2
305	проникнуть в	1	2
306	в какой	1	2
307	для нее	1	2
308	с одной	1	2
309	и у	1	2
310	уже в	4	2
311	только на	3	2
312	и они	2	2
313	ни было	1	2
314	он продолжает	1	2
315	его и	1	2
316	человека на	1	2
317	точка зрения	1	2
318	в конце	3	2
319	ничего что	1	2
320	свое выражение	1	2
321	рядом с	5	2
322	второго периода	3	2
323	и даже	3	2
324	в высшей	1	2
325	влияние на	2	2
326	с другой	3	2
327	человека в	1	2
328	здесь в	2	2
329	а с	1	2
330	до конца	4	2
331	ничем не	1	2
332	связано с	1	2
333	одной стороны	1	2
334	которых мы	1	2
335	более того	3	2
336	а не	11	2
337	что мы	2	2
338	речи и	5	2
339	душевной жизни	1	2
340	так же	3	2
341	мы остановимся	1	2
342	для понимания	2	2
343	другого человека	3	2
344	к другим	2	2
345	для нас	2	2
346	поэтому все	2	2
347	конце концов	1	2
348	все они	1	2
349	да и	4	2
350	есть и	2	2
351	в заключение	2	2
352	настоящей главе	1	2
353	и другие	3	2
354	в своих	1	2
355	снова и	1	2
356	к этому	1	2
357	во сне	2	2
358	как на	1	2
359	они не	2	2
360	ту же	2	1
361	одним из	3	1
362	же как	2	1
363	относится и	1	1
364	и через	2	1
365	можем закончить	1	1
366	должно стать	1	1
367	этих словесных	1	1
368	так у	1	1
369	и должны	2	1
370	нам кажется	5	1
371	далее и	1	1
372	и существеннее	1	1
373	и гораздо	1	1
374	кажется что	3	1
375	ведь и	5	1
376	оно было	1	1
377	этого он	1	1
378	обойтись без	1	1
379	несколько иной	1	1
380	в несколько	1	1
381	а как	2	1
382	возможны между	1	1
383	человека все	1	1
384	может даже	1	1
385	или наоборот	1	1
386	нуждаются в	1	1
387	вопрос о	2	1
388	со смертью	1	1
389	высказывания а	1	1
390	никак нельзя	1	1
391	так именно	1	1
392	но она	2	1
393	как то	1	1
394	о возможности	1	1
395	мы и	3	1
396	то это	3	1
397	конечно и	3	1
398	в целом	1	1
399	и заставляет	1	1
400	первого и	1	1
401	не способен	1	1
402	в каждой	1	1
403	собой в	1	1
404	иное отношение	1	1
405	внимание и	1	1
406	она носит	1	1
407	не был	1	1
408	время в	1	1
409	без всякого	2	1
410	там и	2	1
411	но конечно	2	1
412	одним словом	1	1
413	обстояло дело	1	1
414	друг на	2	1
415	силы и	1	1
416	же она	1	1
417	себя выдает	1	1
418	с собою	2	1
419	и органическим	1	1
420	ведь мы	2	1
421	нет и	2	1
422	и речи	1	1
423	контексте в	1	1
424	конечно совершенно	1	1
425	к сожалению	1	1
426	определения и	1	1
427	вследствие чего	1	1
428	в центре	3	1
429	она даже	1	1
430	вот как	2	1
431	его поведения	1	1
432	и нет	4	1
433	однако не	1	1
434	переживания и	1	1
435	его к	2	1
436	человеком в	1	1
437	но эта	1	1
438	ситуации в	1	1
439	та же	1	1
440	бы и	2	1
441	которую они	1	1
442	время это	1	1
443	образом и	3	1
444	свой голос	1	1
445	бы не	2	1
446	степени и	2	1
447	по преимуществу	1	1
448	мы обратимся	1	1
449	только один	1	1
450	имеем в	3	1
451	не обращать	1	1
452	как он	3	1
453	на то	3	1
454	заключение настоящей	1	1
455	в наших	1	1
456	а вовсе	1	1
457	зрения его	1	1
458	но прежде	1	1
459	что было	1	1
460	равно и	2	1
461	на одну	1	1
462	и социальной	1	1
463	глубже и	1	1
464	новое и	1	1
465	к каждому	1	1
466	ни одному	2	1
467	чтобы их	1	1
468	его можно	1	1
469	принес с	1	1
470	это конечно	1	1
471	мы слышим	4	1
472	а затем	1	1
473	тоже как	1	1
474	и социальных	1	1
475	поэтому мы	1	1
476	из всех	1	1
477	он стремится	1	1
478	говорить не	1	1
479	еще хуже	1	1
480	в строго	1	1
481	входит в	1	1
482	этом смысле	2	1
483	и успокаивает	1	1
484	свою противоположность	1	1
485	связанная с	1	1
486	должен был	1	1
487	и тем	2	1
488	части тела	1	1
489	пласты и	1	1
490	во многом	1	1
491	элементы сознания	1	1
492	поведения носят	1	1
493	о которых	2	1
494	далеко не	3	1
495	и совершается	1	1
496	оба члена	1	1
497	их взаимоотношения	1	1
498	на друга	2	1
499	место и	1	1
500	упрощенной и	1	1
501	не всегда	1	1
502	переходим к	2	1
503	он и	4	1
504	друга в	1	1
505	чем в	1	1
506	обратимся к	1	1
507	в один	1	1
508	сна и	1	1
509	не самостоятельно	1	1
510	этом случае	1	1
511	и тут	1	1
512	он должен	1	1
513	и без	1	1
514	почти не	2	1
515	и благодаря	1	1
516	что вся	1	1
517	совершаются в	3	1
518	имеется и	2	1
519	степени не	1	1
520	не к	3	1
521	себе а	2	1
522	слова мы	2	1
523	мы проследим	1	1
524	для изучения	1	1
525	в одном	11	1
526	живут в	1	1
527	которые в	2	1
528	друг другу	1	1
529	бы о	1	1
530	уже сказали	2	1
531	однако в	1	1
532	любовь к	4	1
533	заставляет его	1	1
534	раз и	4	1
535	между людьми	1	1
536	может обойтись	1	1
537	так ли	2	1
538	человека но	1	1
539	и функции	1	1
540	отметить что	1	1
541	друг друга	6	1
542	это последнее	1	1
543	тогда когда	1	1
544	на два	3	1
545	первая часть	1	1
546	и внутренней	1	1
547	и отдельных	1	1
548	о них	1	1
549	например между	2	1
550	ним а	1	1
551	дело в	3	1
552	его речи	2	1
553	а во	1	1
554	нее нет	1	1
555	и порядка	1	1
556	это сделать	1	1
557	явление в	2	1
558	очень сложные	1	1
559	к ней	2	1
560	ровно ничего	1	1
561	правда это	1	1
562	и является	2	1
563	дать полную	1	1
564	к какому-нибудь	1	1
565	внешней и	1	1
566	другой но	1	1
567	позволила бы	1	1
568	только одним	1	1
569	из той	1	1
570	что на	1	1
571	приведенный нами	1	1
572	точке зрения	1	1
573	сделать в	1	1
574	и здесь	4	1
575	именно оно	1	1
576	наконец к	1	1
577	в направлении	4	1
578	на границе	4	1
579	является одним	1	1
580	его с	1	1
581	той или	2	1
582	по сравнению	1	1
583	уже на	1	1
584	он никогда	1	1
585	этот второй	3	1
586	на это	1	1
587	если же	5	1
588	предмет в	2	1
589	о том	5	1
590	правда не	1	1
591	и это	3	1
592	и глубину	1	1
593	но при	3	1
594	и сами	1	1
595	каков же	1	1
596	явления о	1	1
597	и сам	5	1
598	котором он	1	1
599	в мире	3	1
600	на нее	1	1
601	времени и	2	1
602	не с	1	1
603	отождествляется с	1	1
604	увидим что	2	1
605	с собой	3	1
606	в результате	2	1
607	можно только	1	1
608	и внутренняя	1	1
609	жизнь и	3	1
610	глава пятая	1	1
611	мы в	1	1
612	в эпоху	1	1
613	из одного	2	1
614	остановимся на	2	1
615	ничего не	2	1
616	свое дело	1	1
617	все его	1	1
618	вот это	1	1
619	мы чувствуем	2	1
620	часто и	1	1
621	на все	2	1
622	то есть	40	1
623	в широком	1	1
624	это я	1	1
625	оно непосредственно	1	1
626	нашей работы	1	1
627	делает возможным	1	1
628	после того	1	1
629	в сфере	1	1
630	этой почве	1	1
631	события в	1	1
632	коснемся только	1	1
633	и во	3	1
634	он берет	1	1
635	самую точку	1	1
636	с теми	1	1
637	а у	1	1
638	же самые	1	1
639	от них	2	1
640	сторон жизни	1	1
641	или иными	1	1
642	позволит нам	1	1
643	на одном	1	1
644	позднего периода	1	1
645	в форме	1	1
646	быть даже	1	1
647	слов и	3	1
648	все время	2	1
649	и следовательно	2	1
650	и всякое	2	1
651	войдя в	1	1
652	к которому	1	1
653	но так	1	1
654	пережить эти	1	1
655	в двух	1	1
656	к различным	2	1
657	и резкое	1	1
658	вступить в	2	1
659	во всем	4	1
660	пор не	2	1
661	не боится	1	1
662	и так	2	1
663	поэтому и	2	1
664	всех его	3	1
665	они могут	1	1
666	бы ни	2	1
667	же при	1	1
668	кроме этого	1	1
669	это же	1	1
670	только одного	1	1
671	не соответствует	1	1
672	есть в	6	1
673	все словесные	1	1
674	с нею	2	1
675	впечатление которое	1	1
676	и искусно	1	1
677	близко к	1	1
678	человека эта	2	1
679	то и	2	1
680	отношений к	1	1
681	можно определить	1	1
682	также и	3	1
683	за пределами	1	1
684	в последний	2	1
685	не принимает	2	1
686	а это	1	1
687	следует за	1	1
688	и других	4	1
689	к своим	1	1
690	в корне	2	1
691	отражает в	1	1
692	внешняя и	1	1
693	слова в	13	1
694	другую сторону	2	1
695	данного высказывания	1	1
696	может служить	1	1
697	бытия и	3	1
698	взаимоотношений в	1	1
699	вводит в	1	1
700	как будто	1	1
701	тем что	3	1
702	гораздо сложнее	1	1
703	реплики в	1	1
704	но за	1	1
705	даже и	1	1
706	и только	3	1
707	же деле	1	1
708	и старается	2	1
709	в другой	1	1
710	или иной	2	1
711	даже не	1	1
