N	2gram	Bakhtin_Pr_1	Myslijsy
1	то есть	24	34
2	потому что	12	33
3	то что	18	29
4	может быть	21	26
5	таким образом	11	24
6	в этом	25	23
7	в том	11	23
8	и в	23	23
9	и не	34	18
10	что в	8	17
11	при этом	3	15
12	только в	8	15
13	то же	10	14
14	в себе	5	14
15	как и	8	14
16	того что	2	14
17	так как	7	14
18	для нас	3	14
19	если бы	10	13
20	не было	3	12
21	а не	20	12
22	том что	9	12
23	что я	1	11
24	не в	6	11
25	по себе	7	11
26	но и	11	11
27	не может	11	11
28	по отношению	11	10
29	не только	13	10
30	тем что	3	10
31	что мы	1	10
32	и потому	3	10
33	между тем	5	9
34	не есть	1	9
35	мы не	2	8
36	то это	1	8
37	в своем	8	8
38	но в	4	8
39	было бы	6	8
40	тогда когда	1	8
41	о том	2	8
42	сказать что	5	8
43	отношению к	11	8
44	как в	6	7
45	с этим	1	7
46	что это	1	7
47	в нем	20	7
48	что такое	1	7
49	мысли и	2	7
50	это не	10	7
51	и что	1	7
52	что и	5	7
53	вовсе не	8	7
54	могут быть	1	7
55	этого слова	2	7
56	что если	1	6
57	и к	4	6
58	в которой	4	6
59	человеческого духа	2	6
60	так и	10	6
61	что не	1	6
62	заметить что	2	6
63	для того	2	6
64	вместе с	2	6
65	и то	1	5
66	есть нечто	1	5
67	говорить о	2	5
68	не то	1	5
69	хотя и	1	5
70	бы и	4	5
71	как бы	28	5
72	так сказать	3	5
73	должно быть	1	5
74	по крайней	2	5
75	не менее	1	5
76	с ним	6	5
77	есть только	1	5
78	находится в	1	5
79	к нему	3	5
80	крайней мере	2	5
81	так что	1	5
82	есть в	3	5
83	не можем	1	5
84	уже в	5	5
85	в его	24	5
86	для него	15	5
87	само по	2	5
88	не из	2	5
89	что же	1	5
90	слова и	1	5
91	все это	7	5
92	тем более	1	5
93	а в	7	5
94	одно слово	1	5
95	таким же	2	5
96	во всяком	4	5
97	если б	1	4
98	есть не	2	4
99	и о	3	4
100	в истории	2	4
101	что как	1	4
102	могли бы	3	4
103	что все	3	4
104	и с	4	4
105	его в	4	4
106	с другими	7	4
107	и тем	2	4
108	между собою	1	4
109	точки зрения	21	4
110	в котором	2	4
111	сих пор	2	4
112	и более	1	4
113	в то	10	4
114	это последнее	1	4
115	на котором	2	4
116	того чтобы	4	4
117	это слово	1	4
118	со своим	3	4
119	в сознании	2	4
120	в каком	1	4
121	же самое	1	4
122	если же	2	4
123	на вопрос	2	4
124	можно сказать	2	4
125	что он	10	4
126	хотя бы	2	4
127	то и	2	4
128	в одном	9	4
129	тогда как	1	4
130	от того	2	4
131	до сих	2	4
132	а именно	1	4
133	как же	3	4
134	но есть	1	4
135	самое слово	1	4
136	так же	6	4
137	в данном	2	4
138	в той	6	4
139	да и	2	4
140	и все	3	4
141	слово в	2	4
142	между ними	2	4
143	только как	1	4
144	есть то	3	4
145	по поводу	1	4
146	тем самым	1	4
147	например в	3	3
148	самом деле	5	3
149	на самом	4	3
150	и есть	5	3
151	в первом	2	3
152	и до	1	3
153	мы уже	2	3
154	той же	6	3
155	и значение	1	3
156	еще не	5	3
157	и на	10	3
158	или от	1	3
159	к слову	1	3
160	там где	6	3
161	для создания	3	3
162	в действительности	1	3
163	в самом	8	3
164	все эти	8	3
165	на его	2	3
166	к одному	1	3
167	и по	2	3
168	образа и	1	3
169	ни был	1	3
170	в каждом	8	3
171	мы его	2	3
172	не будет	1	3
173	лишь в	3	3
174	в них	3	3
175	все равно	2	3
176	ведет к	1	3
177	с точки	15	3
178	но это	5	3
179	не от	1	3
180	в которых	2	3
181	их в	2	3
182	возможно только	1	3
183	на себе	2	3
184	в нас	1	3
185	только не	1	3
186	никогда не	5	3
187	же время	7	3
188	так то	1	3
189	должны быть	1	3
190	к тому	1	3
191	как человек	2	3
192	быть назван	1	3
193	что у	1	3
194	те же	1	3
195	из одного	4	3
196	и только	1	3
197	и следовательно	1	3
198	этот вопрос	2	3
199	только под	1	3
200	то в	1	3
201	уже не	8	3
202	слова не	1	3
203	при помощи	1	3
204	и других	5	3
205	себе в	1	3
206	и их	2	3
207	всяком случае	3	3
208	со стороны	2	3
209	нельзя сказать	1	3
210	именно в	6	3
211	о человеке	1	3
212	в смысле	2	3
213	кроме того	3	3
214	известной степени	1	3
215	в этих	2	3
216	только что	1	3
217	в искусстве	2	3
218	в процессе	4	3
219	нам кажется	4	2
220	отношения между	2	2
221	уже по	1	2
222	а как	6	2
223	как мы	5	2
224	оно есть	1	2
225	я не	3	2
226	но даже	1	2
227	хотя конечно	1	2
228	же что	2	2
229	в ней	1	2
230	заключенных в	1	2
231	и сами	1	2
232	тем как	4	2
233	то он	3	2
234	значение и	1	2
235	это сравнение	1	2
236	и чем	1	2
237	одном из	2	2
238	его к	4	2
239	в нашем	1	2
240	из этих	2	2
241	бы только	1	2
242	что она	2	2
243	не следует	1	2
244	он все	2	2
245	он не	4	2
246	не значит	2	2
247	не как	12	2
248	для понимания	3	2
249	том и	1	2
250	из него	1	2
251	подобно тому	3	2
252	но самое	1	2
253	человека в	5	2
254	значительной степени	1	2
255	здесь мы	2	2
256	в мире	7	2
257	об этом	1	2
258	это было	1	2
259	за собою	1	2
260	в сложном	1	2
261	тех которые	1	2
262	чем в	2	2
263	и при	1	2
264	если и	1	2
265	в первый	1	2
266	признать что	1	2
267	вопрос о	4	2
268	сами по	3	2
269	теми же	1	2
270	лишь один	1	2
271	даже в	2	2
272	же мы	1	2
273	тому что	2	2
274	она не	5	2
275	до известной	1	2
276	даже не	1	2
277	и другое	1	2
278	самого начала	3	2
279	мысли в	2	2
280	в сущности	5	2
281	иметь в	1	2
282	и притом	2	2
283	к ней	1	2
284	как она	1	2
285	и его	13	2
286	уже и	1	2
287	в области	3	2
288	у нас	1	2
289	не могут	6	2
290	и вполне	2	2
291	оно не	2	2
292	и это	5	2
293	не существует	1	2
294	в ее	1	2
295	данном случае	2	2
296	что может	2	2
297	можно было	3	2
298	свою мысль	1	2
299	и здесь	3	2
300	в самой	7	2
301	от земли	1	2
302	все в	6	2
303	бы в	3	2
304	тем менее	1	2
305	в другой	3	2
306	к сознанию	1	2
307	для самого	2	2
308	человека а	1	2
309	быть и	1	2
310	один из	2	2
311	мы видим	3	2
312	тот же	2	2
313	что даже	1	2
314	именно на	2	2
315	конечно не	1	2
316	и у	4	2
317	если мы	1	2
318	в большинстве	2	2
319	большинстве случаев	2	2
320	за ним	2	2
321	не так	1	2
322	отношение к	1	2
323	человека из	4	2
324	друг друга	3	2
325	и даже	3	2
326	с другой	2	2
327	на этот	2	2
328	стремится к	1	2
329	превращается в	1	2
330	которые не	1	2
331	равно как	1	2
332	к его	1	2
333	из которых	2	2
334	если оно	1	2
335	тому как	3	2
336	не стало	1	2
337	в состоянии	1	2
338	из тех	2	2
339	и для	3	2
340	и как	8	2
341	мы должны	2	2
342	я в	1	2
343	хотя в	1	2
344	мысли о	1	2
345	но эта	4	2
346	отношении не	1	2
347	из этого	1	2
348	есть и	1	2
349	в голову	1	2
350	точно так	2	2
351	все что	3	2
352	в своих	2	2
353	себя как	5	1
354	же нам	1	1
355	можно говорить	2	1
356	также что	1	1
357	в каждое	2	1
358	одним из	8	1
359	до него	1	1
360	словом как	1	1
361	не видим	1	1
362	все остальное	1	1
363	он может	3	1
364	идет о	3	1
365	по этим	1	1
366	нового не	1	1
367	тем же	1	1
368	к другому	2	1
369	этого в	1	1
370	должна быть	2	1
371	в их	3	1
372	и за	1	1
373	в сфере	2	1
374	со всех	1	1
375	бы уже	2	1
376	для своего	2	1
377	или наоборот	1	1
378	и новые	1	1
379	не внушает	1	1
380	себе он	1	1
381	не была	1	1
382	и над	1	1
383	как во	1	1
384	степени как	2	1
385	с нашими	1	1
386	исследования но	1	1
387	зависимости от	3	1
388	во мне	1	1
389	стороны его	1	1
390	по этому	2	1
391	он сам	3	1
392	в последних	1	1
393	положительное в	1	1
394	в чем	1	1
395	образом как	1	1
396	во всех	5	1
397	но конечно	2	1
398	а следовательно	1	1
399	друг к	1	1
400	но не	8	1
401	но как	3	1
402	явлений и	1	1
403	не все	1	1
404	эта особенность	4	1
405	в новом	1	1
406	отличие от	2	1
407	ведь мы	1	1
408	нет и	1	1
409	том чем	1	1
410	в известном	1	1
411	первый взгляд	1	1
412	его на	2	1
413	как нам	2	1
414	что совершается	1	1
415	перед нами	4	1
416	и каждое	1	1
417	и художественного	1	1
418	ним связано	1	1
419	и отчасти	1	1
420	духа в	1	1
421	к художественному	1	1
422	себе как	1	1
423	он в	2	1
424	не оставляет	1	1
425	в этой	4	1
426	мы даем	1	1
427	только один	1	1
428	этого образа	1	1
429	их понимаем	1	1
430	но на	1	1
431	быть только	1	1
432	этот процесс	1	1
433	вообще не	1	1
434	мы их	1	1
435	вера в	1	1
436	время и	1	1
437	он ни	1	1
438	перестает быть	1	1
439	слова а	2	1
440	только материал	1	1
441	на одну	1	1
442	и еще	1	1
443	котором мы	1	1
444	том чтобы	1	1
445	и сам	2	1
446	какой бы	2	1
447	быть самим	1	1
448	это однако	1	1
449	но все	4	1
450	а вместе	1	1
451	определить ту	1	1
452	значение в	1	1
453	есть все	1	1
454	есть конечно	1	1
455	к другу	1	1
456	них не	1	1
457	а его	3	1
458	входит в	2	1
459	заключается в	2	1
460	наблюдений и	1	1
461	может стать	1	1
462	действительности в	1	1
463	но самый	1	1
464	он есть	3	1
465	нет в	1	1
466	далеко не	1	1
467	на столе	1	1
468	образ к	1	1
469	а прежде	1	1
470	словам в	1	1
471	нуждаются в	1	1
472	в развитии	1	1
473	и было	1	1
474	и тогда	1	1
475	восприятия и	1	1
476	сосредоточиться на	1	1
477	на первый	1	1
478	в эту	1	1
479	переносится в	1	1
480	общества и	1	1
481	в своей	11	1
482	не во	3	1
483	к истории	1	1
484	взгляд на	1	1
485	мы замечаем	1	1
486	сам и	1	1
487	бы к	2	1
488	то для	1	1
489	человека до	1	1
490	от себя	1	1
491	своего рода	1	1
492	природы но	1	1
493	значение для	1	1
494	и другого	1	1
495	является только	1	1
496	как предмет	3	1
497	и внутренних	1	1
498	есть его	1	1
499	но он	2	1
500	друг другу	2	1
501	оказалось бы	1	1
502	бы быть	1	1
503	и второе	1	1
504	в отношении	2	1
505	слова до	1	1
506	стоит в	1	1
507	но они	4	1
508	эта способность	1	1
509	с которой	4	1
510	но для	2	1
511	дело в	1	1
512	только из	1	1
513	к этим	1	1
514	каждом слове	1	1
515	к сочетанию	1	1
516	и имеет	1	1
517	наблюдений над	1	1
518	следовательно и	2	1
519	а для	1	1
520	того и	1	1
521	казалось бы	1	1
522	на отношения	1	1
523	ничего не	6	1
524	под этим	2	1
525	такова например	1	1
526	или как	5	1
527	того в	1	1
528	видим что	1	1
529	слове и	1	1
530	представляет ее	1	1
531	не находим	1	1
532	следует что	1	1
533	эти три	1	1
534	на которой	1	1
535	весь этот	2	1
536	только с	2	1
537	как будто	3	1
538	этом отношении	5	1
539	не потому	2	1
540	нас самих	1	1
541	свое объяснение	2	1
542	у меня	1	1
543	и веселья	1	1
544	все то	4	1
545	и одного	1	1
546	может сосредоточиться	1	1
547	из самого	1	1
548	лежит в	1	1
549	объективного и	1	1
550	я сам	1	1
551	одновременно все	1	1
552	и дух	1	1
553	его с	1	1
554	бы он	1	1
555	они и	1	1
556	в каждой	2	1
557	в применении	1	1
558	слова дано	1	1
559	новую черту	1	1
560	как не	4	1
561	но при	1	1
562	нужно сказать	1	1
563	самим собою	2	1
564	они ни	1	1
565	можно сделать	1	1
566	в себя	3	1
567	в произведении	1	1
568	с самого	2	1
569	то время	2	1
570	в пределах	9	1
571	и старается	2	1
572	роль в	2	1
573	до самого	1	1
574	наблюдения и	1	1
575	времени и	1	1
576	переход к	1	1
577	сознания и	3	1
578	во второй	1	1
579	это только	1	1
580	есть представляет	1	1
581	является в	1	1
582	как у	2	1
583	приводит его	2	1
584	и лишена	1	1
585	о нем	11	1
586	слово то	1	1
587	что каждый	1	1
588	мысль не	1	1
589	все его	1	1
590	времени в	1	1
591	мере для	1	1
592	образом все	2	1
593	совершающиеся в	1	1
594	это в	2	1
595	кажутся нам	2	1
596	от них	1	1
