N	2gram	Trubetskoy_1	Problema
1	и не	8	28
2	то есть	4	27
3	не только	10	24
4	только в	4	23
5	в виде	4	22
6	и в	26	20
7	в том	11	20
8	ни в	1	17
9	все эти	6	16
10	смысле слова	1	15
11	то что	7	15
12	потому что	7	15
13	точки зрения	13	14
14	у нас	1	14
15	той или	2	14
16	было бы	1	14
17	но и	9	14
18	не в	2	13
19	или иной	2	13
20	в нашем	1	12
21	в себе	6	12
22	том что	7	12
23	не есть	1	12
24	с точки	6	11
25	по себе	1	11
26	прежде всего	2	11
27	тем не	3	10
28	и его	1	10
29	не менее	3	10
30	так и	6	10
31	в качестве	3	10
32	при помощи	1	10
33	нашем смысле	1	10
34	не является	1	10
35	в этом	15	9
36	может быть	10	9
37	и даже	3	9
38	все это	6	9
39	но в	7	8
40	таким образом	22	8
41	если бы	3	8
42	что он	4	8
43	в той	1	8
44	в результате	3	8
45	и все	2	8
46	во всяком	6	8
47	то же	4	7
48	мы не	1	7
49	в ней	1	7
50	еще не	2	7
51	и с	10	7
52	ясно что	3	7
53	это не	1	7
54	здесь не	1	7
55	хотя бы	3	7
56	с другой	8	7
57	именно в	2	7
58	сказать что	2	7
59	а не	5	7
60	и потому	6	7
61	есть не	1	6
62	мы имеем	2	6
63	при этом	3	6
64	всех этих	1	6
65	как и	1	6
66	в данном	1	6
67	но если	2	6
68	по крайней	5	6
69	в каком	1	6
70	же самое	2	6
71	в виду	2	6
72	а также	2	6
73	крайней мере	5	6
74	что здесь	1	6
75	так что	3	6
76	в одно	2	6
77	по своему	2	6
78	но это	1	6
79	и от	4	6
80	другой стороны	1	6
81	в таком	3	6
82	но не	8	5
83	как в	1	5
84	одно нераздельное	1	5
85	и если	3	5
86	в нем	4	5
87	да и	1	5
88	в них	2	5
89	в этих	4	5
90	когда мы	1	5
91	и о	3	5
92	в ее	1	5
93	данном случае	1	5
94	о том	6	5
95	можно сказать	3	5
96	жизни и	2	5
97	уже не	3	5
98	так как	9	5
99	случае не	3	5
100	нераздельное целое	1	5
101	человеческой жизни	1	5
102	не может	4	5
103	вместе с	15	5
104	так же	5	5
105	в смысле	4	5
106	не существует	1	5
107	ничего общего	2	5
108	живое существо	1	4
109	это и	1	4
110	но даже	1	4
111	что его	1	4
112	без всякого	1	4
113	кроме того	1	4
114	и есть	1	4
115	и наконец	2	4
116	нет никакой	1	4
117	уже в	2	4
118	в этой	4	4
119	что она	1	4
120	отчет в	1	4
121	с тем	18	4
122	несмотря на	6	4
123	в своей	1	4
124	всяком случае	6	4
125	в одном	3	4
126	в отношении	6	4
127	отличается от	2	4
128	не имеет	5	4
129	только не	2	4
130	в разных	2	4
131	в самой	2	4
132	указывает на	1	4
133	и образ	1	4
134	с ним	1	4
135	и во	1	4
136	во всех	2	4
137	и только	4	4
138	тем более	1	4
139	одной из	5	4
140	и ее	1	4
141	ни с	1	4
142	уже давно	2	4
143	с этим	1	4
144	как бы	12	4
145	однако не	1	4
146	как раз	1	4
147	и для	5	4
148	же в	1	4
149	а в	4	4
150	в то	4	4
151	самом деле	1	3
152	и этот	1	3
153	он как	1	3
154	в каждой	1	3
155	и на	2	3
156	поскольку они	1	3
157	в своем	3	3
158	и к	5	3
159	бы и	1	3
160	учение о	4	3
161	сливаются в	1	3
162	имеем в	1	3
163	но все	7	3
164	человека в	1	3
165	с другими	4	3
166	из них	7	3
167	в жизни	1	3
168	связи с	9	3
169	вплоть до	2	3
170	как о	3	3
171	дело не	1	3
172	на себе	1	3
173	казалось бы	1	3
174	и является	2	3
175	в области	9	3
176	к тому	6	3
177	себе в	1	3
178	другими словами	1	3
179	с собой	1	3
180	и весь	1	3
181	все в	1	3
182	к нему	7	3
183	том или	1	3
184	в ряд	1	3
185	в его	5	3
186	что и	6	3
187	то для	1	3
188	для всех	2	3
189	конечно не	2	3
190	в начале	2	3
191	в сознании	1	3
192	не так	1	3
193	для него	3	3
194	мы можем	2	3
195	тем что	1	3
196	для того	5	3
197	не было	2	3
198	непосредственно без	1	3
199	еще и	1	3
200	которые как	1	3
201	если не	2	3
202	в связи	3	3
203	нет ничего	1	3
204	ни на	1	3
205	к его	2	3
206	из которых	4	3
207	это есть	1	3
208	и более	1	3
209	является для	1	3
210	что мы	2	3
211	только для	2	3
212	понятия и	1	3
213	это уже	1	3
214	и как	3	3
215	мы должны	6	3
216	все они	1	3
217	совершенно не	1	3
218	из этого	2	3
219	что в	9	3
220	точно так	3	3
221	чтобы не	1	2
222	или к	1	2
223	за собой	3	2
224	и больше	2	2
225	в которой	3	2
226	так чтобы	2	2
227	время как	1	2
228	не вполне	3	2
229	ему в	2	2
230	которое в	1	2
231	значительной мере	2	2
232	нет в	1	2
233	между собой	1	2
234	мы читаем	1	2
235	в чем	1	2
236	совершенно ясно	1	2
237	что они	1	2
238	относится к	2	2
239	он тоже	1	2
240	что именно	2	2
241	так называемая	1	2
242	все же	6	2
243	более или	5	2
244	то в	1	2
245	что это	3	2
246	что к	1	2
247	тому же	5	2
248	если он	1	2
249	на его	1	2
250	он не	4	2
251	перестает быть	2	2
252	не к	2	2
253	в корне	1	2
254	с ее	1	2
255	новое и	1	2
256	на земле	1	2
257	а вместе	1	2
258	на все	2	2
259	на этой	1	2
260	его в	1	2
261	смотреть на	2	2
262	весь мир	1	2
263	но именно	1	2
264	далеко не	4	2
265	и тогда	4	2
266	или менее	5	2
267	в котором	4	2
268	однако этот	1	2
269	но эта	1	2
270	не могли	1	2
271	однако в	1	2
272	бы быть	1	2
273	чистом виде	1	2
274	того же	6	2
275	но они	1	2
276	особенно ярко	1	2
277	друг друга	1	2
278	того чтобы	5	2
279	по одному	1	2
280	и по	4	2
281	однако это	1	2
282	для себя	1	2
283	и это	2	2
284	на нечто	1	2
285	но по	3	2
286	само понятие	1	2
287	идет речь	1	2
288	всякого научного	1	2
289	и совершенно	1	2
290	живого существа	1	2
291	можно только	2	2
292	для этого	2	2
293	и что	4	2
294	учения о	1	2
295	в значительной	3	2
296	это было	1	2
297	с его	2	2
298	теперь уже	1	2
299	еще только	2	2
300	ни к	1	2
301	том как	1	2
302	тот же	2	2
303	с ними	1	2
304	дело с	1	2
305	очень много	2	2
306	со всеми	2	2
307	себя в	1	2
308	только на	1	2
309	свидетельствует о	2	2
310	заключается в	1	2
311	никто не	1	2
312	сами по	1	2
313	в конце	6	2
314	то время	1	2
315	в других	3	2
316	о которых	1	2
317	в самом	4	2
318	а именно	1	2
319	и прежде	1	2
320	она является	1	2
321	что перед	1	2
322	выступают в	1	2
323	представить себе	1	2
324	или по	2	2
325	общего с	2	2
326	либо в	2	2
327	этот путь	2	2
328	том виде	2	2
329	из себя	2	2
330	только что	2	2
331	ни было	2	2
332	как показывает	1	2
333	с ней	3	2
334	всех других	2	2
335	эти категории	1	2
336	тоже с	1	2
337	можно назвать	2	2
338	только он	1	1
339	как известно	1	1
340	религиозной то	1	1
341	к людям	1	1
342	можно говорить	1	1
343	одним из	2	1
344	таком случае	1	1
345	человека и	1	1
346	связана с	2	1
347	становится в	1	1
348	силы и	2	1
349	есть сама	1	1
350	тем же	1	1
351	и до	1	1
352	что эти	3	1
353	к учению	1	1
354	чем именно	1	1
355	всякого живого	1	1
356	отличается и	1	1
357	же как	3	1
358	повседневной жизни	1	1
359	именно к	1	1
360	не символ	1	1
361	сама в	1	1
362	безбрежном море	1	1
363	а во-вторых	1	1
364	мы и	1	1
365	с религиозными	1	1
366	так называемые	3	1
367	жизни это	1	1
368	на них	1	1
369	не был	1	1
370	бы то	2	1
371	создают для	1	1
372	а следовательно	1	1
373	сказать и	1	1
374	друг к	1	1
375	они у	1	1
376	совсем не	1	1
377	к нам	1	1
378	и всякий	1	1
379	если в	3	1
380	под ногами	1	1
381	должны были	1	1
382	отношение к	5	1
383	легче и	1	1
384	отличаются от	2	1
385	из таких	1	1
386	для получения	1	1
387	выйти из	1	1
388	этой картине	1	1
389	как к	1	1
390	это был	1	1
391	всей этой	1	1
392	то ясно	2	1
393	когда он	3	1
394	могли бы	1	1
395	это тоже	1	1
396	но прямо	1	1
397	с душой	1	1
398	в этот	1	1
399	них как	1	1
400	ни один	2	1
401	он в	2	1
402	из этих	10	1
403	не обнаруживает	1	1
404	тоже не	1	1
405	думать что	1	1
406	большей радости	2	1
407	с их	1	1
408	и будущее	1	1
409	и те	3	1
410	на то	2	1
411	на юг	1	1
412	или нескольких	1	1
413	они в	2	1
414	в первую	1	1
415	поскольку эти	1	1
416	в силу	5	1
417	существует и	1	1
418	его от	2	1
419	от нее	1	1
420	то ни	2	1
421	связанные с	7	1
422	к другу	2	1
423	жизни наоборот	1	1
424	себя не	1	1
425	первую очередь	1	1
426	руку в	1	1
427	и отдельные	1	1
428	что большинство	2	1
429	чаще всего	1	1
430	смерть и	1	1
431	с богом	1	1
432	к области	1	1
433	или синтеза	1	1
434	в прямом	1	1
435	к которым	2	1
436	жизни то	1	1
437	и вызвал	1	1
438	не всегда	2	1
439	во внимание	1	1
440	всегда и	3	1
441	чем в	1	1
442	должно быть	1	1
443	не указывает	1	1
444	и выйти	1	1
445	или вообще	1	1
446	во время	4	1
447	и при	3	1
448	в такой	1	1
449	с идеей	2	1
450	в их	1	1
451	человеком и	1	1
452	на каждом	1	1
453	было очень	1	1
454	ничего в	1	1
455	оказывается что	3	1
456	не как	2	1
457	жизни с	1	1
458	признать что	2	1
459	которые в	2	1
460	в россии	2	1
461	в своих	1	1
462	том же	1	1
463	необходимо чтобы	1	1
464	которого уже	1	1
465	этот мир	1	1
466	даже в	1	1
467	этой области	1	1
468	иной раз	2	1
469	во главе	1	1
470	или что	1	1
471	некоторые основные	1	1
472	самого начала	2	1
473	порождающей и	1	1
474	ее с	2	1
475	к этим	1	1
476	у него	1	1
477	своих воплощений	1	1
478	в уме	1	1
479	иметь в	1	1
480	это мы	1	1
481	следовательно и	1	1
482	бытие или	1	1
483	никогда не	5	1
484	одном и	1	1
485	возникают при	1	1
486	ничего не	1	1
487	под этим	1	1
488	с религией	1	1
489	с одним	2	1
490	они являются	1	1
491	по своей	2	1
492	и любовь	1	1
493	и после	2	1
494	это слово	1	1
495	ничто не	1	1
