N	2gram	Tiupa_Hudo_1	Psycholo
1	то что	8	32
2	и в	14	31
3	в том	12	30
4	и т	11	26
5	что в	6	23
6	может быть	5	22
7	при этом	12	19
8	ясно что	2	19
9	так как	1	18
10	не может	7	17
11	как и	9	16
12	том что	16	16
13	т п	8	16
14	и не	2	16
15	точки зрения	5	15
16	только в	5	14
17	не только	12	13
18	а не	12	13
19	мы не	2	12
20	в этом	11	12
21	с таким	1	11
22	в самом	4	11
23	не в	7	11
24	могут быть	1	11
25	в сущности	1	10
26	на то	4	10
27	того что	4	10
28	отдельного человека	1	10
29	потому что	5	10
30	самом деле	5	9
31	по себе	2	9
32	ни в	5	9
33	как в	8	9
34	т д	3	8
35	и что	2	8
36	всякий раз	1	8
37	никогда не	6	8
38	что мы	1	8
39	все это	2	8
40	во всяком	1	8
41	том чтобы	1	7
42	сказать что	1	7
43	того чтобы	3	7
44	и его	5	7
45	о том	12	7
46	есть в	1	7
47	что он	9	7
48	отнюдь не	3	6
49	из этих	1	6
50	что она	4	6
51	было бы	6	6
52	если бы	3	6
53	в его	8	6
54	вслед за	1	6
55	всяком случае	1	6
56	вовсе не	1	6
57	и даже	3	6
58	одной стороны	1	6
59	до конца	2	6
60	а в	7	6
61	то же	9	5
62	х годов	1	5
63	в ее	3	5
64	с одной	1	5
65	в целом	2	5
66	несмотря на	4	5
67	иначе говоря	2	5
68	она не	4	5
69	в то	8	5
70	с и	2	5
71	как будто	4	5
72	для нас	1	5
73	с другой	1	5
74	в какой	1	5
75	так что	2	5
76	как бы	7	5
77	этой точки	1	5
78	все же	3	5
79	и для	3	5
80	формы и	1	5
81	и все	4	5
82	же как	2	4
83	в которой	1	4
84	в виду	1	4
85	столь же	4	4
86	у него	9	4
87	отличие от	1	4
88	в себе	11	4
89	различие между	1	4
90	от себя	2	4
91	что я	2	4
92	тому что	4	4
93	одна из	2	4
94	к тому	7	4
95	со стороны	3	4
96	никак не	2	4
97	прежде всего	11	4
98	между тем	8	4
99	один из	4	4
100	и у	1	4
101	могло бы	1	4
102	там где	1	4
103	и так	2	4
104	как это	1	4
105	с этой	2	4
106	и о	4	4
107	в результате	2	4
108	в этих	5	4
109	и другие	1	4
110	в своих	3	4
111	смысле слова	1	3
112	речь идет	3	3
113	например в	2	3
114	это и	1	3
115	той же	2	3
116	вопрос о	2	3
117	из которых	1	3
118	себе а	1	3
119	в которых	1	3
120	совсем не	1	3
121	но не	3	3
122	конечном счете	2	3
123	с этим	3	3
124	стороны и	1	3
125	в художественном	2	3
126	в своем	4	3
127	хотя и	2	3
128	и к	4	3
129	но в	5	3
130	в произведении	1	3
131	та же	4	3
132	уже в	1	3
133	в этой	8	3
134	его и	1	3
135	состоит в	2	3
136	в силу	1	3
