N	2gram	Vinokur_Ku_1	Psycholo
1	и в	24	38
2	то что	9	35
3	все время	1	30
4	в том	30	25
5	в самом	10	25
6	самом деле	9	21
7	что в	17	20
8	может быть	13	19
9	и что	5	18
10	на то	4	16
11	что она	3	16
12	точки зрения	14	16
13	в ней	6	15
14	и т	33	14
15	том что	21	14
16	если бы	9	14
17	как бы	7	14
18	потому что	23	14
19	в этом	14	13
20	в этой	3	13
21	и мы	2	13
22	совершенно ясно	1	13
23	не только	10	12
24	таким образом	12	12
25	было бы	15	12
26	не в	11	12
27	мы увидим	3	12
28	что он	6	11
29	то же	8	10
30	в сущности	3	10
31	что это	5	10
32	и не	12	10
33	и все	2	10
34	увидим что	2	9
35	с точки	9	9
36	того чтобы	17	9
37	в двух	1	9
38	и то	3	8
39	с этим	4	8
40	все же	12	8
41	и как	2	8
42	с тем	5	8
43	как и	2	8
44	в одном	3	8
45	но только	1	8
46	так что	4	8
47	вовсе не	10	8
48	как раз	8	8
49	для того	16	8
50	перед нами	1	8
51	для нас	2	8
52	показать что	1	7
53	с другой	7	7
54	заключается в	2	7
55	сущности говоря	1	7
56	мы можем	1	7
57	не может	7	7
58	все то	1	7
59	как мы	1	7
60	в ее	1	7
61	что у	1	7
62	никак не	2	7
63	между тем	5	7
64	может служить	2	7
65	а не	8	7
66	а в	5	7
67	и на	4	6
68	в которых	6	6
69	как это	3	6
70	и если	3	6
71	он не	2	6
72	бы совершенно	1	6
73	мы видели	1	6
74	в котором	3	6
75	тому что	3	6
76	не имеет	2	6
77	уже из	2	6
78	и его	5	6
79	к тому	5	6
80	указывает на	1	6
81	ясно что	3	6
82	и здесь	3	6
83	о том	9	6
84	один из	4	6
85	с одной	1	6
86	если мы	2	6
87	из них	4	6
88	так как	9	6
89	до сих	4	6
90	там где	4	6
91	он говорит	1	6
92	должна быть	3	5
93	я не	2	5
94	время в	1	5
95	в своем	3	5
96	могли бы	2	5
97	в которой	6	5
98	так сказать	5	5
99	на этом	1	5
100	к которым	1	5
101	несмотря на	3	5
102	с такой	1	5
103	иначе говоря	2	5
104	в своей	2	5
105	т п	18	5
106	казалось бы	3	5
107	и когда	1	5
108	в его	12	5
109	в какой	6	5
110	но и	6	5
111	одной стороны	1	5
112	вместе с	7	5
113	в той	5	5
114	сих пор	4	5
115	или в	2	5
116	о котором	2	5
117	другой стороны	6	5
118	совершенно не	1	5
119	на деле	1	4
120	что эти	4	4
121	до крайности	1	4
122	что если	2	4
123	которую мы	1	4
124	во всех	1	4
125	не то	1	4
126	что они	4	4
127	идет о	2	4
128	как в	4	4
129	когда он	3	4
130	в целом	4	4
131	все эти	6	4
132	в тех	4	4
133	в себе	3	4
134	в нем	4	4
135	при этом	6	4
136	т д	14	4
137	она была	1	4
138	смысл и	2	4
139	не мог	2	4
140	но если	2	4
141	что этот	1	4
142	что с	2	4
143	одна из	1	4
144	из него	1	4
145	никогда не	2	4
146	в самой	4	4
147	как будто	1	4
148	здесь совершенно	1	4
149	когда в	2	4
150	в виду	5	4
151	что и	4	4
152	у всех	1	4
153	только в	11	4
154	конечно не	2	4
155	и даже	3	4
156	по своему	1	4
157	того что	9	4
158	и для	2	4
159	речь идет	2	4
160	в свою	3	4
161	сказать что	1	4
162	ее в	2	4
163	в своих	1	4
164	должен быть	4	3
165	того же	4	3
166	смысл этого	1	3
167	едва ли	1	3
168	и этот	1	3
169	полагает что	1	3
170	и значение	2	3
171	совсем не	1	3
172	но в	2	3
173	та же	1	3
174	из этих	4	3
175	у читателя	1	3
176	состоит в	3	3
177	одно и	1	3
178	что все	2	3
179	конечно в	1	3
180	бы в	7	3
181	его в	1	3
182	и тем	2	3
183	ни в	2	3
184	в них	7	3
185	далеко не	1	3
186	но смысл	1	3
187	действительно не	1	3
188	со всей	1	3
189	в такой	1	3
190	всякий раз	1	3
191	из области	4	3
192	бы не	1	3
193	в то	2	3
194	того как	4	3
195	весь этот	1	3
196	именно это	1	3
197	как только	1	3
198	где он	1	3
199	к тем	1	3
200	наряду с	1	3
201	из одного	3	3
202	были бы	2	3
203	и только	1	3
204	здесь не	3	3
205	тот же	2	3
206	был бы	2	3
207	не так	1	3
208	к ним	1	3
209	тем что	8	3
210	что не	5	3
211	то и	2	3
212	в стихах	1	3
213	так называемой	2	3
214	в речи	3	3
215	это только	3	3
216	я говорю	1	3
217	когда она	1	3
218	только для	1	3
219	но это	1	3
220	все это	6	3
221	указать на	4	3
222	нас совершенно	1	3
223	главным образом	1	3
224	прав когда	2	3
225	к этому	1	3
226	как на	3	3
227	в таком	3	3
228	например в	5	2
229	увидим ниже	1	2
230	на самом	2	2
