N	4gram	Bakhtin_Pr_2	Problemy
1	и не может быть	1	5
2	в то же время	5	5
3	такой как и все	4	4
4	в пределах одного контекста	4	4
5	ну что ж тут	2	3
6	и сам знаю что	3	3
7	в самом деле такого	3	3
8	немного делаю тем что	2	3
9	делаю тем что переписываю	2	3
10	что я немного делаю	3	3
11	я немного делаю тем	2	3
12	в том числе и	1	3
13	последней разновидности третьего типа	3	3
14	ж тут в самом	2	3
15	самом деле такого что	3	3
16	ведь и сам знаю	3	3
17	что ж тут в	2	3
18	тут в самом деле	3	3
19	я ведь и сам	3	3
20	деле такого что переписываю	3	3
21	сам знаю что я	3	3
22	знаю что я немного	3	3
23	как композиционное замещение авторского	2	2
24	таинственный смысл какой был	2	2
25	смысл какой был что	2	2
26	в скрытой же полемике	2	2
27	вот дескать кухня то	1	2
28	как и в стилизации	2	2
29	до сих пор не	1	2
30	направленное на свой предмет	2	2
31	пределах одного монологического контекста	2	2
32	такое иное и таинственный	2	2
33	на свой предмет слово	2	2
34	самой этой комнате за	2	2
35	есть я пожалуй и	2	2
36	то есть я пожалуй	2	2
37	отношению к чужому слову	2	2
38	в сказе установки на	2	2
39	переписываю что грех переписывать	2	2
40	в тягость у меня	2	2
41	тут что-нибудь такое иное	2	2
42	то такой как и	2	2
43	на то пошло то	2	2
44	девушкин ну что ж	2	2
45	хлеба подчас даже черствый	2	2
46	пародийное слово может быть	2	2
47	кусок хлеба подчас даже	2	2
48	ведь такой как и	2	2
49	он тоже может почему	2	2
50	все он только так	2	2
51	я пожалуй и в	2	2
52	установки на устную речь	2	2
53	и он тоже может	1	2
54	в скрытой полемике и	2	2
55	что ли? он дескать	2	2
56	себе а то такой	2	2
57	как и все он	2	2
58	установки на чужое слово	2	2
59	и в самой этой	2	2
60	если уж на то	2	2
61	правда простой кусок хлеба	1	2
62	есть трудами добытый законно	2	2
63	на чужое слово и	3	2
64	же и нет отчего	1	2
65	отношения к чужому слову	2	2
66	за перегородкой живу но	2	2
67	прямое авторское слово не	2	2
68	переписываю да все-таки я	2	2
69	и в большинстве случаев	2	2
70	то перед нами уже	2	2
71	подчас даже черствый но	2	2
72	может быть более или	2	2
73	слово с оглядкой на	2	2
74	и таинственный смысл какой	2	2
75	ну так вы и	2	2
76	кухня то есть я	1	2
77	тягость у меня кусок	2	2
78	ну что ж делать	1	2
79	в последний раз в	1	2
80	о том же предмете	2	2
81	иное и таинственный смысл	2	2
82	не думайте маточка чтобы	1	2
83	друг на друга и	2	2
84	с точки зрения своего	2	2
85	так вы и не	2	2
86	по отношению к чужому	2	2
87	и до сих пор	1	2
88	не нужно быть никому	2	2
89	сказе установки на чужое	2	2
90	комнате за перегородкой живу	2	2
91	вы и не думайте	2	2
92	ж делать я ведь	1	2
93	у меня кусок хлеба	2	2
94	и нет отчего же	1	2
95	дескать кухня то есть	1	2
96	что ж делать я	1	2
97	я никому не в	2	2
98	что переписываю что грех	2	2
99	пожалуй и в самой	2	2
100	большей или меньшей степени	1	2
101	нет отчего же и	2	2
102	пошло то и он	1	2
103	а то такой как	2	2
104	переписывать что ли? он	2	2
105	перегородкой живу но это	2	2
106	что переписываю да все-таки	2	2
107	но в то же	3	2
108	делать я ведь и	2	2
109	тем что переписываю да	1	2
110	что грех переписывать что	2	2
111	скрытой полемике и в	2	2
112	трудами добытый законно и	2	2
113	живу но это ничего	2	2
114	что-нибудь такое иное и	2	2
115	в большинстве случаев сказ	2	2
116	что в большинстве случаев	2	2
117	какой был что вот	2	2
118	и все он только	2	2
119	тоже может почему же	2	2
120	никому не в тягость	2	2
121	что вот дескать кухня	1	2
122	то пошло то и	1	2
123	макар девушкин ну что	2	2
124	себе да и только	2	2
