N	2gram	Potebnia_M_1	Mirosoze
1	может быть	27	30
2	не только	21	29
3	и в	39	28
4	не может	22	28
5	человеческого духа	6	26
6	но и	20	25
7	а не	21	25
8	он не	3	24
9	человеческой природы	3	20
10	в этом	15	20
11	не было	4	18
12	у него	1	17
13	не в	15	16
14	потому что	52	16
15	в ней	7	15
16	в своей	3	15
17	переходит в	1	15
18	человека и	1	14
19	и есть	2	14
20	никогда не	4	14
21	в нем	20	13
22	и это	3	12
23	в самом	3	11
24	для него	4	11
25	и не	18	11
26	свободы в	1	11
27	в своем	3	10
28	в творчестве	1	10
29	человек не	1	10
30	было бы	12	10
31	что в	22	10
32	свободы и	3	10
33	в мире	3	10
34	прежде всего	4	10
35	что он	1	10
36	был бы	1	10
37	и потому	5	10
38	и все	3	10
39	с тем	5	9
40	но он	2	9
41	и его	5	9
42	не есть	10	9
43	в его	5	9
44	человек в	1	9
45	человеке и	1	8
46	в котором	1	8
47	но не	8	8
48	в человеке	10	8
49	но в	9	7
50	в себе	13	7
51	быть может	1	7
52	в самой	3	7
53	к нему	1	7
54	того что	8	7
55	и свобода	1	7
56	нет ничего	2	7
57	должна быть	3	6
58	и на	1	6
59	в которой	2	6
60	лишь в	1	6
61	в этой	3	6
62	ведет к	1	6
63	все в	2	6
64	только в	25	6
65	вместе с	8	6
66	все это	1	6
67	в том	26	6
68	если он	1	5
69	от нее	6	5
70	это не	7	5
71	как и	9	5
72	что есть	1	5
73	у нас	2	5
74	раскрывается в	1	5
75	не могут	4	5
76	то что	10	5
77	есть свобода	2	5
78	отношения к	1	4
79	и этот	1	4
80	есть не	2	4
81	за пределы	2	4
82	духа и	7	4
83	увидим что	4	4
84	не как	1	4
85	и по	6	4
86	должен был	1	4
87	в них	3	4
88	в этих	7	4
89	точки зрения	8	4
90	в их	2	4
91	в которых	1	4
92	человека но	1	4
93	к ней	2	4
94	она не	3	4
95	мог бы	2	4
96	что и	6	4
97	значит что	1	4
98	один из	1	4
99	уже не	2	4
100	уже в	1	4
101	есть уже	3	4
102	а в	5	4
103	тем что	9	4
104	но человек	1	4
105	и вместе	2	4
106	мир был	1	4
107	человек есть	1	4
108	и там	1	4
109	с этой	2	4
110	от него	4	4
111	человека не	2	4
112	вряд ли	1	3
113	его не	1	3
114	не была	1	3
115	из глубины	2	3
116	с его	1	3
117	с этим	7	3
118	когда он	1	3
119	на том	1	3
120	этот процесс	1	3
121	свобода есть	1	3
122	на этом	1	3
123	заключает в	2	3
124	и с	3	3
125	человеческой природе	1	3
126	то есть	42	3
127	его в	1	3
128	в жизни	3	3
129	только одно	1	3
130	для них	2	3
131	мир в	1	3
132	духовной жизни	2	3
133	не мог	3	3
134	том что	16	3
135	но если	2	3
136	не имеет	5	3
137	ничего не	1	3
138	природы в	2	3
139	что свобода	2	3
140	в движении	2	3
141	к тому	4	3
142	в ее	1	3
143	начинается в	1	3
144	все его	1	3
145	себя в	1	3
146	свободы с	1	3
147	одно из	3	3
148	не так	3	3
149	и их	3	3
150	так как	21	3
151	что человек	5	3
152	себя и	1	3
153	в боге	1	3
154	людьми и	2	3
155	я хочу	1	3
156	ко всем	2	3
157	в мир	1	3
158	для человека	2	3
159	это значит	1	3
160	должно быть	7	3
161	он должен	2	3
162	потому не	1	3
163	для нас	9	3
164	хотя бы	2	3
165	будто бы	1	3
166	мы увидим	3	3
167	одним из	2	2
168	чтобы не	2	2
169	корней и	1	2
170	проникает в	1	2
171	высшей степени	1	2
172	а как	2	2
173	вопрос о	4	2
174	в виду	2	2
175	не все	2	2
176	по отношению	13	2
177	себе и	1	2
178	что дух	2	2
179	человек может	1	2
180	относится к	3	2
181	в истории	7	2
182	как в	10	2
183	к новому	2	2
184	все же	6	2
185	на человека	1	2
186	и как	6	2
187	от этого	1	2
188	он в	1	2
189	все эти	1	2
190	бы не	6	2
191	приводит к	1	2
192	самого себя	4	2
193	с их	1	2
194	тем он	1	2
195	его свободы	1	2
196	пройти через	1	2
197	как он	1	2
198	если бы	14	2
199	прежде чем	3	2
200	ничего выше	1	2
201	входит в	1	2
202	и мы	1	2
203	истории и	1	2
204	ли может	1	2
205	чем в	2	2
206	начинает с	1	2
207	мысли и	9	2
208	сих пор	1	2
209	природу и	1	2
210	возвращается к	1	2
211	этот мир	1	2
212	в то	4	2
213	к этим	1	2
214	того чтобы	2	2
215	по своей	1	2
216	на природу	1	2
217	в каком	6	2
218	необходимости в	2	2
219	когда мы	2	2
220	есть только	11	2
221	могут быть	9	2
222	его с	2	2
223	мысли о	4	2
224	должен быть	1	2
225	смысле в	4	2
226	решить вопрос	1	2
227	и от	3	2
228	необходимости и	2	2
229	то время	1	2
230	и что	10	2
231	различие между	1	2
232	еще в	1	2
233	с ним	3	2
234	и историческое	1	2
235	о нем	1	2
236	о том	2	2
237	и во	3	2
238	и бог	1	2
239	движения в	1	2
240	мы видим	4	2
241	свет и	1	2
242	духа как	1	2
243	жизни и	2	2
244	никто не	3	2
245	его мысль	1	2
246	отношению к	13	2
247	как будто	2	2
248	даже и	2	2
249	для того	3	2
250	в свой	1	2
251	до сих	1	2
252	в пути	2	2
253	что бог	1	2
254	света и	1	2
255	на этот	2	2
256	человеческой жизни	1	2
257	его как	1	2
258	его собственной	1	2
259	тогда только	1	2
260	с внутренней	1	2
261	человека то	1	2
262	как бы	6	2
263	том смысле	4	2
264	быть не	4	2
265	бытия с	1	2
266	и нет	1	2
267	в начале	2	2
268	душевной жизни	9	2
269	в более	4	2
270	и для	5	2
271	не существует	2	2
272	она может	3	2
273	бы в	4	2
274	в свою	4	2
275	сказать что	3	2
276	к этой	3	2
277	к этому	1	2
278	все что	2	2
279	и т	6	1
280	и то	3	1
281	выражения в	1	1
282	на самом	1	1
283	переход от	1	1
284	руки в	1	1
285	имея в	1	1
286	в зависимости	1	1
287	и всякому	1	1
288	мы имеем	1	1
289	мы не	10	1
290	не во	1	1
291	имеет свою	1	1
292	начинается с	1	1
293	человеку это	1	1
294	что иное	2	1
295	не вполне	1	1
296	его пути	1	1
297	жизни как	1	1
298	бы ни	4	1
299	ему в	1	1
300	то это	5	1
301	зависимости от	1	1
302	есть вместе	3	1
303	телесном и	1	1
304	себе а	1	1
305	стороны его	1	1
306	еще не	6	1
307	иное как	2	1
308	себя а	2	1
309	смотрят на	1	1
310	свои произведения	1	1
311	во всех	5	1
312	тем как	3	1
313	не без	1	1
314	природы и	1	1
315	то мы	2	1
316	одним словом	2	1
317	самом деле	1	1
318	к области	1	1
319	для других	1	1
320	если в	1	1
321	с психологической	1	1
322	что они	1	1
323	которые не	2	1
324	же мало	1	1
325	более чем	1	1
326	стало быть	2	1
327	что во	2	1
328	в одной	1	1
329	и высшее	2	1
330	его на	2	1
331	один только	1	1
332	человека вообще	1	1
333	оторваться от	1	1
334	сознания в	2	1
335	говорит что	1	1
336	был связан	1	1
337	его к	2	1
338	в противоположность	1	1
339	человеке на	1	1
340	отказывается от	1	1
341	быть выражена	1	1
342	есть для	2	1
343	что же	2	1
344	сущности и	1	1
345	из души	2	1
346	что ничего	1	1
347	с божественным	1	1
348	и кто	1	1
349	роль в	1	1
350	во многих	2	1
351	может уже	1	1
352	человек всегда	1	1
353	есть дело	2	1
354	ключ к	2	1
355	есть переход	1	1
356	к одному	2	1
357	с таким	1	1
358	общество и	2	1
359	из него	2	1
360	его от	1	1
361	что сам	3	1
362	значительной степени	2	1
363	в каждом	4	1
364	же не	1	1
365	в состоянии	3	1
366	человеку но	2	1
367	и характер	1	1
368	из самой	1	1
369	них не	2	1
370	на все	2	1
371	в душе	11	1
372	это было	1	1
373	чтобы все	1	1
374	от одного	1	1
375	не совпадает	1	1
376	даны человеку	1	1
377	всю свою	1	1
378	весь мир	1	1
379	после этого	2	1
380	выходя из	1	1
381	которым он	1	1
382	а что	1	1
383	жизни то	1	1
384	одна и	1	1
385	с такой	1	1
386	хотя в	3	1
387	нисколько не	2	1
388	же есть	1	1
389	его нельзя	1	1
390	во время	1	1
391	от своего	1	1
392	что такое	1	1
393	из человеческой	1	1
394	в такой	1	1
395	и без	3	1
396	эта жизнь	1	1
397	и действует	1	1
398	есть если	2	1
399	что до	2	1
400	есть явление	2	1
401	что я	1	1
402	высшей духовной	1	1
403	должны были	1	1
404	любовь и	1	1
405	обнаруживается в	2	1
406	есть его	1	1
407	болезнь и	1	1
408	и эти	1	1
409	и более	2	1
410	свободы потому	1	1
411	и наоборот	6	1
412	бы быть	4	1
413	вовсе не	5	1
414	есть всегда	1	1
415	если и	2	1
416	в отношении	1	1
417	между людьми	1	1
418	не менее	6	1
