N	2gram	Bakhtin_Fr_8	Dialekti
1	и не	9	30
2	и в	56	18
3	точки зрения	6	17
4	может быть	3	17
5	в нем	8	16
6	ни в	2	15
7	не имеет	1	15
8	так что	3	15
9	потому что	6	14
10	а не	2	14
11	не только	8	13
12	и даже	8	13
13	то что	3	13
14	что в	5	13
15	в этом	14	12
16	было бы	2	12
17	с точки	2	12
18	если бы	2	12
19	и что	1	12
20	не может	2	12
21	что это	4	11
22	в себе	4	11
23	что он	2	11
24	так как	4	11
25	как бы	11	11
26	все это	8	11
27	то же	11	10
28	несмотря на	2	10
29	прежде всего	6	10
30	сказать что	3	10
31	и то	2	9
32	так и	13	9
33	это не	2	9
34	том что	8	9
35	никогда не	5	9
36	в том	13	9
37	но это	2	8
38	в каком	2	8
39	к нему	2	8
40	также и	2	7
41	и как	2	7
42	что она	2	7
43	той или	2	7
44	мы находим	3	7
45	вовсе не	6	7
46	не просто	3	7
47	но и	9	7
48	в чем	1	6
49	но в	6	6
50	с другой	2	6
51	и вот	1	6
52	не в	3	6
53	в то	12	6
54	и образ	2	6
55	с ним	2	6
56	можно сказать	2	6
57	ни с	5	6
58	не было	5	6
59	и ни	1	6
60	науки и	1	5
61	и он	1	5
62	в своем	3	5
63	все же	2	5
64	и с	8	5
65	что оно	1	5
66	в этих	11	5
67	но если	1	5
68	в отношении	5	5
69	ни о	2	5
70	в виду	1	5
71	можно было	1	5
72	в особенности	4	5
73	говорит о	2	5
74	есть и	5	5
75	а в	2	5
76	почти всегда	1	4
77	то это	1	4
78	как он	1	4
79	смысл и	1	4
80	и более	4	4
81	что эта	1	4
82	и притом	1	4
83	только и	1	4
84	же время	10	4
85	к тому	1	4
86	как мы	7	4
87	в душу	1	4
88	только то	1	4
89	и вообще	1	4
90	о том	4	4
91	от него	1	4
92	быть и	1	4
93	мы видим	6	4
94	но не	5	4
95	в котором	2	4
96	мы можем	1	4
97	как раз	2	4
98	хотя и	2	4
99	или другой	1	4
100	так же	2	4
101	может и	1	4
102	другой стороны	2	4
103	самом деле	2	3
104	действительности и	2	3
105	в ней	4	3
106	мысли и	1	3
107	на самом	2	3
108	что они	2	3
109	стороны и	1	3
110	более или	2	3
111	конечно не	4	3
112	в самом	9	3
113	та же	1	3
114	он не	5	3
115	которой не	1	3
116	всех этих	3	3
117	и еще	2	3
118	что одна	2	3
119	что ни	1	3
120	этом смысле	1	3
121	в них	11	3
122	и вы	1	3
123	или менее	2	3
124	в их	3	3
125	точку зрения	1	3
126	друг другу	2	3
127	и почти	3	3
128	даже в	4	3
129	тому что	1	3
130	в основе	4	3
131	в науке	1	3
132	ничто не	2	3
133	только с	1	3
134	могут быть	1	3
135	его с	1	3
136	и о	3	3
137	и та	1	3
138	что и	3	3
139	один из	5	3
140	но с	2	3
141	только в	9	3
142	очень много	2	3
143	только на	2	3
144	другу как	1	3
145	или иной	1	3
146	точек зрения	2	3
147	и из	1	3
148	еще и	3	3
149	что для	3	3
150	и потому	4	3
151	в данном	2	3
152	в его	18	3
153	и все	6	3
154	бы в	3	3
155	еще более	1	3
156	жизни и	1	3
157	гораздо более	1	3
158	говоря о	1	2
159	чтобы не	1	2
160	он всегда	1	2
161	для своего	2	2
162	или наоборот	1	2
163	вопрос о	1	2
164	почти все	2	2
165	время как	1	2
166	в полной	1	2
167	и явлений	2	2
168	не нужно	1	2
169	как один	1	2
170	но конечно	1	2
171	друг к	1	2
172	из этих	1	2
173	точка зрения	2	2
174	себе и	2	2
175	бы и	2	2
176	образом и	3	2
177	не был	4	2
178	все эти	15	2
179	тому же	1	2
180	связанные с	1	2
181	в виде	2	2
182	не как	2	2
183	это конечно	1	2
184	в мире	2	2
185	вещи и	4	2
186	к другу	1	2
187	это было	1	2
188	с другими	1	2
189	с этой	2	2
190	как и	5	2
191	между собою	2	2
192	до сих	8	2
193	и тогда	1	2
194	не больше	1	2
195	и при	2	2
196	в своей	2	2
197	ее ни	1	2
198	то он	1	2
199	это что	1	2
200	во всем	4	2
201	в которых	2	2
202	и от	1	2
203	ни было	2	2
204	вещей и	11	2
205	не знает	1	2
206	но они	1	2
207	иной раз	1	2
208	дело не	2	2
209	к ним	2	2
210	и является	1	2
211	и эта	2	2
212	этом отношении	1	2
213	нет ни	2	2
214	и это	1	2
215	о которых	1	2
216	на нем	1	2
217	и образа	1	2
218	и совершенно	2	2
219	в другом	3	2
220	мог бы	1	2
221	с реальными	1	2
222	по сравнению	1	2
223	в эпоху	10	2
224	для этого	1	2
225	его самого	1	2
226	но к	1	2
227	на что	1	2
228	том или	1	2
229	грань между	2	2
230	для той	1	2
231	для того	2	2
232	о своих	1	2
233	того что	1	2
234	в современной	1	2
235	и так	1	2
236	с одной	4	2
237	в качестве	4	2
238	уже не	3	2
239	и у	1	2
240	об его	1	2
241	из них	2	2
242	для него	2	2
243	и их	8	2
244	никто не	1	2
245	как у	1	2
246	именно в	1	2
247	здесь в	3	2
248	а с	1	2
249	только как	1	2
250	он и	2	2
251	в частности	7	2
252	самый факт	1	2
253	как в	1	2
254	одной стороны	2	2
255	сравнению с	1	2
256	это за	1	2
257	еще не	10	2
258	как например	3	2
259	такой же	5	2
260	сих пор	8	2
261	она должна	1	2
262	и для	2	2
263	тем более	1	2
264	свет и	1	2
265	нужно для	1	2
266	они были	4	2
267	и сейчас	1	2
268	что даже	1	2
269	к этому	2	2
270	новое время	2	1
271	как известно	1	1
272	речь идет	1	1
273	лишь ее	1	1
274	например в	4	1
275	показать что	1	1
276	перед лицом	1	1
277	нового не	1	1
278	тем же	1	1
279	и принципиально	1	1
280	из самых	1	1
281	явления и	1	1
282	мировоззрения и	1	1
283	и до	10	1
284	что эти	2	1
285	и интимно	1	1
286	и могут	1	1
287	той же	6	1
288	так он	1	1
289	а как	1	1
290	чистая же	1	1
291	он также	1	1
292	это совершенно	1	1
293	мы не	2	1
294	вот она	1	1
295	бы что	1	1
296	из этого	1	1
297	с абсолютной	1	1
298	когда люди	1	1
299	он как	1	1
300	этот символ	1	1
301	на последнем	1	1
302	и самого	1	1
303	что по	1	1
304	бы мы	1	1
305	во всех	8	1
306	с реальной	1	1
307	различия между	1	1
308	в ее	6	1
309	совсем не	2	1
310	новорожденного младенца	1	1
311	другой пример	1	1
312	противостоят друг	1	1
313	явлениями и	3	1
314	чем же	1	1
315	пожалуй даже	1	1
316	эта связь	1	1
317	в той	6	1
318	из уст	1	1
319	в связи	3	1
320	что нет	1	1
321	когда он	2	1
322	и наконец	3	1
323	это тоже	1	1
324	его к	3	1
325	и к	4	1
326	в груди	2	1
327	в которой	4	1
328	одной общей	1	1
329	так в	1	1
330	по преимуществу	2	1
331	это тот	1	1
332	с их	2	1
333	простое указание	1	1
334	эпохи и	6	1
335	говорит не	1	1
336	вообще не	1	1
337	больше всего	1	1
338	при этом	4	1
339	они только	1	1
340	и эти	2	1
341	взять в	1	1
342	к одному	1	1
343	не к	1	1
344	понятий и	1	1
345	ни была	1	1
346	чем она	1	1
347	людей и	2	1
348	так например	2	1
349	него и	1	1
350	служащий для	1	1
351	таким образом	17	1
352	здесь мы	3	1
353	что все	4	1
354	выражение и	1	1
355	же не	1	1
356	и неясными	1	1
357	указывали на	1	1
358	главным образом	3	1
359	есть все	1	1
360	мы уже	10	1
361	по смыслу	1	1
362	то есть	24	1
363	зрения на	2	1
364	его в	2	1
365	и чистой	1	1
366	дома и	1	1
367	методами и	1	1
368	с жизнью	1	1
369	характер не	1	1
370	и тем	1	1
371	от всей	1	1
372	в новое	1	1
373	кажется что	1	1
374	и завершенной	1	1
375	из нее	2	1
376	нет в	1	1
377	даже без	1	1
378	далеко не	2	1
379	в этой	6	1
380	место и	1	1
381	со своими	1	1
382	не всегда	1	1
383	наука в	1	1
384	в развитии	2	1
385	имеет место	1	1
386	что значит	1	1
387	что между	1	1
388	еще недостаточно	2	1
389	именно и	1	1
390	могла быть	2	1
391	и несчастный	1	1
392	место в	1	1
393	на свою	1	1
394	вещи не	1	1
395	оказывается что	1	1
396	мы сказали	1	1
397	и они	1	1
398	мир и	2	1
399	которые в	1	1
400	но он	3	1
401	еще раз	1	1
402	не могли	2	1
403	о какой-то	1	1
404	общего и	1	1
405	и вся	1	1
406	не становятся	1	1
407	власть в	1	1
408	дня и	1	1
409	до известной	1	1
410	самого начала	1	1
411	правда в	1	1
412	дело в	2	1
413	того как	2	1
414	и научный	1	1
415	было у	2	1
416	не отвлеченные	1	1
417	о них	2	1
418	можно судить	1	1
419	того чтобы	4	1
420	может только	1	1
421	он с	1	1
422	не стремится	1	1
423	человека от	1	1
424	на меня	1	1
425	на язык	1	1
426	и вещи	2	1
427	времени почти	1	1
428	смысл для	1	1
429	которые и	1	1
430	заложенные в	1	1
431	явление в	1	1
432	по своей	4	1
433	и его	12	1
434	связи с	6	1
435	он больше	1	1
436	и борьба	1	1
437	исторического процесса	1	1
438	как будто	1	1
439	не потому	2	1
440	с другом	1	1
441	сравнить с	1	1
442	не бывает	1	1
443	и оно	1	1
444	хомы брута	1	1
445	но там	1	1
446	не могут	1	1
447	мы найдем	2	1
448	и часто	1	1
449	сознания как	1	1
450	те и	1	1
451	иногда даже	1	1
452	же самое	1	1
453	с полной	1	1
454	имеют совершенно	1	1
455	и свое	1	1
456	если же	1	1
457	где он	1	1
458	правда не	1	1
459	они вовсе	1	1
460	находясь в	1	1
461	вещами и	3	1
462	совершенно правильно	1	1
463	но по	4	1
464	но при	1	1
465	нужно сказать	1	1
466	здесь не	1	1
467	лица не	1	1
468	характер и	3	1
469	нет никакой	1	1
470	образов это	1	1
471	с самого	1	1
472	культуры и	2	1
473	то время	2	1
474	на том	1	1
475	и сам	2	1
476	в образе	3	1
477	времени и	4	1
478	здесь как	2	1
479	глубоко и	1	1
480	еще в	1	1
481	в результате	5	1
482	даны в	1	1
483	связаны и	1	1
484	каждый раз	1	1
485	приближается к	1	1
486	в факты	1	1
487	и там	1	1
488	того он	1	1
489	язык и	2	1
490	при котором	1	1
491	все вещи	1	1
492	но мы	1	1
493	все его	3	1
494	науке и	1	1
495	должно было	1	1
496	заключается в	1	1
497	все в	1	1
498	между тем	3	1
499	он например	1	1
500	судить о	2	1
501	и только	1	1
502	исторического развития	1	1
503	в ту	4	1
504	относительности и	1	1
505	у которого	1	1
506	а именно	1	1
507	поэтому все	1	1
508	на почве	1	1
509	наконец и	1	1
510	есть такой	1	1
511	в новой	1	1
512	только можно	1	1
513	речь о	1	1
514	природой и	1	1
515	как нечто	1	1
516	это очень	2	1
517	или же	1	1
518	мира как	1	1
519	бы ни	1	1
520	вопрос об	2	1
521	были чрезвычайно	2	1
522	которых я	1	1
523	все они	6	1
524	со всеми	1	1
525	отказать в	1	1
