N	2gram	Propp_Isto_6	Myslijsy
1	потому что	13	52
2	то есть	1	42
3	и в	26	39
4	может быть	11	27
5	в том	12	26
6	т с	1	25
7	только в	5	25
8	не может	6	22
9	что в	12	22
10	не только	10	21
11	так как	18	21
12	а не	2	21
13	в нем	8	20
14	но и	9	20
15	и не	10	18
16	том что	10	16
17	так что	3	16
18	в этом	12	15
19	не в	3	15
20	если бы	3	14
21	по отношению	2	13
22	в себе	3	13
23	таким образом	12	13
24	так и	5	13
25	отношению к	2	13
26	было бы	2	12
27	есть только	1	11
28	и язык	1	11
29	точно так	2	11
30	мы не	6	10
31	как в	6	10
32	и что	5	10
33	то что	6	10
34	что не	2	10
35	не есть	2	10
36	но в	7	9
37	как и	5	9
38	могут быть	3	9
39	для нас	2	9
40	там же	3	9
41	тем что	5	9
42	но не	2	8
43	точки зрения	1	8
44	в одном	3	8
45	того что	2	8
46	со стороны	3	8
47	вместе с	8	8
48	в ней	5	7
49	в истории	1	7
50	же с	1	7
51	с этим	2	7
52	это не	4	7
53	в этих	2	7
54	должны быть	2	7
55	то и	2	7
56	с другой	10	7
57	и т	10	6
58	то же	5	6
59	независимо от	3	6
60	все же	8	6
61	и как	2	6
62	при этом	3	6
63	и по	4	6
64	от нее	2	6
65	и наоборот	1	6
66	не менее	1	6
67	того как	3	6
68	тем не	1	6
69	что на	1	6
70	что и	4	6
71	еще не	9	6
72	по мере	1	6
73	как бы	4	6
74	то это	5	5
75	во всех	1	5
76	только тогда	1	5
77	не видно	1	5
78	не имеют	1	5
79	с тем	4	5
80	несмотря на	1	5
81	не имеет	2	5
82	и его	7	5
83	что при	2	5
84	язык и	1	5
85	между тем	1	5
86	в его	5	5
87	вовсе не	2	5
88	друг друга	1	5
89	зависит от	4	5
90	так же	2	5
91	быть только	2	5
92	но это	4	5
93	и для	1	5
94	из себя	1	5
95	а в	3	5
96	другой стороны	8	5
97	в таком	1	5
98	вопрос о	3	4
99	бы ни	1	4
100	увидим что	2	4
101	из этих	4	4
102	т д	8	4
103	мы видели	11	4
104	том смысле	1	4
