N	2gram	Vygotskiy__3	FransuaR
1	и в	25	41
2	таким образом	17	19
3	в этом	14	15
4	как и	15	14
5	и все	4	14
6	то же	2	13
7	все эти	7	13
8	в этой	5	13
9	мы уже	5	12
10	в его	15	12
11	в себе	2	11
12	как мы	8	11
13	в том	23	11
14	прежде всего	4	11
15	так и	5	10
16	в то	4	10
17	все это	6	10
18	в своем	4	9
19	не в	6	9
20	и его	2	9
21	в качестве	12	9
22	но и	4	9
23	что в	17	9
24	но в	1	8
25	в конце	1	8
26	то что	15	8
27	и от	2	8
28	по существу	1	8
29	в нем	2	7
30	в эпоху	1	7
31	вовсе не	1	7
32	в них	2	7
33	как бы	10	7
34	и не	10	7
35	и до	1	6
36	ни в	9	6
37	о том	5	6
38	мы видим	3	6
39	только в	10	6
40	есть в	1	6
41	для него	5	6
42	у него	1	6
43	с помощью	42	6
44	все они	2	6
45	как в	9	5
46	и к	5	5
47	не только	6	5
48	в плане	2	5
49	на этом	3	5
50	мы видели	6	5
51	точки зрения	6	5
52	того как	3	5
53	потому что	6	5
54	и это	4	5
55	в ней	1	5
56	на одном	1	5
57	и у	6	5
58	уже в	7	5
59	что и	10	5
60	вместе с	14	5
61	так же	17	5
62	и для	2	5
63	в другое	1	5
64	а в	4	5
65	к этому	3	5
66	на место	1	4
67	место в	2	4
68	в сущности	1	4
69	и на	6	4
70	хотя и	2	4
71	целый ряд	1	4
72	та же	1	4
73	что это	5	4
74	он не	4	4
75	но все	2	4
76	и с	1	4
77	на этой	5	4
78	должно быть	2	4
79	том что	20	4
80	одна из	2	4
81	в виду	1	4
82	и здесь	2	4
83	сверху вниз	1	4
84	слов и	5	4
85	уже говорили	5	4
86	может быть	13	4
87	было бы	10	4
88	к жизни	2	4
89	конце концов	1	4
90	все что	2	4
91	том числе	1	4
92	например в	1	3
93	с точки	1	3
94	той же	4	3
95	с ее	5	3
96	во всех	1	3
97	совсем не	1	3
98	кроме того	1	3
99	его к	3	3
100	от этого	6	3
101	выражение в	1	3
102	при этом	5	3
103	и по	5	3
104	связанные с	2	3
105	в мире	2	3
106	его в	3	3
107	несмотря на	1	3
108	в своей	2	3
109	таким же	2	3
110	и благодаря	2	3
111	тем самым	2	3
112	вперед по	2	3
113	в отношении	6	3
114	не имеет	1	3
115	тем что	8	3
116	очень часто	2	3
117	свою очередь	2	3
118	можно было	6	3
119	за то	1	3
120	что у	1	3
121	так много	1	3
122	о нем	1	3
123	все его	1	3
124	в форме	1	3
125	в свете	2	3
126	что он	6	3
127	по этому	3	3
128	из них	4	3
129	и их	3	3
130	в одном	2	3
131	так как	12	3
132	в ряде	4	3
133	не на	1	3
134	ничем не	1	3
135	не может	6	3
136	и потому	2	3
137	в область	1	3
138	в той	1	3
139	но этот	1	3
140	в человеческом	1	3
141	в это	1	3
142	такой же	1	3
143	но это	5	3
144	не подлежит	1	3
145	с ними	3	3
146	в свою	3	3
147	которым он	1	3
148	того же	6	3
149	есть и	2	3
150	и эта	2	3
151	ту же	1	2
152	также и	1	2
153	и то	2	2
154	все те	1	2
155	есть не	1	2
156	в единой	1	2
157	мы не	9	2
158	что между	1	2
159	в которой	1	2
160	но по	2	2
161	и новых	1	2
162	же что	1	2
163	еще не	4	2
164	в которых	3	2
165	в чем	2	2
166	с его	2	2
167	а следовательно	1	2
168	а только	1	2
169	по отношению	3	2
170	отношение к	1	2
171	не просто	1	2
172	в течение	2	2
173	к новому	1	2
174	перед нами	10	2
175	более или	1	2
176	роль играет	1	2
177	как он	3	2
178	значительной степени	1	2
179	что все	1	2
180	и может	2	2
181	с этим	4	2
182	это слияние	1	2
183	в реальном	2	2
184	мы имеем	4	2
185	которой он	1	2
186	числе и	1	2
187	не мог	4	2
188	в этих	2	2
189	вещи в	1	2
190	все элементы	1	2
191	том как	1	2
192	в следующем	2	2
193	в глубь	1	2
194	мы в	2	2
195	или менее	3	2
196	их в	3	2
197	находит свое	2	2
198	дело не	1	2
199	в процессе	27	2
200	вперед в	1	2
201	явление в	1	2
202	так называемый	1	2
203	этом отношении	3	2
204	в области	7	2
205	не знаем	1	2
206	к тому	4	2
207	не есть	3	2
208	оно не	2	2
209	должен быть	1	2
210	всего этого	1	2
211	на другой	1	2
212	в себя	3	2
213	с самого	6	2
214	роль в	1	2
215	на том	3	2
216	никогда не	4	2
217	здесь как	1	2
218	особенно в	1	2
219	здесь нет	1	2
220	на голову	1	2
221	находится в	2	2
222	в построении	2	2
223	связанное с	2	2
224	а также	2	2
225	и т.д	5	2
226	и оказывается	1	2
227	другими словами	1	2
228	одного из	2	2
229	его начало	1	2
230	в значительной	1	2
231	и во	2	2
232	бы в	2	2
233	во всей	1	2
234	он берет	1	2
235	все время	2	2
236	того что	10	2
237	и высшей	1	2
238	на которой	1	2
239	тот же	2	2
240	со всеми	6	2
241	для всех	1	2
242	уже не	2	2
243	в большинстве	1	2
244	же в	2	2
245	и обратно	1	2
246	и других	2	2
247	и исторического	1	2
248	входят в	1	2
249	связано с	1	2
250	отношению к	2	2
251	связан с	2	2
252	связаны с	3	2
253	именно в	5	2
254	те кто	1	2
255	он только	1	2
256	до конца	1	2
257	а не	1	2
258	в связи	6	2
259	из которых	5	2
260	может стать	1	2
261	по своему	11	2
262	в данном	1	2
263	возникновения и	1	2
264	в состоянии	1	2
265	новой и	1	2
266	например у	1	2
267	этот образ	1	2
268	или в	2	2
269	имеет дело	2	2
270	в результате	3	2
271	о котором	2	2
272	снизу вверх	1	2
273	и как	5	2
274	с ним	4	2
275	ни было	2	2
276	высшей ступени	1	2
277	движение сверху	1	2
278	бы оно	1	2
279	благодаря этому	6	2
280	нас не	1	2
281	во всяком	4	2
282	они достигают	1	1
283	отношения к	1	1
284	одним из	5	1
285	для построения	1	1
286	человека и	5	1
287	функции в	2	1
288	и через	1	1
289	как его	1	1
290	в такой	1	1
291	сам по	1	1
292	тех же	1	1
293	для ряда	1	1
294	на наших	1	1
295	между двумя	2	1
296	едва ли	2	1
297	с таким	1	1
298	сложилась на	1	1
299	по его	1	1
300	а как	2	1
301	как наиболее	1	1
302	элементы и	1	1
303	говорит сам	1	1
304	все уже	1	1
305	именно к	1	1
306	оба эти	3	1
307	есть нечто	1	1
308	так чтобы	1	1
309	время как	4	1
310	что иное	1	1
311	они были	1	1
312	ему в	1	1
313	мы внимательно	1	1
314	не остается	1	1
315	первый план	2	1
316	иное как	1	1
317	жизни с	1	1
318	только после	2	1
319	то мы	1	1
320	в ее	1	1
321	но не	6	1
322	бы его	1	1
323	менее всего	1	1
324	отличие от	6	1
325	друг от	1	1
326	значения что	1	1
327	за пределы	1	1
328	что они	10	1
329	в центральную	1	1
330	это говорит	2	1
331	прямую связь	1	1
332	некоторое время	2	1
333	к данному	2	1
334	общую черту	1	1
335	все остальные	2	1
336	все же	6	1
337	однако не	1	1
338	процессе развития	1	1
339	нами в	2	1
340	дается в	1	1
341	не являются	1	1
342	имеет в	1	1
343	увидим что	1	1
344	определить как	1	1
345	что слово	4	1
346	в самом	3	1
347	помощью которого	2	1
348	не приходится	1	1
349	ступени развития	5	1
350	время это	1	1
351	бы сказать	3	1
352	он в	1	1
353	тому же	1	1
354	думать что	1	1
355	то обстоятельство	3	1
356	это тот	2	1
357	с их	2	1
358	им в	3	1
359	но на	3	1
360	вследствие этого	1	1
361	жизнью и	1	1
362	о которой	1	1
363	чтобы они	1	1
364	момента в	2	1
365	различные формы	1	1
366	никакому сомнению	1	1
367	не как	3	1
368	что еще	1	1
369	том чтобы	1	1
370	и которые	3	1
371	к каждому	1	1
372	других авторов	1	1
373	по аналогии	1	1
374	именно это	2	1
375	в основу	4	1
376	у ребенка	19	1
377	что является	2	1
378	том же	1	1
379	смысле в	1	1
380	не будет	2	1
381	развитие этих	1	1
382	в совершенно	2	1
383	берется в	1	1
384	он есть	1	1
385	известно что	1	1
386	этом смысле	2	1
387	употребления в	1	1
388	эти моменты	1	1
389	и тем	1	1
390	данном случае	1	1
391	видеть и	1	1
392	признаку их	1	1
393	в жизни	3	1
394	для них	1	1
395	к которым	4	1
396	с тем	16	1
397	в слове	1	1
398	и путь	1	1
399	образом нет	1	1
400	с такой	1	1
401	чем в	1	1
402	ряде других	1	1
403	понятия и	3	1
404	и становится	1	1
405	на первый	2	1
406	не так	1	1
407	и при	1	1
408	которую мы	5	1
409	лежат в	1	1
410	всяком случае	4	1
411	почти не	1	1
412	которого является	1	1
413	в котором	3	1
414	мы говорили	4	1
415	мы называем	2	1
416	представление о	1	1
417	и количество	1	1
418	с данным	2	1
419	в силу	6	1
420	которые в	3	1
421	ряда других	1	1
422	слова уже	1	1
423	что было	1	1
424	речи в	4	1
425	совершается все	1	1
426	в корне	2	1
427	каждой его	1	1
428	по себе	7	1
429	даже в	1	1
430	и связанные	1	1
431	при помощи	1	1
432	существует для	1	1
433	но они	2	1
434	самого начала	6	1
435	но связь	1	1
436	эти формы	2	1
437	на котором	2	1
438	реальных вещей	1	1
439	на него	1	1
440	в основе	16	1
441	его части	1	1
442	и снова	4	1
443	для всего	2	1
444	проникать в	2	1
445	того и	2	1
446	о природе	1	1
447	только и	1	1
448	или как	1	1
449	другом на	1	1
450	лишен всякого	1	1
451	своей природе	1	1
452	по своей	7	1
453	связи с	9	1
454	вновь открытую	1	1
455	не по	1	1
456	уже и	1	1
457	и делает	1	1
458	ему не	1	1
459	у нас	1	1
460	начиная с	1	1
461	места для	1	1
462	не могут	4	1
463	встречается в	4	1
464	что изменяется	1	1
465	т.е с	1	1
466	и развития	1	1
467	с полной	1	1
468	что вместе	1	1
469	сущности как	1	1
470	является одним	1	1
471	совершается это	1	1
472	и свое	1	1
473	как с	4	1
474	ничего общего	3	1
475	опираясь на	1	1
476	для всей	1	1
477	своего развития	3	1
478	значения и	5	1
479	от друга	1	1
480	связи со	2	1
481	учении о	1	1
482	здесь также	1	1
483	характер и	1	1
484	каждая вещь	1	1
485	на той	1	1
486	говорили что	2	1
487	в дальнейшем	1	1
488	различие между	1	1
489	котором мы	1	1
490	ином виде	1	1
491	включают в	1	1
492	чем у	1	1
493	именно этот	1	1
494	поэтому в	2	1
495	в некоторой	1	1
496	новых и	2	1
497	некоторой своей	1	1
498	выходит за	1	1
499	об этом	2	1
500	в таком	2	1
501	которого можно	1	1
502	своем учении	1	1
503	является по	1	1
504	в применении	1	1
505	в другом	1	1
506	язык и	1	1
507	и что	10	1
508	в глаза	1	1
509	утверждает что	1	1
510	в новую	1	1
511	аналогии с	1	1
512	но только	3	1
513	приводят нас	3	1
514	доходит до	1	1
515	том или	1	1
516	течение его	1	1
517	этому поводу	1	1
518	фазу своего	1	1
519	переходит в	1	1
520	этот момент	2	1
521	ко всей	1	1
522	для той	1	1
523	от одного	2	1
524	с любым	1	1
525	существенную роль	1	1
526	в другой	1	1
527	тот момент	1	1
528	представления о	2	1
529	для самого	1	1
530	в него	3	1
531	к которому	3	1
532	что только	1	1
533	культурного развития	1	1
534	образов и	1	1
535	этот вопрос	3	1
536	мы увидим	4	1
537	во всем	3	1
538	которой мы	1	1
539	и судьбу	1	1
540	словом и	1	1
541	который в	3	1
542	между тем	3	1
543	на которые	2	1
544	на несколько	1	1
545	же при	1	1
546	с которыми	3	1
547	этого комплекса	2	1
548	так что	2	1
549	путь которым	1	1
550	не имеющие	2	1
551	если мы	3	1
552	а напротив	1	1
553	затем следует	1	1
554	в чисто	2	1
555	оно в	1	1
556	в виде	3	1
557	еще одну	1	1
558	что по	2	1
559	все признаки	1	1
560	или даже	1	1
561	и рядом	1	1
562	своей власти	1	1
563	который как	1	1
564	одно из	1	1
565	в известной	1	1
566	от другого	2	1
567	слова в	2	1
568	нет никаких	4	1
569	другой элемент	1	1
570	гораздо большей	1	1
571	не говорит	1	1
572	или ином	1	1
573	к той	2	1
574	настоящей главы	2	1
575	и даже	1	1
576	последнем счете	1	1
577	все высшие	1	1
578	на этот	2	1
579	здесь в	1	1
580	человека а	1	1
581	такое же	1	1
582	к ее	1	1
583	но о	1	1
584	обратиться к	1	1
585	говорит о	1	1
586	природе по	2	1
587	превращается в	1	1
588	и самый	1	1
589	самое слово	1	1
590	все скрытые	1	1
591	и непосредственно	1	1
592	один из	6	1
593	же точно	3	1
594	обстоятельство что	3	1
595	ссылка на	1	1
596	свое отражение	1	1
597	и слово	3	1
598	эти особенности	1	1
599	его помощью	1	1
600	мы находим	1	1
601	связь с	3	1
602	в частности	4	1
603	него в	1	1
604	ближе всего	3	1
605	все основные	1	1
606	новой для	1	1
607	и особенно	2	1
608	как это	7	1
609	относятся к	2	1
610	или по	1	1
611	оно рождается	1	1
612	общего с	1	1
613	форме в	1	1
614	так называемая	4	1
615	к другому	2	1
616	видит в	1	1
617	этого типа	1	1
618	эта форма	3	1
619	перехода от	1	1
620	такого рода	2	1
621	применении к	1	1
622	мы остановимся	2	1
623	в тех	2	1
624	и там	1	1
625	основе и	2	1
626	в мир	1	1
627	в тот	1	1
