N	2gram	Voloshinov_1	Problema
1	и не	10	28
2	то есть	1	27
3	не только	4	24
4	только в	6	23
5	в виде	1	22
6	вовсе не	1	21
7	и в	12	20
8	в том	6	20
9	ни в	3	17
10	все эти	3	16
11	то что	5	15
12	точки зрения	14	14
13	у нас	1	14
14	было бы	1	14
15	но и	3	14
16	перед нами	1	13
17	не в	4	13
18	даже и	1	13
19	в нашем	11	12
20	в себе	3	12
21	том что	5	12
22	не есть	2	12
23	с точки	2	11
24	по себе	3	11
25	прежде всего	8	11
26	как будто	1	11
27	едва ли	2	10
28	отнюдь не	5	10
29	тем не	3	10
30	и его	13	10
31	не менее	3	10
32	так и	4	10
33	в качестве	1	10
34	при помощи	1	10
35	не является	1	10
36	в этом	4	9
37	может быть	14	9
38	все это	3	9
39	но в	5	8
40	таким образом	12	8
41	если бы	9	8
42	в результате	1	8
43	и все	2	8
44	во всяком	1	8
45	то же	5	7
46	мы не	3	7
47	в ней	6	7
48	еще не	3	7
49	и с	3	7
50	ясно что	3	7
51	это не	2	7
52	здесь не	3	7
53	хотя бы	5	7
54	и тем	1	7
55	есть в	1	7
56	с другой	4	7
57	именно в	1	7
58	сказать что	7	7
59	а не	5	7
60	и потому	2	7
61	сам по	1	6
62	мы имеем	2	6
63	при этом	6	6
64	как и	5	6
65	в данном	2	6
66	но если	1	6
67	и без	1	6
68	по крайней	1	6
69	в каком	3	6
70	же самое	2	6
71	в виду	5	6
72	и вообще	3	6
73	крайней мере	1	6
74	что здесь	1	6
75	но это	2	6
76	для нас	7	6
77	другой стороны	2	6
78	в таком	1	6
79	на самом	4	5
80	но не	2	5
81	как в	5	5
82	хотя и	1	5
83	в нем	6	5
84	да и	3	5
85	в них	3	5
86	в этих	2	5
87	только и	1	5
88	когда мы	1	5
89	и вполне	2	5
90	и о	1	5
91	в ее	1	5
92	данном случае	2	5
93	о том	3	5
94	можно сказать	5	5
95	и можно	1	5
96	жизни и	4	5
97	уже не	4	5
98	если мы	1	5
99	так как	9	5
100	не может	16	5
101	вместе с	2	5
102	так же	3	5
103	в смысле	1	5
104	не существует	1	5
105	ничего общего	1	5
106	это и	1	4
107	кроме того	2	4
108	и наконец	3	4
109	уже в	2	4
110	что она	1	4
111	несмотря на	1	4
112	в своей	3	4
113	бесконечное количество	1	4
114	всяком случае	1	4
115	в одном	1	4
116	в отношении	2	4
117	можно было	1	4
118	жизнь и	1	4
119	с ним	3	4
120	и во	1	4
121	во всех	1	4
122	и только	1	4
123	тем более	1	4
124	и ее	3	4
125	или даже	1	4
126	что не	4	4
127	как бы	13	4
128	в художественном	3	4
129	тех или	1	4
130	и для	3	4
131	бы даже	2	4
132	в то	2	4
133	в какой	2	4
134	самом деле	3	3
135	в зависимости	2	3
136	он как	1	3
137	и на	4	3
138	коем случае	1	3
139	в истории	1	3
140	поскольку они	2	3
141	в своем	2	3
142	и к	4	3
143	движение и	1	3
144	сливаются в	1	3
145	имеем в	2	3
146	или иных	1	3
147	но все	2	3
148	в другом	1	3
149	с другими	2	3
150	этом смысле	1	3
151	в жизни	5	3
152	все равно	1	3
153	что всякий	1	3
154	как это	2	3
155	связи с	1	3
156	как о	1	3
157	мы все	4	3
158	в коем	1	3
159	имеем дело	1	3
160	и является	4	3
161	уже и	1	3
162	в области	1	3
163	зависимости от	4	3
164	к тому	1	3
165	себе в	1	3
166	как мы	1	3
167	все в	1	3
168	к нему	4	3
169	в его	2	3
170	что и	2	3
171	конечно не	3	3
172	не обходится	1	3
173	только к	1	3
174	здесь мы	1	3
175	не так	2	3
176	для него	3	3
177	себе и	1	3
178	мы можем	2	3
179	само собой	1	3
180	не было	1	3
181	нет ничего	2	3
182	ни на	2	3
183	к его	2	3
184	независимо от	2	3
185	или иного	1	3
186	и более	3	3
187	является для	2	3
188	что мы	5	3
189	в условиях	2	3
190	только для	1	3
191	это уже	1	3
192	слова но	2	3
193	мы должны	1	3
194	все они	2	3
195	является и	1	3
196	из этого	3	3
197	что в	2	3
198	чтобы не	1	2
199	мы здесь	1	2
200	и то	2	2
