N	2gram	Losev_Dial_4	Istorich
1	и в	15	28
2	и т	17	25
3	может быть	17	25
4	т д	15	22
5	а не	18	15
6	не может	11	15
7	никогда не	2	14
8	мы имеем	5	13
9	мы должны	4	13
10	то же	9	12
11	не только	8	12
12	что в	7	12
13	мы видим	4	11
14	только в	7	11
15	мы не	9	10
16	все же	2	10
17	и что	9	10
18	что он	7	10
19	но и	4	10
20	прежде всего	11	10
21	т е	46	10
22	не в	8	9
23	так и	5	9
24	о том	5	9
25	то что	16	9
26	видим что	4	9
27	в том	11	9
28	и не	30	9
29	в этом	11	8
30	но в	3	8
31	что это	13	8
32	таким образом	5	8
33	не всегда	3	8
34	если бы	6	8
35	в лесу	1	8
36	в ней	5	7
37	это не	12	7
38	еще не	4	7
39	и здесь	1	7
40	этот вопрос	1	7
41	что мы	7	7
42	так же	4	7
43	том что	10	7
44	было бы	9	7
45	а в	1	7
46	в этой	4	6
47	это тоже	1	6
48	ни один	2	6
49	его в	1	6
50	тем не	2	6
51	не менее	2	6
52	что и	6	6
53	вслед за	1	6
54	так как	14	6
55	с другой	1	6
56	вместе с	2	6
57	когда он	3	6
58	должна быть	7	5
59	вопрос о	2	5
60	мы будем	2	5
61	что они	4	5
62	в своем	5	5
63	что она	5	5
64	в силу	4	5
65	по существу	1	5
66	их в	1	5
67	дело не	1	5
68	в дальнейшем	1	5
69	можно было	1	5
70	в его	4	5
71	что здесь	3	5
72	в качестве	2	5
73	в одном	4	5
74	или в	7	5
75	не знает	1	5
76	сказать что	6	5
77	другой стороны	2	5
78	ее в	2	5
79	и даже	6	4
80	и для	5	4
81	действительности это	1	4
82	и на	5	4
83	то мы	3	4
84	не то	1	4
85	с этим	3	4
86	все эти	3	4
87	на то	5	4
88	но все	2	4
89	об этом	3	4
90	и с	4	4
91	с тем	4	4
92	как и	7	4
93	даже в	1	4
94	в основе	10	4
95	находится в	2	4
96	в иное	1	4
97	и обрядом	1	4
98	связи с	1	4
99	должны быть	4	4
100	в пределах	1	4
101	другими словами	5	4
