N	2gram	Losev_Dial_2	Problemy
1	и в	19	43
2	и не	30	29
3	т е	30	26
4	может быть	20	23
5	как бы	14	22
6	не может	9	18
7	как и	10	14
8	у достоевского	1	14
9	но и	12	14
10	и т	17	13
11	в этом	8	13
12	точки зрения	12	13
13	что он	6	13
14	в нем	10	12
15	в одном	4	12
16	слова и	1	12
17	не только	19	11
18	в каждом	2	11
19	не в	8	11
20	по себе	18	11
21	и на	1	10
22	но в	2	10
23	как мы	3	10
24	в его	1	10
25	прежде всего	8	10
26	в сущности	2	9
27	еще не	4	9
28	он не	4	9
29	слово и	1	9
30	никогда не	9	9
31	т п	2	9
32	то же	12	8
33	с точки	8	8
34	и его	5	8
35	или в	2	8
36	ведь и	1	7
37	свой предмет	1	7
38	перед нами	2	7
39	в самом	5	7
40	в то	6	7
41	в другом	4	7
42	до сих	2	7
43	а не	16	7
44	что же	2	7
45	сих пор	2	7
46	то что	14	7
47	так сказать	1	6
48	при этом	4	6
49	не как	2	6
50	в этих	3	6
51	что я	2	6
52	здесь не	1	6
53	приводит к	1	6
54	на свой	1	6
55	в том	14	6
56	в котором	1	6
57	у него	1	6
58	и все	12	6
59	сам по	3	5
60	самом деле	4	5
61	и он	1	5
62	но не	6	5
63	в себе	15	5
64	все эти	2	5
65	но ведь	2	5
66	на то	1	5
67	да и	6	5
68	таким образом	4	5
69	и с	5	5
70	было бы	3	5
71	это слово	1	5
72	у меня	3	5
73	о том	5	5
74	и что	5	5
75	же время	5	5
76	к нему	4	5
77	так что	7	5
78	вовсе не	13	5
79	в той	3	5
80	все это	4	5
81	а в	4	5
82	достоевского в	1	4
83	и до	1	4
84	мы не	1	4
85	так чтобы	2	4
86	я не	6	4
87	во всех	2	4
88	себе и	3	4
89	отличие от	1	4
90	сама по	7	4
91	там где	1	4
92	в своем	4	4
93	т д	15	4
94	если же	1	4
95	же не	3	4
96	может стать	1	4
97	в них	1	4
98	далеко не	1	4
99	между собою	3	4
100	должно быть	7	4
101	во время	2	4
102	в своей	8	4
103	но он	4	4
104	их в	2	4
105	как его	1	4
106	или как	3	4
107	с другом	1	4
108	к тому	2	4
109	на предмет	1	4
110	и это	5	4
111	из одного	1	4
112	по мере	1	4
113	почему же	1	4
114	только в	5	4
115	в стиле	1	4
116	же и	9	4
117	ни одного	1	4
118	так как	14	4
119	как раз	5	4
120	с другой	5	4
121	не на	2	4
122	не могут	4	4
123	друг с	1	4
124	и нет	2	4
125	но это	7	4
126	в результате	2	4
127	совершенно не	7	4
128	себе самому	1	4
