N	2gram	Bakhtin_Fr_2	Formalny
1	и в	49	24
2	в его	18	23
3	прежде всего	19	22
4	и не	15	20
5	так и	6	18
6	точки зрения	6	16
7	не может	7	16
8	в этом	15	15
9	в нем	9	14
10	может быть	5	14
11	таким образом	7	13
12	с точки	5	13
13	в своем	5	11
14	как и	11	11
15	в своей	5	11
16	в их	2	11
17	не менее	1	11
18	в ней	2	10
19	то же	7	10
20	вовсе не	10	10
21	настоящее время	1	10
22	и ее	1	10
23	и его	17	10
24	и их	1	10
25	а не	1	10
26	в настоящее	1	10
27	в то	6	9
28	и потому	5	9
29	все это	9	9
30	и на	17	8
31	как в	1	8
32	и с	6	8
33	лишь в	4	8
34	не в	1	8
35	литературы в	2	8
36	его целом	3	8
37	же время	6	8
38	в ее	3	8
39	именно в	6	8
40	то что	6	8
41	в свою	1	8
42	на самом	2	7
43	должна быть	1	7
44	с ее	3	7
45	не только	17	7
46	место в	3	7
47	жизни и	7	7
48	в единстве	1	7
49	до конца	2	7
50	и от	1	7
51	но и	13	7
52	отношения к	4	6
53	еще не	2	6
54	самом деле	1	6
55	в целом	1	6
56	все эти	7	6
57	в этой	10	6
58	как бы	11	6
59	входит в	1	6
60	она не	1	6
61	на основе	2	6
62	в пределах	2	6
63	и здесь	1	6
64	до сих	4	6
65	в том	3	6
66	было бы	3	6
67	на литературу	2	6
68	сих пор	4	6
69	форм и	2	6
70	и все	3	6
71	метода в	2	6
72	а в	4	6
73	хотя бы	1	5
74	во всех	6	5
75	но в	4	5
76	в самом	3	5
77	при этом	5	5
78	в понимании	2	5
79	и до	4	5
80	должен быть	1	5
81	как мы	7	5
82	в литературе	6	5
83	того что	1	5
84	только на	1	5
85	с другой	4	5
86	и др	9	5
87	со всею	1	5
88	лишь как	2	5
89	художественных произведений	1	4
90	с его	5	4
91	по отношению	1	4
92	в истории	6	4
93	независимо от	1	4
94	метод в	2	4
95	и к	4	4
96	в которой	1	4
97	учение о	2	4
98	отчасти и	2	4
99	главным образом	1	4
100	в мире	2	4
101	как о	1	4
102	как на	4	4
103	оно не	1	4
104	никогда не	5	4
105	если бы	1	4
106	для этого	1	4
107	в формах	2	4
108	всяком случае	2	4
109	с одной	3	4
110	конечно не	1	4
111	одной стороны	3	4
112	литература в	1	4
113	в связи	2	4
114	в частности	1	4
115	отношению к	1	4
116	стороны и	1	4
117	с этой	1	4
118	что в	2	4
119	так же	2	4
120	во всяком	2	4
121	литературы а	1	3
122	культуры и	3	3
123	художественном произведении	1	3
124	это и	2	3
125	действительности и	1	3
126	связи со	1	3
127	время в	1	3
128	но не	5	3
129	со всеми	2	3
130	значение и	1	3
131	в общем	1	3
132	отношение к	8	3
133	как к	2	3
134	все же	7	3
135	целый ряд	2	3
136	и как	1	3
137	и наконец	1	3
138	в себе	4	3
139	так сказать	1	3
140	он не	1	3
141	перестает быть	2	3
142	всех этих	3	3
143	так например	2	3
144	значение в	4	3
145	на все	3	3
146	его в	1	3
147	в жизни	4	3
148	в них	13	3
149	со всей	1	3
150	нельзя понять	2	3
151	в отношении	2	3
152	литературы как	1	3
153	не о	1	3
154	на язык	1	3
155	связи с	2	3
156	своей статье	2	3
157	всего в	1	3
158	к тому	1	3
159	здесь не	2	3
160	ясно что	1	3
161	особенно в	2	3
162	жизнь и	2	3
163	громадное значение	2	3
164	влияние на	1	3
165	бы в	1	3
166	наконец в	3	3
167	в лучшем	1	3
168	как она	1	3
169	один из	7	3
170	особенно резко	1	3
171	в большинстве	1	3
172	и других	3	3
173	для него	9	3
174	вне ее	1	3
175	в особенности	5	3
176	со всем	1	3
177	и даже	2	3
178	в области	4	3
179	не было	4	3
180	на фоне	2	3
181	ни на	1	3
182	или иного	1	3
183	в художественном	2	3
184	в основном	5	3
185	но это	2	3
186	совершенно недопустимо	1	3
187	более того	1	3
188	с помощью	1	3
189	же в	3	3
190	что он	3	3
191	думать что	2	3
192	в эстетике	2	2
193	и это	3	2
194	тех же	2	2
195	оно было	1	2
196	в году	13	2
197	входящих в	1	2
198	единство и	1	2
199	но напротив	1	2
200	литературой в	1	2
201	литературы и	2	2
202	всем этим	1	2
203	в создании	1	2
204	как если	1	2
205	менее всего	3	2
206	за пределы	2	2
207	чем же	1	2
208	более и	1	2
209	в него	2	2
210	однако не	1	2
211	от этого	1	2
212	в произведении	2	2
213	он в	1	2
214	в нашем	2	2
215	эпохи и	1	2
216	и те	1	2
217	этот образ	1	2
218	не могла	1	2
219	на его	2	2
220	к миру	1	2
221	и вот	3	2
222	том чтобы	1	2
223	и более	4	2
224	о мире	7	2
225	но все	4	2
226	могла бы	1	2
227	того или	1	2
228	это не	1	2
229	с начала	1	2
230	в новое	2	2
231	ни в	3	2
232	в самую	1	2
233	с тем	1	2
234	и техники	1	2
235	мы видели	3	2
236	основные линии	1	2
237	строгом смысле	1	2
238	их на	1	2
239	в эту	5	2
240	таким же	1	2
241	идеологической жизни	1	2
242	почти не	1	2
243	значение для	1	2
244	страх и	1	2
245	чтобы стать	1	2
246	здесь лишь	1	2
247	только не	1	2
248	ничего не	2	2
249	одна из	4	2
250	в самой	2	2
251	в противовес	1	2
252	к ней	2	2
253	на языке	2	2
254	во всем	3	2
255	нам важно	1	2
256	своей книге	2	2
257	стремлением к	1	2
258	не есть	1	2
259	значения и	1	2
260	являются лишь	1	2
261	еще в	2	2
262	она была	4	2
263	с ним	4	2
264	на их	1	2
265	как ее	1	2
266	или на	1	2
267	к действительности	1	2
268	в различных	1	2
269	ее от	1	2
270	и всякая	1	2
271	функций в	1	2
272	что и	1	2
273	во всей	1	2
274	вполне понятно	2	2
275	в лице	1	2
276	только в	13	2
277	несколько подробнее	1	2
278	ни одного	1	2
279	и чисто	4	2
280	не дает	3	2
281	большинстве случаев	1	2
282	не связанных	1	2
283	точка зрения	3	2
284	в одном	3	2
285	и со	3	2
286	как раз	1	2
287	глава первая	1	2
288	даже и	2	2
289	индивидуальное сознание	1	2
290	и глубже	1	2
291	здесь в	6	2
292	не на	1	2
293	влияние и	1	2
294	есть лишь	1	2
295	под влиянием	2	2
296	все более	1	2
297	вступает в	1	2
298	вместе с	2	2
299	и особенно	3	2
300	ко всем	1	2
301	в строгом	1	2
302	историка и	1	2
303	литературы но	1	2
304	целом ряде	1	2
305	по существу	2	2
306	литературе и	1	2
307	документом этого	1	2
308	к которому	1	2
309	места в	1	2
310	вне этих	1	2
311	в своих	4	2
312	жизни в	3	2
313	одной из	2	2
314	только как	1	2
315	и судьба	1	2
316	жанровых разновидностей	1	2
317	ко времени	1	2
318	на своем	1	2
319	новое время	1	1
320	также и	3	1
321	например в	1	1
322	существенное влияние	1	1
323	достаточно вспомнить	1	1
324	мы здесь	2	1
325	он может	1	1
326	сил и	1	1
327	между всеми	1	1
328	и есть	1	1
329	по преимуществу	2	1
330	в нашу	1	1
331	и этот	1	1
332	мы уже	6	1
333	той же	1	1
334	и значение	2	1
335	всем миром	1	1
336	на материале	2	1
337	на первом	3	1
338	которую мы	1	1
339	не во	2	1
340	время от	1	1
341	почти все	3	1
342	все здесь	1	1
343	хотя здесь	1	1
344	этого прежде	1	1
345	xvii веку	1	1
346	значения это	1	1
347	формы художественного	1	1
348	всех сторон	1	1
349	проявляется в	1	1
350	ней как	1	1
351	xix века	2	1
352	не был	3	1
353	в чем	1	1
354	глаза на	1	1
355	и всего	1	1
356	предисловии к	1	1
357	не входит	1	1
358	понимали что	1	1
359	иногда и	1	1
360	и речи	1	1
361	связи и	1	1
362	и вовсе	2	1
363	направленная против	1	1
364	за этим	1	1
365	богатый материал	1	1
366	что касается	2	1
367	перед нами	1	1
368	оторваться от	1	1
369	понять и	2	1
370	хотя и	2	1
371	она переносит	1	1
372	и чистых	1	1
373	в условиях	2	1
374	та же	2	1
375	тел и	1	1
376	из этих	5	1
377	еще далеко	1	1
378	сущности и	1	1
379	так в	3	1
380	с их	6	1
381	таковы три	1	1
382	явлений не	1	1
383	романа но	1	1
384	нами в	1	1
385	творчества и	1	1
386	на то	2	1
387	перевести его	1	1
388	изобразительных искусствах	1	1
389	быть только	1	1
390	их а	1	1
391	эту задачу	1	1
392	этого нельзя	1	1
393	на таком	1	1
394	господствующий класс	1	1
395	этот процесс	4	1
396	так часто	1	1
397	свою силу	1	1
398	проникнутых единой	1	1
399	и по	1	1
400	на этом	1	1
401	всех своих	1	1
402	людей и	1	1
403	в нее	1	1
404	доверие к	1	1
405	придаток к	1	1
406	связанных с	3	1
407	этих форм	1	1
408	на этой	2	1
409	и единого	1	1
410	деле в	1	1
411	должен был	2	1
412	в итоге	1	1
413	материал для	1	1
414	для них	2	1
415	она и	1	1
416	далеко не	3	1
417	но лишь	1	1
418	место и	1	1
419	вопросы и	1	1
420	он и	1	1
421	первом плане	3	1
422	это совершенно	1	1
423	действительно не	1	1
424	элемента в	1	1
425	смысл и	2	1
426	не мог	1	1
427	в этих	4	1
428	общем не	1	1
429	и другие	2	1
430	художественного творчества	1	1
431	определяется прежде	1	1
432	можно найти	2	1
433	в такой	1	1
434	не становится	1	1
435	очень характерно	2	1
436	в котором	1	1
437	своих моментах	1	1
438	в первый	1	1
439	знаем что	1	1
440	направлен на	3	1
441	своего рода	1	1
442	но здесь	3	1
443	как своего	1	1
444	приложенная к	1	1
445	в силу	1	1
446	вышедшая в	1	1
447	последующего развития	1	1
448	совершенно иначе	1	1
449	не понимает	1	1
450	времени не	1	1
451	но он	6	1
452	и эти	2	1
453	и пытаться	1	1
454	неправильно в	1	1
455	и почти	1	1
456	важно лишь	1	1
457	мог иметь	1	1
458	время здесь	1	1
459	и вся	1	1
460	что отдельные	1	1
461	вполне допускает	1	1
462	случае в	1	1
463	литературной среде	1	1
464	действительности от	1	1
465	иной раз	1	1
466	эти формы	2	1
467	текста и	1	1
468	здесь на	1	1
469	к этим	3	1
470	в изобразительных	1	1
471	и отдельных	1	1
472	того чтобы	2	1
473	для всего	1	1
474	его от	1	1
475	самой жизни	1	1
476	правда в	1	1
477	и без	2	1
478	он пытается	1	1
479	в звуке	1	1
480	формы очень	1	1
481	совершенно неправильно	1	1
482	этих последних	3	1
483	и ценности	1	1
484	жизни на	1	1
485	мире и	3	1
486	потому что	1	1
487	же он	1	1
488	со сменой	1	1
489	эти три	1	1
490	было не	1	1
491	только с	3	1
492	в голое	1	1
493	этом отношении	3	1
494	разобранные нами	1	1
495	мы и	1	1
496	однако это	1	1
497	глубокое миросозерцательное	1	1
498	этого метода	1	1
499	и стиль	1	1
500	в духе	4	1
501	не могут	1	1
502	есть только	1	1
503	могут быть	2	1
504	этой истории	1	1
505	не индивидуального	1	1
506	характерно появление	1	1
507	жизни этих	1	1
508	например на	1	1
509	свое значение	2	1
510	значение это	1	1
511	правда не	1	1
512	касается до	1	1
513	и о	4	1
514	этого целого	1	1
515	метода но	1	1
516	то она	1	1
517	миром и	2	1
518	языка и	1	1
519	характер и	4	1
520	с самого	1	1
521	роль в	5	1
522	исторический документ	1	1
523	мы наблюдаем	2	1
524	глубже и	1	1
525	поэтому мы	1	1
526	в образе	1	1
527	резко отличает	1	1
528	в борьбе	1	1
529	в последующих	3	1
530	во многом	1	1
531	подойти к	1	1
532	по сравнению	2	1
533	все остальные	1	1
534	понятно что	2	1
535	с этого	1	1
536	мире в	2	1
537	могла не	1	1
538	связанное с	2	1
539	воли и	1	1
540	это понимание	1	1
541	не существовало	1	1
542	что самая	1	1
543	в другом	2	1
544	на всех	1	1
545	другими словами	3	1
546	притом в	2	1
547	одного из	2	1
548	образе в	1	1
549	можно сказать	2	1
550	второй половины	2	1
551	нет у	1	1
552	вся эта	1	1
553	и во	4	1
554	должно было	1	1
555	эти два	2	1
556	самом процессе	1	1
557	в форме	4	1
558	и ни	1	1
559	в художественной	1	1
560	в свете	1	1
561	этот метод	1	1
562	и философий	1	1
563	к нему	3	1
564	мы видим	1	1
565	сводить к	1	1
566	от всего	1	1
567	проникнуть в	2	1
568	могло быть	1	1
569	века особенно	1	1
570	и действительно	1	1
571	очень много	2	1
572	страх перед	2	1
573	внутренняя форма	1	1
574	и мировоззрения	4	1
575	в предисловии	2	1
576	именно на	2	1
577	свил себе	1	1
578	так что	1	1
579	из которого	1	1
580	и событий	1	1
581	борьбы с	1	1
582	слова в	1	1
583	в виде	1	1
584	а это	1	1
585	за счет	2	1
586	в данной	1	1
587	из них	3	1
588	непосредственным влиянием	1	1
589	традиции то	1	1
590	мы знаем	1	1
591	себе в	2	1
592	и художественно	1	1
593	никто не	2	1
594	и нового	3	1
595	это резко	1	1
596	таковы основные	2	1
597	с этими	1	1
598	так как	6	1
599	они делают	1	1
600	у него	2	1
601	меньше чем	2	1
