N	2gram	Bakhtin_Pr_1	Problema
1	и в	29	44
2	вовсе не	7	37
3	и не	31	35
4	не есть	2	35
5	может быть	24	28
6	по себе	8	25
7	потому что	8	25
8	то что	15	23
9	в том	8	21
10	только в	10	19
11	а не	22	18
12	в этом	22	17
13	если мы	1	16
14	сказать что	3	16
15	художественного произведения	1	14
16	не только	15	14
17	и даже	2	14
18	и т	4	13
19	то же	14	13
20	т д	1	13
21	не в	7	13
22	но в	7	12
23	том что	7	12
24	так что	2	12
25	то это	1	10
26	так и	7	10
27	как и	12	10
28	у нас	1	10
29	в виду	1	10
30	но и	14	10
31	не имеет	1	9
32	в нем	19	9
33	и с	4	9
34	художественный образ	2	9
35	это не	9	9
36	в то	10	9
37	и это	5	9
38	никак не	2	9
39	в его	24	9
40	что и	4	9
41	что он	8	9
42	так как	6	9
43	в данном	2	9
44	как бы	19	9
45	же самое	1	9
46	таким образом	12	9
47	и от	2	9
48	во всяком	5	9
49	смысле слова	1	8
50	сама по	1	8
51	перед нами	5	8
52	в себе	7	8
53	он не	5	8
54	было бы	5	8
55	ни в	3	8
56	но это	4	8
57	есть нечто	1	8
58	только и	1	8
59	как раз	6	8
60	связи с	2	8
61	как мы	4	8
62	здесь не	1	8
63	того что	1	8
64	а именно	1	8
65	что же	4	8
66	что мы	1	8
67	что в	8	8
68	это и	5	7
69	мы не	1	7
70	на самом	5	7
71	все эти	9	7
72	мы должны	3	7
73	данном случае	2	7
74	с ним	5	7
75	и что	2	7
76	с другой	3	7
77	уже не	13	7
78	не может	12	7
79	и потому	6	7
80	в целом	6	6
81	все же	9	6
82	и к	2	6
83	о том	1	6
84	и если	1	6
85	то ни	2	6
86	того или	1	6
87	но если	1	6
88	но только	1	6
89	никогда не	3	6
90	для этого	1	6
91	другими словами	1	6
92	можно сказать	1	6
93	первой степени	1	6
94	и только	1	6
95	всяком случае	3	6
96	сами по	3	6
97	имеет значение	2	6
98	такого рода	1	6
99	жизни и	2	6
100	и есть	2	5
101	едва ли	1	5
102	еще не	5	5
103	а только	1	5
104	за пределы	7	5
105	что они	1	5
106	в своем	8	5
107	хотя и	1	5
108	в нашем	1	5
109	тоже не	2	5
110	и сам	2	5
111	точки зрения	19	5
112	в своей	8	5
113	является только	1	5
114	тех или	1	5
115	и его	14	5
116	и вполне	2	5
117	и о	5	5
118	в ней	2	5
119	и здесь	3	5
120	крайней мере	1	5
121	то и	2	5
122	или даже	2	5
123	в конце	6	5
124	не было	4	5
125	по крайней	1	5
126	этом случае	1	5
127	так же	6	5
128	как в	6	5
129	этого слова	1	5
130	все это	6	5
131	а в	7	5
132	с ней	1	5
133	другой стороны	3	5
134	в таком	1	5
135	мы уже	2	4
136	время как	1	4
137	но даже	1	4
138	он сам	3	4
139	бы то	2	4
140	но как	3	4
141	только при	1	4
142	могли бы	2	4
143	то время	1	4
144	при этом	2	4
145	образа и	1	4
146	же касается	1	4
147	заключается в	1	4
148	на первый	1	4
149	тому что	3	4
150	раз и	4	4
151	дело в	1	4
152	и притом	1	4
153	о чем-то	1	4
154	или иных	1	4
155	отличается от	3	4
156	в ее	1	4
157	можно было	2	4
158	всякого рода	1	4
159	что даже	1	4
160	же и	2	4
161	тем что	4	4
162	на этот	2	4
163	дело здесь	2	4
164	совершенно не	1	4
165	в каком	1	4
166	в искусстве	1	4
167	художественном произведении	1	3
168	отношения к	3	3
169	же как	1	3
170	то в	1	3
171	и больше	1	3
172	и ее	2	3
173	но не	9	3
174	в настоящем	2	3
175	в художественном	3	3
176	кроме того	3	3
177	и как	7	3
178	идея и	1	3
179	в самом	10	3
180	что это	1	3
181	в этой	4	3
182	конце концов	5	3
183	что у	1	3
184	одно и	1	3
185	но все	5	3
186	об этом	1	3
187	его в	6	3
188	с другими	7	3
189	но уже	1	3
190	он является	1	3
191	все равно	1	3
192	себе как	1	3
193	в чистом	1	3
194	не значит	4	3
195	бы к	2	3
196	себе а	1	3
197	в которых	2	3
198	но эта	4	3
199	бы быть	1	3
200	человека но	2	3
201	на себе	2	3
202	та или	1	3
203	ничего не	5	3
204	или иная	1	3
