N	2gram	Propp_Isto_1	Mirosoze
1	может быть	25	30
2	не только	12	29
3	и в	28	28
4	не может	15	28
5	но и	10	25
6	а не	15	25
7	он не	2	24
8	о человеке	1	23
9	в этом	8	20
10	не было	1	18
11	у него	1	17
12	не в	9	16
13	потому что	4	16
14	в ней	7	15
15	в своей	1	15
16	и есть	1	14
17	он был	1	14
18	никогда не	14	14
19	в нем	2	13
20	и он	3	12
21	и это	1	12
22	для него	2	11
23	и не	9	11
24	в своем	5	10
25	было бы	7	10
26	что в	12	10
27	прежде всего	10	10
28	что он	10	10
29	был бы	2	10
30	и потому	2	10
31	и все	1	10
32	с тем	4	9
33	но он	1	9
34	и его	3	9
35	не есть	2	9
36	в его	5	9
37	в глубине	2	8
38	в котором	3	8
39	но не	5	8
40	но в	8	7
41	в себе	2	7
42	в конце	1	7
43	в самой	1	7
44	того что	4	7
45	нет ничего	1	7
46	должна быть	5	6
47	и на	4	6
48	в которой	1	6
49	в этой	6	6
50	ведет к	2	6
51	все в	1	6
52	только в	11	6
53	вместе с	6	6
54	все это	4	6
55	в том	9	6
56	от нее	1	5
57	это не	7	5
58	как и	4	5
59	у нас	1	5
60	не могут	2	5
61	то что	9	5
62	и я	1	5
63	отношения к	2	4
64	это и	1	4
65	и этот	1	4
66	есть не	1	4
67	xix века	2	4
68	увидим что	5	4
69	не как	3	4
70	и по	3	4
71	должен был	3	4
72	в них	1	4
73	в этих	7	4
74	в их	3	4
75	в которых	1	4
76	к концу	1	4
77	к ней	1	4
78	она не	1	4
79	иной мир	3	4
80	что и	6	4
81	в середине	2	4
82	значит что	1	4
83	один из	4	4
84	уже не	3	4
85	ни с	1	4
86	а в	7	4
87	тем что	3	4
88	нет в	2	4
89	на пути	1	4
90	не знает	5	4
91	его не	1	3
92	не знают	3	3
93	с этим	4	3
94	когда он	6	3
95	и еще	1	3
96	на том	1	3
97	и вот	2	3
98	на этом	3	3
99	вращается вокруг	1	3
100	и с	4	3
101	его в	6	3
102	в жизни	1	3
103	пребывает в	1	3
104	не мог	1	3
105	том что	7	3
106	но если	2	3
107	ничего не	2	3
108	к тому	6	3
109	этот путь	1	3
110	в ее	2	3
111	с собой	1	3
112	он до	1	3
113	себя в	2	3
114	конечно не	2	3
115	одно из	1	3
116	не так	2	3
117	и их	3	3
118	так как	6	3
119	в иных	1	3
120	должно быть	2	3
121	он должен	2	3
122	для нас	13	3
123	хотя бы	4	3
124	будто бы	3	3
125	в свете	2	3
126	в иной	4	3
127	мы увидим	10	3
128	на своем	1	3
129	одним из	2	2
130	также и	3	2
131	чтобы не	3	2
132	в этот	1	2
133	связана с	1	2
134	не остается	1	2
135	к чему	3	2
136	а как	1	2
137	вопрос о	5	2
138	время как	3	2
139	в виду	1	2
140	не все	4	2
141	по отношению	3	2
142	относится к	2	2
143	в истории	1	2
144	т е	10	2
145	как в	2	2
146	все же	10	2
147	и как	2	2
148	и к	1	2
149	от этого	2	2
150	за собой	2	2
151	и у	1	2
152	он в	2	2
153	все эти	4	2
154	бы не	1	2
155	приводит к	2	2
156	как он	2	2
157	если бы	8	2
158	с ней	2	2
159	не значит	1	2
160	тому чтобы	1	2
161	этом он	1	2
162	и мы	2	2
163	вопрос и	1	2
164	чем в	1	2
165	оказывается что	1	2
166	от его	1	2
167	сих пор	5	2
168	он живет	1	2
169	природу и	1	2
170	это особенно	1	2
171	с которой	1	2
172	в то	3	2
173	в иное	4	2
174	в основе	4	2
175	того чтобы	1	2
176	по своей	2	2
177	на природу	2	2
178	в каком	1	2
179	когда мы	2	2
180	есть только	3	2
181	могут быть	4	2
182	одно только	1	2
183	всего в	2	2
184	него как	1	2
185	должен быть	3	2
186	и от	2	2
187	то время	3	2
188	и что	10	2
189	и когда	2	2
190	живет в	2	2
191	еще в	2	2
192	по сравнению	1	2
193	с чего	2	2
194	с ним	2	2
195	о нем	2	2
196	о том	9	2
197	может не	1	2
198	с того	3	2
199	у всех	1	2
200	и она	2	2
201	о своих	1	2
202	мы видим	11	2
203	никто не	2	2
204	отношению к	3	2
205	как будто	4	2
206	для того	1	2
207	момент в	1	2
208	до сих	5	2
209	этом пути	1	2
210	у самого	1	2
211	мы еще	3	2
212	связано с	2	2
213	на этот	2	2
214	его как	2	2
215	этот случай	1	2
216	с внутренней	1	2
217	как бы	2	2
218	быть не	1	2
219	него не	1	2
220	в начале	3	2
221	в более	1	2
222	и для	4	2
223	не существует	2	2
224	она может	1	2
225	всего что	1	2
226	бы в	2	2
227	сказать что	5	2
228	эти слова	1	2
229	к этой	1	2
230	к этому	2	2
231	ту же	1	1
232	также что	1	1
233	и т	25	1
