N	2gram	Tiupa_Hudo_1	Analitik
1	в тексте	3	24
2	художественной реальности	3	20
3	тогда как	7	19
4	в этом	11	18
5	художественного впечатления	1	17
6	не только	12	16
7	литературного произведения	1	16
8	и в	14	16
9	в частности	5	16
10	так и	13	15
11	как и	9	14
12	своего рода	7	12
13	но и	5	12
14	и не	2	12
15	том что	16	12
16	в том	12	12
17	иначе говоря	2	11
18	в качестве	9	11
19	при этом	12	10
20	могут быть	1	10
21	а не	12	10
22	как бы	7	10
23	в этой	8	9
24	лишь в	3	9
25	ничего не	8	9
26	в пределах	3	9
27	и даже	3	9
28	всего лишь	4	8
29	в целом	2	8
30	состоит в	2	8
31	в данном	1	8
32	не случайно	7	8
33	и т.п	1	8
34	отнюдь не	3	8
35	уединенного сознания	4	8
36	особенно в	2	7
37	к тому	7	7
38	а также	3	7
39	о том	12	7
40	в себе	11	7
41	художественного целого	4	7
42	то что	8	7
43	в самом	4	6
44	факторов художественного	1	6
45	и на	3	6
46	но в	5	6
47	в мире	3	6
48	говорить о	3	6
49	может быть	5	6
50	с другой	1	6
51	как это	1	6
52	текста в	1	6
53	в сторону	1	5
54	и к	4	5
55	данном случае	1	5
56	с одной	1	5
57	говорит о	1	5
58	в контексте	1	5
59	по преимуществу	3	4
60	в поле	1	4
61	в сущности	1	4
62	столь же	4	4
63	как правило	6	4
64	но не	3	4
65	по отношению	8	4
66	как в	8	4
67	в своем	4	4
68	хотя и	2	4
69	в себя	2	4
70	он в	1	4
71	читателя в	6	4
72	уже говорилось	2	4
73	на этом	3	4
74	то же	9	4
75	и тем	1	4
76	тем самым	1	4
77	не любит	1	4
78	для него	10	4
79	точки зрения	5	4
80	в ходе	3	4
81	не в	7	4
82	в конце	4	4
83	только не	1	4
84	него на	1	4
85	не менее	5	4
86	во второй	5	4
87	можно сказать	4	4
88	в новелле	1	4
89	во всех	1	4
90	композиционная форма	1	4
91	только в	5	4
92	и его	5	4
93	уже не	7	4
94	у него	9	4
95	как раз	4	4
96	одной стороны	1	4
97	не может	7	4
98	и смерти	3	4
99	все это	2	4
100	в аспекте	5	4
101	отношению к	8	4
102	я и	2	3
103	и то	1	3
104	в ситуации	1	3
105	на две	1	3
106	едва ли	3	3
107	в их	2	3
108	в конечном	2	3
109	высказывания в	1	3
110	ему в	1	3
111	ответ на	1	3
112	в центре	4	3
113	что касается	1	3
114	как уже	1	3
115	на его	2	3
116	ключ к	2	3
117	и читателя	4	3
118	содержит в	1	3
119	его от	1	3
120	обнаруживает себя	1	3
121	организации художественного	1	3
122	несмотря на	4	3
123	к а	1	3
124	модус художественности	1	3
125	автора и	2	3
126	не мог	1	3
127	место в	1	3
128	не столько	2	3
129	на фоне	2	3
130	тем не	4	3
131	на себе	2	3
132	как о	1	3
133	жизненной позиции	1	3
134	никогда не	6	3
135	казалось бы	7	3
136	со своим	2	3
137	сводится к	1	3
138	тем что	3	3
139	как будто	4	3
140	этом отношении	3	3
141	что на	2	3
142	как мы	3	3
143	приводит к	3	3
144	можно было	5	3
145	в результате	2	3
146	если бы	3	3
147	воли и	1	3
148	и т.д	1	3
149	одного из	1	3
150	того или	2	3
151	и все	4	3
152	жанровой стратегии	2	3
153	одной из	2	3
154	с ними	2	3
155	организации текста	1	3
156	так что	2	3
157	есть в	1	3
158	я в	1	3
159	из них	4	3
160	при всей	2	3
161	только на	2	3
162	со стороны	3	3
163	именно в	7	3
164	было бы	6	3
165	в речи	2	3
166	в рамках	2	3
167	и за	1	3
168	или иного	2	3
169	в первой	6	3
170	романа в	3	3
171	бы в	1	3
172	прежде всего	11	3
173	а в	7	3
174	на смену	1	3
175	не знает	2	3
176	в действительности	4	3
177	речь идет	3	2
178	я его	1	2
179	таком случае	1	2
180	и до	1	2
181	из его	1	2
182	ведь и	1	2
183	той же	2	2
184	а как	1	2
185	во времени	1	2
186	целого в	1	2
187	и он	5	2
188	еще не	7	2
189	на основе	2	2
190	конечном счете	2	2
191	в общем	1	2
192	отличие от	1	2
193	и я	1	2
194	оказывается не	1	2
195	в значительной	2	2
196	встречи с	1	2
197	о жизни	1	2
198	и м	2	2
199	знаю что	1	2
200	художественного мира	2	2
201	внутреннего я	2	2
202	диалог в	1	2
203	на то	4	2
204	жизнью и	2	2
205	вообще не	1	2
206	не следует	2	2
207	он не	4	2
208	качестве некоторого	1	2
209	художественного высказывания	1	2
210	картины мира	4	2
211	что она	4	2
212	значительной степени	2	2
213	пределах текста	1	2
214	правило не	1	2
215	что все	1	2
216	же не	1	2
217	и второй	1	2
218	организации литературного	1	2
219	литературоведческого анализа	2	2
220	на этой	1	2
221	этом смысле	1	2
222	в споре	1	2
223	по себе	2	2
224	о личности	1	2
225	сотворческого сопереживания	1	2
226	он же	1	2
227	соответствии с	1	2
228	он и	1	2
229	еще в	3	2
230	в этих	5	2
231	в своей	10	2
232	с точки	3	2
233	с позиции	2	2
234	к предмету	1	2
235	в отличие	1	2
236	о себе	1	2
237	и наоборот	1	2
238	для нее	2	2
239	личность в	1	2
240	даже в	3	2
241	она не	4	2
242	в то	8	2
243	не имеет	2	2
244	текста и	1	2
245	на него	2	2
246	появляется в	1	2
247	же время	8	2
248	в текст	1	2
249	к читателю	2	2
250	мы узнаем	4	2
251	всего в	1	2
252	речевого строя	2	2
253	роль в	1	2
254	т м	1	2
255	с ее	2	2
256	для читателя	1	2
257	классического реализма	1	2
258	что меня	1	2
259	того и	1	2
260	нас к	1	2
261	с ним	4	2
262	повествователя в	1	2
263	жизненная позиция	1	2
264	что в	6	2
265	в произведении	1	2
266	о своей	2	2
267	за пределами	1	2
268	никак не	2	2
269	другому в	1	2
270	его в	3	2
271	между тем	8	2
272	в его	8	2
273	или напротив	2	2
274	того что	4	2
275	с той	2	2
276	один из	4	2
277	художественного восприятия	2	2
278	все той	1	2
279	времени как	1	2
280	себя в	4	2
281	а то	2	2
282	по выражению	2	2
283	связывается с	1	2
284	ни с	1	2
285	одно из	1	2
286	или даже	1	2
287	в одном	1	2
288	вовсе не	1	2
289	не о	2	2
290	представляют собой	2	2
291	если говорить	3	2
292	вслед за	1	2
293	эстетический анализ	3	2
294	этого персонажа	1	2
295	превращается в	3	2
296	и стал	1	2
297	о чем	1	2
298	и слово	1	2
299	вступает в	1	2
300	к его	1	2
301	данного произведения	1	2
302	в начальных	1	2
303	к своему	2	2
304	в столь	1	2
305	такого рода	3	2
306	в ответ	2	2
307	художественности в	2	2
308	не случайным	1	2
309	и для	3	2
310	еще одна	1	2
311	при таком	1	2
312	в двух	1	2
313	внимание на	2	2
314	и мне	1	2
315	личности и	2	2
316	художественного времени	1	2
317	от своего	1	2
318	сказать что	1	2
319	и внутренне	1	2
320	эстетическая модальность	1	2
321	т е	4	2
322	об этих	1	2
323	все что	1	2
324	в таком	3	2
325	в роли	1	2
326	может или	1	1
327	всей первой	1	1
328	читательской культуры	1	1
329	а между	1	1
330	как известно	1	1
331	неотделима от	1	1
332	и т	11	1
333	также и	1	1
334	с с	4	1
335	и сменяется	1	1
336	жизнью не	1	1
337	самом деле	5	1
338	противоречие с	1	1
339	идет о	3	1
340	национальной и	1	1
341	в первом	1	1
342	к другому	4	1
343	отношения между	1	1
344	жизни есть	1	1
345	другой жизни	2	1
346	сознания героя	2	1
347	по его	1	1
348	текста или	1	1
349	мы уже	4	1
350	их и	1	1
351	смысла произведения	1	1
352	звучит и	1	1
353	скитается по	1	1
354	бросился в	1	1
355	именно к	1	1
356	в становлении	1	1
357	не слишком	1	1
358	в анализ	1	1
359	в каждый	1	1
360	собственно художественной	1	1
361	равной мере	2	1
362	я не	1	1
363	его однако	1	1
364	греческое слово	1	1
365	событий и	1	1
366	в сцене	1	1
367	жизни столь	1	1
368	всего художественного	1	1
369	мир произведения	1	1
370	нам представляется	1	1
371	взгляде на	1	1
372	не хотелось	1	1
373	в чем	1	1
374	не требует	1	1
375	иных случаях	1	1
376	совсем не	1	1
377	в противовес	2	1
378	тех же	1	1
379	без достаточных	1	1
380	я так	1	1
381	не все	1	1
382	а и	2	1
383	рассказывает как	1	1
384	тут же	1	1
385	бы крайне	1	1
386	один и	1	1
387	не принимает	1	1
388	его я	2	1
389	в акте	1	1
390	контексте и	1	1
391	в художественном	2	1
392	за голову	1	1
393	однако не	1	1
394	немалой степени	1	1
395	на человека	1	1
396	в полном	1	1
397	когда он	1	1
398	художественных текстов	1	1
399	ключевой момент	1	1
400	повествователя на	1	1
401	и тот	1	1
402	более или	1	1
403	о самом	1	1
404	в концовке	6	1
405	есть на	1	1
406	это особый	1	1
407	художественной концепции	1	1
408	со своей	1	1
409	в которой	1	1
410	в литературном	2	1
411	срастаясь с	1	1
412	оказывается как	1	1
413	так или	2	1
414	все эти	3	1
415	жизни так	2	1
416	эти более	1	1
417	бы не	1	1
418	из этих	1	1
419	поскольку в	1	1
420	раз в	2	1
421	сказал я	1	1
422	наиболее существенные	1	1
423	но ведь	1	1
424	как он	2	1
425	но на	1	1
426	так сказать	2	1
427	быть только	1	1
428	наш взгляд	2	1
429	по-видимому не	2	1
430	в нем	3	1
431	имело бы	1	1
432	две недели	1	1
433	оно в	1	1
434	всех этих	1	1
435	в первую	2	1
436	некоторого я	1	1
437	к одному	1	1
438	не как	1	1
439	почти то	1	1
440	в силу	1	1
441	характер в	2	1
442	свое время	1	1
443	чтобы в	1	1
444	то самое	1	1
445	в творческом	3	1
446	никому не	1	1
447	на наш	2	1
448	и по	3	1
449	текста вслух	1	1
450	равнодушен к	1	1
451	человека в	6	1
452	композиционной форме	2	1
453	бы дать	1	1
454	сближает их	1	1
455	об этом	5	1
456	из самой	1	1
457	а их	1	1
458	времени и	1	1
459	от такой	1	1
460	входит в	1	1
461	первую очередь	2	1
462	при встрече	2	1
463	в глазах	6	1
464	это не	7	1
465	и героя	1	1
466	каждого из	2	1
467	литературном произведении	1	1
468	авторской позиции	2	1
469	в жизни	1	1
470	ни в	5	1
471	искусства слова	1	1
472	они оба	1	1
473	все равно	2	1
474	к которым	1	1
475	далеко не	1	1
476	как об	1	1
477	этого не	1	1
478	со своими	1	1
479	и содержит	1	1
480	которой он	1	1
481	говорится о	2	1
482	бы определить	1	1
483	прозы в	1	1
484	подлинным искусством	1	1
485	такой же	3	1
486	нисколько не	1	1
487	в восприятии	1	1
488	до карикатурности	1	1
489	таким же	1	1
490	этой связи	4	1
491	рассказа о	3	1
492	в следующем	2	1
493	в такой	2	1
494	это делает	1	1
495	жизнь и	1	1
496	от себя	2	1
497	что я	2	1
498	и уж	1	1
499	его жизнь	2	1
500	вплоть до	1	1
501	обмен репликами	1	1
502	обращение к	1	1
503	не его	1	1
504	диалог согласия	1	1
505	и более	1	1
506	я героя	1	1
507	однако в	2	1
508	над самым	1	1
509	что этот	1	1
510	ни одна	1	1
511	бы но	1	1
512	текста наиболее	1	1
513	эстетической природы	2	1
514	тому что	4	1
515	к мировому	1	1
516	раз и	1	1
517	до известной	1	1
518	человеческого я	4	1
519	мира не	1	1
520	и другое	2	1
521	хотелось бы	1	1
522	одна из	2	1
523	концепция личности	2	1
524	облекается в	1	1
525	речи повествователя	1	1
526	и имеет	1	1
527	кстати что	1	1
528	подлинного искусства	1	1
529	это еще	1	1
530	для всего	2	1
531	каждый из	1	1
532	что ни	1	1
533	от чужого	1	1
534	жизни не	1	1
535	именно с	1	1
536	сверхличного значения	1	1
537	герою он	1	1
538	слова как	2	1
539	такова что	1	1
540	абзац рассказа	1	1
541	этих двух	1	1
542	сколь и	1	1
543	в противоречие	1	1
544	всего на	1	1
545	такие факторы	1	1
546	глядя на	2	1
547	как она	2	1
548	по своей	4	1
549	персонажа в	2	1
550	людей не	1	1
551	потому что	5	1
552	связи с	4	1
553	художественной организации	1	1
554	концепции личности	5	1
555	о чем-то	1	1
556	внутренней жизни	2	1
557	она обладает	1	1
558	читатель узнает	1	1
559	с другом	1	1
560	личности в	7	1
561	нашему брату	1	1
562	самоактуализация личности	2	1
563	и другой	1	1
564	же самое	1	1
565	уже было	1	1
566	узнаем о	1	1
567	попутал и	1	1
568	он видит	1	1
569	что при	3	1
570	если же	1	1
571	его художественной	1	1
572	о них	1	1
573	согласия между	1	1
574	для себя	3	1
575	не одного	1	1
576	к медитации	1	1
577	сильно билось	1	1
578	и о	4	1
579	в виду	1	1
580	свою очередь	1	1
581	но при	1	1
582	в ее	3	1
583	таит в	1	1
584	характер и	2	1
585	далее к	1	1
586	встреча с	1	1
587	однако эта	1	1
588	наибольший интерес	1	1
589	чужой жизнью	1	1
590	в образе	1	1
591	судьбы и	1	1
592	в отношении	1	1
593	ситуацией и	1	1
594	архитектонической формой	1	1
595	наше внимание	2	1
596	узнаем из	1	1
597	и пространстве	1	1
598	пласт художественной	1	1
599	не случайна	1	1
600	нас и	1	1
601	знаешь что	1	1
602	автора к	1	1
603	о нем	3	1
604	и высокая	1	1
