N	3gram	Propp_Isto_6	Problema
1	тем не менее	1	18
2	и т д	8	10
3	и тем не	1	8
4	для того чтобы	1	8
5	в данном случае	3	8
6	на то что	1	8
7	в таком случае	1	6
8	о том что	4	5
9	в том что	5	5
10	точно так же	2	4
11	только то что	2	4
12	но в таком	1	4
13	более или менее	1	3
14	до сих пор	4	3
15	что в нем	2	3
16	во всяком случае	2	3
17	и тем самым	1	3
18	можно сказать что	1	3
19	с другой стороны	8	3
20	в себе не	1	3
21	о том как	3	2
22	в этом случае	6	2
23	что иное как	1	2
24	в других случаях	1	2
25	с ним на	1	2
26	но это только	1	2
27	так или иначе	1	2
28	ли сказать что	1	2
29	можно ли сказать	1	2
30	в этих случаях	1	2
31	есть не что	1	2
32	то и другое	1	2
33	и то что	1	2
34	так как он	2	2
35	так же как	1	2
36	сих пор мы	2	2
37	потому что оно	1	2
38	а также и	1	2
39	так как они	1	2
40	тем что в	1	2
41	не может быть	3	2
42	не потому что	1	2
43	с тем что	1	2
44	это мы уже	1	2
45	не что иное	1	2
46	можно было бы	2	2
47	только потому что	1	2
48	подобно тому как	1	2
49	на том что	1	2
50	если он не	1	1
51	при встрече с	1	1
52	вместе с тем	3	1
53	же мы можем	1	1
54	но то что	1	1
55	в некоторых случаях	2	1
56	а потом и	1	1
57	должно изучаться в	1	1
58	на первый план	2	1
59	с представлением о	2	1
60	мы находим в	1	1
61	мы не будем	2	1
62	и полетел в	1	1
63	друг на друга	1	1
64	для этой цели	1	1
65	что все эти	1	1
66	в представлениях о	1	1
67	но он имеет	1	1
68	то это значит	1	1
69	он был и	1	1
70	то или иное	1	1
71	не может считаться	1	1
72	одно и то	1	1
73	то время как	3	1
74	же как и	1	1
75	вообще не существует	1	1
76	еще ничего не	1	1
77	не только в	4	1
78	на первый взгляд	1	1
79	так как это	3	1
80	и то же	1	1
81	т д здесь	1	1
82	а именно как	1	1
83	так и в	1	1
84	как он будет	1	1
85	не значит что	1	1
86	это не значит	1	1
87	как он его	1	1
88	и в том	1	1
89	мы уже видели	3	1
90	мы знаем как	1	1
91	т д все	1	1
92	таким образом в	1	1
93	казалось бы что	1	1
94	в то время	3	1
95	мы имеем и	3	1
96	это значит что	1	1
97	и тем более	1	1
98	то или другое	1	1
99	представлением о смерти	1	1
100	это то что	1	1
101	помнить что в	1	1
102	не только то	1	1
103	в сравнении с	1	1
104	часто в них	1	1
105	а не потому	1	1
106	в потусторонний мир	1	1
107	как и в	2	1
108	но еще не	1	1
109	как мы видели	2	1
110	перед нами как	2	1
