N	2gram	Bakhtin_Fr_3	Problema
1	и не	13	28
2	то есть	18	27
3	не только	13	24
4	только в	3	23
5	в виде	1	22
6	вовсе не	12	21
7	и в	40	20
8	в том	8	20
9	ни в	4	17
10	все эти	8	16
11	смысле слова	4	15
12	то что	5	15
13	потому что	2	15
14	точки зрения	2	14
15	у нас	4	14
16	той или	2	14
17	было бы	4	14
18	но и	11	14
19	также и	4	13
20	перед нами	1	13
21	не в	1	13
22	даже и	2	13
23	или иной	2	13
24	в нашем	4	12
25	в себе	3	12
26	том что	4	12
27	с точки	1	11
28	по себе	1	11
29	прежде всего	16	11
30	подобного рода	1	11
31	как будто	1	11
32	отнюдь не	1	10
33	и его	17	10
34	не менее	2	10
35	так и	3	10
36	в качестве	1	10
37	нашем смысле	1	10
38	есть нечто	1	9
39	в этом	15	9
40	может быть	9	9
41	и даже	4	9
42	все это	4	9
43	но в	8	8
44	таким образом	10	8
45	если бы	3	8
46	что он	2	8
47	в той	6	8
48	в результате	1	8
49	и все	9	8
50	во всяком	1	8
51	то же	7	7
52	мы не	2	7
53	в ней	4	7
54	еще не	3	7
55	и с	8	7
56	это не	2	7
57	здесь не	3	7
58	хотя бы	2	7
59	и тем	1	7
60	с другой	2	7
61	именно в	2	7
62	сказать что	3	7
63	а не	5	7
64	и потому	4	7
65	такого рода	3	7
66	есть не	1	6
67	мы имеем	1	6
68	при этом	3	6
69	всех этих	3	6
70	об этом	3	6
71	как и	11	6
72	в данном	4	6
73	в виду	7	6
74	и вообще	1	6
75	а также	4	6
76	что здесь	1	6
77	так что	1	6
78	но это	3	6
79	и от	3	6
80	другой стороны	1	6
81	в таком	1	6
82	на самом	3	5
83	но не	2	5
84	как в	3	5
85	и если	2	5
86	в нем	5	5
87	да и	1	5
88	в них	9	5
89	в этих	6	5
90	образности и	1	5
91	и очень	2	5
92	и о	4	5
93	в ее	3	5
94	данном случае	2	5
95	каждый раз	1	5
96	о том	4	5
97	можно сказать	2	5
98	жизни и	4	5
99	так как	4	5
100	здесь в	4	5
101	не может	3	5
102	вместе с	3	5
103	так же	1	5
104	в смысле	1	5
105	или в	1	5
106	в целях	1	5
107	и т	1	4
108	это и	2	4
109	но даже	1	4
110	кроме того	3	4
111	и есть	3	4
112	и наконец	3	4
113	уже в	2	4
114	в этой	3	4
115	времени и	2	4
116	с тем	1	4
117	несмотря на	1	4
118	данте и	1	4
119	в своей	6	4
120	всяком случае	1	4
121	в одном	7	4
122	в отношении	1	4
123	тем самым	1	4
124	отличается от	1	4
125	не имеет	1	4
126	только не	1	4
127	в разных	2	4
128	и образ	1	4
129	можно было	3	4
130	здесь как	1	4
131	жизнь и	1	4
132	с ним	1	4
133	никак не	3	4
134	и во	4	4
135	во всех	6	4
136	и только	1	4
137	одной из	2	4
138	и ее	2	4
139	ни с	1	4
140	что не	1	4
141	с этим	2	4
142	как бы	3	4
143	в художественном	1	4
144	как раз	5	4
145	тех или	1	4
146	и для	5	4
147	же в	1	4
148	а в	3	4
149	в то	6	4
150	самом деле	3	3
151	и этот	2	3
152	и на	8	3
153	он был	3	3
154	но как	2	3
155	тут же	2	3
156	в истории	4	3
157	же и	3	3
158	в своем	7	3
159	и к	3	3
160	бы и	1	3
161	имеем в	1	3
162	нами здесь	1	3
163	или иных	1	3
164	но все	3	3
165	в другом	3	3
166	с другими	1	3
167	из них	4	3
168	в новое	1	3
169	здесь нет	2	3
170	все равно	1	3
171	как это	1	3
172	связи с	6	3
173	вплоть до	3	3
174	как о	2	3
175	дело не	3	3
176	правда в	1	3
177	на себе	1	3
178	и сама	2	3
179	мы все	1	3
180	самой жизни	1	3
181	уже и	1	3
182	в области	4	3
183	образы и	1	3
184	как мы	10	3
185	другими словами	3	3
186	и весь	1	3
187	не выходит	1	3
188	к нему	2	3
189	в его	13	3
190	что и	3	3
191	всякого рода	1	3
192	для всех	1	3
193	конечно не	2	3
194	в начале	3	3
195	только к	1	3
196	здесь мы	2	3
197	не так	3	3
198	для него	5	3
199	себе и	1	3
200	тем что	3	3
201	для того	3	3
202	не было	5	3
203	были бы	1	3
204	еще и	2	3
205	которые как	1	3
206	в связи	5	3
207	из которых	1	3
208	это есть	2	3
209	и более	1	3
210	в условиях	2	3
211	только для	3	3
212	это уже	1	3
213	и как	3	3
214	все они	1	3
215	из этого	2	3
216	что в	12	3
217	по преимуществу	2	2
218	почти всегда	1	2
219	в которой	2	2
220	и он	1	2
221	значительной мере	1	2
222	между собой	1	2
223	иное как	1	2
224	нет и	1	2
225	что они	1	2
226	относится к	1	2
227	что во	1	2
228	все же	2	2
229	и где	1	2
230	говорит что	1	2
231	не являются	1	2
232	со своей	1	2
233	что это	1	2
234	в известном	1	2
235	если он	1	2
236	на его	2	2
237	он не	9	2
238	художественном образе	1	2
239	не к	2	2
240	в корне	2	2
241	том чтобы	1	2
242	как они	1	2
243	на все	1	2
244	его в	1	2
245	весь мир	1	2
246	но именно	3	2
247	для них	1	2
248	далеко не	2	2
249	этого не	1	2
250	но никак	1	2
251	в котором	2	2
252	она в	1	2
253	мы находим	3	2
254	но эта	1	2
255	не понимает	3	2
256	не могли	1	2
257	того же	2	2
258	но они	1	2
259	дело в	2	2
260	весь этот	3	2
261	но только	1	2
262	того чтобы	4	2
263	он с	2	2
264	и по	1	2
265	и притом	1	2
266	во всем	3	2
267	до того	2	2
268	во все	3	2
269	для его	1	2
270	они и	2	2
271	и это	2	2
272	мы его	1	2
273	под руководством	2	2
274	в совершенно	1	2
275	в пределах	1	2
276	для этого	3	2
277	и что	1	2
278	произведения только	1	2
279	там же	1	2
280	в значительной	3	2
281	не раз	2	2
282	это было	1	2
283	является здесь	1	2
284	с его	3	2
285	по содержанию	1	2
286	в литературе	5	2
287	но так	1	2
288	ни к	1	2
289	том как	1	2
290	с ними	1	2
291	дело с	1	2
292	то он	1	2
293	со всеми	5	2
294	эти образы	1	2
295	только на	4	2
296	свидетельствует о	2	2
297	функций в	1	2
298	заключается в	1	2
299	в конце	3	2
300	в других	3	2
301	без всякой	1	2
302	этих образов	1	2
303	в самом	6	2
304	а именно	1	2
305	и прежде	3	2
306	как же	1	2
307	что иное	1	2
308	говорит о	1	2
309	все время	1	2
310	все такого	1	2
311	в это	1	2
312	к своему	1	2
313	xix века	4	2
314	образ и	2	2
315	в человеческом	1	2
316	как предмет	1	2
317	от нас	1	2
318	здесь конечно	1	2
319	еще более	4	2
320	будто бы	1	2
321	ни было	1	2
322	в частности	3	2
323	но этот	1	2
324	не что	1	2
325	и жизнь	1	2
326	новое время	1	1
327	только он	1	1
328	как известно	2	1
329	к людям	1	1
330	говоря о	1	1
331	но особенно	1	1
332	не думает	1	1
333	одним из	2	1
334	с жизнью	1	1
335	по адресу	2	1
336	связана с	2	1
337	но чтобы	1	1
338	дело вовсе	1	1
339	и какова	1	1
340	и насилия	1	1
341	тем же	2	1
342	от своей	1	1
343	и до	8	1
344	ведь и	1	1
345	нем и	1	1
346	в году	5	1
347	с с	1	1
348	до времени	1	1
349	при анализе	2	1
350	что между	1	1
351	и тут	1	1
352	науки и	1	1
353	не была	1	1
354	действительностью и	1	1
355	на глазах	1	1
356	и самого	1	1
357	на них	2	1
358	всегда можно	1	1
359	звучала и	1	1
360	не был	2	1
361	бы то	1	1
362	тем как	1	1
363	бы этот	1	1
364	или во	1	1
365	а следовательно	1	1
366	и всего	1	1
367	сущности и	1	1
368	о смерти	1	1
369	характер они	1	1
370	и всякий	1	1
371	отношение к	8	1
372	уже приходилось	1	1
373	в оценке	1	1
374	значение имеет	1	1
375	образов но	1	1
376	образов как	1	1
377	его на	1	1
378	если на	1	1
379	виду и	1	1
380	когда он	1	1
381	и понимания	2	1
382	был связан	1	1
383	всего как	1	1
384	имеет в	2	1
385	каждый такой	1	1
386	вносит в	1	1
387	них он	1	1
388	в этот	2	1
389	говорят о	2	1
390	в целом	2	1
391	он в	2	1
392	есть их	1	1
393	из этих	2	1
394	за их	1	1
395	думать что	2	1
396	это тот	1	1
397	им в	1	1
398	этот ряд	2	1
399	этого образа	1	1
400	но ведь	3	1
401	как он	2	1
402	но на	1	1
403	в наших	1	1
404	степени но	1	1
405	на площади	7	1
406	из указанных	1	1
407	этом свидетельствует	1	1
408	освобождение от	2	1
409	и еще	2	1
410	никакому сомнению	2	1
411	здесь важно	1	1
412	и исключительно	1	1
413	что может	1	1
414	одно и	1	1
415	больше всего	1	1
416	то ни	1	1
417	его произведения	2	1
418	связанные с	3	1
419	об этой	1	1
420	выражение только	1	1
421	мировой литературе	4	1
422	бы нам	1	1
423	дело здесь	1	1
424	и отдельные	1	1
425	моменты в	1	1
426	и соответствующих	1	1
427	с начала	4	1
428	и основные	1	1
429	например с	1	1
430	укажем на	1	1
431	эти моменты	3	1
432	реализму но	1	1
433	очень далек	1	1
434	действий и	1	1
435	смерть и	1	1
436	рядом с	2	1
437	являются чем-то	1	1
438	жизни то	1	1
439	тот самый	1	1
440	силой и	1	1
441	эту тему	1	1
442	не всегда	1	1
443	и уже	1	1
444	ветхого завета	1	1
445	чем в	1	1
446	должно быть	1	1
447	нисколько не	1	1
448	смысл и	1	1
449	и конец	1	1
450	на первый	1	1
451	во время	8	1
452	и при	1	1
453	при изучении	1	1
454	них все	1	1
455	реализма и	2	1
456	в их	4	1
457	из которой	1	1
458	особенно с	1	1
459	мы говорили	1	1
460	было очень	1	1
461	то его	1	1
462	не как	1	1
463	жизни с	2	1
464	от его	1	1
465	несет на	1	1
466	поэтому в	2	1
467	войне и	1	1
468	и вот	2	1
469	которые в	1	1
470	страха и	4	1
471	в своих	5	1
472	том же	2	1
473	что этот	1	1
474	этот мир	2	1
475	даже в	4	1
476	мы встречаемся	1	1
477	что эта	1	1
478	о подлинном	1	1
479	и вся	1	1
480	тому что	1	1
481	раз и	1	1
482	суждения о	1	1
483	себе конечно	1	1
484	с теми	1	1
485	самого начала	1	1
486	ее с	1	1
487	здесь прежде	1	1
488	но что	1	1
489	или лучше	1	1
490	у него	8	1
491	и прочие	1	1
492	следовательно и	2	1
493	нам предстоит	1	1
494	никогда не	1	1
495	элемент в	1	1
496	ничего не	1	1
497	под этим	1	1
498	с одним	1	1
499	все стороны	1	1
500	по своей	1	1
501	и мире	1	1
502	ему и	1	1
503	под названием	1	1
504	и направляет	1	1
505	века не	1	1
506	входят в	1	1
507	нового времени	2	1
508	в основе	5	1
509	точном смысле	1	1
510	физического и	1	1
511	и далее	2	1
512	не могут	1	1
513	здесь совершенно	1	1
514	числе и	2	1
515	всего в	1	1
516	с полной	1	1
517	что оно	1	1
518	за что	1	1
519	бы он	1	1
520	что уже	1	1
521	и порождает	1	1
522	существует только	1	1
523	и был	2	1
524	свою очередь	1	1
525	всего этого	1	1
526	на основе	2	1
527	образы являются	1	1
528	только то	1	1
529	только более	1	1
530	с самого	1	1
531	говорили что	1	1
532	о нашем	4	1
533	свободу и	1	1
534	есть все	1	1
535	смысле но	1	1
536	на том	1	1
537	глубже и	1	1
538	развернутом виде	1	1
539	и сам	2	1
540	в образе	1	1
541	за то	1	1
542	связан с	3	1
543	это вовсе	2	1
544	особенно в	4	1
545	xix и	1	1
546	начала и	5	1
547	сам он	1	1
548	образы в	1	1
549	нам уже	1	1
550	по сравнению	2	1
551	мы в	1	1
552	в эпоху	8	1
553	начале этого	1	1
554	образ этот	1	1
555	но здесь	2	1
556	находит для	1	1
557	представлена здесь	1	1
558	и здесь	4	1
559	возможна только	1	1
560	внимание на	1	1
561	настоящее время	1	1
562	на художественную	1	1
563	одного из	2	1
564	основе своей	2	1
565	все его	1	1
566	нас в	2	1
567	с где	1	1
568	места и	1	1
569	художественного произведения	1	1
570	исключительно и	1	1
571	положения и	1	1
572	в бытовой	1	1
573	вообще и	1	1
574	и об	1	1
575	и она	1	1
576	на отдельные	1	1
577	и борьбы	1	1
578	того что	1	1
579	быть и	1	1
580	и прогрессивных	1	1
581	здесь вовсе	1	1
582	наблюдать и	1	1
583	обе эти	1	1
584	образов и	2	1
585	мы видим	5	1
586	что даже	1	1
587	и так	2	1
588	поэтому и	3	1
589	который в	2	1
590	для нее	1	1
591	в контексте	1	1
592	но ее	1	1
593	здесь с	1	1
594	такие элементы	1	1
595	с одной	1	1
596	в эти	2	1
597	образов в	2	1
598	к какому	1	1
599	в темном	1	1
600	и у	2	1
601	в нашей	2	1
602	в живом	1	1
603	потому в	1	1
604	превращаются в	1	1
605	самой этот	1	1
606	нуждается в	3	1
607	ведь это	1	1
608	на одном	1	1
609	представлений о	1	1
610	в прошлом	1	1
611	они превращаются	1	1
612	с этими	1	1
613	далек от	1	1
614	им самим	1	1
615	само по	1	1
616	бы все	1	1
617	заметить что	1	1
618	с искусством	1	1
619	и вместе	1	1
620	ее на	1	1
621	со всем	2	1
622	подлежит никакому	2	1
623	с другим	1	1
624	до сих	4	1
625	что тот	1	1
626	с той	1	1
627	такое же	1	1
628	мы еще	6	1
629	его интересует	2	1
630	мира это	1	1
631	и др	7	1
632	до конца	6	1
633	что для	2	1
634	превращается в	1	1
635	его исторического	1	1
636	в подлинном	2	1
637	она вовсе	1	1
638	уж и	1	1
639	здесь дело	1	1
640	и самый	1	1
641	не на	1	1
642	однако и	1	1
643	о чем	2	1
644	под влиянием	1	1
645	пир с	1	1
646	на чем	1	1
647	от страха	3	1
648	и особенно	1	1
649	было продано	1	1
650	требует от	1	1
651	мало и	1	1
652	есть он	1	1
653	к жизни	2	1
654	сравнению с	2	1
655	связаны с	5	1
656	ко всему	2	1
657	у самого	2	1
658	в художественную	1	1
659	и духовного	1	1
660	вот что	1	1
661	на ногах	1	1
662	слова и	2	1
663	в прологе	10	1
664	относится уже	2	1
665	дошло до	1	1
666	сих пор	4	1
667	видно что	4	1
668	так ли	1	1
669	характерные для	1	1
670	но для	1	1
671	такой образ	2	1
672	этот образ	7	1
673	не станет	1	1
674	в мировой	4	1
675	и часто	1	1
676	этой книги	2	1
677	не подлежит	3	1
678	мира и	1	1
679	о котором	1	1
680	в настоящее	1	1
681	которые на	1	1
682	его жизнь	1	1
683	вот этот	2	1
684	хотя в	2	1
685	за этим	4	1
686	в традиционных	1	1
687	к самому	1	1
688	при встрече	1	1
689	в романе	15	1
690	между ними	3	1
691	этих знаменитых	1	1
692	не знает	1	1
693	их с	1	1
694	в свою	1	1
695	в пире	1	1
696	мы считаем	1	1
697	он и	7	1
698	в заключение	4	1
699	к этой	3	1
700	также не	1	1
701	и другие	2	1
702	это в	2	1
703	нас не	1	1
704	после его	1	1
705	как на	1	1
706	том числе	3	1
707	человека все	1	1
708	гораздо более	1	1
