N	3gram	Bakhtin_Fr_7	Problema
1	в том что	3	9
2	то же самое	1	7
3	в связи с	1	7
4	в данном случае	1	7
5	сам по себе	1	6
6	во всяком случае	1	6
7	и в этом	1	6
8	что иное как	1	4
9	потому что он	1	4
10	есть не что	1	4
11	на самом же	1	4
12	в то же	9	4
13	самом же деле	1	4
14	не что иное	1	4
15	дело в том	2	3
16	можно было бы	2	3
17	здесь не в	1	3
18	содержит в себе	1	3
19	и в его	2	3
20	в конце концов	4	3
21	имеет ничего общего	1	3
22	не имеет ничего	1	3
23	то есть в	4	3
24	о том что	1	3
25	никакого отношения к	1	3
26	именно потому что	1	3
27	что он есть	1	2
28	и многих других	1	2
29	о том как	2	2
30	с точки зрения	3	2
31	на первый план	1	2
32	мы находим в	1	2
33	но и в	1	2
34	том или ином	1	2
35	в том или	1	2
36	не только в	1	2
37	но только в	1	2
38	ничего общего с	1	2
39	на самом деле	1	2
40	и тем самым	1	2
41	друг от друга	1	2
42	взятый сам по	1	2
43	как мы видели	4	2
44	и может быть	1	1
45	и связанные с	1	1
46	в их конкретности	1	1
47	образом и в	1	1
48	это не есть	1	1
49	все дело в	1	1
50	в чем же	1	1
51	все это уже	1	1
52	не имеющие никакого	1	1
53	на котором он	1	1
54	новых и новых	1	1
55	более или менее	2	1
56	как на что-то	1	1
57	как и во	1	1
58	есть прежде всего	1	1
59	в том и	1	1
60	и есть то	2	1
61	имеет в виду	1	1
62	как мы сказали	1	1
63	в той же	1	1
64	по себе и	1	1
65	божественная комедия данте	1	1
66	нужно сказать и	1	1
67	но он не	1	1
68	такие образы как	1	1
69	с тем что	1	1
70	на этот вопрос	1	1
71	что в этом	1	1
72	в отрыве от	2	1
73	только в своей	1	1
74	и не в	1	1
75	в этом длинном	1	1
76	наоборот все эти	1	1
77	как и в	2	1
78	конце концов и	1	1
79	мы уже достаточно	1	1
80	и все его	1	1
81	они сыграли свою	1	1
82	к самому предмету	1	1
83	нас в конце	1	1
84	до некоторой степени	1	1
85	и в этой	2	1
86	вовсе не на	1	1
87	так и самого	1	1
88	вовсе не являются	1	1
89	таким образом и	2	1
90	мы уже видели	2	1
91	и это не	1	1
92	и во всяком	1	1
93	то обстоятельство что	1	1
94	несравнимо с тем	1	1
95	имел в виду	1	1
96	так и в	3	1
97	это и есть	1	1
98	в первом случае	1	1
99	содержат в себе	1	1
100	что в нем	1	1
101	то есть о	2	1
102	таким образом в	1	1
103	она не имеет	1	1
104	и все они	2	1
105	то же что	1	1
106	хотя и в	1	1
107	здесь только в	1	1
108	при помощи которого	1	1
109	к тому же	1	1
110	с этим не	1	1
