N	3gram	Bakhtin_Pr_2	Psycholo
1	в том что	4	17
2	для того чтобы	1	13
3	в самом деле	3	11
4	с точки зрения	9	10
5	не может быть	6	8
6	на то что	2	6
7	на самом деле	1	5
8	до сих пор	2	5
9	в этом отношении	2	5
10	и той же	1	4
11	можно было бы	1	4
12	так же как	3	4
13	в данном случае	1	4
14	тем не менее	1	4
15	о том что	3	4
16	и в самом	2	4
17	одной и той	1	4
18	сами по себе	1	3
19	в конце концов	3	3
20	в то время	1	3
21	никогда не может	2	3
22	само по себе	2	3
23	подобно тому как	2	2
24	в том и	1	2
25	он не может	1	2
26	и не может	2	2
27	что он не	1	2
28	на этот вопрос	1	2
29	что все это	1	2
30	то время как	1	2
31	по сравнению с	2	2
32	каждый из них	1	2
33	начала и до	2	2
34	потому что она	1	2
35	этой точки зрения	2	2
36	и в том	2	2
37	ни в каком	1	2
38	таким образом в	2	2
39	то же время	3	2
40	с другой стороны	1	2
41	в жизни и	1	2
42	в то же	3	2
43	мы видим что	1	2
44	то же что	2	2
45	то все же	1	1
46	и того же	1	1
47	в которых может	1	1
48	в чем же	2	1
49	что она так	1	1
50	из его основных	1	1
51	то есть не	1	1
52	в его творчестве	3	1
53	имеем в виду	2	1
54	в этом смысле	5	1
55	он не только	2	1
56	по самой природе	1	1
57	в этом случае	1	1
58	что же касается	1	1
59	же как и	2	1
60	где дело идет	1	1
61	но потому что	1	1
62	в таком случае	1	1
63	в зависимости от	3	1
64	было бы нелепо	1	1
65	в отличие от	1	1
66	сознания то есть	1	1
67	не было бы	1	1
68	но он не	1	1
69	и в других	1	1
70	те же и	1	1
71	может быть даже	2	1
72	в более сложном	1	1
73	как и всегда	1	1
74	по крайней мере	2	1
75	из которого мы	1	1
76	жизни и в	1	1
77	в ней не	1	1
78	же что и	1	1
79	скорее на то	1	1
80	не согласиться с	1	1
81	все это очень	1	1
82	а не только	2	1
83	дело идет о	2	1
84	себе представление о	1	1
85	самом деле нет	1	1
86	и в целом	2	1
87	точки зрения и	1	1
88	идет не об	3	1
89	самой природе своей	1	1
90	что он сам	1	1
91	а не как	1	1
92	а потому и	1	1
93	и ничем не	1	1
94	во всем этом	1	1
95	в свое время	2	1
96	по себе не	1	1
97	художественного произведения и	1	1
98	друг с другом	2	1
99	во всех своих	1	1
100	более или менее	1	1
101	то есть с	2	1
102	ней не только	1	1
103	не только ее	1	1
104	только на почве	1	1
105	всего того что	1	1
106	мы имеем в	2	1
107	и каждый из	1	1
108	ничего общего с	1	1
109	с самого начала	1	1
110	нужно сказать что	1	1
111	именно потому что	1	1
112	можно сказать что	2	1
113	же и что	1	1
114	происходит не в	1	1
115	том что все	1	1
116	одного и того	1	1
117	именно в этой	1	1
118	друг от друга	2	1
119	но это было	1	1
120	по себе но	1	1
121	все зависит от	1	1
122	не потому что	1	1
123	в том смысле	1	1
124	там где дело	1	1
125	не имеет ничего	1	1
126	в высшей степени	1	1
127	так как он	1	1
128	не так как	1	1
129	составить себе представление	1	1
