N	3gram	Medvedev_F_2	Problemy
1	то же время	5	10
2	в то же	5	10
3	на самом деле	3	9
4	с самого начала	2	8
5	с самим собою	1	7
6	но в то	1	4
7	во всяком случае	5	4
8	его отношение к	1	4
9	и прежде всего	2	4
10	в этом смысле	2	3
11	он не может	1	3
12	бы то ни	1	3
13	же время не	1	3
14	в высшей степени	4	3
15	в конце концов	2	3
16	с другой стороны	3	3
17	не может быть	10	3
18	смысле этого слова	1	2
19	сводится к тому	1	2
20	как раз и	3	2
21	с точки зрения	7	2
22	и не может	3	2
23	и в то	3	2
24	сам по себе	3	2
25	в отличие от	2	2
26	такой же степени	1	2
27	к тому чтобы	2	2
28	идет лишь о	1	2
29	и не в	2	2
30	в другом направлении	1	2
31	и в этом	5	2
32	дело идет лишь	1	2
33	в такой же	1	2
34	в его целом	1	2
35	так и в	3	2
36	но все же	2	2
37	в большинстве случаев	3	2
38	в сущности не	1	2
39	в том что	2	2
40	как мы знаем	2	2
41	все более и	1	1
42	как к своему	1	1
43	может быть с	1	1
44	в этом рассказе	1	1
45	в чем не	1	1
46	этом отношении очень	2	1
47	же степени как	1	1
48	прежде всего как	1	1
49	а вовсе не	1	1
50	отчетливо и резко	1	1
51	раз и не	1	1
52	в самом деле	5	1
53	и в особенности	1	1
54	новых точек зрения	1	1
55	но даже и	1	1
56	одну в высшей	1	1
57	в этом случае	1	1
58	что же касается	1	1
59	только на фоне	2	1
60	должно было быть	1	1
61	до сих пор	1	1
62	и в других	1	1
63	вместе с тем	4	1
64	что он не	1	1
65	не входит в	2	1
66	в первом и	1	1
67	и в этих	1	1
68	что в нем	2	1
69	и дело идет	1	1
70	том или ином	1	1
71	или даже в	1	1
72	только с другими	1	1
73	по крайней мере	1	1
74	может быть и	3	1
75	в своей статье	3	1
76	к тому что	2	1
77	в значительной степени	3	1
78	в том или	1	1
79	может быть что	1	1
80	в данном случае	1	1
81	тем что он	1	1
82	то что уже	1	1
83	все без исключения	2	1
84	настолько велико что	1	1
85	степени как и	1	1
86	в большей или	1	1
87	или меньшей степени	1	1
88	понять его нельзя	1	1
89	один из моментов	1	1
90	так и для	1	1
91	прежде всего в	2	1
92	но и с	1	1
93	то что он	1	1
94	что же это	1	1
95	что же такое	1	1
96	и во всяком	1	1
97	что он есть	1	1
98	как бы не	1	1
99	между этими двумя	2	1
100	не в плане	1	1
101	от встречи с	1	1
102	неразрывной связи с	1	1
103	мы бы сказали	1	1
104	прежде всего поражает	1	1
105	чем иным как	1	1
106	раз и навсегда	1	1
107	и пр в	1	1
108	но тем не	1	1
109	как и в	1	1
110	всяком случае в	1	1
111	большей или меньшей	1	1
112	в свою очередь	1	1
113	рядом с этим	1	1
114	с обратным знаком	1	1
115	не чем иным	1	1
116	мы не найдем	1	1
117	и понять его	1	1
118	но все эти	1	1
119	более и более	1	1
120	но в этом	2	1
121	ни в чем	2	1
122	или во всяком	1	1
123	что каждый из	1	1
124	тем не менее	1	1
125	оставаясь в пределах	1	1
126	сама по себе	1	1
127	как мы видели	4	1
128	то что они	1	1
129	для того чтобы	3	1
130	а не в	1	1
131	что и в	1	1
132	в этом отношении	7	1
