N	3gram	Vinokur_Ku_1	Problemy
1	и т п	18	9
2	с точки зрения	9	8
3	в большинстве случаев	1	8
4	до сих пор	4	7
5	по отношению к	8	5
6	то же время	2	5
7	в то же	2	5
8	в отличие от	1	4
9	не может быть	3	4
10	в самом деле	7	4
11	и т д	14	4
12	более или менее	3	3
13	можно было бы	3	3
14	с другой стороны	6	3
15	той или иной	1	3
16	никак не может	1	3
17	в настоящее время	1	2
18	в этом смысле	3	2
19	том что он	4	2
20	как раз и	1	2
21	слова т е	1	2
22	что в большинстве	1	2
23	в письме к	1	2
24	на этот вопрос	1	2
25	не укладывается в	1	2
26	и то же	1	2
27	одно и то	1	2
28	тем не менее	4	2
29	но все же	2	2
30	на то что	2	2
31	друг от друга	1	2
32	в этих случаях	1	2
33	о том как	3	1
34	если бы он	1	1
35	найдем ни одного	1	1
36	но уже и	1	1
37	но кроме того	1	1
38	но прежде всего	1	1
39	сплошь да рядом	1	1
40	когда он является	1	1
41	мере того как	3	1
42	иметь в виду	1	1
43	а вовсе не	1	1
44	котором идет речь	2	1
45	на том же	1	1
46	несколько иное чем	1	1
47	все эти языковые	1	1
48	в том и	2	1
49	так что в	1	1
50	по мере того	3	1
51	слово без всякого	1	1
52	и если мы	1	1
53	по крайней мере	5	1
54	что с точки	1	1
55	п с точки	1	1
56	хотя бы и	2	1
57	сами по себе	1	1
58	лишь тогда когда	1	1
59	между тем как	1	1
60	а может быть	1	1
61	в себе и	1	1
62	в собственном смысле	1	1
63	т п с	1	1
64	рано или поздно	2	1
65	и не в	1	1
66	в которых слово	1	1
67	т е в	2	1
68	до конца и	1	1
69	не может уже	1	1
70	с одной стороны	1	1
71	на этот раз	1	1
72	смысле этого слова	1	1
73	в связи с	3	1
74	него должно быть	1	1
75	не найдем ни	1	1
76	устную речь а	1	1
77	так или иначе	2	1
78	прежде всего на	1	1
79	к своему предмету	1	1
80	и здесь возможны	1	1
81	в пределах данного	1	1
82	как будто и	1	1
83	собственном смысле слова	1	1
84	во всяком случае	5	1
85	то же слово	1	1
86	т е как	4	1
87	вместо того чтобы	1	1
88	что она уже	1	1
89	самом деле в	1	1
90	здесь как бы	1	1
91	о том что	5	1
92	это еще не	1	1
93	узнает себя в	1	1
94	т п так	2	1
95	так и в	2	1
96	само по себе	1	1
97	на самом деле	2	1
98	что в рамках	1	1
99	этой точки зрения	2	1
100	обстоит дело в	1	1
101	каждом из этих	1	1
102	до и после	1	1
103	еще один пример	1	1
104	между ними и	1	1
105	в его собственном	1	1
106	этот основной вопрос	1	1
107	после того как	1	1
108	о котором идет	2	1
109	в каждом из	2	1
110	берет на себя	1	1
111	и еще один	2	1
112	в том что	15	1
113	все это не	3	1
114	мы увидим что	2	1
115	значение рядом с	1	1
116	свой предмет как	1	1
117	и он тоже	1	1
