N	2gram	Propp_Isto_4	Myslijsy
1	потому что	6	52
2	и в	26	39
3	в языке	2	33
4	может быть	14	27
5	в том	3	26
6	только в	3	25
7	не может	6	22
8	что в	14	22
9	не только	15	21
10	так как	9	21
11	а не	6	21
12	в нем	2	20
13	но и	12	20
14	и не	9	18
15	том что	3	16
16	так что	2	16
17	в этом	7	15
18	не в	5	15
19	если бы	2	14
20	в себе	2	13
21	таким образом	10	13
22	так и	10	13
23	было бы	2	12
24	есть только	3	11
25	точно так	5	11
26	мы не	1	10
27	как в	7	10
28	по себе	2	10
29	и что	5	10
30	то что	16	10
31	что не	1	10
32	не есть	2	10
33	но в	5	9
34	как и	7	9
35	тогда когда	1	9
36	могут быть	6	9
37	для нас	3	9
38	тем что	5	9
39	но не	5	8
40	точки зрения	1	8
41	в одном	5	8
42	того что	2	8
43	со стороны	1	8
44	вместе с	6	8
45	по его	2	7
46	в ней	1	7
47	в истории	2	7
48	с этим	2	7
49	духа и	1	7
50	это не	5	7
51	в этих	7	7
52	должны быть	1	7
53	то и	1	7
54	с другой	4	7
55	и т	27	6
56	то же	8	6
57	независимо от	1	6
58	все же	9	6
59	и как	5	6
60	при этом	3	6
61	и по	5	6
62	и наоборот	2	6
63	не менее	2	6
64	того как	4	6
65	тем не	2	6
66	что на	2	6
67	что и	9	6
68	еще не	6	6
69	по мере	1	6
70	как бы	3	6
71	то это	5	5
72	во всех	1	5
73	только тогда	3	5
74	не видно	2	5
75	не имеют	1	5
76	не следует	1	5
77	с тем	2	5
78	не имеет	3	5
79	и его	10	5
80	что при	1	5
81	которые мы	1	5
82	в его	5	5
83	вовсе не	4	5
84	друг друга	1	5
85	зависит от	1	5
86	так же	18	5
87	быть только	1	5
88	но это	3	5
89	нем самом	1	5
90	а в	8	5
91	другой стороны	4	5
92	вопрос о	4	4
93	есть нечто	1	4
94	а только	1	4
95	увидим что	2	4
96	из этих	3	4
97	т д	24	4
98	мы видели	6	4
99	тем самым	1	4
100	однако в	2	4
101	в то	1	4
102	не по	2	4
103	никогда не	2	4
104	можно бы	1	4
105	во всем	3	4
106	не могут	2	4
107	к тому	1	4
108	бы в	1	4
109	говорит он	1	4
110	и других	3	4
111	в более	1	4
112	не было	1	4
113	и даже	4	4
114	прежде всего	1	4
115	притом не	1	4
116	там где	3	4
117	что мы	3	4
118	тому как	1	4
119	от него	2	4
120	от того	2	4
121	мы видим	6	4
122	в своих	1	4
123	должна быть	2	3
124	что если	1	3
125	и то	6	3
126	очевидно что	1	3
127	относится к	3	3
128	что как	1	3
129	в своем	2	3
130	хотя и	2	3
131	что по	1	3
132	что это	2	3
133	думать что	1	3
134	он не	7	3
135	подобно тому	1	3
136	так например	2	3
137	не из	1	3
138	той же	1	3
139	и с	5	3
140	а его	1	3
141	и тем	2	3
142	в них	1	3
143	показывает что	10	3
144	в этой	2	3
145	не мог	3	3
146	и при	3	3
147	в своей	4	3
148	человеком и	2	3
149	друг другу	1	3
150	тому что	1	3
151	она не	3	3
152	и другое	1	3
153	на него	3	3
154	не могло	2	3
155	или же	3	3
156	находятся в	1	3
157	мере того	1	3
158	и это	1	3
159	к первому	1	3
160	том как	2	3
161	с ним	1	3
162	и во	2	3
163	в другой	3	3
164	мы увидим	3	3
165	по мнению	1	3
166	но как	1	3
167	из которого	1	3
168	если мы	1	3
169	только на	1	3
170	одно из	1	3
171	и их	2	3
172	представить себе	1	3
173	могло бы	2	3
174	связи с	3	3
175	к которому	1	3
176	она может	1	3
177	и все	2	3
178	к этой	3	3
179	мы должны	5	3
180	сказать что	2	3
181	по поводу	1	3
182	как на	1	3
183	одним из	1	2
184	и есть	2	2
185	этого существа	2	2
186	видеть в	2	2
187	их и	1	2
188	а как	2	2
189	есть не	1	2
190	в некотором	2	2
191	то мы	2	2
192	то он	1	2
