N	4gram	Bakhtin_Pr_2	Problemy
1	в то же время	3	5
2	в той или иной	2	3
3	но в то же	3	3
4	мы уже говорили что	1	2
5	достоевский в своей записной	1	2
6	сделаны из одного куска	2	2
7	в то время как	1	2
8	с другой стороны и	1	2
9	на пьедестал будущий человек	2	2
10	беспрерывно постановляется на вид	1	2
11	в своей записной книжке	1	2
12	похождений авантюрный герой так	1	1
13	истины не как вывода	1	1
14	внутренними убеждениями это лишь	1	1
15	авантюрный сюжет напротив именно	1	1
16	в самую гущу повседневности	1	1
17	но и представляя сценами	1	1
18	сплошь из мужиков сидят	1	1
19	сословия классы семейные отношения	1	1
20	в публицистических статьях эта	1	1
21	чужих жестов он нигде	1	1
22	целью охарактеризовать какую-нибудь человеческую	1	1
23	идеи человека из подполья	1	1
24	возраста своих жизненно-биографических целей	1	1
25	с западно-европейскими представителями биографического	1	1
26	авторитетному образу человека в	1	1
27	может быть нормального биографического	1	1
28	обычная идеологическая установка видит	1	1
29	идеологии достоевского не может	1	1
30	же им до среды	1	1
31	для чего понадобился достоевскому	1	1
32	но сжато не скупясь	1	1
33	нельзя не согласиться с	1	1
34	соприкасается только с людьми	1	1
35	много написано наскоро много	1	1
36	образе идеального человека или	1	1
37	типа или темперамента такой	1	1
38	лень вы говорите что	1	1
39	окружающий его объективный мир	1	1
40	тому же миру униженных	1	1
41	сознание он оставил не	1	1
42	черта не одного только	1	1
43	функции побочные основное и	1	1
44	авантюрный сюжет не опирается	1	1
45	развитие ответа ну вы	1	1
46	тех событий участниками которых	1	1
47	след в его творчестве	1	1
48	человек поэтому вне самого	1	1
49	это черта не одного	1	1
50	есть наилучший материал в	1	1
51	одно это а становится	1	1
52	голос хохочет еще громче	1	1
53	сюжета и сами герои	1	1
54	социального благообразия вполне воплощенного	1	1
55	этом мире субъектов одному	1	1
56	существенно сойтись друг с	1	1
57	от мысли к мысли	1	1
58	идеальная установка истинное слово	1	1
59	дан в освещении героев	1	1
60	как человека с человеком	1	1
61	титулов и неожиданных состояний	1	1
62	а во множественном числе	1	1
63	но тем не менее	1	1
64	наличной действительности не предрешено	1	1
65	в плане жития великого	1	1
66	степени свойственна и князю	1	1
67	слова в произведениях достоевского	1	1
68	благочестива что житие вещь	1	1
69	достоевским помимо таинственных преступлений	1	1
70	не может быть нормального	1	1
71	массовых катастроф титулов и	1	1
72	точки зрения это отчасти	1	1
73	достоевскому даже в абстракции	1	1
74	и судящее я и	1	1
75	голосов организовать и подчинить	1	1
76	но оно достаточно чтобы	1	1
77	положение так аристократ бульварного	1	1
78	вместо отношения сознающего и	1	1
79	в разгаре спешной работы	1	1
80	общего не имеет с	1	1
81	поэтому вне самого сюжета	1	1
82	я не за роман	1	1
83	не воплощен и не	1	1
