N	3gram	Bakhtin_Pr_5	slovoVRo
1	то же время	10	12
2	в то же	10	12
3	в той или	4	9
4	той или иной	4	9
5	или иной степени	2	9
6	с точки зрения	2	8
7	с чужим словом	1	8
8	в большинстве случаев	2	6
9	в отношении к	7	6
10	и в то	2	5
11	во всяком случае	4	5
12	и в особенности	1	4
13	как мы сказали	1	4
14	с другой стороны	3	4
15	большей или меньшей	1	4
16	но в то	4	4
17	точки зрения на	1	3
18	то есть как	1	3
19	в данном случае	1	3
20	до конца и	1	3
21	в большей или	1	3
22	или меньшей степени	1	3
23	так и в	2	3
24	на слушателя и	1	3
25	а между тем	3	2
26	а вовсе не	1	2
27	друг о друге	1	2
28	в том и	1	2
29	в этом случае	1	2
30	до сих пор	1	2
31	и не может	2	2
32	не укладывается в	1	2
33	в монологическом высказывании	1	2
34	одного синтаксического целого	1	2
35	одно и то	3	2
36	то время как	1	2
37	в то время	1	2
38	и то же	3	2
39	и в этом	2	2
40	отношение к чужому	1	2
41	то же слово	1	2
42	том и в	1	2
43	определяется прежде всего	1	2
44	в свою очередь	1	2
45	как бы ни	1	2
46	или во всяком	1	2
47	как мы уже	2	2
48	к тому что	1	2
49	можно было бы	2	2
50	и в том	1	2
51	друг с другом	4	2
52	и в другом	1	2
53	может войти в	2	1
54	на чужое слово	1	1
55	как в отношении	1	1
56	как и у	3	1
57	с таким же	1	1
58	здесь как бы	1	1
59	и столь же	1	1
60	в своей основной	1	1
61	но как мы	1	1
62	прежде всего как	1	1
63	то есть не	1	1
64	прежде всего в	1	1
65	дело в том	1	1
66	бы ни был	1	1
67	а затем и	1	1
68	как бы не	1	1
69	но и по	1	1
70	они ни были	1	1
71	в нем и	1	1
72	же время он	1	1
73	и не в	2	1
74	на свой предмет	1	1
75	не входит в	1	1
76	в отличие от	2	1
77	заложенные в них	1	1
78	бы то ни	3	1
79	оставаясь в пределах	1	1
80	в этом отношении	1	1
81	себе самому и	5	1
82	и в каждом	1	1
83	рано или поздно	1	1
84	со всех сторон	1	1
85	по крайней мере	1	1
86	его внутренняя речь	2	1
87	но и эти	1	1
88	у него нет	1	1
89	может быть и	1	1
90	пародийная стилизация высокого	1	1
91	в значительной степени	1	1
92	начинает звучать как	1	1
93	и заставляет его	1	1
94	то ни было	3	1
95	и на протяжении	1	1
96	и все его	1	1
97	он и строит	1	1
98	своему предмету но	1	1
99	и в отношении	1	1
100	и ничего не	1	1
101	к одному из	1	1
102	неразрывной связи с	1	1
103	к своему предмету	1	1
104	которого он в	2	1
105	со своим словом	1	1
106	можно прямо сказать	1	1
107	не может быть	3	1
108	в свое время	1	1
109	тем не менее	1	1
110	и во всяком	1	1
111	о том что	1	1
112	оглядки на чужое	1	1
113	в тонах и	1	1
114	таким образом на	1	1
115	в чужих устах	2	1
116	все это может	1	1
117	все эти слова	1	1
118	его отношение к	4	1
119	из них он	1	1
120	же не только	1	1
121	на протяжении всего	4	1
122	еще далеко не	1	1
123	и все это	2	1
124	с самого начала	8	1
125	никогда не бывает	1	1
126	не только не	1	1
127	но в этом	1	1
128	громадное значение в	1	1
129	и прежде всего	4	1
130	мы сказали и	1	1
131	можно сказать что	1	1
132	и от него	1	1
133	бы они ни	1	1
134	пределах одного синтаксического	1	1
135	входящих в роман	1	1
136	рассказчика и в	2	1
137	оно может лишь	1	1
138	для того чтобы	1	1
139	в том что	2	1
140	со всею ясностью	1	1
141	как и в	1	1
142	самого начала в	1	1
143	другие так и	1	1
144	именно потому что	2	1
145	как мы видели	1	1
146	и нуждается в	1	1
147	слово как бы	1	1
148	в пределах одного	5	1
