N	2gram	Bakhtin_Fr_3	Dialekti
1	и не	13	30
2	может быть	9	20
3	не только	13	19
4	и в	40	19
5	по себе	1	18
6	и т	1	17
7	а не	5	16
8	в себе	3	15
9	потому что	2	14
10	то что	5	14
11	в том	8	14
12	так как	4	14
13	и даже	4	14
14	как бы	3	14
15	вовсе не	12	13
16	то же	7	12
17	точки зрения	2	12
18	но и	11	12
19	и все	9	12
20	и как	3	10
21	что это	1	10
22	в нем	5	10
23	ни в	4	10
24	как и	11	10
25	том что	4	10
26	сказать что	3	10
27	так и	3	10
28	это не	2	10
29	никогда не	1	9
30	времени и	2	9
31	же и	3	9
32	не может	3	9
33	мы уже	13	8
34	в этом	15	8
35	в своей	6	8
36	с точки	1	8
37	не в	1	8
38	есть нечто	1	8
39	прежде всего	16	8
40	это есть	2	8
41	есть не	1	7
42	так что	1	7
43	и к	3	7
44	должно быть	1	7
45	как это	1	7
46	и притом	1	7
47	но что	1	7
48	как будто	1	7
49	но это	3	7
50	что в	12	7
51	но не	2	6
52	что они	1	6
53	отнюдь не	1	6
54	в то	6	6
55	и вообще	1	6
56	что он	2	6
57	конечно не	2	6
58	что не	1	6
59	того что	1	6
60	да и	1	6
61	есть и	2	6
62	жизни и	4	6
63	и потому	4	5
64	и это	2	5
65	все равно	1	5
66	жизнь и	1	5
67	же время	6	5
68	и его	17	5
69	на свете	1	5
70	и с	8	5
71	в виду	7	5
72	о том	4	5
73	и что	1	5
74	можно сказать	2	5
75	но как	2	5
76	что и	3	5
77	с другой	2	5
78	а именно	1	5
79	и следовательно	3	5
80	в смысле	1	5
81	как раз	5	5
82	в самом	6	5
83	только в	3	5
84	и есть	3	4
85	во мне	1	4
86	еще не	3	4
87	быть в	2	4
88	самом деле	3	4
89	тут же	2	4
90	в одной	1	4
91	в своем	7	4
92	все же	2	4
93	только то	1	4
94	как он	2	4
95	и если	2	4
96	при этом	3	4
97	он не	9	4
98	и вот	2	4
99	и по	1	4
100	одно и	1	4
101	таким образом	10	4
102	заключается в	1	4
103	нисколько не	1	4
104	в одном	7	4
105	но он	2	4
106	все это	4	4
107	с ним	1	4
108	не нуждается	1	4
109	по своей	1	4
110	связи с	6	4
111	в таком	1	4
112	не могут	1	4
113	это конечно	1	4
114	что оно	1	4
115	той или	2	4
116	в ее	3	4
117	в другом	3	4
118	к нему	2	4
119	и только	1	4
120	как нечто	2	4
121	вопрос об	1	4
122	уже в	2	4
123	ни с	1	4
124	одно из	3	4
125	в связи	5	4
126	быть и	1	4
127	хотя бы	2	4
128	а в	3	4
129	другой стороны	1	4
130	это и	2	3
131	как мы	10	3
132	и тут	1	3
133	что иное	1	3
134	иное как	1	3
135	себе и	1	3
136	в этой	3	3
137	с этим	2	3
138	кроме того	3	3
139	и где	1	3
140	от этого	1	3
141	всех этих	3	3
142	об этом	3	3
143	его в	1	3
144	это было	1	3
145	было бы	4	3
146	в один	2	3
147	мы имеем	1	3
148	и уже	1	3
149	в этих	6	3
150	или точнее	1	3
151	и более	1	3
152	что этот	1	3
153	даже в	4	3
154	не менее	2	3
155	ничего не	1	3
156	в разных	2	3
157	должны быть	2	3
158	но только	1	3
159	все его	1	3
160	как они	1	3
161	нуждается в	3	3
162	все время	1	3
163	тело и	1	3
164	даны в	2	3
165	будто бы	1	3
166	с нею	2	3
167	из них	4	3
168	ведь это	1	3
169	мы находим	3	3
170	и из	1	3
171	о котором	1	3
172	как же	1	3
173	и их	1	3
174	не было	5	3
175	себе не	1	3
176	о чем	2	3
177	в данном	4	3
178	в той	6	3
179	в это	1	3
180	и от	3	3
181	время не	1	3
182	это как	1	3
183	в целях	1	3
184	не что	1	3
185	они не	3	3
186	как известно	2	2
187	если вы	1	2
188	также и	4	2
189	связана с	2	2
190	на самом	3	2
191	тем же	2	2
192	например в	2	2
193	не во	1	2
194	что уже	1	2
195	в ней	4	2
196	во всех	6	2
197	нею в	1	2
198	в общем	1	2
199	и я	1	2
200	в истории	4	2
201	как в	3	2
202	перед нами	1	2
203	но в	8	2
204	в которой	2	2
205	бы и	1	2
206	все эти	8	2
207	раз в	2	2
208	но ведь	3	2
209	на его	2	2
210	в узком	1	2
211	не как	1	2
212	их из	1	2
213	на этом	2	2
214	но все	3	2
215	в мире	4	2
216	об этой	1	2
217	на все	1	2
218	с тем	1	2
219	несмотря на	1	2
220	хотя в	2	2
221	смысл и	1	2
222	во время	8	2
223	и при	1	2
224	в их	4	2
225	жизни с	2	2
226	их в	3	2
227	тому что	1	2
228	такие образы	2	2
229	не раз	2	2
230	самого начала	1	2
231	дело не	3	2
232	в сущности	9	2
233	он мог	1	2
234	может только	1	2
235	только не	1	2
236	мире и	1	2
237	следует что	1	2
238	это уже	1	2
239	уже и	1	2
240	что на	1	2
241	в области	4	2
242	во все	3	2
243	вы не	4	2
244	в конце	3	2
245	данном случае	2	2
246	нами выше	1	2
247	и человек	1	2
248	с самого	1	2
249	культуры и	7	2
250	это вовсе	2	2
251	том как	1	2
252	имеется в	1	2
253	мы в	1	2
254	со всем	2	2
255	понятно что	1	2
256	если хотите	1	2
257	да да	1	2
258	вот и	1	2
259	он берет	1	2
260	между тем	3	2
261	всяком случае	1	2
262	что бы	1	2
263	нем и	1	2
264	и она	1	2
265	следовательно в	1	2
266	что здесь	1	2
267	и образы	1	2
268	мы видим	5	2
269	с ними	1	2
270	на мир	1	2
271	с одной	1	2
272	и они	2	2
273	или в	1	2
274	само по	1	2
275	тем что	3	2
276	момент в	2	2
277	до сих	4	2
278	именно в	2	2
279	и прежде	3	2
280	только к	1	2
281	человека но	1	2
282	в любой	1	2
283	не на	1	2
284	жизнь в	3	2
285	в частности	3	2
286	вместе с	3	2
287	так же	1	2
288	выражение лица	1	2
289	быть только	1	2
290	в тех	1	2
291	в состоянии	2	2
292	сих пор	4	2
293	тех или	1	2
294	и часто	1	2
295	в результате	1	2
296	это может	1	2
297	же в	1	2
298	в системе	2	2
299	и жизнь	1	2
300	в виде	1	2
301	ее в	1	2
302	в своих	5	2
303	во всяком	1	2
304	всегда в	1	1
305	смысле слова	4	1
306	жизнь человека	1	1
307	говоря о	1	1
308	он также	2	1
309	того же	2	1
310	дело вовсе	1	1
311	вещей в	1	1
312	по преимуществу	2	1
313	и до	8	1
314	уже указывали	1	1
315	от всяких	1	1
316	ведь и	1	1
317	оно было	1	1
318	все те	1	1
319	века в	2	1
320	им самим	1	1
321	сравнению с	2	1
322	и новые	1	1
323	не была	1	1
324	фактов но	1	1
325	на тему	2	1
326	и он	1	1
327	которое во	1	1
328	и телесность	1	1
329	литературы и	1	1
330	самое их	1	1
331	он был	3	1
332	на них	2	1
333	всегда можно	1	1
334	и временной	1	1
335	настроению и	1	1
336	бы то	1	1
337	он употребляет	1	1
338	со всеми	5	1
339	свою жизнь	1	1
340	отличие от	3	1
341	нет и	1	1
342	в оценке	1	1
343	во что	1	1
344	его на	1	1
345	такова же	1	1
346	к новому	2	1
347	когда он	1	1
348	вещей домашнего	1	1
349	и понимания	2	1
350	весь мир	1	1
351	вполне понятно	1	1
352	и отчасти	1	1
353	самом главном	1	1
354	был удивлен	1	1
355	где все	1	1
356	отношения с	1	1
357	в целом	2	1
358	образом и	1	1
359	за это	1	1
360	он в	2	1
361	из этих	2	1
362	сущности и	1	1
363	года и	2	1
364	по форме	1	1
365	к религии	1	1
366	на любом	1	1
367	во многих	1	1
368	если он	1	1
369	но на	1	1
370	не могла	1	1
371	так сказать	5	1
372	образ и	2	1
373	связанные с	3	1
374	показал как	1	1
375	и эти	1	1
376	и еще	2	1
377	который часто	1	1
378	никакому сомнению	2	1
379	не к	2	1
380	человеческого тела	1	1
381	душу и	1	1
382	например о	1	1
383	мы выделяем	1	1
384	свое время	1	1
385	всех своих	1	1
386	но дело	3	1
387	без исключения	1	1
388	в основу	1	1
389	я бы	1	1
390	жить в	1	1
391	больше всего	1	1
392	главным образом	1	1
393	чем я	1	1
394	есть все	1	1
395	домашнего обихода	1	1
396	на почве	1	1
397	форму и	2	1
398	истории и	1	1
399	и тем	1	1
400	действий и	1	1
401	во многом	1	1
402	бы совершенно	1	1
403	в них	9	1
404	также не	1	1
405	ни одной	2	1
406	далеко не	2	1
407	показывает что	1	1
408	не всегда	1	1
409	чем в	1	1
410	слышит в	1	1
411	именно этот	1	1
412	на первый	1	1
413	в эту	4	1
414	и ее	2	1
415	этот конец	1	1
416	именно и	1	1
417	есть свой	1	1
418	в котором	2	1
419	характер это	2	1
420	телом и	1	1
421	она в	1	1
422	живым телом	1	1
423	знаем что	1	1
424	от его	1	1
425	смех в	2	1
426	и этой	1	1
427	но эта	1	1
428	веселой и	4	1
429	друг другу	1	1
430	уже сказали	1	1
431	на эти	1	1
432	и очень	2	1
433	будь я	1	1
434	вернемся к	5	1
435	и истории	1	1
436	если их	2	1
437	что эта	1	1
438	имеет свое	1	1
439	и писателей	1	1
440	с теми	1	1
441	как о	2	1
442	считает что	2	1
443	и прочие	1	1
444	ее с	1	1
445	всею своею	1	1
446	часов и	1	1
447	в основе	5	1
448	живого восприятия	1	1
449	значение этого	2	1
450	он с	2	1
451	слово и	1	1
452	подобно тому	1	1
453	больше чем	2	1
454	одна из	3	1
455	на землю	2	1
456	поглощает но	1	1
457	все стороны	1	1
458	именно его	1	1
459	и сама	2	1
460	остается в	1	1
461	этом отношении	2	1
462	но даже	1	1
463	вам только	1	1
464	ему не	2	1
465	или лучше	1	1
466	в стиле	1	1
467	и далее	2	1
468	и живой	1	1
469	все то	2	1
470	начиная с	3	1
471	на границе	1	1
472	в древнейших	1	1
473	отличается от	1	1
474	вокруг него	1	1
475	сходство с	1	1
476	как человек	1	1
477	они и	2	1
478	мы ее	1	1
479	о них	1	1
480	существует только	1	1
481	ли вы	1	1
482	вниз и	1	1
483	то ни	1	1
484	к жизни	2	1
485	оно может	1	1
486	и самое	3	1
487	элементы в	1	1
488	нас от	1	1
489	и о	4	1
490	и образ	1	1
491	всем этим	2	1
492	здесь не	3	1
493	теперь что	1	1
494	были бы	1	1
495	в собственном	1	1
496	и ценность	1	1
497	в дальнейшем	2	1
498	нечто другое	1	1
499	дано в	1	1
500	примеров можно	1	1
501	смысле но	1	1
502	мозг и	1	1
503	поэтому мы	1	1
504	в образе	1	1
505	и специфическое	1	1
506	на нее	1	1
507	за то	1	1
508	те же	5	1
509	здесь как	1	1
510	одного из	2	1
511	здесь нет	2	1
512	которые он	2	1
513	еще в	3	1
514	она была	1	1
515	и на	8	1
516	у вас	1	1
517	по сравнению	2	1
518	он остается	1	1
519	эта сторона	1	1
520	образом в	2	1
521	прошлым и	1	1
522	все дело	1	1
523	что часто	1	1
524	и здесь	4	1
525	не был	2	1
526	это действительно	1	1
527	возможна только	1	1
528	внимание на	1	1
529	она всегда	1	1
530	на что	1	1
531	нас в	2	1
532	это была	1	1
533	и во	4	1
534	но весь	1	1
535	путь к	1	1
536	нем не	1	1
537	от них	1	1
538	судить о	1	1
539	и вещей	2	1
540	на одном	1	1
541	как его	2	1
542	во всей	3	1
543	не видел	1	1
544	которой все	1	1
545	вовсе нет	2	1
546	говорит в	1	1
547	в литературе	5	1
548	наконец и	1	1
549	существенно и	1	1
550	большей или	3	1
551	симфония не	1	1
552	год и	1	1
553	обе эти	1	1
554	и одновременно	1	1
555	не имеет	1	1
556	во всем	3	1
557	пор не	1	1
558	уже говорили	3	1
559	к их	1	1
560	ему и	1	1
561	поэтому и	3	1
562	но ее	1	1
563	в теле	1	1
564	образ как	1	1
565	в эти	2	1
566	из которых	1	1
567	только на	4	1
568	примеры из	1	1
569	новую и	1	1
570	превращаются в	1	1
571	мы знаем	2	1
572	и также	1	1
573	в прошлом	1	1
574	у него	8	1
575	широко и	1	1
576	нее не	1	1
577	и вместе	1	1
578	и всякий	1	1
579	ее на	1	1
580	в других	3	1
581	даже и	2	1
582	здесь только	2	1
583	в особенности	5	1
584	одном месте	2	1
585	или иной	2	1
586	что пишет	1	1
587	дают в	1	1
588	с другим	1	1
589	здесь в	4	1
590	сказать несколько	1	1
591	или меньшей	3	1
592	еще и	2	1
593	была и	2	1
594	наконец в	1	1
595	мы еще	6	1
596	и др	7	1
597	в живом	1	1
598	говорит о	1	1
599	связано с	1	1
600	превращается в	1	1
601	них и	1	1
602	в подлинном	2	1
603	ничем не	1	1
604	которые по	1	1
605	там где	3	1
606	время оно	1	1
607	имея в	1	1
608	понимания его	1	1
609	бы сказал	1	1
610	только его	1	1
611	и выражения	1	1
612	своей живости	1	1
613	видим теперь	1	1
614	в церковь	1	1
615	не дают	1	1
616	на примерах	1	1
617	тому как	1	1
618	как средство	1	1
619	нельзя быть	1	1
620	и такие	2	1
621	слова и	2	1
622	но почему	1	1
623	несколько слов	1	1
624	смерти к	2	1
625	и радости	1	1
626	своей жизни	2	1
627	только для	3	1
628	отнеслись к	1	1
629	видно что	4	1
630	это выражение	1	1
631	но для	1	1
632	о мире	2	1
633	целей и	1	1
634	творчество и	1	1
635	самого бытия	1	1
636	и смерти	3	1
637	в его	13	1
638	мира и	1	1
639	распадается в	1	1
640	ее и	1	1
641	и оба	1	1
642	где ее	1	1
643	у которого	1	1
644	мы не	2	1
645	дана в	1	1
646	все они	1	1
647	все остальные	1	1
648	к самому	1	1
649	не знает	1	1
650	а ведь	1	1
651	в живописи	1	1
652	но этот	1	1
653	религии и	1	1
654	ко всему	2	1
655	из этого	2	1
656	в свое	1	1
657	который не	1	1
658	эти элементы	2	1
659	образности и	1	1
660	в голову	1	1
661	особый тип	1	1
662	с прочими	1	1
663	это в	2	1
664	как на	1	1
665	все что	2	1
666	гораздо более	1	1
667	от самого	1	1
