N	2gram	Propp_Isto_3	Problema
1	и в	22	44
2	вовсе не	2	37
3	и не	12	35
4	не есть	1	35
5	может быть	11	28
6	по себе	1	25
7	потому что	3	25
8	не просто	1	23
9	то что	7	23
10	в том	9	21
11	только в	4	19
12	а не	6	18
13	в этом	17	17
14	также и	1	16
15	для нас	4	16
16	сказать что	3	16
17	и то	2	14
18	не только	14	14
19	и даже	2	14
20	и т	16	13
21	то же	6	13
22	т д	15	13
23	не в	4	13
24	но в	10	12
25	том что	8	12
26	так что	5	12
27	то это	2	10
28	отнюдь не	1	10
29	так и	2	10
30	как и	3	10
31	тем не	5	10
32	не менее	5	10
33	у нас	4	10
34	но и	12	10
35	не имеет	2	9
36	в нем	9	9
37	и с	4	9
38	это не	6	9
39	и тем	1	9
40	в то	2	9
41	и это	2	9
42	никак не	1	9
43	в его	3	9
44	что и	9	9
45	что он	9	9
46	как нечто	1	9
47	так как	7	9
48	в данном	4	9
49	как бы	1	9
50	таким образом	10	9
51	и от	3	9
52	во всяком	2	9
53	перед нами	1	8
54	он не	5	8
55	было бы	3	8
56	ни в	2	8
57	но это	3	8
58	связи с	6	8
59	как мы	8	8
60	здесь не	3	8
61	того что	5	8
62	при помощи	3	8
63	а именно	4	8
64	что же	1	8
65	что мы	1	8
66	что в	15	8
67	это и	1	7
68	мы не	1	7
69	в связи	3	7
70	на самом	2	7
71	все эти	4	7
72	мы должны	7	7
73	указывает на	1	7
74	ничего общего	1	7
75	данном случае	3	7
76	с ним	1	7
77	и что	2	7
78	с другой	7	7
79	уже не	7	7
80	мы находим	1	7
81	не может	4	7
82	и потому	2	7
83	в целом	3	6
84	все же	5	6
85	и к	3	6
86	о том	3	6
87	ясно что	1	6
88	но если	1	6
89	никогда не	3	6
90	для этого	1	6
91	другими словами	1	6
92	можно сказать	2	6
93	и только	1	6
94	всяком случае	2	6
95	сами по	1	6
96	мы можем	6	6
97	нет ничего	2	6
98	в виде	2	6
99	жизни и	2	6
100	и есть	2	5
101	есть не	1	5
102	еще не	10	5
103	что они	8	5
104	в своем	2	5
105	хотя и	2	5
106	с тем	2	5
107	и сам	1	5
108	ним же	1	5
109	точки зрения	2	5
110	в своей	1	5
111	и его	4	5
112	и о	2	5
113	в ней	2	5
114	и здесь	7	5
115	что здесь	6	5
116	только на	2	5
117	то и	6	5
118	или даже	1	5
119	не было	2	5
120	этом случае	5	5
121	так же	3	5
122	как в	2	5
123	да и	2	5
124	этого слова	1	5
125	все это	1	5
126	а в	6	5
127	с ней	6	5
128	другой стороны	7	5
129	состоит из	1	5
130	в таком	1	5
131	таком случае	1	4
132	не что	3	4
133	не имеют	2	4
134	мы уже	6	4
135	время как	2	4
136	что иное	3	4
137	он сам	1	4
138	иное как	3	4
139	в чем	3	4
140	но как	1	4
141	тут же	1	4
142	чем же	1	4
143	то время	2	4
144	при этом	2	4
145	образа и	1	4
146	заключается в	1	4
147	можно ли	3	4
148	только с	1	4
149	есть только	2	4
150	отличается от	1	4
151	в ее	1	4
152	можно было	1	4
153	это вовсе	1	4
154	имеется в	1	4
155	тем что	4	4
156	же деле	1	4
157	нас в	1	4
158	на этот	1	4
159	или по	5	4
160	это значит	1	4
161	дело здесь	1	4
162	самом же	1	4
163	или в	11	4
164	а также	2	4
165	совершенно не	2	4
166	в каком	1	4
167	же как	2	3
168	здесь и	2	3
169	часто бывает	2	3
170	имеет свою	3	3
171	и ее	3	3
172	из того	2	3
173	но не	7	3
174	общего с	1	3
175	кроме того	1	3
176	и как	3	3
177	что это	1	3
178	в этой	5	3
179	говорят о	1	3
180	на то	1	3
181	свою собственную	1	3
182	что у	3	3
183	но все	2	3
184	об этом	1	3
185	его в	3	3
186	с другими	1	3
187	том смысле	1	3
188	но уже	1	3
189	все равно	3	3
190	что такое	1	3
191	в которых	2	3
192	бы быть	1	3
193	и очень	1	3
194	в таких	1	3
195	на себе	1	3
196	ничего не	6	3
197	находятся в	1	3
198	как будто	2	3
199	если его	1	3
200	как только	2	3
201	если же	1	3
202	она не	4	3
203	с собой	2	3
204	если бы	6	3
205	в порядке	1	3
206	быть и	3	3
207	этот вопрос	2	3
208	в качестве	2	3
209	самом деле	1	3
210	уже в	1	3
211	а то	2	3
212	могло бы	1	3
213	случае не	1	3
214	здесь в	1	3
215	очень много	2	3
216	прежде всего	3	3
217	именно так	2	3
218	подобного рода	1	3
219	в первую	1	3
220	жизнь в	1	3
221	если не	2	3
222	в тех	2	3
223	с этой	1	3
224	это уже	1	3
225	она уже	1	3
226	и все	3	3
227	хотя бы	1	3
228	же в	2	3
229	из этого	1	3
230	точно так	2	3
231	и другие	4	3
232	только путем	1	3
233	к тому	3	3
234	столько же	1	2
235	говорилось выше	2	2
236	и до	1	2
237	почти всегда	1	2
