N	2gram	Voloshinov_1	Istorich
1	и в	13	26
2	так как	3	18
3	мы имеем	1	14
4	никогда не	3	13
5	потому что	1	13
6	в этом	2	12
7	таким образом	6	12
8	в том	2	12
9	что в	3	12
10	может быть	8	11
11	связь с	1	11
12	не только	6	10
13	том что	2	10
14	в образе	1	10
15	с другой	2	10
16	и не	8	10
17	еще не	1	9
18	представление о	1	9
19	что он	1	9
20	но и	3	9
21	и это	1	8
22	все эти	2	8
23	все же	5	8
24	в нем	2	8
25	на том	1	8
26	вместе с	1	8
27	другой стороны	2	8
28	например в	1	7
29	но в	4	7
30	мы можем	4	7
31	и его	12	7
32	с одной	2	7
33	превращается в	3	7
34	одной стороны	2	7
35	мы уже	2	6
36	мы не	4	6
37	эта связь	1	6
38	как в	2	6
39	так в	1	6
40	в виде	1	6
41	то что	6	6
42	и там	1	6
43	ее в	2	6
44	не может	8	6
45	то же	4	5
46	в ней	2	5
47	как и	3	5
48	и что	1	5
49	в то	1	5
50	то это	1	5
51	так и	3	5
52	в его	7	5
53	мы видим	2	5
54	только в	6	5
55	тем что	2	5
56	там где	2	5
57	как это	1	5
58	его в	1	5
59	объясняется что	1	4
60	и он	1	4
61	с его	1	4
62	в ригведе	1	4
63	здесь мы	3	4
64	и тем	2	4
65	не всегда	1	4
66	а также	2	4
67	себе в	1	4
68	прежде всего	9	4
69	как бы	6	4
70	в книге	2	4
71	но это	1	4
72	же как	1	3
73	и через	1	3
74	связана с	3	3
75	и то	3	3
76	на место	1	3
77	видели как	1	3
78	или иное	1	3
79	тех случаях	1	3
80	и наконец	5	3
81	в себе	3	3
82	если он	1	3
83	что она	1	3
84	при этом	2	3
85	если бы	2	3
86	уже видели	1	3
87	и вот	1	3
88	особенно ясно	1	3
89	в них	2	3
90	такой же	1	3
91	в своей	4	3
92	и ее	2	3
93	в одном	3	3
94	не в	3	3
95	их в	1	3
96	того как	1	3
97	например у	1	3
98	могут быть	2	3
99	данном случае	2	3
100	в индии	1	3
101	другими словами	1	3
102	от него	1	3
103	но так	2	3
104	один из	1	3
105	и других	1	3
106	эти три	1	3
107	далеко не	1	3
108	больше и	1	3
109	от этого	2	3
110	не было	1	3
111	в данном	2	3
112	в тех	2	3
113	случаях когда	1	3
114	или в	1	3
115	вопрос о	1	3
116	а в	2	3
117	еще в	2	3
118	и эта	5	3
119	сказать что	1	3
120	в своих	2	3
121	к этому	1	3
122	они не	1	3
123	ту же	1	2
124	того же	1	2
125	нам кажется	1	2
126	здесь и	1	2
127	оно может	1	2
128	здесь уже	1	2
129	что иное	2	2
130	всего является	1	2
131	но не	1	2
132	то он	1	2
