N	3gram	Losev_Prob_1	FransuaR
1	в то же	4	10
2	до сих пор	3	8
3	в том что	5	6
4	и в то	1	5
5	как и в	1	4
6	в настоящее время	3	3
7	в связи с	4	3
8	до настоящего времени	1	3
9	более или менее	3	2
10	с точки зрения	3	2
11	бы то ни	1	2
12	как мы видели	1	2
13	в данном случае	8	2
14	и в них	1	2
15	но в то	1	2
16	дело в том	3	2
17	вовсе еще не	3	2
18	в то время	1	2
19	о том что	5	2
20	не только не	3	2
21	можно сказать что	3	2
22	с другой стороны	3	2
23	как мы уже	1	2
24	для того чтобы	8	2
25	не может быть	2	2
26	таким образом что	1	1
27	и до наших	1	1
28	а следовательно и	1	1
29	в чем же	1	1
30	но не просто	2	1
31	а также и	2	1
32	здесь перед нами	3	1
33	мы уже сказали	1	1
34	на самом деле	4	1
35	пор мы рассматривали	1	1
36	то что обычно	1	1
37	в самом деле	2	1
38	подобно тому как	2	1
39	же самое нужно	2	1
40	в некоторых случаях	1	1
41	начала и конца	1	1
42	том что это	1	1
43	а не к	1	1
44	до известной степени	1	1
45	в таких случаях	2	1
46	вместе с тем	1	1
47	как нечто само	1	1
48	во всей его	1	1
49	самое нужно сказать	2	1
50	что все эти	1	1
51	на самом же	1	1
52	в этом отношении	1	1
53	нужно сказать и	2	1
54	может быть и	3	1
55	и то что	2	1
56	и в других	3	1
57	о том как	2	1
58	если же мы	1	1
59	в самом начале	1	1
60	как мы сказали	1	1
61	события и на	1	1
62	не потому что	2	1
63	если бы мы	1	1
64	сих пор мы	2	1
65	имел в виду	2	1
66	мы в нем	1	1
67	и не быть	1	1
68	смысл и свое	1	1
69	здравому смыслу и	1	1
70	так и в	1	1
71	они вовсе не	2	1
72	в известном смысле	1	1
73	и в этом	2	1
74	бы оно ни	1	1
75	самом же деле	1	1
76	так и их	1	1
77	до наших дней	1	1
78	во всех этих	2	1
79	ведь все эти	1	1
80	только то что	4	1
81	оно ни было	1	1
82	таким образом в	1	1
83	и как бы	2	1
84	казалось бы что	1	1
85	и притом в	1	1
86	той или другой	1	1
87	никогда не может	2	1
88	сказать и о	3	1
89	мы не будем	1	1
90	и ни о	1	1
91	и в самом	2	1
92	выходит за пределы	1	1
93	заключается в том	1	1
94	что никогда не	1	1
95	том что все	1	1
96	может и не	1	1
97	что нет ничего	1	1
98	ни о каком	1	1
99	в этом смысле	6	1
100	в результате этого	1	1
101	можно было бы	2	1
102	вещи и ее	2	1
103	уже не просто	1	1
104	кроме того он	1	1
105	как бы оно	1	1
106	в какой-то мере	1	1
107	к тому же	1	1
108	то же самое	9	1
109	той или иной	4	1
110	и только в	1	1
