N	2gram	Voloshinov_1	Myshleni
1	то что	5	26
2	в этом	4	25
3	таким образом	12	19
4	точки зрения	14	18
5	в том	6	18
6	не может	16	18
7	того чтобы	1	17
8	не только	4	16
9	и в	12	16
10	того что	3	16
11	так как	9	16
12	что в	2	16
13	том что	5	15
14	так же	3	15
15	между собой	2	13
16	в процессе	6	13
17	сказать что	7	13
18	по отношению	11	12
19	в области	1	12
20	и что	2	12
21	и не	10	12
22	отношению к	11	12
23	отношение к	4	11
24	в его	2	11
25	но не	2	10
26	было бы	1	10
27	как мы	1	10
28	только в	6	10
29	а не	5	10
30	с помощью	6	10
31	с точки	2	9
32	в отношении	2	9
33	может быть	14	9
34	то же	5	8
35	должно быть	1	8
36	как и	5	8
37	если бы	9	8
38	в основе	1	8
39	о том	3	8
40	он не	2	8
41	точка зрения	3	8
42	как это	2	8
43	мы должны	1	8
44	же как	1	7
45	внутренней речи	3	7
46	в нем	6	7
47	по себе	3	7
48	так и	4	7
49	мы могли	1	7
50	если мы	1	7
51	и на	4	6
52	но в	5	6
53	в другом	1	6
54	но если	1	6
55	не в	4	6
56	речи в	2	6
57	что оно	1	6
58	что все	1	6
59	и следовательно	5	6
60	мы можем	2	6
61	у него	1	6
62	но и	3	6
63	в какой	2	6
64	к тому	1	6
65	в такой	3	5
66	должна быть	5	5
67	что они	1	5
68	как в	5	5
69	в своем	2	5
70	он должен	3	5
71	на все	2	5
72	из нее	1	5
73	с ним	3	5
74	самого начала	1	5
75	в то	2	5
76	тогда когда	2	5
77	никогда не	5	5
78	ничего не	2	5
79	этом отношении	1	5
80	с самого	1	5
81	можно было	1	5
82	но мы	2	5
83	можно сказать	5	5
84	тот же	1	5
85	хотя бы	5	5
86	для него	3	5
87	как бы	13	5
88	обоих этих	1	5
89	не является	1	5
90	еще более	1	5
91	не знает	1	5
92	и то	2	4
93	время как	1	4
94	не то	1	4
95	за пределы	4	4
96	сама по	1	4
97	опирается на	1	4
98	в самом	4	4
99	все эти	3	4
100	при этом	6	4
101	подобно тому	1	4
102	и по	3	4
103	это не	2	4
104	такой же	2	4
105	лучшем случае	1	4
106	могут быть	2	4
107	же самое	2	4
108	не есть	2	4
109	в пределах	3	4
110	еще не	3	4
111	в теории	1	4
112	в новой	1	4
113	в качестве	1	4
114	и их	1	4
115	то время	1	4
116	речь и	1	4
117	не могут	1	4
118	точек зрения	3	4
119	с другой	4	4
120	именно в	1	4
121	к которому	1	4
122	зависит от	2	4
123	что мы	5	4
124	вместе с	2	4
125	тому как	1	4
126	с этой	2	4
127	в целом	1	4
128	в результате	1	4
129	тем более	1	4
130	в свою	1	4
131	этой точки	3	4
132	самом деле	3	3
133	это и	1	3
134	отношения между	1	3
135	с таким	1	3
136	к целому	1	3
137	мы не	3	3
138	оно является	1	3
139	показать что	1	3
140	все же	4	3
141	как уже	2	3
142	то в	1	3
143	и тот	1	3
144	на этом	1	3
145	и тем	1	3
146	мы видели	1	3
147	и того	1	3
148	восприятия и	1	3
149	в этих	2	3
150	сих пор	3	3
151	и более	3	3
152	не менее	3	3
153	до конца	2	3
154	в смысле	1	3
155	но что	2	3
156	по своей	1	3
157	и является	4	3
158	и его	13	3
159	связи с	1	3
160	ничего общего	1	3
161	свою очередь	1	3
162	в себя	2	3
163	и с	3	3
164	до сих	3	3
165	в чем	2	3
166	этих двух	2	3
167	к нему	4	3
168	что и	2	3
169	в лучшем	1	3
170	между тем	3	3
171	с одной	2	3
172	его и	1	3
173	он имеет	1	3
174	в одном	1	3
175	от того	4	3
176	на примере	2	3
177	один и	1	3
178	говорит о	1	3
179	прежде всего	8	3
180	не на	1	3
181	в частности	1	3
182	все основные	1	3
183	может идти	1	3
184	но это	2	3
185	речи так	1	3
186	одной стороны	2	3
187	к его	2	3
188	включает в	1	3
189	как на	2	3
190	к этому	2	3
191	они не	1	3
192	ту же	1	2
193	нам кажется	1	2
194	исходит из	1	2
195	не имеют	1	2
196	в зависимости	2	2
197	совпадает с	2	2
198	зависимости от	4	2
199	в ней	6	2
200	на их	1	2
201	столь же	1	2
202	во всех	1	2
203	что я	1	2
204	не требует	1	2
205	не извне	1	2
206	общего с	2	2
207	стороны и	2	2
208	когда он	3	2
209	и к	4	2
210	тому же	2	2
211	из общей	2	2
212	развитие этой	1	2
213	что она	1	2
214	к одному	1	2
215	в корне	2	2
216	и единство	1	2
217	одному и	1	2
218	но все	2	2
219	что является	1	2
220	те же	2	2
221	на протяжении	1	2
222	не совпадает	1	2
223	не находится	1	2
224	в жизни	5	2
225	в них	3	2
226	в высшей	1	2
227	все равно	1	2
228	в своей	3	2
229	в котором	3	2
230	к предмету	5	2
231	все это	3	2
232	же мы	1	2
233	высшей степени	1	2
234	он еще	1	2
235	больше того	1	2
236	один шаг	1	2
237	и здесь	2	2
238	в момент	2	2
239	должны быть	1	2
240	не способен	2	2
241	уже на	1	2
242	в виду	5	2
243	но при	1	2
244	точками зрения	1	2
245	на основе	1	2
246	совершенно ясно	1	2
247	в истории	1	2
248	а этот	1	2
249	это мы	1	2
250	по мере	1	2
251	и из	1	2
252	как чисто	1	2
253	его в	4	2
254	слов и	1	2
255	знания и	1	2
256	что нам	1	2
257	только на	3	2
258	эти три	1	2
259	вовсе не	1	2
260	к ним	2	2
261	как будто	1	2
262	а с	1	2
263	себя и	2	2
264	только к	1	2
265	что для	1	2
266	у нас	1	2
267	о чем	1	2
268	является то	1	2
269	на который	1	2
270	вторая точка	2	2
271	ни на	2	2
272	самой своей	1	2
273	и потому	2	2
274	сознание и	1	2
275	и тому	1	2
276	является для	2	2
277	только для	1	2
278	или иным	1	2
279	речи с	1	2
280	или не	3	2
281	и другие	2	2
282	другой стороны	2	2
283	но этот	2	2
284	имеет место	2	2
285	из этого	3	2
286	жизни и	4	2
287	во всяком	1	2
288	а между	1	1
289	например в	1	1
290	сам по	1	1
291	на самом	4	1
292	но тем	2	1
293	и научается	1	1
294	заложены и	1	1
295	нем но	1	1
296	из его	1	1
297	и больше	1	1
298	одним и	1	1
299	мы уже	1	1
300	лет и	1	1
301	мы имеем	2	1
302	миру и	1	1
303	и о	1	1
304	что уже	1	1
305	на эти	1	1
306	грамматические формы	1	1
307	почти исключительно	2	1
308	но уже	1	1
309	и ее	3	1
310	быть понято	1	1
311	может дать	1	1
312	нему в	1	1
313	бы то	3	1
314	является таким	1	1
315	с его	2	1
316	то мы	1	1
317	в ее	1	1
318	друг к	1	1
319	он употребляет	1	1
320	гораздо большие	1	1
321	в словесную	1	1
322	значение и	1	1
323	в общем	1	1
324	были не	1	1
325	свое влияние	1	1
326	нашего сознания	2	1
327	исследования является	1	1
328	независимо от	2	1
329	что именно	1	1
330	чем мы	1	1
331	как к	3	1
332	более и	1	1
333	ряд вопросов	1	1
334	все остальные	1	1
335	не связанные	1	1
336	перед нами	1	1
337	кроме того	2	1
338	кто не	1	1
339	и понимания	1	1
340	и наконец	3	1
341	более или	1	1
342	следующим образом	1	1
343	в себе	3	1
344	именно эта	1	1
345	точку зрения	2	1
346	что это	1	1
347	зрения не	1	1
348	формы в	1	1
349	в нашем	11	1
350	и сложная	1	1
351	фразы в	1	1
352	думать что	1	1
353	еще один	1	1
354	идет речь	1	1
355	имеем в	2	1
356	и те	2	1
357	но прежде	1	1
358	дальше и	1	1
359	по самому	1	1
360	приходят к	1	1
361	образом для	1	1
362	к некоторому	1	1
363	не как	1	1
364	ни были	1	1
365	и независимо	1	1
366	это один	1	1
367	или иных	1	1
368	одно и	2	1
369	значительной степени	1	1
370	от нее	1	1
371	зрения является	1	1
372	здесь мы	1	1
373	тем же	1	1
374	совпадают с	1	1
375	конечно в	2	1
376	связанных с	1	1
377	к другу	1	1
378	зрения на	1	1
379	и менее	1	1
380	входит в	1	1
381	и непосредственное	1	1
382	может стать	2	1
383	этом смысле	1	1
384	уже сказано	1	1
385	ни в	3	1
386	и во-вторых	1	1
387	рядом с	1	1
388	случае мы	1	1
389	в слове	1	1
390	и уже	3	1
391	которой он	1	1
392	несмотря на	1	1
393	нигде не	1	1
394	со всей	1	1
395	места в	1	1
396	начинает развиваться	1	1
397	она в	1	1
398	чем более	1	1
399	место в	2	1
400	структуру но	1	1
401	от его	1	1
402	в основном	2	1
403	является только	1	1
404	акт сознания	1	1
405	которые в	1	1
406	от изменения	1	1
407	тем не	3	1
408	моментов в	1	1
409	том же	1	1
410	ним в	1	1
411	форму в	2	1
412	другие области	1	1
413	одна сторона	1	1
414	с которой	1	1
415	она не	2	1
416	передний план	1	1
417	в обоих	1	1
418	только из	1	1
419	и притом	2	1
420	как его	1	1
421	опираться на	1	1
422	из него	2	1
423	они являются	1	1
424	того в	1	1
425	слова которая	1	1
426	относится к	2	1
427	внутренней и	1	1
428	с деятельностью	1	1
429	входят в	1	1
430	уже и	1	1
431	и делает	1	1
432	в каком	3	1
433	языка в	1	1
434	что можно	1	1
435	есть только	1	1
436	как только	2	1
437	но из	1	1
438	обращение к	1	1
439	если же	2	1
440	и он	1	1
441	слово не	1	1
442	с ее	1	1
443	не существует	1	1
444	языки в	1	1
445	нами выше	1	1
446	они ни	2	1
447	только то	1	1
448	действия и	2	1
449	не те	1	1
450	однако эта	1	1
451	и совершенно	2	1
452	по аналогии	1	1
453	ясно что	3	1
454	и которые	1	1
455	ii для	1	1
456	не нужно	1	1
457	часто в	1	1
458	остается только	1	1
459	мы в	2	1
460	следовательно включает	1	1
461	для этого	1	1
462	всегда имеет	1	1
463	сводится к	1	1
464	к одной	1	1
465	что каждый	1	1
466	на что	1	1
467	аналогии с	1	1
468	это часто	1	1
469	вопросу о	1	1
470	и во	1	1
471	образом мы	1	1
472	отдельные моменты	1	1
473	является ее	1	1
474	нуждается в	3	1
475	и только	1	1
476	во внутренней	1	1
477	все время	6	1
478	каждый момент	2	1
479	первое второе	1	1
480	структурой но	1	1
481	всяком случае	1	1
482	во времени	1	1
483	таком понимании	1	1
484	это же	1	1
485	какой степени	2	1
486	где они	1	1
487	есть в	1	1
488	отражение в	1	1
489	не можем	1	1
490	может с	1	1
491	уже в	2	1
492	себя в	1	1
493	они пытаются	1	1
494	как например	1	1
495	в виде	1	1
496	что не	4	1
497	или даже	1	1
498	при помощи	1	1
499	и обратно	1	1
500	общей для	2	1
501	не так	2	1
502	содержания и	2	1
